,BT084
gdsc_EHT-1864,-0.36896883099581373
gdsc_Trametinib,-0.36986632061566305
gdsc_Doramapimod,-0.37030313096324874
gdsc_AICA Ribonucleotide,-0.37050503500226345
gdsc_LFM-A13,-0.3707037704734955
gdsc_Cabozantinib,-0.37112033947450723
gdsc_PF-4708671,-0.3714313721951352
gdsc_NVP-BHG712,-0.37166860191312895
gdsc_Enzastaurin,-0.3730078728553289
gdsc_Bortezomib,-0.3740056836432735
ctrp_SB-431542,-0.3748412255766591
gdsc_SL0101,-0.37684454233858367
gdsc_Temsirolimus,-0.37975394414175956
gdsc_AKT inhibitor VIII,-0.38316121917117246
gdsc_A-770041,-0.38506197576399487
gdsc_JNK Inhibitor VIII,-0.3889770107506394
gdsc_XMD15-27,-0.38899416466304454
gdsc_OSI-930,-0.38929206718330567
gdsc_KU-55933,-0.390777516835874
gdsc_NU7441,-0.39083335726770874
gdsc_Masitinib,-0.3915261970660888
gdsc_CCT007093,-0.39293510662553166
gdsc_Dasatinib,-0.39331017837136406
gdsc_JW-7-52-1,-0.3949215718813764
gdsc_Veliparib,-0.3952818620602151
gdsc_Lenalidomide,-0.399047808067258
gdsc_Sunitinib,-0.4005926363997507
gdsc_Temozolomide,-0.4029444768429556
gdsc_CGP-082996,-0.40553300577608387
gdsc_CHIR-99021,-0.4080407666067879
gdsc_FTI-277,-0.4086679224420266
gdsc_STF-62247,-0.40930273451812954
gdsc_Ispinesib Mesylate,-0.4096210068467287
gdsc_CI-1040,-0.410166685254907
gdsc_AZD6482,-0.4123924107402033
gdsc_Tanespimycin,-0.41405839401599626
gdsc_KIN001-236,-0.4141349375199679
gdsc_CGP-60474,-0.4160800004631752
gdsc_NVP-TAE684,-0.4164491138270578
gdsc_FMK,-0.41650053195462267
gdsc_WHI-P97,-0.4180523571890316
gdsc_FR-180204,-0.4225323890477783
gdsc_SB216763,-0.4231101591030399
gdsc_GSK1904529A,-0.42392775697143364
gdsc_Z-LLNle-CHO,-0.4267741407678349
gdsc_Vismodegib,-0.4271365692669355
gdsc_RO-3306,-0.43098111711850656
gdsc_BIX02189,-0.4311817383401128
gdsc_681640,-0.43570867931605994
gdsc_PLX-4720,-0.43693399425400503
gdsc_Bryostatin 1,-0.438023508598513
gdsc_XAV939,-0.4404165645263904
gdsc_TAK-715,-0.44320250810941625
gdsc_PAC-1,-0.44637796892857956
gdsc_Tozasertib,-0.45889159462982115
gdsc_Parthenolide,-0.45890207830335344
gdsc_Pazopanib,-0.45917611052924207
gdsc_XMD14-99,-0.45996659740832146
gdsc_Bosutinib,-0.4620458676197414
gdsc_Sorafenib,-0.46757617378779714
gdsc_Axitinib,-0.47315398051124186
gdsc_KIN001-260,-0.47778258969817455
gdsc_IOX2,-0.47810959835700567
gdsc_Gefitinib,-0.4841985227262177
gdsc_QS11,-0.49029146360950066
gdsc_Rapamycin,-0.499911770805213
gdsc_Bexarotene,-0.5007008221203582
gdsc_CP724714,-0.501995464785593
gdsc_Y-39983,-0.5091279777080777
gdsc_AZ628,-0.5106974605287957
gdsc_Tivozanib,-0.5143519173211897
gdsc_Pelitinib,-0.5155419057490469
gdsc_Selumetinib,-0.517900862176744
gdsc_Dabrafenib,-0.5226813970709485
gdsc_Idelalisib,-0.52708709292753
gdsc_PD173074,-0.5306571212005661
gdsc_T0901317,-0.5366335117812163
gdsc_Nutlin-3a (-),-0.5393415275287778
gdsc_WZ-1-84,-0.5433044532854752
gdsc_QL-XI-92,-0.5433426732394697
gdsc_Afatinib,-0.5479803892947677
gdsc_rTRAIL,-0.557176214059332
gdsc_Cyclopamine,-0.5591019050501864
gdsc_Cetuximab,-0.5799344381199272
gdsc_GW441756,-0.5810329938781569
gdsc_GNF-2,-0.5814661305414704
gdsc_Crizotinib,-0.5825113199321978
gdsc_VX-11e,-0.5830366351626944
gdsc_Tretinoin,-0.6030655564507236
gdsc_Quizartinib,-0.6186742189150414
gdsc_PHA-665752,-0.6260373024819289
gdsc_VNLG/124,-0.6347867721571991
gdsc_Ruxolitinib,-0.6696462304450215
gdsc_Linifanib,-0.6935891982330588
gdsc_Alectinib,-0.702492243238147
