drug,score,moa
ctrp_BRD-K97651142,-0.245,Not Clinically Relevant
ccle_TKI258,-0.245,Not Clinically Relevant
gdsc_Entinostat,-0.246,HDAC inhibitor
ctrp_oligomycin A,-0.246,Not Clinically Relevant
gdsc_Epothilone B,-0.247,Not Clinically Relevant
gdsc_GSK650394,-0.247,Not Clinically Relevant
ccle_PD-0325901,-0.247,Not Clinically Relevant
gdsc_Camptothecin,-0.250,Not Clinically Relevant
ctrp_cyanoquinoline 11,-0.251,Not Clinically Relevant
ctrp_YM-155,-0.251,"YM155 (Sepantronium Bromide), survivin suppressant "
gdsc_JQ1,-0.252,Not Clinically Relevant
gdsc_Etoposide,-0.252,Topo II inhibitor
ccle_Sorafenib,-0.253,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_betulinic acid,-0.254,Not Clinically Relevant
ctrp_BRD-K63431240,-0.256,Not Clinically Relevant
gdsc_BX796,-0.258,Not Clinically Relevant
ctrp_selumetinib,-0.258,MEK1 inhibitor
ctrp_BRD-K14844214,-0.259,Not Clinically Relevant
ccle_Erlotinib,-0.260,EGFR inhibitor (Tarceva)
ctrp_linifanib,-0.260,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_bortezomib,-0.261,proteasome inhibitor (Velcade)
gdsc_QL-XII-47,-0.262,Not Clinically Relevant
ctrp_BRD-K94991378,-0.264,Not Clinically Relevant
ctrp_masitinib,-0.264,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
ctrp_piperlongumine,-0.266,Not Clinically Relevant
ccle_Topotecan,-0.267,Topo I inhibitor
gdsc_THZ-2-102-1,-0.267,Not Clinically Relevant
gdsc_Imatinib,-0.268,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_VER-155008,-0.268,Not Clinically Relevant
ccle_Lapatinib,-0.270,HER2/EGFR inhibitor
ctrp_BRD-K48477130,-0.271,Not Clinically Relevant
ctrp_marinopyrrole A,-0.272,Not Clinically Relevant
gdsc_Phenformin,-0.272,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
gdsc_Thapsigargin,-0.272,Not Clinically Relevant
gdsc_Elesclomol,-0.272,Not Clinically Relevant
ctrp_BCL-LZH-4,-0.273,Not Clinically Relevant
ctrp_trametinib,-0.274,MEK inhibitor (MEK1 and MEK2)
gdsc_Seliciclib,-0.275,Not Clinically Relevant
ctrp_spautin-1,-0.275,Not Clinically Relevant
ctrp_MLN2238,-0.275,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
ccle_AZD6244,-0.276,MEK1 inhibitor
ctrp_ML258,-0.277,Not Clinically Relevant
ctrp_BRD-A05715709,-0.277,Not Clinically Relevant
gdsc_WIKI4,-0.277,Not Clinically Relevant
ctrp_BRD-K27986637,-0.277,Not Clinically Relevant
ctrp_valdecoxib,-0.277,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_C6-ceramide,-0.278,Not Clinically Relevant
ctrp_tanespimycin,-0.278,HSP90 inhibitor
ctrp_simvastatin,-0.278,"HMG-CoA reductase inhibitor,"
ctrp_VAF-347,-0.278,Not Clinically Relevant
gdsc_ZM447439,-0.279,Not Clinically Relevant
ctrp_fumonisin B1,-0.281,Not Clinically Relevant
ctrp_tosedostat,-0.282,inhibitor of the M1 family of aminopeptidases
ctrp_SR8278,-0.283,Not Clinically Relevant
ctrp_OSI-930,-0.283," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ctrp_pluripotin,-0.283,Not Clinically Relevant
ctrp_KHS101,-0.284,Not Clinically Relevant
ctrp_CID-5951923,-0.284,Not Clinically Relevant
gdsc_PFI-1,-0.284,Not Clinically Relevant
ctrp_veliparib,-0.284,PARP inhibitor.
gdsc_Dacinostat,-0.284,Not Clinically Relevant
gdsc_Lestauritinib,-0.285,Not Clinically Relevant
ctrp_AT13387,-0.285,Selective potent Hsp90 inhibitor
ctrp_afatinib,-0.286,EGFR and ErbB2 inhibitor
gdsc_YK-4-279,-0.287,Not Clinically Relevant
ctrp_nelarabine,-0.288,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_Bleomycin,-0.289,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_AZD7545,-0.289,Not Clinically Relevant
ccle_PF2341066,-0.290,"ALK, ROS1 and MET inhibitor"
gdsc_JQ12,-0.290,Not Clinically Relevant
gdsc_Vinblastine,-0.291,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_BEC,-0.291,Not Clinically Relevant
ccle_PLX4720,-0.293,Not Clinically Relevant
ctrp_ifosfamide,-0.293,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
gdsc_BAY-61-3606,-0.293,Not Clinically Relevant
ctrp_PD318088,-0.294,Not Clinically Relevant
ccle_PHA-665752,-0.295,Not Clinically Relevant
gdsc_Erlotinib,-0.296,EGFR inhibitor (Tarceva)
ccle_Nutlin-3,-0.297,"Mdm2 antagonist, stabilizes p53 "
gdsc_CCT-018159,-0.297,Not Clinically Relevant
gdsc_AS605240,-0.298,Not Clinically Relevant
ctrp_MI-1,-0.299,Not Clinically Relevant
gdsc_5-Fluorouracil,-0.299,antimetabolite
ctrp_BRD-K55116708,-0.299,Not Clinically Relevant
ctrp_A-804598,-0.299,Not Clinically Relevant
ctrp_GSK-J4,-0.300,Not Clinically Relevant
gdsc_IPA-3,-0.300,Not Clinically Relevant
gdsc_GW843682X,-0.300,Not Clinically Relevant
gdsc_Luminespib,-0.303,Not Clinically Relevant
ccle_L-685458,-0.303,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.304,Not Clinically Relevant
gdsc_SN-38,-0.304,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_ML029,-0.304,Not Clinically Relevant
ctrp_WAY-362450,-0.305,Not Clinically Relevant
gdsc_OSU-03012,-0.306,Not Clinically Relevant
gdsc_DMOG,-0.306,Not Clinically Relevant
gdsc_CUDC-101,-0.308,Not Clinically Relevant
gdsc_CAY10603,-0.308,Not Clinically Relevant
gdsc_Embelin,-0.309,Not Clinically Relevant
ctrp_BRD-K50799972,-0.309,Not Clinically Relevant
gdsc_JW-7-24-1,-0.310,Not Clinically Relevant
ctrp_ibrutinib,-0.310,BTK kinase inhibitor
gdsc_BI-2536,-0.311,"Plk1 inhibitor, less active against Plk2 and Plk3."
ccle_LBW242,-0.311,Not Clinically Relevant
ctrp_dasatinib,-0.312,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_Midostaurin,-0.312,Not Clinically Relevant
gdsc_XMD8-92,-0.312,Not Clinically Relevant
ctrp_BRD-K64610608,-0.312,Not Clinically Relevant
gdsc_Dactolisib,-0.313,PI3K/mTOR inhibitor
gdsc_GSK269962A,-0.313,Not Clinically Relevant
gdsc_QL-X-138,-0.313,Not Clinically Relevant
gdsc_OSI-027,-0.313,Not Clinically Relevant
gdsc_A-443654,-0.313,Not Clinically Relevant
gdsc_Shikonin,-0.313,Not Clinically Relevant
ctrp_erismodegib,-0.314,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_istradefylline,-0.314,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_Palbociclib,-0.314,CDK4/6 inhibitor
ctrp_AA-COCF3,-0.314,Not Clinically Relevant
gdsc_PI-103,-0.315,Not Clinically Relevant
gdsc_Docetaxel,-0.315,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_Zibotentan,-0.315,Not Clinically Relevant
gdsc_Pyrimethamine,-0.317,Not Clinically Relevant
ctrp_GDC-0879,-0.317,Not Clinically Relevant
ctrp_SJ-172550,-0.317,Not Clinically Relevant
ctrp_NPC-26,-0.318,Not Clinically Relevant
ctrp_BRD-K09344309,-0.319,Not Clinically Relevant
ccle_Irinotecan,-0.319,"aka CPT-11, inhibitor of Topo I"
gdsc_MPS-1-IN-1,-0.319,Not Clinically Relevant
gdsc_Pictilisib,-0.320,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_tivozanib,-0.320,VEGFR inhibitor
gdsc_Saracatinib,-0.320,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_GSK690693,-0.322,Not Clinically Relevant
gdsc_AZD7762,-0.324, Chk1 / Chk2 inhibitor
ctrp_procarbazine,-0.325,alkylating agent
gdsc_Bicalutamide,-0.325,"antiandrogen, used to treat prostate cancer"
gdsc_CMK,-0.326,Not Clinically Relevant
ctrp_GSK4112,-0.327,Not Clinically Relevant
gdsc_WZ3105,-0.327,Not Clinically Relevant
ctrp_PF-543,-0.329,Not Clinically Relevant
ccle_PD-0332991,-0.330,CDK4/6 inhibitor
gdsc_PF-562271,-0.330,Not Clinically Relevant
gdsc_Vorinostat,-0.330,HDAC inhibitor (SAHA)
gdsc_Serdemetan,-0.331,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
ctrp_BRD-K09587429,-0.331,Not Clinically Relevant
gdsc_CP466722,-0.332,Not Clinically Relevant
gdsc_Lapatinib,-0.333,HER2/EGFR inhibitor
gdsc_Cytarabine,-0.333,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
gdsc_Tipifarnib,-0.333,Not Clinically Relevant
gdsc_Omipalisib,-0.334,Not Clinically Relevant
gdsc_MK-2206,-0.335,Akt1/2/3 inhibitor
gdsc_TGX221,-0.335,Not Clinically Relevant
ctrp_IPR-456,-0.335,Not Clinically Relevant
ctrp_azacitidine,-0.335,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_hyperforin,-0.335,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA"
gdsc_SGC0946,-0.336,Not Clinically Relevant
gdsc_JNK-9L,-0.337,Not Clinically Relevant
gdsc_KIN001-244,-0.337,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.338,Not Clinically Relevant
gdsc_Fedratinib,-0.339,JAK2 inhibitor
gdsc_AS601245,-0.341,Not Clinically Relevant
gdsc_Paclitaxel,-0.341,disrupts microtubule dynamics
gdsc_THZ-2-49,-0.341,Not Clinically Relevant
ctrp_RITA,-0.342,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.343,Not Clinically Relevant
gdsc_PD0325901,-0.343,Not Clinically Relevant
ctrp_nilotinib,-0.346,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Piperlongumine,-0.347,Not Clinically Relevant
gdsc_Ponatinib,-0.348,Bcr-abl inhibitor
gdsc_Salubrinal,-0.348,Not Clinically Relevant
ctrp_CBB-1007,-0.349,Not Clinically Relevant
gdsc_BMS-536924,-0.349,Not Clinically Relevant
gdsc_QL-VIII-58,-0.350,Not Clinically Relevant
ctrp_erlotinib,-0.351,EGFR inhibitor (Tarceva)
gdsc_YM201636,-0.351,Not Clinically Relevant
gdsc_WH-4-023,-0.351,Not Clinically Relevant
ctrp_etomoxir,-0.351,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
ctrp_BRD9647,-0.352,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.352,Not Clinically Relevant
ctrp_BRD-K52037352,-0.353,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.353,Not Clinically Relevant
gdsc_Methotrexate,-0.353,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_IC-87114,-0.353,Not Clinically Relevant
gdsc_Pevonedistat,-0.354,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_TL-1-85,-0.354,Not Clinically Relevant
gdsc_HG6-64-1,-0.357,Not Clinically Relevant
gdsc_NG-25,-0.358,Not Clinically Relevant
gdsc_XMD11-85h,-0.358,Not Clinically Relevant
ctrp_SB-431542,-0.358,Not Clinically Relevant
gdsc_BMS-509744,-0.358,Not Clinically Relevant
gdsc_LFM-A13,-0.359,Not Clinically Relevant
ctrp_abiraterone,-0.359,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
gdsc_FH535,-0.361,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.362,Not Clinically Relevant
ctrp_BRD-K33199242,-0.363,Not Clinically Relevant
gdsc_BMS-345541,-0.364,Not Clinically Relevant
gdsc_SNX-2112,-0.366,Not Clinically Relevant
gdsc_Enzastaurin,-0.370,Not Clinically Relevant
gdsc_AZD8055,-0.370,mTOR inhibitor
gdsc_EHT-1864,-0.371,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.372,Not Clinically Relevant
ctrp_PLX-4720,-0.373,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.375,Not Clinically Relevant
gdsc_SB-505124,-0.378,Not Clinically Relevant
ccle_Nilotinib,-0.379,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_I-BET-762,-0.379,Not Clinically Relevant
gdsc_ZSTK474,-0.380,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_imatinib,-0.380,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_AT-7519,-0.381,Not Clinically Relevant
gdsc_MG-132,-0.381,Not Clinically Relevant
gdsc_Refametinib,-0.382,Not Clinically Relevant
gdsc_KIN001-266,-0.383,Not Clinically Relevant
gdsc_SL0101,-0.386,Not Clinically Relevant
gdsc_PF-4708671,-0.387,Not Clinically Relevant
gdsc_Sunitinib,-0.389,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_NVP-TAE684,-0.392,Not Clinically Relevant
gdsc_GSK1904529A,-0.394,Not Clinically Relevant
gdsc_Cabozantinib,-0.394,"MET, AXL, VEGFR and RET inhibitor"
gdsc_PIK-93,-0.395,Not Clinically Relevant
gdsc_FTI-277,-0.396,Not Clinically Relevant
gdsc_Veliparib,-0.396,PARP inhibitor.
gdsc_Trametinib,-0.397,MEK inhibitor (MEK1 and MEK2)
ctrp_BRD-K49290616,-0.398,Not Clinically Relevant
gdsc_OSI-930,-0.399," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_A-770041,-0.399,Not Clinically Relevant
gdsc_CI-1040,-0.400,Not Clinically Relevant
gdsc_Tamoxifen,-0.400,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_XMD8-85,-0.401,Not Clinically Relevant
gdsc_CHIR-99021,-0.401,Not Clinically Relevant
ccle_Panobinostat,-0.402,HDAC inhibitor
ctrp_zebularine,-0.403,Not Clinically Relevant
gdsc_Dasatinib,-0.404,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_KIN001-270,-0.407,Not Clinically Relevant
gdsc_Lenalidomide,-0.408,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_Avagacestat,-0.409,Not Clinically Relevant
gdsc_FMK,-0.411,Not Clinically Relevant
gdsc_Temozolomide,-0.411,alkylating agent
ctrp_O-6-benzylguanine,-0.412,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_PHA-793887,-0.413,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
gdsc_Temsirolimus,-0.413,Not Clinically Relevant
ctrp_birinapant,-0.418,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_CGP-082996,-0.419,Not Clinically Relevant
gdsc_Doramapimod,-0.420,Not Clinically Relevant
gdsc_CCT007093,-0.421,Not Clinically Relevant
gdsc_Selisistat,-0.421,SIRT1 inhibitor
gdsc_FR-180204,-0.424,Not Clinically Relevant
ctrp_dabrafenib,-0.424,Braf (V600E) inhibitor
gdsc_Ispinesib Mesylate,-0.424,Not Clinically Relevant
gdsc_KU-55933,-0.425,Not Clinically Relevant
gdsc_TPCA-1,-0.426,Not Clinically Relevant
gdsc_NVP-BHG712,-0.426,Not Clinically Relevant
gdsc_CGP-60474,-0.428,Not Clinically Relevant
gdsc_WHI-P97,-0.428,Not Clinically Relevant
gdsc_NU7441,-0.428,Not Clinically Relevant
gdsc_XMD15-27,-0.428,Not Clinically Relevant
gdsc_Tanespimycin,-0.433,HSP90 inhibitor
gdsc_Bortezomib,-0.434,proteasome inhibitor (Velcade)
gdsc_JW-7-52-1,-0.434,Not Clinically Relevant
gdsc_SB216763,-0.435,Not Clinically Relevant
gdsc_Masitinib,-0.436,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_AZD6482,-0.437,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_STF-62247,-0.438,Not Clinically Relevant
gdsc_KIN001-236,-0.438,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.440,Not Clinically Relevant
gdsc_Pazopanib,-0.441,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_Tozasertib,-0.445,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_JNK Inhibitor VIII,-0.447,Not Clinically Relevant
gdsc_Bryostatin 1,-0.450,Not Clinically Relevant
gdsc_Vismodegib,-0.457,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_PAC-1,-0.458,Not Clinically Relevant
gdsc_Bosutinib,-0.459,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_XMD13-2,-0.461,Not Clinically Relevant
gdsc_BIX02189,-0.462,Not Clinically Relevant
gdsc_681640,-0.467,Not Clinically Relevant
gdsc_Rapamycin,-0.469,"rapamycin, mTOR inhibitor"
gdsc_Sorafenib,-0.469,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_IOX2,-0.471,Not Clinically Relevant
gdsc_PLX-4720,-0.471,Not Clinically Relevant
gdsc_RO-3306,-0.479,Not Clinically Relevant
gdsc_CP724714,-0.483,Not Clinically Relevant
gdsc_TAK-715,-0.485,Not Clinically Relevant
gdsc_XAV939,-0.490,Not Clinically Relevant
gdsc_Parthenolide,-0.490,Not Clinically Relevant
gdsc_Tivozanib,-0.493,VEGFR inhibitor
gdsc_XMD14-99,-0.496,Not Clinically Relevant
gdsc_Pelitinib,-0.498,Not Clinically Relevant
gdsc_Axitinib,-0.498,"VEGFR, c-KIT and PDGFR inhibitor"
gdsc_QS11,-0.500,Not Clinically Relevant
gdsc_BX-912,-0.500,Not Clinically Relevant
gdsc_AZ628,-0.506,Not Clinically Relevant
gdsc_Bexarotene,-0.507,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_rTRAIL,-0.526,Not Clinically Relevant
gdsc_Selumetinib,-0.534,MEK1 inhibitor
gdsc_Y-39983,-0.536,Not Clinically Relevant
gdsc_Gefitinib,-0.540,EGFR inhibitor (Iressa)
gdsc_GNF-2,-0.544,Not Clinically Relevant
gdsc_WZ-1-84,-0.547,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.550,Not Clinically Relevant
gdsc_Afatinib,-0.552,EGFR and ErbB2 inhibitor
gdsc_Dabrafenib,-0.552,Braf (V600E) inhibitor
gdsc_GSK429286A,-0.554,Not Clinically Relevant
gdsc_PHA-665752,-0.556,Not Clinically Relevant
gdsc_KIN001-260,-0.557,Not Clinically Relevant
gdsc_Cetuximab,-0.559,Not Clinically Relevant
gdsc_Tretinoin,-0.564,Retinoid
gdsc_Idelalisib,-0.569,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Cyclopamine,-0.572,Not Clinically Relevant
gdsc_Motesanib,-0.584,Not Clinically Relevant
gdsc_Crizotinib,-0.584,"ALK, ROS1 and MET inhibitor"
gdsc_QL-XI-92,-0.586,Not Clinically Relevant
gdsc_PD173074,-0.590,Not Clinically Relevant
gdsc_QL-XII-61,-0.594,Not Clinically Relevant
gdsc_VX-11e,-0.606,Not Clinically Relevant
gdsc_GW441756,-0.610,Not Clinically Relevant
gdsc_T0901317,-0.622,Not Clinically Relevant
gdsc_TL-2-105,-0.624,Not Clinically Relevant
gdsc_Tubastatin A,-0.631,Not Clinically Relevant
gdsc_Quizartinib,-0.636,Flt3 inhibitor
gdsc_Linifanib,-0.653,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
gdsc_VNLG/124,-0.658,Not Clinically Relevant
gdsc_Ruxolitinib,-0.671,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_Alectinib,-0.704,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)"
