drug_name,MED411
flubendazole,0.8366
epoxycholesterol,0.8365
sorafenib,0.8365
CFL1,0.8364
RALBP1,0.836
quinine,0.8359000000000001
ALG2,0.8358
GPR19,0.8358
R-96544,0.8358
ZNF707,0.8356999999999999
ZKSCAN2,0.8356999999999999
niflumic-acid,0.8356
POLRMT,0.8354
TBP,0.8353
PTHLH,0.8353
CXCR2,0.8353
ANKRD10,0.8353
FGF9,0.8349
pyrazinamide,0.8345999999999999
TPI1,0.8345999999999999
ziprasidone,0.8337
NFKBIL1,0.8331000000000001
PRKAR2B,0.833
norethisterone,0.8328
ZNF175,0.8328
anisomycin,0.8323999999999999
MVP,0.8321
KLF11,0.8318000000000001
CYP20A1,0.8315
CD19,0.8312999999999999
SRC-kinase-inhibitor-II,0.8312
ARHGEF11,0.8312
anagrelide,0.8312
PIGB,0.8309000000000001
MYL6B,0.8308
RPIA,0.8301000000000001
AKT3,0.83
orantinib,0.8295999999999999
ZNF74,0.8295
OXGR1,0.8295
PD-184352,0.8295
triamcinolone,0.8288
YC-1,0.8288
PCGF6,0.8287
ZNF488,0.8284999999999999
IFI30,0.8284
GPR83,0.8279000000000001
RUVBL2,0.8277
carvedilol,0.8277
LGALS8,0.8275
RDH11,0.8273999999999999
FOXO4,0.8273
TOMM34,0.8271999999999999
MMEL1,0.8271
TNPO3,0.8270000000000001
IGHMBP2,0.8270000000000001
ABCF3,0.8270000000000001
RYBP,0.8266
rilmenidine,0.8266
doxercalciferol,0.8266
NDUFB4,0.8264
NDUFA9,0.8264
doxepin,0.8262999999999999
epitestosterone,0.8262999999999999
FLT1,0.8259000000000001
BUD31,0.8259000000000001
lapatinib,0.8256999999999999
ASCC3,0.8256
ERO1L,0.8256
ATP6V1F,0.8253
brinzolamide,0.825
HLF,0.8249
BMS-641988,0.8245999999999999
RS-100329,0.8245999999999999
digoxin,0.8245
TXNRD3,0.8243
JX-401,0.8243
ZNF114,0.8242
TXNDC9,0.8242
ZNF586,0.8240999999999999
PIGK,0.8240000000000001
ETV1,0.8238
TLK2,0.8238
PLEKHJ1,0.8237000000000001
KLF4,0.823
kinetin-riboside,0.8228
fulvestrant,0.8228
SLC38A2,0.8227
LY-341495,0.8222
tolbutamide,0.8218000000000001
VN1R4,0.8217
HSD17B4,0.8215
RHEB,0.8215
DUSP9,0.8209000000000001
LYPLA1,0.8205
SPRY4,0.8203
nicergoline,0.82
amylocaine,0.82
deracoxib,0.8199
GFOD1,0.8197
SPECC1L,0.8193
RSU1,0.8190999999999999
MTSS1,0.8189
EBF1,0.8188
hispidin,0.8188
B2M,0.8186
BTG1,0.8186
WDTC1,0.8184
RDH14,0.8178
EPHX2,0.8176000000000001
CD19,0.8170999999999999
CEBPZ,0.8170000000000001
15-delta-prostaglandin-j2,0.8167
ICAM3,0.8161
tyrphostin-AG-1478,0.8159000000000001
memantine,0.8158
CSNK1A1L,0.8156
PLOD1,0.815
PPP4R1,0.8147
CHMP6,0.8146
EXT2,0.8145
VX-745,0.8145
MAPK9,0.8143
tyrphostin-B44,0.8143
ramipril,0.8136
ADAM10,0.8134
CASP10,0.8134
BAY-K8644,0.813
POLG2,0.8128
zaprinast,0.8127
docosatrienoic-acid,0.8126000000000001
VUF-5681,0.8125
ritonavir,0.812
HC-toxin,0.812
CTSK,0.812
PSMB10,0.8118000000000001
SNX2,0.8118000000000001
TCF4,0.8112999999999999
mocimycin,0.8112999999999999
NAT1,0.8112
IL1RAP,0.8112
LACC1,0.8112
SANT-1,0.8111
E2F8,0.8106
SMYD3,0.8104
ZNF174,0.8098000000000001
dexamethasone,0.8094
EIF3J,0.8090999999999999
VEGFC,0.809
ZNF174,0.809
BIBU-1361,0.8089
ZBED1,0.8088
PKC activator,0.8084
KLF5,0.8084
altanserin,0.8081999999999999
cucurbitacin-i,0.8081
ESYT1,0.8079999999999999
RXFP4,0.8079000000000001
APOO,0.8077
ZNF195,0.8073
PHF19,0.8070999999999999
IRS1,0.807
SC5DL,0.8069
KUC103898N,0.8061
MCM2,0.8061
EGR1,0.8059999999999999
APPBP2,0.8059000000000001
LY-320135,0.8059000000000001
RS-16566,0.8054000000000001
CD81,0.805
cyclosporin-a,0.805
TATDN2,0.8049
PRR15L,0.8048000000000001
amlodipine,0.8048000000000001
NDUFB6,0.8046
apicidin,0.8043
ODQ,0.804
UTP14A,0.8038
ZNF625,0.8033
talampicillin,0.8031
SUPT3H,0.8029000000000001
Imidazoline ligand,0.8026000000000001
ofloxacin,0.8026000000000001
RBBP6,0.8025
econazole,0.8025
GART,0.8022
STK11,0.802
CD81,0.8019
C5,0.8018000000000001
ATP5L,0.8018000000000001
ABCF3,0.8012999999999999
SLC25A5,0.8012
P2RY6,0.8011
ZNF266,0.8009999999999999
CDK1-5-inhibitor,0.8004000000000001
ZMYM2,0.8001999999999999
PIAS3,0.8
RAD51C,0.8
AP2A1,0.7998999999999999
PDS5B,0.7998000000000001
JAK2,0.7994
n-arachidonyl-GABA,0.7990999999999999
carmofur,0.799
DFFB,0.7989
acetohydroxamic-acid,0.7988
ZNF444,0.7983
aminomethyltransferase,0.7983
CNOT4,0.7981999999999999
MK-212,0.797
PAX8,0.797
ZNF436,0.7968000000000001
BRD-K06817181,0.7962
ibuprofen,0.7962
IAA-94,0.7959999999999999
PHF16,0.7951
TRAF2,0.7951
APOE,0.795
S100A13,0.7948999999999999
BUB1B,0.7948000000000001
ERO1L,0.7947
ZNF384,0.7946
ozagrel,0.7944
MAPK12,0.7939
halometasone,0.7939
CTRB2,0.7937000000000001
SSX2,0.7937000000000001
TADA3,0.7933
MCL1,0.7931999999999999
SLC35A3,0.7931999999999999
brazilin,0.7931
PHGDH,0.7929999999999999
ebelactone-b,0.7929
PDHB,0.7927
AKT2,0.7924
cladribine,0.7918999999999999
ABCC3,0.7918000000000001
LSR,0.7917000000000001
LGALS8,0.7915000000000001
ZM-323881,0.7909
CLIC4,0.7905
PET112,0.7904000000000001
FURIN,0.7903
PRKCE,0.7902
PRPF6,0.7902
PGAM1,0.7902
PLA2G2A,0.7898999999999999
tyrphostin-AG-112,0.7894
TFF1,0.7890999999999999
MAP2K1,0.7886
maprotiline,0.7885
captopril,0.7884
CGP-52432,0.7883
TAK-715,0.7879
BRD-A93048969,0.7879
DUSP4,0.7873
levonorgestrel,0.7868
PAK4,0.7866
SERPINH1,0.7866
warfarin,0.7864
CHD8,0.7863
HS3ST3A1,0.7861
naloxone,0.7861
ICMT,0.7861
MLL3,0.7854000000000001
cefatrizine,0.7853
ESD,0.7851
POR,0.785
FBRS,0.7847
IFIH1,0.7836
MAN2A2,0.7831
PRPF4,0.7831
nornicotine,0.7829999999999999
KCNK1,0.7825
ouabain,0.7824
HDAC11,0.7822
INTS12,0.7822
ST3GAL5,0.7822
MKI67IP,0.7814
MIXL1,0.7809
GNAS,0.7804000000000001
LYZ,0.7802
SETDB1,0.7801
JUNB,0.78
BCKDK,0.78
BRD-K65285700,0.7796
testosterone,0.7793000000000001
BCL6B,0.7792
TM9SF3,0.7791
FIS1,0.779
GTF2A2,0.779
NUDT6,0.7787999999999999
BRD-K27074404,0.7786
NR1H3,0.7776000000000001
dexamethasone,0.7775
IKBKG,0.7772
OXA1L,0.7770999999999999
piceatannol,0.777
PPP2R3C,0.7768999999999999
SET,0.7768999999999999
CHN1,0.7764
BMP2,0.7762
SOCS4,0.7761
PTPN12,0.7759999999999999
IL13RA1,0.7759999999999999
ANXA3,0.7759
alfadolone,0.7757999999999999
LPHN2,0.7753
WZ-3146,0.7751
COX6C,0.775
OTUD3,0.7743000000000001
BU-239,0.7742
NUDT5,0.7737999999999999
FABP6,0.7737999999999999
LGALS1,0.7737999999999999
teniposide,0.7736
CHEK2,0.7735
TRIM32,0.7731999999999999
PPOX,0.7731
BRD-K14048378,0.7731
quipazine,0.7726999999999999
NDUFS6,0.7720999999999999
tiabendazole,0.7717
HN1L,0.7715000000000001
SIX4,0.7701
RAD23B,0.7696999999999999
PIN1,0.7695000000000001
FABP5,0.7693000000000001
DNA synthesis inhibitor,0.7692
TNFSF8,0.7687
acetyl-geranyl-cysteine,0.7686
GNG8,0.7686
PSMB10,0.7681
SLC38A3,0.768
PRKAR2B,0.7679
SQLE,0.7678
HLA-DRB1,0.7678
NBI-27914,0.7676000000000001
prostratin,0.7676000000000001
EFCAB2,0.7674
MEF2A,0.7673000000000001
LPXN,0.7673000000000001
cucurbitacin-i,0.7666
tranilast,0.7665000000000001
ST14,0.7659999999999999
BRD-A54632525,0.7659
ERLIN1,0.7658
trimethobenzamide,0.7658
fluocinonide,0.7658
EMF-bca1-57,0.7654000000000001
FAM20B,0.7653
ZNF548,0.7653
OAT,0.7651
PRKCI,0.765
timolol,0.7643000000000001
AKR1C3,0.7641
BNIP2,0.764
TTNPB,0.7637999999999999
POLR3D,0.7637
YM-298198,0.7636
PD-198306,0.7636
amsacrine,0.7634000000000001
PLK2,0.763
sildenafil,0.7625
PTS,0.7622
BRD-K64314806,0.7622
cinchonine,0.7615999999999999
ZNF175,0.7614
SETD1B,0.7614
IL10,0.7611
AFP,0.7608
MDM inhibitor,0.7608
ACTN4,0.7605
trioxsalen,0.7603
hydrocortisone,0.7601
ZNF57,0.76
EXOSC4,0.7598999999999999
UBE2E3,0.7598
GR-144053,0.7598
UBR7,0.7595999999999999
DL-PDMP,0.7595999999999999
LY-278584,0.7594
alrestatin,0.7593000000000001
QX-314,0.7593000000000001
CGK-733,0.7591
FANCA,0.7591
PRUNE,0.759
HIST1H2AC,0.7587
spiperone,0.7584000000000001
TCF7L2,0.7584000000000001
fluticasone,0.7582
altrenogest,0.7576999999999999
razoxane,0.7574
MAP3K1,0.7574
PPARA,0.757
tubastatin-a,0.7569
noreleagnine,0.7568
MMP7,0.7568
ZMPSTE24,0.7565999999999999
procainamide,0.7562000000000001
naproxol,0.7559
MLLT10,0.7558
"methyl-2,5-dihydroxycinnamate",0.7556
FXR antagonist,0.7552
GABRA5,0.7548999999999999
quinoclamine,0.7547
rosiglitazone,0.7547
deforolimus,0.7542
CLPB,0.7541
atomoxetine,0.7541
valsartan,0.754
GNA15,0.7537
FAM20B,0.7536
GW-3965,0.753
HOOK2,0.753
ATG4A,0.7529
LDLR,0.7515999999999999
SLC25A22,0.7515000000000001
CLK4,0.7512000000000001
VAPB,0.7511
IL1R2,0.7506999999999999
triamcinolone,0.7504000000000001
TOLLIP,0.7498
NDUFS3,0.7495999999999999
IMPDH2,0.7493000000000001
ME2,0.7489
geldanamycin,0.7487999999999999
STX4,0.7487
LDHA,0.7486
PYGL,0.7484999999999999
isamoltan,0.7484000000000001
EPO,0.7482
PTEN,0.748
POLG,0.7479
CCNG2,0.7475
BX-795,0.7474
HSP90B1,0.7474
GABPB1,0.7472
RBM15,0.7472
HLA-DMA,0.7471
C2 domain containing LOF,0.7468
DFFB,0.7465999999999999
NDUFS4,0.7465999999999999
CDKN2C,0.7464
LHX3,0.7463
BRD-K63954456,0.7462000000000001
TRAM2,0.7461
tripelennamine,0.7456999999999999
clofazimine,0.7454999999999999
ZM-241385,0.7453
niguldipine,0.745
PGBD1,0.7445999999999999
febuxostat,0.7445
MAP3K8,0.7443000000000001
pyrvinium-pamoate,0.7443000000000001
atovaquone,0.7442
ketoconazole,0.7434999999999999
nocodazole,0.743
PPAP2B,0.7428
SLC22A18,0.7428
beclometasone,0.7426
depomedrol,0.7426
molindone,0.7425
LIPH,0.7424
GAK,0.7423000000000001
CAPNS1,0.7422
GALC,0.7419
MTR,0.7418
MLN-8054,0.7417
tetrahydrobiopterin,0.7415999999999999
ZNF764,0.7415999999999999
ZNF597,0.7415999999999999
domperidone,0.7414000000000001
bifonazole,0.7414000000000001
PGRMC1,0.7406999999999999
SB-218795,0.7406
DUSP3,0.7404999999999999
EMD-386088,0.7404999999999999
TCEB3,0.7404000000000001
felodipine,0.7397
galantamine,0.7389
NDUFA4,0.7389
pyrrolidine-dithiocarbamate,0.7386
3-methyl-GABA,0.7382
radicicol,0.7382
LEPREL1,0.7381
DUT,0.7378
IP6K2,0.7378
cimetidine,0.7376
FBXO7,0.7373999999999999
SEC14L1,0.7373999999999999
DNA2,0.7372
proadifen,0.7369
GJA1,0.7368000000000001
BRD-K34608650,0.7367
indole,0.7363
tyrphostin-A9,0.7363
NKIRAS1,0.7363
ZNF274,0.736
alclometasone,0.736
MYLIP,0.7359
BRD-K59222562,0.7359
CXCR4,0.7359
nifekalant,0.7356
MDM4,0.7354
RNH1,0.7353000000000001
NLK,0.7351000000000001
probenecid,0.735
EHNA,0.735
ANXA2,0.7349
"tropanyl-3,5-dimethylbenzoate",0.7348
EMPTY_VECTOR,0.7347
Cyclooxygenase inhibitor,0.7345999999999999
LEPRE1,0.7345
PFKFB3,0.7345
MRS-1845,0.7345
RPS7,0.7343999999999999
Adenosine receptor agonist,0.7343999999999999
BIRC2,0.7341
oligomycin-a,0.7338
caffeic-acid,0.7336
GBGT1,0.7336
doxylamine,0.7333
UBP1,0.7329000000000001
HLF,0.7328
MICALL1,0.7325
EGF,0.7317
SSX3,0.7315999999999999
17-beta-estradiol,0.7314
manumycin-a,0.7312000000000001
GYKI-52466,0.7311
ITGB4,0.7306999999999999
tyrphostin-AG-18,0.7306
mitotane,0.7304
HOPX,0.7303000000000001
OXTR,0.7303000000000001
FGFR3,0.7295999999999999
STUB1,0.7292000000000001
albendazole,0.7290000000000001
PCGF3,0.7290000000000001
EPCAM,0.7284999999999999
NSC-94258,0.7284
ZNF501,0.7284
PTP4A3,0.7283
moexipril,0.7282
PKCbeta-inhibitor,0.7278
ZNF559,0.7277
TIMP4,0.7277
RRAGD,0.7276
pyrimethamine,0.7275
CRY1,0.7272
NDFIP1,0.727
ZNF267,0.7265999999999999
HMBOX1,0.7264
EWSR1,0.7259
eugenol,0.7259
iopanoic-acid,0.7259
LAMP2,0.7258
FER,0.7245
PURA,0.7240000000000001
P2RY12,0.7238
GR-55562,0.7231000000000001
E2F6,0.7231000000000001
lobeline,0.7228
KU-C103871,0.7227
HLA-DPB1,0.7226
Aromatase inhibitor,0.7223999999999999
CLIC4,0.7217
PNU-282987,0.7216
SCAF8,0.7215
PCGF1,0.7214
CDK10,0.7212999999999999
BUD13,0.7211
PLA2G12B,0.721
HK1,0.7209
CNOT3,0.7208
CHUK,0.7195
EIF1B,0.7195
KDM5B,0.7195
CSK,0.7193999999999999
pravastatin,0.7189
NRBF2,0.7188
ARHGEF12,0.7182999999999999
UBE3A,0.718
GDC-0879,0.7179000000000001
NOD1,0.7179000000000001
ERCC3,0.7175
STK17A,0.7172
MSX2,0.7168000000000001
Tachykinin antagonist,0.7166
NCS-382,0.7161
mevastatin,0.716
ACVR1,0.716
HIC2,0.716
GABRB3,0.7156
Dihydrofolate reductase inhibitor,0.7141
TGFBR1,0.7138
oxiconazole,0.7137
DNM1,0.7137
vemurafenib,0.7136
SLC16A6,0.7134
SC-19220,0.7132999999999999
RARB,0.7128
CYB561,0.7126
psoromic-acid,0.7126
BIBX-1382,0.7119
BRD-K32656671,0.7116
prednisolone,0.7108
STAT4,0.7108
GK,0.7106999999999999
escitalopram,0.7106999999999999
luzindole,0.7103
HSP inhibitor,0.7101999999999999
PKM2,0.7101999999999999
PLSCR1,0.71
GATA3,0.7099
mirtazapine,0.7098
AGTR1,0.7098
GR-79236,0.7097
ARNTL2,0.7095999999999999
proguanil,0.7094
RAF1,0.7092
IL2RB,0.7088
tolazoline,0.7084999999999999
EIF4G1,0.7084
CD55,0.7082999999999999
GNAQ,0.7082999999999999
PRKAB2,0.7081000000000001
POU5F2,0.7079000000000001
raltegravir,0.7075
NFIB,0.7073999999999999
OAZ1,0.7073999999999999
IL1RAP,0.7073999999999999
Aurora kinase inhibitor,0.7071
TGIF2LY,0.7068000000000001
DHRS2,0.7066
valproic-acid,0.7061
NU-7441,0.7061
ID1,0.706
PIK3R1,0.7056
TGFBR2,0.7056
NEK9,0.7053
duloxetine,0.7051999999999999
KLRC1,0.7051999999999999
ZNF561,0.705
HDAC4,0.7049
PRD class homeoboxes and psudogenes LOF,0.7047
SMS,0.7045999999999999
RPF1,0.7045
C2,0.7044
ARX,0.7043
SC-560,0.7039
TUBB6,0.7034999999999999
TLR5,0.7034999999999999
verapamil,0.7031000000000001
osthol,0.7029000000000001
UAP1,0.7025
buphenine,0.7025
LEF1,0.7021
BAG3,0.7015
CXCR7,0.7015
clobenpropit,0.7012999999999999
palmitoylethanolamide,0.7008
"1,2-dichlorobenzene",0.7003
temozolomide,0.6999
HDAC8,0.6995999999999999
fludroxycortide,0.6994
solifenacin,0.6992
BAX,0.6990999999999999
diphenyleneiodonium,0.6984999999999999
ATP6V0C,0.6981999999999999
VX-222,0.6981999999999999
PPIE,0.6981
GPR123,0.6977
propantheline,0.6975
MED26,0.6973999999999999
propentofylline,0.6964
ascorbyl-palmitate,0.6960999999999999
l-erythro-MAPP,0.696
PSEN1,0.6958
HSD17B8,0.6955
AZGP1,0.6948000000000001
BTG3,0.6947
NUAK1,0.6945
RPA2,0.6945
arecaidine,0.6944
SOS1,0.6942
BTG3,0.6940000000000001
ranitidine,0.6939
FBXL19,0.6937000000000001
medrysone,0.6937000000000001
CHN1,0.6936
RAB31,0.6936
RFXANK,0.6934
MCHR2,0.6934
MAST4,0.693
TPD52L3,0.6928
PXK,0.6928
mestanolone,0.6927
HLA-DRB5,0.6925
PCK2,0.6925
LBR,0.6922
mirtazapine,0.6920999999999999
NU-1025,0.6918000000000001
dienestrol,0.6914
VN1R2,0.6914
Interleukins GOF,0.6912
CREB3,0.6909000000000001
ADH6,0.6908
NSC-632839,0.6907
CCP110,0.6906
FADD,0.6905
NFKB1,0.6896
NGRN,0.6895
VEGFA,0.6895
fenbendazole,0.6894
PIT,0.6893
BHMT,0.6890999999999999
FUS,0.6889
BACH1,0.6887000000000001
BRD-K70751730,0.6884999999999999
TFAP2A,0.6884999999999999
TMEM127,0.6881
KAT2B,0.6881
ELOVL6,0.688
ibuprofen,0.6877
prilocaine,0.6875
BCL2L11,0.6872
WT-171,0.6870999999999999
desoxycortone,0.6870999999999999
SB-525334,0.687
MST-312,0.6868000000000001
RIOK2,0.6866
FZD2,0.6864
SDZ-NKT-343,0.6859999999999999
dihydroergocristine,0.6858
linoleic-acid,0.6856
decafluorobutane,0.6851
PIN1,0.685
SERPINB5,0.6845
minoxidil,0.6843
CD24,0.6839
PLEKHM1,0.6837000000000001
DTX3L,0.6836
FZD3,0.6835
PSMB9,0.6831999999999999
NCF2,0.6831999999999999
IRF3,0.6831
diphenoxylate,0.6828
NUP62,0.6825
PRMT1,0.6823999999999999
CHMP6,0.6817
BCL2A1,0.6814
ARL4C,0.6812
PLCB4,0.6811
NARS,0.6806
GJA1,0.6806
esomeprazole,0.6801999999999999
TPMT,0.6801999999999999
RUNX1,0.6801999999999999
ARPC4,0.6793
SUOX,0.6790999999999999
LIG3,0.6788
PLA2G12A,0.6787000000000001
NUDT14,0.6786
RAE1,0.6785
KHDRBS1,0.6784
S100A11,0.6783
methotrexate,0.6781999999999999
cyclosporin-a,0.6781999999999999
RITA,0.6779000000000001
aniracetam,0.6777
VPS26A,0.6776000000000001
talniflumate,0.6770999999999999
PNN,0.6767
HOXB7,0.6766
FKBP1A,0.6764
PC,0.6764
SOS2,0.6764
BD-1047,0.6761
NUMB,0.6758
SLC16A5,0.6756
serdemetan,0.6755
brefeldin-a,0.6754000000000001
ARHGDIB,0.6753
AR-C133057XX,0.6751
erythromycin,0.675
DICER1,0.6747
TRAF6,0.6746
ADPGK,0.6745
salmeterol,0.6742
isocarboxazid,0.6740999999999999
PNKP,0.674
PUS10,0.6735
GBA,0.6734
norketamine,0.6731
hydroxyfasudil,0.6729999999999999
IGFBP6,0.6729999999999999
NOV,0.6723
zolpidem,0.672
JAK2,0.6716
MAN2B1,0.6714
RAD51,0.6709999999999999
GM2A,0.6707
F2RL1,0.6706
ZNF787,0.6703
SLC39A8,0.6698999999999999
PAQR8,0.6695
PRKCH,0.6694
BARX1,0.6688
CETN3,0.6687000000000001
xylazine,0.6685
PLCG1,0.6684
TEX10,0.6681999999999999
medroxyprogesterone,0.6679999999999999
BRD-K26947839,0.6679
ZNF433,0.6678000000000001
NS-1619,0.6677
CFTR,0.6673
SOD1,0.6670999999999999
SOX4,0.6668999999999999
nalbuphine,0.6667000000000001
BRD-K14236372,0.6666
GABA receptor antagonist,0.6661
dexamethasone,0.6653
IFNGR1,0.6652
rivaroxaban,0.6652
UFD1L,0.6651
ZM-306416,0.665
CDK4,0.665
DCXR,0.6648000000000001
nadolol,0.6648000000000001
JNJ-26854165,0.6648000000000001
ARID5B,0.6646
AFG3L2,0.6646
LCMT1,0.6642
IL7R,0.6640999999999999
DENND2D,0.6639
ZNF24,0.6638
latrepirdine,0.6636
fenretinide,0.6636
fluvoxamine,0.6633
TXNL4B,0.6627
ozagrel,0.6627
L-690330,0.6626000000000001
GPR152,0.6625
valaciclovir,0.662
ZNF558,0.6617000000000001
IL21R,0.6614
CDK9,0.6613
GPSM2,0.6612
BZW2,0.6611
ENMD-2076,0.6609999999999999
calcitriol,0.6607
exemestane,0.6607
halcinonide,0.6605
SLC1A4,0.6602
ENOPH1,0.6598
NUDT14,0.6598
SYPL1,0.6594
PCNA,0.6593000000000001
HMGN5,0.659
SYNGR3,0.6587999999999999
Kruppel like transcription factors LOF,0.6587999999999999
CGP-7930,0.6586
raclopride,0.6586
SLC1A6,0.6585
arachidonyl-trifluoro-methane,0.6583
dovitinib,0.6575
MED4,0.657
PTGER4,0.6567000000000001
medrysone,0.6566
FLT3,0.6565000000000001
PRKCZ,0.6559999999999999
HO-013,0.6557999999999999
ezetimibe,0.6554000000000001
EZH1,0.6551
prostaglandin-a1,0.6544
SLC27A3,0.6539
daphnetin,0.6537999999999999
MYL9,0.6522
RCCD1,0.6522
saracatinib,0.6517000000000001
danusertib,0.6517000000000001
HIST1H2AC,0.6515000000000001
NS-3694,0.6514
alprazolam,0.6513
hydrocortisone,0.6511
GPRC6A,0.6509
STO-609,0.6509
RASGRP4,0.6507
rufloxacin,0.6502
LAMA3,0.6502
N6-cyclopentyladenosine,0.6501
Structural maintenance of chromosomes proteins LOF,0.6493000000000001
RHOD,0.6492
KITLG,0.6491
MRGPRX3,0.6491
CLPTM1,0.6487
nomifensine,0.6487
PAH,0.6484000000000001
E2F3,0.6484000000000001
guggulsterone,0.6481999999999999
LPAR6,0.6481999999999999
tyrphostin,0.6478
BCR,0.6474
HSPA1B,0.6472
PIPOX,0.6472
clebopride,0.6472
Glucocorticoid receptor agonist,0.647
ABCC10,0.6469
WDR67,0.6468
ARC-239,0.6468
FAF1,0.6467
CXCR4,0.6465000000000001
RABGGTA,0.6463
ALK,0.6462
ZFP36,0.6461
THBS1,0.6457999999999999
DLC1,0.6457999999999999
NTNCB,0.6455
CFB,0.6451
GOT1,0.6448999999999999
CASP3,0.6443000000000001
COX4I1,0.6442
DTNA,0.6441
MDL-11939,0.6441
PDS5A,0.6435
SNCA,0.6433
PLA2G15,0.6433
SMARCA2,0.6431999999999999
PLCB1,0.6431999999999999
MAP3K5,0.6422
RPA1,0.6422
IFI30,0.6420999999999999
vorinostat,0.6418
CDCA4,0.6418
NENF,0.6413
CALCOCO2,0.6412
LPAR5,0.6408
ADCY3,0.6406000000000001
ETV5,0.6406000000000001
ZNF582,0.6403
DHH,0.64
reserpine,0.6399
LGALS2,0.6397999999999999
GPR34,0.6396999999999999
GGCX,0.6396999999999999
BMY-14802,0.6394
LYPD3,0.6389
ZNF213,0.6386
ITPK1,0.6384000000000001
FOXN3,0.6382
DGKZ,0.6382
KLF7,0.6378
ABCC1,0.6377
LIN28B,0.6374
ASAP2,0.6373
ZNF488,0.637
TAAR1,0.6367
CDO1,0.6365999999999999
ATP5H,0.6365999999999999
thioridazine,0.6358
GMEB1,0.6357
CTTN,0.6352
SUFU,0.6352
ITGAE,0.635
TACC3,0.6349
CAMLG,0.634
GR-89696,0.6334000000000001
PAFAH1B2,0.6332
PSMB8,0.6331
ZC3HC1,0.633
BAMBI,0.633
RNF138,0.6324000000000001
BRD-K21009077,0.6323
MYB,0.6322
morphothebaine,0.6322
PDGFRA,0.6322
MAP2K2,0.6318
FGF9,0.6317
ZNF133,0.6312
GBR-13069,0.6307
PHF13,0.6306
pregnenolone,0.6304
FADS3,0.6304
ZNF653,0.6288
SOX3,0.6288
EIF2AK1,0.6286999999999999
VDR,0.6285000000000001
temefos,0.6277
F2R,0.6272
DPPE,0.627
ZNF585A,0.6268
CGRRF1,0.6265
BAMBI,0.6263000000000001
CCT7,0.626
KSR2,0.6254
ZAP70,0.6241
AURKB,0.6241
TEAD2,0.6236999999999999
TGDS,0.6236999999999999
zebularine,0.6235
CHAF1B,0.623
NDUFA7,0.623
COPS5,0.623
AFG3L2,0.6229
MED28,0.6229
HDAC1,0.6223
lavendustin-a,0.6222
DDB2,0.6221
INS,0.622
TGM2,0.6217
loxapine,0.6215999999999999
SLC7A11,0.6213000000000001
ZNF200,0.6206
HMGCL,0.6198
ABCG5,0.6196
PPP1R13B,0.6192
dapsone,0.6192
IFNB1,0.6192
DLD,0.6189
mexiletine,0.6185
PTCH1,0.6182
ornidazole,0.618
naphazoline,0.6171
BIRC5,0.6171
NDUFC2,0.617
DAG1,0.6168
PHTF1,0.6162
PIAS4,0.6162
RPS6KL1,0.6157
bucladesine,0.6154
NUP85,0.6152000000000001
MAF,0.6152000000000001
KLF6,0.6152000000000001
VPS28,0.6149
prednisolone,0.6146
CAPN1,0.6138
KLK6,0.6135
CXADR,0.6124
GAS7,0.6122
HTATSF1,0.6117
HAGH,0.6115999999999999
KCTD2,0.6114
sulforaphane,0.6111
TYRO3,0.611
COASY,0.6108
TRA2B,0.6103000000000001
WZ-4002,0.6103000000000001
LONRF2,0.6103000000000001
hydrocortisone,0.6101
NR5A2,0.6093999999999999
PHYH,0.6093999999999999
ANAPC5,0.6093
NRBF2,0.6092
CREBBP,0.609
Thymidylate synthase inhibitor,0.6088
MFSD10,0.6087
LY-288513,0.6084
GBA,0.6084
ZNF611,0.6082
FG-7142,0.6081
RPS14,0.608
HSP90AB1,0.608
ivachtin,0.6076
LIPT1,0.6075
DIS3,0.6072
PPFIBP2,0.607
LRRC16A,0.6067
PA2G4,0.6067
SNAI3,0.6063000000000001
KIF20A,0.6063000000000001
PPP2CB,0.6062
GW-0742,0.6059
PLK4,0.6052000000000001
SERPINA7,0.6048
GADD45A,0.6045
TNFRSF1A,0.6045
HADHB,0.6045
RXFP1,0.604
EIF5A,0.604
ZNF519,0.6039
L-689560,0.6036
TCTA,0.6024
PAC-1,0.6024
GABPB2,0.6024
PPP2R3A,0.6023
ISOX,0.6021
ARNTL,0.6019
UFM1,0.6018
BAD,0.6018
ambroxol,0.6015999999999999
GPR174,0.6015
oxybutynin,0.6014
simvastatin,0.6012
fluorometholone,0.6009
pyroxamide,0.6004
budesonide,0.6003000000000001
ASMTL,0.6
lasalocid,0.6
KDM3A,0.5995
NMRAL1,0.5992999999999999
ASNA1,0.5991
IRF1,0.5989
ZNF74,0.5988
FOXO3,0.5982999999999999
CLOCK,0.5982
PVRL2,0.5982
GHR,0.5978
MCOLN1,0.5975
BACE2,0.5974
ZBTB5,0.5969
proxyfan,0.5965
RPS13,0.5963
lidocaine,0.5962
RNMT,0.596
SGPL1,0.596
vanoxerine,0.596
FCGR2A,0.596
CERS3,0.5958
ALDH3A1,0.5958
CEP57,0.5957
sulfasalazine,0.5956
NIT1,0.5954999999999999
ZNF263,0.5954999999999999
CALM3,0.595
PRMT2,0.5948
ranolazine,0.5943
SDM25N,0.5941
BAG6,0.5941
HSPA2,0.5941
terreic-acid,0.594
scopolamine,0.594
UXT,0.5939
GNAZ,0.5939
PAQR7,0.5938
yohimbine,0.5937
