drug,score,moa
ctrp_docetaxel,0.248,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ccle_Irinotecan,0.246,"aka CPT-11, inhibitor of Topo I"
ctrp_BRD-K48334597,0.246,Not Clinically Relevant
ctrp_UNC0321,0.243,Not Clinically Relevant
"ctrp_1S,3R-RSL-3",0.243,Not Clinically Relevant
ctrp_ML320,0.242,Not Clinically Relevant
ctrp_BRD-K14844214,0.241,Not Clinically Relevant
ccle_TKI258,0.240,Not Clinically Relevant
ctrp_oligomycin A,0.239,Not Clinically Relevant
ctrp_AZD8055,0.239,mTOR inhibitor
ctrp_StemRegenin 1,0.238,Not Clinically Relevant
ctrp_BRD-K01737880,0.238,Not Clinically Relevant
ctrp_DBeQ,0.238,Not Clinically Relevant
gdsc_Mitomycin-C,0.237,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_pevonedistat,0.236,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_ML312,0.235,Not Clinically Relevant
ctrp_tigecycline,0.234,antibiotic used to treat a number of bacterial infections
ctrp_BRD4132,0.234,Not Clinically Relevant
ctrp_KU 0060648,0.233,Not Clinically Relevant
gdsc_QL-XII-47,0.230,Not Clinically Relevant
ctrp_SID 26681509,0.221,Not Clinically Relevant
ctrp_SNS-032,0.219,"CDK inhibitor, esp CDK2 , 7 and 9 "
ctrp_methotrexate,0.218,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_BRD-K30748066,0.217,Not Clinically Relevant
ccle_Topotecan,0.209,Topo I inhibitor
ctrp_GSK-J4,0.199,Not Clinically Relevant
ctrp_BRD-K33514849,0.191,Not Clinically Relevant
ccle_Paclitaxel,0.175,disrupts microtubule dynamics
ccle_RAF265,-0.185,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_BRD-K71935468,-0.206,Not Clinically Relevant
gdsc_Sepantronium bromide,-0.213,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_bafilomycin A1,-0.216,Not Clinically Relevant
ctrp_avicin D,-0.218,Not Clinically Relevant
gdsc_Nilotinib,-0.220,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_BEC,-0.229,Not Clinically Relevant
ctrp_BRD-K09344309,-0.231,Not Clinically Relevant
ccle_Sorafenib,-0.232,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_SNX-2112,-0.233,Not Clinically Relevant
ctrp_MLN2238,-0.240,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
ctrp_KHS101,-0.242,Not Clinically Relevant
ccle_TAE684,-0.242,Not Clinically Relevant
ctrp_BRD-K63431240,-0.242,Not Clinically Relevant
ctrp_BRD-K97651142,-0.243,Not Clinically Relevant
ccle_AZD0530,-0.245,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_vandetanib,-0.247,"VEGFR, EGFR and RET inhibitor"
gdsc_TW 37,-0.250,Not Clinically Relevant
gdsc_Doxorubicin,-0.254,"Topo II inhibitor, DNA intercalator"
ctrp_betulinic acid,-0.255,Not Clinically Relevant
ccle_17-AAG,-0.255,Not Clinically Relevant
ctrp_veliparib,-0.255,PARP inhibitor.
ctrp_tosedostat,-0.255,inhibitor of the M1 family of aminopeptidases
gdsc_NG-25,-0.258,Not Clinically Relevant
gdsc_IPA-3,-0.260,Not Clinically Relevant
ctrp_selumetinib,-0.260,MEK1 inhibitor
ctrp_valdecoxib,-0.261,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
gdsc_TL-1-85,-0.261,Not Clinically Relevant
ctrp_SJ-172550,-0.262,Not Clinically Relevant
ccle_ZD-6474,-0.262,"VEGFR, EGFR and RET inhibitor"
ctrp_COL-3,-0.262,matrix metalloproteinase (MMP) inhibitor
ctrp_BRD-K48477130,-0.262,Not Clinically Relevant
ctrp_BRD8958,-0.266,Not Clinically Relevant
ctrp_spautin-1,-0.267,Not Clinically Relevant
ctrp_bosutinib,-0.268,"BCR-Abl, Src, Lyn and Hck inhibitor"
ctrp_WZ8040,-0.269,Not Clinically Relevant
ctrp_simvastatin,-0.269,"HMG-CoA reductase inhibitor,"
ctrp_brefeldin A,-0.270,Not Clinically Relevant
gdsc_Phenformin,-0.272,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
gdsc_SB590885,-0.272,Not Clinically Relevant
ctrp_BRD-K55116708,-0.272,Not Clinically Relevant
gdsc_Imatinib,-0.274,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_tanespimycin,-0.274,HSP90 inhibitor
ctrp_cyanoquinoline 11,-0.275,Not Clinically Relevant
ccle_L-685458,-0.275,Not Clinically Relevant
gdsc_Gemcitabine,-0.275,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_canertinib,-0.276,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
gdsc_DMOG,-0.276,Not Clinically Relevant
ctrp_austocystin D,-0.278,Not Clinically Relevant
ctrp_SR8278,-0.281,Not Clinically Relevant
ccle_PD-0325901,-0.281,Not Clinically Relevant
ccle_Panobinostat,-0.281,HDAC inhibitor
ctrp_VER-155008,-0.284,Not Clinically Relevant
gdsc_Lestauritinib,-0.284,Not Clinically Relevant
gdsc_JQ1,-0.284,Not Clinically Relevant
ctrp_GDC-0879,-0.284,Not Clinically Relevant
ccle_PD-0332991,-0.285,CDK4/6 inhibitor
ctrp_BRD-K27986637,-0.286,Not Clinically Relevant
ctrp_VAF-347,-0.286,Not Clinically Relevant
ctrp_gefitinib,-0.287,EGFR inhibitor (Iressa)
gdsc_BAY-61-3606,-0.288,Not Clinically Relevant
ctrp_neratinib,-0.289,Her2 and EGFR inhibitor
ctrp_ML334 diastereomer,-0.290,Not Clinically Relevant
ctrp_fumonisin B1,-0.291,Not Clinically Relevant
ctrp_nelarabine,-0.292,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_Vinorelbine,-0.292,Not Clinically Relevant
gdsc_Shikonin,-0.293,Not Clinically Relevant
gdsc_GSK650394,-0.293,Not Clinically Relevant
ctrp_AT13387,-0.294,Selective potent Hsp90 inhibitor
ccle_PHA-665752,-0.294,Not Clinically Relevant
ctrp_C6-ceramide,-0.295,Not Clinically Relevant
ccle_Nutlin-3,-0.295,"Mdm2 antagonist, stabilizes p53 "
gdsc_THZ-2-49,-0.296,Not Clinically Relevant
gdsc_Elesclomol,-0.296,Not Clinically Relevant
gdsc_Omipalisib,-0.297,Not Clinically Relevant
ctrp_BRD-A05715709,-0.298,Not Clinically Relevant
ctrp_VU0155056,-0.298,Not Clinically Relevant
ctrp_saracatinib,-0.299,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Epothilone B,-0.299,Not Clinically Relevant
ctrp_pluripotin,-0.299,Not Clinically Relevant
ctrp_CID-5951923,-0.301,Not Clinically Relevant
gdsc_BX796,-0.304,Not Clinically Relevant
ctrp_OSI-930,-0.305," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_GW843682X,-0.306,Not Clinically Relevant
gdsc_Vinblastine,-0.306,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_ifosfamide,-0.307,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_AA-COCF3,-0.308,Not Clinically Relevant
ctrp_A-804598,-0.308,Not Clinically Relevant
ctrp_PF-543,-0.309,Not Clinically Relevant
ccle_Lapatinib,-0.309,HER2/EGFR inhibitor
ctrp_BCL-LZH-4,-0.309,Not Clinically Relevant
ctrp_NPC-26,-0.309,Not Clinically Relevant
ctrp_istradefylline,-0.310,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_OSU-03012,-0.311,Not Clinically Relevant
ctrp_erismodegib,-0.311,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_BRD-K50799972,-0.313,Not Clinically Relevant
ctrp_PD318088,-0.313,Not Clinically Relevant
ctrp_GSK4112,-0.314,Not Clinically Relevant
gdsc_KIN001-244,-0.315,Not Clinically Relevant
gdsc_Ponatinib,-0.316,Bcr-abl inhibitor
gdsc_AZD7762,-0.319, Chk1 / Chk2 inhibitor
gdsc_AS605240,-0.319,Not Clinically Relevant
ctrp_BRD-K17060750,-0.319,Not Clinically Relevant
ctrp_BRD-K71781559,-0.322,Not Clinically Relevant
gdsc_Seliciclib,-0.323,Not Clinically Relevant
gdsc_JQ12,-0.323,Not Clinically Relevant
ctrp_WAY-362450,-0.324,Not Clinically Relevant
ctrp_BRD-K33199242,-0.324,Not Clinically Relevant
ctrp_trametinib,-0.325,MEK inhibitor (MEK1 and MEK2)
ctrp_BRD-K41597374,-0.325,Not Clinically Relevant
gdsc_YK-4-279,-0.326,Not Clinically Relevant
gdsc_PFI-1,-0.328,Not Clinically Relevant
ctrp_BRD-K16147474,-0.328,Not Clinically Relevant
ctrp_azacitidine,-0.329,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
gdsc_XMD8-92,-0.330,Not Clinically Relevant
ctrp_ML029,-0.330,Not Clinically Relevant
ctrp_L-685458,-0.330,Not Clinically Relevant
gdsc_CMK,-0.330,Not Clinically Relevant
ctrp_lapatinib,-0.333,HER2/EGFR inhibitor
ctrp_BRD9647,-0.335,Not Clinically Relevant
gdsc_Cytarabine,-0.335,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
ctrp_abiraterone,-0.336,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
gdsc_Pictilisib,-0.337,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_BI-2536,-0.337,"Plk1 inhibitor, less active against Plk2 and Plk3."
gdsc_CCT-018159,-0.337,Not Clinically Relevant
gdsc_Thapsigargin,-0.337,Not Clinically Relevant
ctrp_MI-1,-0.339,Not Clinically Relevant
ctrp_BRD-K19103580,-0.339,Not Clinically Relevant
ctrp_BRD-K09587429,-0.340,Not Clinically Relevant
ccle_Erlotinib,-0.340,EGFR inhibitor (Tarceva)
gdsc_Palbociclib,-0.340,CDK4/6 inhibitor
ctrp_IC-87114,-0.342,Not Clinically Relevant
gdsc_Erlotinib,-0.343,EGFR inhibitor (Tarceva)
ctrp_afatinib,-0.343,EGFR and ErbB2 inhibitor
gdsc_AZD8055,-0.344,mTOR inhibitor
gdsc_GSK269962A,-0.346,Not Clinically Relevant
gdsc_SN-38,-0.347,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_ruxolitinib,-0.347,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
ctrp_procarbazine,-0.348,alkylating agent
ctrp_dasatinib,-0.348,"BCR-Abl, Src, c-Kit inhibitor"
ccle_AZD6244,-0.348,MEK1 inhibitor
gdsc_ZSTK474,-0.351,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
gdsc_Luminespib,-0.353,Not Clinically Relevant
gdsc_Lapatinib,-0.354,HER2/EGFR inhibitor
gdsc_A-443654,-0.354,Not Clinically Relevant
gdsc_Pyrimethamine,-0.354,Not Clinically Relevant
gdsc_MK-2206,-0.354,Akt1/2/3 inhibitor
ctrp_ibrutinib,-0.355,BTK kinase inhibitor
ctrp_isonicotinohydroxamic acid,-0.356,Not Clinically Relevant
gdsc_Embelin,-0.356,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.357,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.357,Not Clinically Relevant
gdsc_Bleomycin,-0.357,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_etomoxir,-0.357,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
ctrp_CBB-1007,-0.358,Not Clinically Relevant
gdsc_Docetaxel,-0.359,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_Serdemetan,-0.359,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
ccle_Nilotinib,-0.361,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Enzastaurin,-0.362,Not Clinically Relevant
gdsc_PD0325901,-0.365,Not Clinically Relevant
gdsc_Cisplatin,-0.366,Not Clinically Relevant
ctrp_SB-431542,-0.369,Not Clinically Relevant
gdsc_HG6-64-1,-0.371,Not Clinically Relevant
gdsc_SGC0946,-0.372,Not Clinically Relevant
gdsc_Zibotentan,-0.372,Not Clinically Relevant
gdsc_JNK-9L,-0.373,Not Clinically Relevant
gdsc_Saracatinib,-0.373,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Tipifarnib,-0.374,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.376,Not Clinically Relevant
ctrp_PD 153035,-0.378,Not Clinically Relevant
gdsc_Bicalutamide,-0.378,"antiandrogen, used to treat prostate cancer"
gdsc_Piperlongumine,-0.380,Not Clinically Relevant
gdsc_FH535,-0.381,Not Clinically Relevant
gdsc_Dactolisib,-0.381,PI3K/mTOR inhibitor
gdsc_NVP-BHG712,-0.382,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.383,Not Clinically Relevant
ctrp_BRD-K52037352,-0.383,Not Clinically Relevant
ctrp_birinapant,-0.383,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_Obatoclax Mesylate,-0.383,Not Clinically Relevant
gdsc_QL-VIII-58,-0.385,Not Clinically Relevant
gdsc_OSI-930,-0.386," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_PF-562271,-0.387,Not Clinically Relevant
ctrp_zebularine,-0.389,Not Clinically Relevant
gdsc_XMD11-85h,-0.391,Not Clinically Relevant
gdsc_MG-132,-0.391,Not Clinically Relevant
gdsc_Lenalidomide,-0.394,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_AS601245,-0.395,Not Clinically Relevant
gdsc_Midostaurin,-0.398,Not Clinically Relevant
gdsc_UNC1215,-0.400,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.401,Not Clinically Relevant
gdsc_Salubrinal,-0.402,Not Clinically Relevant
gdsc_Pevonedistat,-0.403,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_erlotinib,-0.404,EGFR inhibitor (Tarceva)
gdsc_BMS-536924,-0.406,Not Clinically Relevant
gdsc_BMS-509744,-0.406,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.406,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_Refametinib,-0.410,Not Clinically Relevant
gdsc_Paclitaxel,-0.410,disrupts microtubule dynamics
gdsc_STF-62247,-0.410,Not Clinically Relevant
gdsc_PF-4708671,-0.410,Not Clinically Relevant
gdsc_Temozolomide,-0.413,alkylating agent
gdsc_TGX221,-0.415,Not Clinically Relevant
gdsc_A-770041,-0.417,Not Clinically Relevant
gdsc_Olaparib,-0.420,PARP Inhibitor
gdsc_Selisistat,-0.420,SIRT1 inhibitor
gdsc_WH-4-023,-0.421,Not Clinically Relevant
gdsc_Tamoxifen,-0.422,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_Temsirolimus,-0.424,Not Clinically Relevant
gdsc_XMD8-85,-0.426,Not Clinically Relevant
gdsc_FMK,-0.427,Not Clinically Relevant
gdsc_Cabozantinib,-0.428,"MET, AXL, VEGFR and RET inhibitor"
gdsc_CCT007093,-0.431,Not Clinically Relevant
gdsc_XMD15-27,-0.431,Not Clinically Relevant
gdsc_Trametinib,-0.432,MEK inhibitor (MEK1 and MEK2)
gdsc_Avagacestat,-0.433,Not Clinically Relevant
gdsc_FR-180204,-0.434,Not Clinically Relevant
gdsc_BIX02189,-0.435,Not Clinically Relevant
gdsc_LFM-A13,-0.436,Not Clinically Relevant
gdsc_EHT-1864,-0.439,Not Clinically Relevant
gdsc_Sunitinib,-0.441,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_FTI-277,-0.442,Not Clinically Relevant
gdsc_CI-1040,-0.443,Not Clinically Relevant
gdsc_KIN001-236,-0.443,Not Clinically Relevant
gdsc_CGP-60474,-0.448,Not Clinically Relevant
gdsc_NSC-87877,-0.452,Not Clinically Relevant
gdsc_Bortezomib,-0.453,proteasome inhibitor (Velcade)
gdsc_Doramapimod,-0.453,Not Clinically Relevant
gdsc_CGP-082996,-0.455,Not Clinically Relevant
gdsc_CHIR-99021,-0.456,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.458,Not Clinically Relevant
gdsc_GSK1904529A,-0.460,Not Clinically Relevant
gdsc_JW-7-52-1,-0.462,Not Clinically Relevant
gdsc_KU-55933,-0.463,Not Clinically Relevant
gdsc_IOX2,-0.463,Not Clinically Relevant
gdsc_Veliparib,-0.467,PARP inhibitor.
gdsc_WHI-P97,-0.468,Not Clinically Relevant
gdsc_SL0101,-0.468,Not Clinically Relevant
gdsc_TAK-715,-0.470,Not Clinically Relevant
gdsc_Dasatinib,-0.471,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_Z-LLNle-CHO,-0.472,Not Clinically Relevant
gdsc_NU7441,-0.480,Not Clinically Relevant
gdsc_NVP-TAE684,-0.481,Not Clinically Relevant
gdsc_PAC-1,-0.487,Not Clinically Relevant
gdsc_Rucaparib,-0.489,"PARP inhibitor, inhibits DNA repair"
gdsc_Vismodegib,-0.491,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_Pelitinib,-0.494,Not Clinically Relevant
gdsc_Tozasertib,-0.494,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_AZD6482,-0.496,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_RO-3306,-0.498,Not Clinically Relevant
gdsc_XAV939,-0.500,Not Clinically Relevant
gdsc_Pazopanib,-0.508,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_T0901317,-0.514,Not Clinically Relevant
gdsc_Bosutinib,-0.514,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Bryostatin 1,-0.517,Not Clinically Relevant
gdsc_Tanespimycin,-0.517,HSP90 inhibitor
gdsc_Parthenolide,-0.517,Not Clinically Relevant
gdsc_Gefitinib,-0.520,EGFR inhibitor (Iressa)
gdsc_Rapamycin,-0.524,"rapamycin, mTOR inhibitor"
gdsc_Sorafenib,-0.525,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Idelalisib,-0.526,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Bexarotene,-0.528,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_SB216763,-0.529,Not Clinically Relevant
gdsc_rTRAIL,-0.536,Not Clinically Relevant
gdsc_PLX-4720,-0.537,Not Clinically Relevant
gdsc_QS11,-0.540,Not Clinically Relevant
gdsc_Tivozanib,-0.558,VEGFR inhibitor
gdsc_GNF-2,-0.558,Not Clinically Relevant
gdsc_Motesanib,-0.560,Not Clinically Relevant
gdsc_681640,-0.562,Not Clinically Relevant
gdsc_Afatinib,-0.565,EGFR and ErbB2 inhibitor
gdsc_AZ628,-0.565,Not Clinically Relevant
gdsc_Selumetinib,-0.566,MEK1 inhibitor
gdsc_CP724714,-0.570,Not Clinically Relevant
gdsc_VX-11e,-0.576,Not Clinically Relevant
gdsc_Dabrafenib,-0.577,Braf (V600E) inhibitor
gdsc_Tretinoin,-0.595,Retinoid
gdsc_Nutlin-3a (-),-0.604,Not Clinically Relevant
gdsc_Crizotinib,-0.607,"ALK, ROS1 and MET inhibitor"
gdsc_PD173074,-0.609,Not Clinically Relevant
gdsc_WZ-1-84,-0.611,Not Clinically Relevant
gdsc_Cyclopamine,-0.615,Not Clinically Relevant
gdsc_Cetuximab,-0.629,Not Clinically Relevant
gdsc_PHA-665752,-0.645,Not Clinically Relevant
gdsc_GW441756,-0.654,Not Clinically Relevant
gdsc_Linifanib,-0.673,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
gdsc_VNLG/124,-0.714,Not Clinically Relevant
gdsc_Ruxolitinib,-0.753,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
