,MB009
ctrp_O-6-benzylguanine,-0.4063179307505852
gdsc_Refametinib,-0.40961531096993975
gdsc_Paclitaxel,-0.40980454171626673
gdsc_STF-62247,-0.4100424337184791
gdsc_PF-4708671,-0.4104512326865881
gdsc_Temozolomide,-0.41250675535214765
gdsc_TGX221,-0.41508648429740924
gdsc_A-770041,-0.41696910447473856
gdsc_Olaparib,-0.42010038425971763
gdsc_Selisistat,-0.42041009554834124
gdsc_WH-4-023,-0.42052022577337134
gdsc_Tamoxifen,-0.4217812486738338
gdsc_Temsirolimus,-0.42371825807164076
gdsc_XMD8-85,-0.42595993770621526
gdsc_FMK,-0.4269178279558694
gdsc_Cabozantinib,-0.42772112071342494
gdsc_CCT007093,-0.4307211998733695
gdsc_XMD15-27,-0.43109998026668217
gdsc_Trametinib,-0.4317278113327428
gdsc_Avagacestat,-0.4333943515037218
gdsc_FR-180204,-0.43377231312283654
gdsc_BIX02189,-0.43516725863606504
gdsc_LFM-A13,-0.43555501204415903
gdsc_EHT-1864,-0.4392753012473058
gdsc_Sunitinib,-0.44124633053712553
gdsc_FTI-277,-0.44247531761510656
gdsc_CI-1040,-0.44312258878373234
gdsc_KIN001-236,-0.4432333262434573
gdsc_CGP-60474,-0.4477840936758673
gdsc_NSC-87877,-0.45197743576282484
gdsc_Bortezomib,-0.4528873850659994
gdsc_Doramapimod,-0.4530048334030699
gdsc_CGP-082996,-0.45455596679175136
gdsc_CHIR-99021,-0.455589217954413
gdsc_JNK Inhibitor VIII,-0.4581437109946807
gdsc_GSK1904529A,-0.4598853319362139
gdsc_JW-7-52-1,-0.4619539671184956
gdsc_KU-55933,-0.46275760737896277
gdsc_IOX2,-0.4632277322902102
gdsc_Veliparib,-0.4674025557312688
gdsc_WHI-P97,-0.46804271904169165
gdsc_SL0101,-0.46821169722795547
gdsc_TAK-715,-0.4698551201743566
gdsc_Dasatinib,-0.47062083679560435
gdsc_Z-LLNle-CHO,-0.4723358629769395
gdsc_NU7441,-0.4797646708714285
gdsc_NVP-TAE684,-0.480984226964994
gdsc_PAC-1,-0.48749030464149884
gdsc_Rucaparib,-0.48867296292500484
gdsc_Vismodegib,-0.4909150896427989
gdsc_Pelitinib,-0.49422995749510074
gdsc_Tozasertib,-0.49423489814699645
gdsc_AZD6482,-0.4961046824083918
gdsc_RO-3306,-0.49786282211404154
gdsc_XAV939,-0.5001495195381692
gdsc_Pazopanib,-0.5076477403248087
gdsc_T0901317,-0.5142603578100642
gdsc_Bosutinib,-0.514261422330144
gdsc_Bryostatin 1,-0.5167220032312779
gdsc_Tanespimycin,-0.5169313742815447
gdsc_Parthenolide,-0.5172096618308757
gdsc_Gefitinib,-0.5197077068647488
gdsc_Rapamycin,-0.5236545467000262
gdsc_Sorafenib,-0.525344436201556
gdsc_Idelalisib,-0.5264083528914212
gdsc_Bexarotene,-0.5276376231815089
gdsc_SB216763,-0.5292181245968549
gdsc_rTRAIL,-0.5359006241165892
gdsc_PLX-4720,-0.5369030519528102
gdsc_QS11,-0.5396166477179375
gdsc_Tivozanib,-0.5578894031000191
gdsc_GNF-2,-0.5579800054590003
gdsc_Motesanib,-0.5596492515012846
gdsc_681640,-0.5618792374406414
gdsc_Afatinib,-0.5648705429844016
gdsc_AZ628,-0.5654773188517971
gdsc_Selumetinib,-0.5656726193056397
gdsc_CP724714,-0.5696867179346491
gdsc_VX-11e,-0.5761508125152035
gdsc_Dabrafenib,-0.5768241726670025
gdsc_Tretinoin,-0.5947432855104371
gdsc_Nutlin-3a (-),-0.6037233663803224
gdsc_Crizotinib,-0.6071256184294894
gdsc_PD173074,-0.6087260702954936
gdsc_WZ-1-84,-0.6113059839223813
gdsc_Cyclopamine,-0.6149030672559459
gdsc_Cetuximab,-0.6291376352708624
gdsc_PHA-665752,-0.6449433628607335
gdsc_GW441756,-0.6536947937311519
gdsc_Linifanib,-0.673132443756825
gdsc_VNLG/124,-0.7135426656607845
gdsc_Ruxolitinib,-0.753203578173454
