drug,score,moa
ctrp_ML210,0.239,Not Clinically Relevant
ctrp_dexamethasone,0.238,"synthetic corticosteroid, used to reduce inflammation"
ctrp_BMS-345541,0.237,Not Clinically Relevant
ctrp_ML320,0.237,Not Clinically Relevant
gdsc_WIKI4,0.235,Not Clinically Relevant
ctrp_tigecycline,0.234,antibiotic used to treat a number of bacterial infections
gdsc_QL-XII-47,0.234,Not Clinically Relevant
ctrp_neopeltolide,0.234,Not Clinically Relevant
ctrp_obatoclax,0.233,Not Clinically Relevant
ctrp_LE-135,0.232,Not Clinically Relevant
ctrp_EX-527,0.231,SIRT1 inhibitor
ctrp_UNC0321,0.229,Not Clinically Relevant
ctrp_GSK525762A,0.229,Not Clinically Relevant
ctrp_BRD4132,0.227,Not Clinically Relevant
ctrp_KU 0060648,0.226,Not Clinically Relevant
ctrp_lovastatin,0.224,"HMG-CoA reductase inhibitor,"
ctrp_vandetanib,0.224,"VEGFR, EGFR and RET inhibitor"
ctrp_myricetin,0.220,Not Clinically Relevant
ctrp_SNS-032,0.216,"CDK inhibitor, esp CDK2 , 7 and 9 "
gdsc_Mitomycin-C,0.213,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ccle_Topotecan,0.210,Topo I inhibitor
ctrp_methotrexate,-0.174,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_BRD-K71935468,-0.191,Not Clinically Relevant
gdsc_IPA-3,-0.212,Not Clinically Relevant
ccle_Paclitaxel,-0.212,disrupts microtubule dynamics
ctrp_bafilomycin A1,-0.215,Not Clinically Relevant
ctrp_SID 26681509,-0.216,Not Clinically Relevant
ctrp_BRD-K33514849,-0.217,Not Clinically Relevant
gdsc_Nilotinib,-0.218,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_StemRegenin 1,-0.226,Not Clinically Relevant
ctrp_GSK-J4,-0.226,Not Clinically Relevant
ctrp_austocystin D,-0.227,Not Clinically Relevant
ctrp_BRD-K63431240,-0.231,Not Clinically Relevant
ccle_RAF265,-0.234,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_brefeldin A,-0.235,Not Clinically Relevant
ctrp_neratinib,-0.235,Her2 and EGFR inhibitor
gdsc_NG-25,-0.238,Not Clinically Relevant
ctrp_avicin D,-0.239,Not Clinically Relevant
ccle_ZD-6474,-0.240,"VEGFR, EGFR and RET inhibitor"
ctrp_masitinib,-0.241,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
ccle_PD-0325901,-0.241,Not Clinically Relevant
ccle_TAE684,-0.241,Not Clinically Relevant
gdsc_Sepantronium bromide,-0.243,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_MLN2480,-0.244,"TAK-580, pan-Raf kinase inhibitor"
gdsc_JQ1,-0.245,Not Clinically Relevant
ccle_17-AAG,-0.248,Not Clinically Relevant
ccle_AZD0530,-0.250,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_SNX-2112,-0.252,Not Clinically Relevant
ctrp_BRD-K48334597,-0.252,Not Clinically Relevant
ctrp_betulinic acid,-0.254,Not Clinically Relevant
ctrp_BRD-K97651142,-0.254,Not Clinically Relevant
gdsc_Imatinib,-0.255,"Bcr-abl, c-kit and PDGFR inhibitor"
ccle_PD-0332991,-0.255,CDK4/6 inhibitor
ccle_TKI258,-0.256,Not Clinically Relevant
gdsc_Doxorubicin,-0.256,"Topo II inhibitor, DNA intercalator"
gdsc_Vinorelbine,-0.256,Not Clinically Relevant
ctrp_BRD8958,-0.257,Not Clinically Relevant
ctrp_COL-3,-0.257,matrix metalloproteinase (MMP) inhibitor
ctrp_saracatinib,-0.258,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ccle_Sorafenib,-0.259,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Gemcitabine,-0.259,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_bortezomib,-0.260,proteasome inhibitor (Velcade)
ctrp_gefitinib,-0.261,EGFR inhibitor (Iressa)
ctrp_simvastatin,-0.262,"HMG-CoA reductase inhibitor,"
ctrp_selumetinib,-0.262,MEK1 inhibitor
gdsc_SB590885,-0.263,Not Clinically Relevant
ctrp_OSI-930,-0.263," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_TL-1-85,-0.264,Not Clinically Relevant
ctrp_KHS101,-0.264,Not Clinically Relevant
gdsc_GSK650394,-0.265,Not Clinically Relevant
ctrp_C6-ceramide,-0.265,Not Clinically Relevant
ctrp_spautin-1,-0.265,Not Clinically Relevant
gdsc_Phenformin,-0.267,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_BRD-K48477130,-0.267,Not Clinically Relevant
ccle_Lapatinib,-0.268,HER2/EGFR inhibitor
ctrp_BRD-A05715709,-0.270,Not Clinically Relevant
gdsc_DMOG,-0.270,Not Clinically Relevant
ctrp_pyrazolanthrone,-0.270,Not Clinically Relevant
ctrp_BEC,-0.271,Not Clinically Relevant
ctrp_valdecoxib,-0.271,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_MLN2238,-0.272,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
gdsc_TW 37,-0.273,Not Clinically Relevant
ctrp_BRD-K14844214,-0.274,Not Clinically Relevant
ctrp_SJ-172550,-0.275,Not Clinically Relevant
gdsc_Elesclomol,-0.275,Not Clinically Relevant
gdsc_PFI-1,-0.278,Not Clinically Relevant
gdsc_YK-4-279,-0.279,Not Clinically Relevant
ctrp_BRD-K94991378,-0.280,Not Clinically Relevant
ctrp_VU0155056,-0.280,Not Clinically Relevant
ctrp_ML258,-0.280,Not Clinically Relevant
gdsc_Omipalisib,-0.281,Not Clinically Relevant
gdsc_Epothilone B,-0.282,Not Clinically Relevant
gdsc_BAY-61-3606,-0.282,Not Clinically Relevant
ccle_AZD6244,-0.282,MEK1 inhibitor
ctrp_VER-155008,-0.283,Not Clinically Relevant
ctrp_VAF-347,-0.283,Not Clinically Relevant
ctrp_tanespimycin,-0.283,HSP90 inhibitor
ctrp_veliparib,-0.284,PARP inhibitor.
ccle_PHA-665752,-0.285,Not Clinically Relevant
ctrp_NPC-26,-0.285,Not Clinically Relevant
ctrp_trametinib,-0.285,MEK inhibitor (MEK1 and MEK2)
ctrp_AA-COCF3,-0.285,Not Clinically Relevant
gdsc_THZ-2-49,-0.285,Not Clinically Relevant
ctrp_AZD7545,-0.286,Not Clinically Relevant
ctrp_PD318088,-0.287,Not Clinically Relevant
gdsc_BX796,-0.287,Not Clinically Relevant
ctrp_nelarabine,-0.287,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
ctrp_lapatinib,-0.288,HER2/EGFR inhibitor
ccle_Erlotinib,-0.288,EGFR inhibitor (Tarceva)
ctrp_BCL-LZH-4,-0.289,Not Clinically Relevant
ctrp_BRD-K55116708,-0.290,Not Clinically Relevant
ctrp_A-804598,-0.290,Not Clinically Relevant
ctrp_AT13387,-0.292,Selective potent Hsp90 inhibitor
ctrp_CID-5951923,-0.292,Not Clinically Relevant
gdsc_GW843682X,-0.294,Not Clinically Relevant
ctrp_BRD-K64610608,-0.296,Not Clinically Relevant
ctrp_fumonisin B1,-0.296,Not Clinically Relevant
gdsc_AZD7762,-0.297, Chk1 / Chk2 inhibitor
ccle_PF2341066,-0.298,"ALK, ROS1 and MET inhibitor"
gdsc_Lestauritinib,-0.300,Not Clinically Relevant
ctrp_BRD-K09344309,-0.301,Not Clinically Relevant
ccle_PLX4720,-0.301,Not Clinically Relevant
ctrp_BRD-K27986637,-0.303,Not Clinically Relevant
ccle_L-685458,-0.303,Not Clinically Relevant
gdsc_Shikonin,-0.303,Not Clinically Relevant
ccle_Panobinostat,-0.304,HDAC inhibitor
ctrp_ML334 diastereomer,-0.304,Not Clinically Relevant
ctrp_BRD-K50799972,-0.304,Not Clinically Relevant
gdsc_Vinblastine,-0.305,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
gdsc_AS605240,-0.305,Not Clinically Relevant
ctrp_WAY-362450,-0.306,Not Clinically Relevant
ctrp_afatinib,-0.306,EGFR and ErbB2 inhibitor
ctrp_ifosfamide,-0.306,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_L-685458,-0.307,Not Clinically Relevant
ctrp_BRD-K85133207,-0.307,Not Clinically Relevant
gdsc_XMD8-92,-0.308,Not Clinically Relevant
gdsc_Seliciclib,-0.308,Not Clinically Relevant
gdsc_Bleomycin,-0.309,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_ML029,-0.309,Not Clinically Relevant
gdsc_OSU-03012,-0.310,Not Clinically Relevant
gdsc_CCT-018159,-0.310,Not Clinically Relevant
gdsc_CMK,-0.311,Not Clinically Relevant
gdsc_Ponatinib,-0.312,Bcr-abl inhibitor
ctrp_tivozanib,-0.312,VEGFR inhibitor
ctrp_GDC-0879,-0.313,Not Clinically Relevant
ctrp_dasatinib,-0.315,"BCR-Abl, Src, c-Kit inhibitor"
ctrp_PF-543,-0.316,Not Clinically Relevant
ctrp_istradefylline,-0.316,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_Thapsigargin,-0.317,Not Clinically Relevant
ctrp_erismodegib,-0.319,Hedgehog (Smoothened) antagonist (LDE225)
gdsc_Pictilisib,-0.321,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_JQ12,-0.321,Not Clinically Relevant
gdsc_Luminespib,-0.323,Not Clinically Relevant
ctrp_abiraterone,-0.324,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
gdsc_Zibotentan,-0.324,Not Clinically Relevant
ctrp_CBB-1007,-0.325,Not Clinically Relevant
gdsc_SN-38,-0.326,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_GSK4112,-0.326,Not Clinically Relevant
gdsc_BI-2536,-0.328,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_BRD-K71781559,-0.328,Not Clinically Relevant
ctrp_azacitidine,-0.329,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_BRD-K04800985,-0.332,Not Clinically Relevant
ctrp_BRD-K16147474,-0.332,Not Clinically Relevant
gdsc_ZSTK474,-0.332,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_nilotinib,-0.333,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Cytarabine,-0.334,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
gdsc_Erlotinib,-0.334,EGFR inhibitor (Tarceva)
gdsc_Embelin,-0.335,Not Clinically Relevant
ctrp_ibrutinib,-0.335,BTK kinase inhibitor
gdsc_AZD8055,-0.335,mTOR inhibitor
gdsc_S-Trityl-L-cysteine,-0.335,Not Clinically Relevant
ccle_Nutlin-3,-0.336,"Mdm2 antagonist, stabilizes p53 "
ctrp_procarbazine,-0.337,alkylating agent
gdsc_Dactolisib,-0.337,PI3K/mTOR inhibitor
gdsc_Obatoclax Mesylate,-0.338,Not Clinically Relevant
gdsc_Paclitaxel,-0.340,disrupts microtubule dynamics
ctrp_SR8278,-0.341,Not Clinically Relevant
gdsc_MK-2206,-0.341,Akt1/2/3 inhibitor
ctrp_IPR-456,-0.341,Not Clinically Relevant
gdsc_Serdemetan,-0.343,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_Palbociclib,-0.344,CDK4/6 inhibitor
ctrp_BRD-K09587429,-0.345,Not Clinically Relevant
gdsc_A-443654,-0.348,Not Clinically Relevant
ctrp_BRD9647,-0.350,Not Clinically Relevant
gdsc_Tipifarnib,-0.350,Not Clinically Relevant
gdsc_Enzastaurin,-0.354,Not Clinically Relevant
gdsc_SGC0946,-0.354,Not Clinically Relevant
gdsc_HG6-64-1,-0.354,Not Clinically Relevant
gdsc_Pyrimethamine,-0.355,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.355,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.357,Not Clinically Relevant
gdsc_NVP-BHG712,-0.357,Not Clinically Relevant
ctrp_etomoxir,-0.357,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_Saracatinib,-0.358,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_BRD-K41597374,-0.358,Not Clinically Relevant
ctrp_ruxolitinib,-0.358,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_GSK269962A,-0.359,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.359,Not Clinically Relevant
gdsc_Docetaxel,-0.361,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_Bicalutamide,-0.363,"antiandrogen, used to treat prostate cancer"
ctrp_BRD-K33199242,-0.364,Not Clinically Relevant
gdsc_JNK-9L,-0.365,Not Clinically Relevant
gdsc_Lapatinib,-0.365,HER2/EGFR inhibitor
gdsc_XMD11-85h,-0.367,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.367,Not Clinically Relevant
ccle_Nilotinib,-0.368,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_IC-87114,-0.368,Not Clinically Relevant
gdsc_Salubrinal,-0.369,Not Clinically Relevant
gdsc_QL-VIII-58,-0.369,Not Clinically Relevant
gdsc_Pevonedistat,-0.370,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_BRD-K52037352,-0.371,Not Clinically Relevant
ctrp_SB-431542,-0.371,Not Clinically Relevant
ctrp_erlotinib,-0.372,EGFR inhibitor (Tarceva)
gdsc_Midostaurin,-0.373,Not Clinically Relevant
gdsc_MG-132,-0.373,Not Clinically Relevant
gdsc_Piperlongumine,-0.373,Not Clinically Relevant
gdsc_UNC1215,-0.374,Not Clinically Relevant
gdsc_AS601245,-0.376,Not Clinically Relevant
gdsc_Temozolomide,-0.377,alkylating agent
ctrp_imatinib,-0.378,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_BMS-536924,-0.379,Not Clinically Relevant
ctrp_PLX-4720,-0.379,Not Clinically Relevant
gdsc_PF-562271,-0.382,Not Clinically Relevant
ctrp_zebularine,-0.384,Not Clinically Relevant
gdsc_Lenalidomide,-0.385,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_FH535,-0.386,Not Clinically Relevant
ctrp_birinapant,-0.389,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_PD0325901,-0.389,Not Clinically Relevant
gdsc_FR-180204,-0.389,Not Clinically Relevant
gdsc_LFM-A13,-0.390,Not Clinically Relevant
gdsc_STF-62247,-0.392,Not Clinically Relevant
gdsc_Temsirolimus,-0.392,Not Clinically Relevant
gdsc_PF-4708671,-0.399,Not Clinically Relevant
gdsc_GSK1904529A,-0.400,Not Clinically Relevant
gdsc_EHT-1864,-0.401,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.402,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_Tamoxifen,-0.402,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_WH-4-023,-0.404,Not Clinically Relevant
ctrp_BRD-K49290616,-0.404,Not Clinically Relevant
gdsc_Doramapimod,-0.406,Not Clinically Relevant
gdsc_OSI-930,-0.409," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_SL0101,-0.411,Not Clinically Relevant
gdsc_Cabozantinib,-0.413,"MET, AXL, VEGFR and RET inhibitor"
ctrp_dabrafenib,-0.413,Braf (V600E) inhibitor
gdsc_TGX221,-0.416,Not Clinically Relevant
gdsc_BMS-509744,-0.417,Not Clinically Relevant
gdsc_XMD8-85,-0.422,Not Clinically Relevant
gdsc_Sunitinib,-0.422,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_FMK,-0.425,Not Clinically Relevant
gdsc_CHIR-99021,-0.425,Not Clinically Relevant
gdsc_CGP-60474,-0.431,Not Clinically Relevant
gdsc_Olaparib,-0.432,PARP Inhibitor
gdsc_Trametinib,-0.432,MEK inhibitor (MEK1 and MEK2)
gdsc_Veliparib,-0.433,PARP inhibitor.
gdsc_KU-55933,-0.433,Not Clinically Relevant
gdsc_FTI-277,-0.435,Not Clinically Relevant
gdsc_Refametinib,-0.438,Not Clinically Relevant
gdsc_A-770041,-0.439,Not Clinically Relevant
gdsc_Avagacestat,-0.439,Not Clinically Relevant
gdsc_CCT007093,-0.441,Not Clinically Relevant
gdsc_CGP-082996,-0.443,Not Clinically Relevant
gdsc_JW-7-52-1,-0.444,Not Clinically Relevant
gdsc_BIX02189,-0.446,Not Clinically Relevant
gdsc_Selisistat,-0.446,SIRT1 inhibitor
gdsc_NU7441,-0.449,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.449,Not Clinically Relevant
gdsc_TAK-715,-0.454,Not Clinically Relevant
gdsc_Bortezomib,-0.455,proteasome inhibitor (Velcade)
gdsc_Bryostatin 1,-0.455,Not Clinically Relevant
gdsc_NSC-87877,-0.457,Not Clinically Relevant
gdsc_WHI-P97,-0.457,Not Clinically Relevant
gdsc_RO-3306,-0.458,Not Clinically Relevant
gdsc_CI-1040,-0.459,Not Clinically Relevant
gdsc_Dasatinib,-0.460,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_JNK Inhibitor VIII,-0.462,Not Clinically Relevant
gdsc_Vismodegib,-0.465,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_NVP-TAE684,-0.467,Not Clinically Relevant
gdsc_Bexarotene,-0.467,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_CP724714,-0.469,Not Clinically Relevant
gdsc_XAV939,-0.470,Not Clinically Relevant
gdsc_Tozasertib,-0.475,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_AZD6482,-0.485,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_Pazopanib,-0.487,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_PLX-4720,-0.487,Not Clinically Relevant
gdsc_Sorafenib,-0.490,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_681640,-0.492,Not Clinically Relevant
gdsc_Pelitinib,-0.493,Not Clinically Relevant
gdsc_SB216763,-0.494,Not Clinically Relevant
gdsc_Parthenolide,-0.496,Not Clinically Relevant
gdsc_Rapamycin,-0.501,"rapamycin, mTOR inhibitor"
gdsc_IOX2,-0.507,Not Clinically Relevant
gdsc_Gefitinib,-0.517,EGFR inhibitor (Iressa)
gdsc_Bosutinib,-0.517,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Motesanib,-0.522,Not Clinically Relevant
gdsc_Tivozanib,-0.526,VEGFR inhibitor
gdsc_Tanespimycin,-0.528,HSP90 inhibitor
gdsc_Idelalisib,-0.532,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_QS11,-0.545,Not Clinically Relevant
gdsc_T0901317,-0.552,Not Clinically Relevant
gdsc_AZ628,-0.559,Not Clinically Relevant
gdsc_GNF-2,-0.560,Not Clinically Relevant
gdsc_rTRAIL,-0.568,Not Clinically Relevant
gdsc_PD173074,-0.569,Not Clinically Relevant
gdsc_VX-11e,-0.570,Not Clinically Relevant
gdsc_Selumetinib,-0.574,MEK1 inhibitor
gdsc_Afatinib,-0.579,EGFR and ErbB2 inhibitor
gdsc_Dabrafenib,-0.579,Braf (V600E) inhibitor
gdsc_Cetuximab,-0.584,Not Clinically Relevant
gdsc_Crizotinib,-0.584,"ALK, ROS1 and MET inhibitor"
gdsc_Cyclopamine,-0.586,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.594,Not Clinically Relevant
gdsc_PHA-665752,-0.595,Not Clinically Relevant
gdsc_GW441756,-0.622,Not Clinically Relevant
gdsc_WZ-1-84,-0.626,Not Clinically Relevant
gdsc_VNLG/124,-0.628,Not Clinically Relevant
gdsc_Linifanib,-0.670,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
