,moa,GDSC,CTRP,CCLE,drug,score,evidence
wz4002,Not Clinically Relevant,,0.243,,ctrp_WZ4002,0.243,.+.
pf-573228,Not Clinically Relevant,,0.243,,ctrp_PF-573228,0.243,.+.
nvp-bsk805,Not Clinically Relevant,,0.243,,ctrp_NVP-BSK805,0.243,.+.
brd-k94991378,Not Clinically Relevant,,0.242,,ctrp_BRD-K94991378,0.242,.+.
dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.24100000000000002,,ctrp_dexamethasone,0.241,.+.
az-3146,Not Clinically Relevant,,0.24100000000000002,,ctrp_AZ-3146,0.241,.+.
bardoxolone methyl,Not Clinically Relevant,,0.24,,ctrp_bardoxolone methyl,0.24,.+.
wp1130,Not Clinically Relevant,,0.24,,ctrp_WP1130,0.24,.+.
fulvestrant,selective estrogen receptor degrader (SERD),,0.24,,ctrp_fulvestrant,0.24,.+.
cudc-101,Not Clinically Relevant,0.239,,,gdsc_CUDC-101,0.239,+..
ouabain,Not Clinically Relevant,,0.239,,ctrp_ouabain,0.239,.+.
salermide,Not Clinically Relevant,,0.239,,ctrp_salermide,0.239,.+.
i-bet151,Not Clinically Relevant,,0.239,,ctrp_I-BET151,0.239,.+.
etoposide,Topo II inhibitor,0.195,0.28300000000000003,,gdsc_Etoposide,0.239,++.
nvp-231,Not Clinically Relevant,,0.23800000000000002,,ctrp_NVP-231,0.238,.+.
cd-437,Not Clinically Relevant,,0.23800000000000002,,ctrp_CD-437,0.238,.+.
gsk525762a,Not Clinically Relevant,,0.23800000000000002,,ctrp_GSK525762A,0.238,.+.
gdc-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.237,,ctrp_GDC-0941,0.237,.+.
brd-a02303741,Not Clinically Relevant,,0.237,,ctrp_BRD-A02303741,0.237,.+.
unc0321,Not Clinically Relevant,,0.23600000000000002,,ctrp_UNC0321,0.236,.+.
gsk690693,Not Clinically Relevant,0.23600000000000002,,,gdsc_GSK690693,0.236,+..
necrosulfonamide,Not Clinically Relevant,,0.23600000000000002,,ctrp_necrosulfonamide,0.236,.+.
srt-1720,Not Clinically Relevant,,0.23600000000000002,,ctrp_SRT-1720,0.236,.+.
nakiterpiosin,Not Clinically Relevant,,0.23399999999999999,,ctrp_nakiterpiosin,0.234,.+.
brd-a94377914,Not Clinically Relevant,,0.23399999999999999,,ctrp_BRD-A94377914,0.234,.+.
sch-529074,Not Clinically Relevant,,0.233,,ctrp_SCH-529074,0.233,.+.
regorafenib,VEGFR2-TIE2 inhibitor ,,0.23199999999999998,,ctrp_regorafenib,0.232,.+.
tg-101348,JAK2 inhibitor,,0.23199999999999998,,ctrp_TG-101348,0.232,.+.
wz8040,Not Clinically Relevant,,0.231,,ctrp_WZ8040,0.231,.+.
bx796,Not Clinically Relevant,0.231,,,gdsc_BX796,0.231,+..
smer-3,Not Clinically Relevant,,0.23,,ctrp_SMER-3,0.23,.+.
cil56,Not Clinically Relevant,,0.23,,ctrp_CIL56,0.23,.+.
kh-cb19,Not Clinically Relevant,,0.23,,ctrp_KH-CB19,0.23,.+.
prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.23,,ctrp_prochlorperazine,0.23,.+.
at-7519,Not Clinically Relevant,0.22899999999999998,,,gdsc_AT-7519,0.229,+..
cay10594,Not Clinically Relevant,,0.228,,ctrp_CAY10594,0.228,.+.
methylstat,Not Clinically Relevant,,0.22699999999999998,,ctrp_methylstat,0.227,.+.
cay10618,Not Clinically Relevant,,0.22699999999999998,,ctrp_CAY10618,0.227,.+.
nvp-bez235,PI3K/mTOR inhibitor,,0.22699999999999998,,ctrp_NVP-BEZ235,0.227,.+.
nsc632839,Not Clinically Relevant,,0.22699999999999998,,ctrp_NSC632839,0.227,.+.
sb-743921,kinesin spindle protein (KSP) inhibitor,,0.226,,ctrp_SB-743921,0.226,.+.
brd-k48334597,Not Clinically Relevant,,0.225,,ctrp_BRD-K48334597,0.225,.+.
ym-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.225,,ctrp_YM-155,0.225,.+.
neopeltolide,Not Clinically Relevant,,0.225,,ctrp_neopeltolide,0.225,.+.
prima-1,Not Clinically Relevant,,0.225,,ctrp_PRIMA-1,0.225,.+.
clofarabine,purine nucleoside antimetabolite,,0.22399999999999998,,ctrp_clofarabine,0.224,.+.
sch-79797,Not Clinically Relevant,,0.223,,ctrp_SCH-79797,0.223,.+.
ex-527,SIRT1 inhibitor,,0.223,,ctrp_EX-527,0.223,.+.
narciclasine,Not Clinically Relevant,,0.223,,ctrp_narciclasine,0.223,.+.
5-fluorouracil,antimetabolite,0.223,,,gdsc_5-Fluorouracil,0.223,+..
brd9876,Not Clinically Relevant,,0.222,,ctrp_BRD9876,0.222,.+.
mk-0752,Notch (gamma secretase) inhibitor,,0.222,,ctrp_MK-0752,0.222,.+.
stf-31,Not Clinically Relevant,,0.222,,ctrp_STF-31,0.222,.+.
phloretin,Not Clinically Relevant,,0.222,,ctrp_phloretin,0.222,.+.
"1s,3r-rsl-3",Not Clinically Relevant,,0.221,,"ctrp_1S,3R-RSL-3",0.221,.+.
dbeq,Not Clinically Relevant,,0.221,,ctrp_DBeQ,0.221,.+.
wiki4,Not Clinically Relevant,0.21899999999999997,,,gdsc_WIKI4,0.219,+..
mk-1775,Wee1 kinase inhibitor,,0.21899999999999997,,ctrp_MK-1775,0.219,.+.
alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.218,,ctrp_alvocidib,0.218,.+.
gw-405833,Not Clinically Relevant,,0.218,,ctrp_GW-405833,0.218,.+.
jq-1,Not Clinically Relevant,,0.217,,ctrp_JQ-1,0.217,.+.
palmostatin b,Not Clinically Relevant,,0.217,,ctrp_palmostatin B,0.217,.+.
tivantinib,Met inhibitor,,0.21600000000000003,,ctrp_tivantinib,0.216,.+.
ml320,Not Clinically Relevant,,0.215,,ctrp_ML320,0.215,.+.
tw-37,Not Clinically Relevant,,0.214,,ctrp_TW-37,0.214,.+.
aew541,Not Clinically Relevant,,,0.213,ccle_AEW541,0.213,..+
ku 0060648,Not Clinically Relevant,,0.213,,ctrp_KU 0060648,0.213,.+.
obatoclax,Not Clinically Relevant,,0.212,,ctrp_obatoclax,0.212,.+.
dacinostat,Not Clinically Relevant,0.212,,,gdsc_Dacinostat,0.212,+..
leptomycin b,Not Clinically Relevant,,0.21100000000000002,,ctrp_leptomycin B,0.211,.+.
ml210,Not Clinically Relevant,,0.21,,ctrp_ML210,0.21,.+.
ciclosporin,,,0.209,,ctrp_ciclosporin,0.209,.+.
pf-3758309,Not Clinically Relevant,,0.209,,ctrp_PF-3758309,0.209,.+.
brd4132,Not Clinically Relevant,,0.20800000000000002,,ctrp_BRD4132,0.208,.+.
sid 26681509,Not Clinically Relevant,,0.20600000000000002,,ctrp_SID 26681509,0.206,.+.
lovastatin,"HMG-CoA reductase inhibitor,",,0.204,,ctrp_lovastatin,0.204,.+.
sirolimus,"rapamycin, mTOR inhibitor",,0.204,,ctrp_sirolimus,0.204,.+.
dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.20199999999999999,,ctrp_dinaciclib,0.202,.+.
chm-1,Not Clinically Relevant,,0.201,,ctrp_CHM-1,0.201,.+.
mitomycin-c,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.2,,,gdsc_Mitomycin-C,0.2,+..
le-135,Not Clinically Relevant,,0.192,,ctrp_LE-135,0.192,.+.
thz-2-102-1,Not Clinically Relevant,0.191,,,gdsc_THZ-2-102-1,0.191,+..
ql-xii-47,Not Clinically Relevant,0.191,,,gdsc_QL-XII-47,0.191,+..
sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.18899999999999997,,,gdsc_Sepantronium bromide,0.189,+..
oligomycin a,Not Clinically Relevant,,0.18899999999999997,,ctrp_oligomycin A,0.189,.+.
brd-k01737880,Not Clinically Relevant,,0.18600000000000003,,ctrp_BRD-K01737880,0.186,.+.
mln2480,"TAK-580, pan-Raf kinase inhibitor",,0.18100000000000002,,ctrp_MLN2480,0.181,.+.
brd-k71935468,Not Clinically Relevant,,0.18,,ctrp_BRD-K71935468,0.18,.+.
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",0.672,-0.35,,ctrp_ruxolitinib,0.161,+-.
brd-k30748066,Not Clinically Relevant,,0.121,,ctrp_BRD-K30748066,0.121,.+.
topotecan,Topo I inhibitor,,0.28800000000000003,-0.18100000000000002,ccle_Topotecan,0.054,.+-
bms-345541,Not Clinically Relevant,0.306,-0.214,,ctrp_BMS-345541,0.046,+-.
methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.242,-0.17800000000000002,,ctrp_methotrexate,0.032,+-.
serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.324,0.377,,gdsc_Serdemetan,0.026,-+.
raf265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.225,-0.19,ccle_RAF265,0.018,.+-
doxorubicin,"Topo II inhibitor, DNA intercalator",-0.22699999999999998,0.257,,gdsc_Doxorubicin,0.015,-+.
gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.22699999999999998,0.23,,gdsc_Gemcitabine,0.002,-+.
mk-2206,Akt1/2/3 inhibitor,-0.28600000000000003,0.29,,gdsc_MK-2206,0.002,-+.
entinostat,HDAC inhibitor,0.272,-0.271,,ctrp_entinostat,0.001,+-.
tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.349,0.316,,gdsc_Tamoxifen,-0.016,-+.
zstk474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.28800000000000003,0.248,,gdsc_ZSTK474,-0.02,-+.
nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.226,-0.27399999999999997,ccle_Nutlin-3,-0.024,.+-
bi-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.28,0.23,,gdsc_BI-2536,-0.025,-+.
azd7762, Chk1 / Chk2 inhibitor,-0.27,0.21899999999999997,,gdsc_AZD7762,-0.026,-+.
cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.39299999999999996,0.33299999999999996,,gdsc_Cabozantinib,-0.03,-+.
ku-55933,Not Clinically Relevant,-0.389,0.312,,gdsc_KU-55933,-0.039,-+.
azd8055,mTOR inhibitor,-0.273,0.193,,gdsc_AZD8055,-0.04,-+.
plx-4720,Not Clinically Relevant,-0.466,0.37200000000000005,,gdsc_PLX-4720,-0.047,-+.
bms-536924,Not Clinically Relevant,-0.355,0.26,,gdsc_BMS-536924,-0.047,-+.
sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.395,0.29600000000000004,,gdsc_Sunitinib,-0.049,-+.
docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.314,0.215,,gdsc_Docetaxel,-0.05,-+.
temozolomide,alkylating agent,-0.381,0.273,,gdsc_Temozolomide,-0.054,-+.
chir-99021,Not Clinically Relevant,-0.371,0.261,,gdsc_CHIR-99021,-0.055,-+.
mg-132,Not Clinically Relevant,-0.344,0.23199999999999998,,gdsc_MG-132,-0.056,-+.
pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.335,0.21,,gdsc_Pevonedistat,-0.063,-+.
nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.2,0.34,-0.34700000000000003,ccle_Nilotinib,-0.069,-+-
azd6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.43,0.289,,gdsc_AZD6482,-0.07,-+.
nvp-tae684,Not Clinically Relevant,-0.43700000000000006,0.289,,gdsc_NVP-TAE684,-0.074,-+.
pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.46299999999999997,0.309,,gdsc_Pazopanib,-0.077,-+.
temsirolimus,Not Clinically Relevant,-0.401,0.244,,gdsc_Temsirolimus,-0.079,-+.
bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.486,0.327,,gdsc_Bexarotene,-0.079,-+.
tretinoin,Retinoid,-0.529,0.36700000000000005,,gdsc_Tretinoin,-0.081,-+.
dabrafenib,Braf (V600E) inhibitor,-0.557,0.39,,gdsc_Dabrafenib,-0.084,-+.
tivozanib,VEGFR inhibitor,-0.499,0.299,,gdsc_Tivozanib,-0.1,-+.
pac-1,Not Clinically Relevant,-0.44299999999999995,0.222,,gdsc_PAC-1,-0.11,-+.
paclitaxel,disrupts microtubule dynamics,-0.34700000000000003,0.228,-0.22,gdsc_Paclitaxel,-0.113,-+-
sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.45799999999999996,0.26899999999999996,-0.22899999999999998,gdsc_Sorafenib,-0.139,-+-
crizotinib,"ALK, ROS1 and MET inhibitor",-0.563,0.261,,gdsc_Crizotinib,-0.151,-+.
myricetin,Not Clinically Relevant,,-0.19399999999999998,,ctrp_myricetin,-0.194,.-.
avicin d,Not Clinically Relevant,,-0.203,,ctrp_avicin D,-0.203,.-.
phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.20600000000000002,,,gdsc_Phenformin,-0.206,-..
brd-k63431240,Not Clinically Relevant,,-0.20600000000000002,,ctrp_BRD-K63431240,-0.206,.-.
brd-k33514849,Not Clinically Relevant,,-0.20800000000000002,,ctrp_BRD-K33514849,-0.208,.-.
vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.212,,ctrp_vandetanib,-0.212,.-.
bec,Not Clinically Relevant,,-0.212,,ctrp_BEC,-0.212,.-.
sns-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.213,,ctrp_SNS-032,-0.213,.-.
brd-k97651142,Not Clinically Relevant,,-0.214,,ctrp_BRD-K97651142,-0.214,.-.
mln2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.21600000000000003,,ctrp_MLN2238,-0.216,.-.
hbx-41108,Not Clinically Relevant,,-0.21899999999999997,,ctrp_HBX-41108,-0.219,.-.
brd-k48477130,Not Clinically Relevant,,-0.221,,ctrp_BRD-K48477130,-0.221,.-.
snx-2112,Not Clinically Relevant,-0.213,-0.23,,ctrp_SNX-2112,-0.222,--.
gsk-j4,Not Clinically Relevant,,-0.223,,ctrp_GSK-J4,-0.223,.-.
17-aag,Not Clinically Relevant,,,-0.223,ccle_17-AAG,-0.223,..-
stemregenin 1,Not Clinically Relevant,,-0.22899999999999998,,ctrp_StemRegenin 1,-0.229,.-.
brd-k55116708,Not Clinically Relevant,,-0.23,,ctrp_BRD-K55116708,-0.23,.-.
valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.23,,ctrp_valdecoxib,-0.23,.-.
ng-25,Not Clinically Relevant,-0.23,,,gdsc_NG-25,-0.23,-..
spautin-1,Not Clinically Relevant,,-0.23,,ctrp_spautin-1,-0.23,.-.
marinopyrrole a,Not Clinically Relevant,,-0.23,,ctrp_marinopyrrole A,-0.23,.-.
bafilomycin a1,Not Clinically Relevant,,-0.231,,ctrp_bafilomycin A1,-0.231,.-.
brd8958,Not Clinically Relevant,,-0.231,,ctrp_BRD8958,-0.231,.-.
brefeldin a,Not Clinically Relevant,,-0.231,,ctrp_brefeldin A,-0.231,.-.
ipa-3,Not Clinically Relevant,-0.23199999999999998,,,gdsc_IPA-3,-0.232,-..
tw 37,Not Clinically Relevant,-0.23199999999999998,,,gdsc_TW 37,-0.232,-..
brd-a86708339,Not Clinically Relevant,,-0.23399999999999999,,ctrp_BRD-A86708339,-0.234,.-.
jq1,Not Clinically Relevant,-0.23399999999999999,,,gdsc_JQ1,-0.234,-..
col-3,matrix metalloproteinase (MMP) inhibitor,,-0.23399999999999999,,ctrp_COL-3,-0.234,.-.
dmog,Not Clinically Relevant,-0.235,,,gdsc_DMOG,-0.235,-..
betulinic acid,Not Clinically Relevant,,-0.23600000000000002,,ctrp_betulinic acid,-0.236,.-.
vinorelbine,Not Clinically Relevant,-0.237,,,gdsc_Vinorelbine,-0.237,-..
lestauritinib,Not Clinically Relevant,-0.23800000000000002,,,gdsc_Lestauritinib,-0.238,-..
brd-k09344309,Not Clinically Relevant,,-0.23800000000000002,,ctrp_BRD-K09344309,-0.238,.-.
tae684,Not Clinically Relevant,,,-0.23800000000000002,ccle_TAE684,-0.238,..-
sr-ii-138a,Not Clinically Relevant,,-0.24,,ctrp_SR-II-138A,-0.24,.-.
nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.24100000000000002,,ctrp_nelarabine,-0.241,.-.
epothilone b,Not Clinically Relevant,-0.242,,,gdsc_Epothilone B,-0.242,-..
gsk650394,Not Clinically Relevant,-0.242,,,gdsc_GSK650394,-0.242,-..
irinotecan,"aka CPT-11, inhibitor of Topo I",,,-0.243,ccle_Irinotecan,-0.243,..-
pyrazolanthrone,Not Clinically Relevant,,-0.245,,ctrp_pyrazolanthrone,-0.245,.-.
brd-a05715709,Not Clinically Relevant,,-0.24600000000000002,,ctrp_BRD-A05715709,-0.246,.-.
neuronal differentiation inducer iii,Not Clinically Relevant,,-0.24600000000000002,,ctrp_neuronal differentiation inducer III,-0.246,.-.
cr-1-31b,Not Clinically Relevant,,-0.24600000000000002,,ctrp_CR-1-31B,-0.246,.-.
azd0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.247,ccle_AZD0530,-0.247,..-
ver-155008,Not Clinically Relevant,,-0.247,,ctrp_VER-155008,-0.247,.-.
bay-61-3606,Not Clinically Relevant,-0.248,,,gdsc_BAY-61-3606,-0.248,-..
omipalisib,Not Clinically Relevant,-0.249,,,gdsc_Omipalisib,-0.249,-..
zd-6474,"VEGFR, EGFR and RET inhibitor",,,-0.249,ccle_ZD-6474,-0.249,..-
tl-1-85,Not Clinically Relevant,-0.252,,,gdsc_TL-1-85,-0.252,-..
gw843682x,Not Clinically Relevant,-0.252,,,gdsc_GW843682X,-0.252,-..
azd7545,Not Clinically Relevant,,-0.253,,ctrp_AZD7545,-0.253,.-.
neratinib,Her2 and EGFR inhibitor,,-0.254,,ctrp_neratinib,-0.254,.-.
bcl-lzh-4,Not Clinically Relevant,,-0.256,,ctrp_BCL-LZH-4,-0.256,.-.
brd-k71781559,Not Clinically Relevant,,-0.257,,ctrp_BRD-K71781559,-0.257,.-.
ml258,Not Clinically Relevant,,-0.257,,ctrp_ML258,-0.257,.-.
brd-k27986637,Not Clinically Relevant,,-0.258,,ctrp_BRD-K27986637,-0.258,.-.
canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.258,,ctrp_canertinib,-0.258,.-.
thz-2-49,Not Clinically Relevant,-0.259,,,gdsc_THZ-2-49,-0.259,-..
merck60,Not Clinically Relevant,,-0.259,,ctrp_Merck60,-0.259,.-.
khs101,Not Clinically Relevant,,-0.26,,ctrp_KHS101,-0.26,.-.
shikonin,Not Clinically Relevant,-0.26,,,gdsc_Shikonin,-0.26,-..
tki258,Not Clinically Relevant,,,-0.261,ccle_TKI258,-0.261,..-
pfi-1,Not Clinically Relevant,-0.261,,,gdsc_PFI-1,-0.261,-..
triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,-0.261,,ctrp_triptolide,-0.261,.-.
brd-k64610608,Not Clinically Relevant,,-0.264,,ctrp_BRD-K64610608,-0.264,.-.
cid-5951923,Not Clinically Relevant,,-0.264,,ctrp_CID-5951923,-0.264,.-.
pd-0332991,CDK4/6 inhibitor,,,-0.265,ccle_PD-0332991,-0.265,..-
sb590885,Not Clinically Relevant,-0.266,,,gdsc_SB590885,-0.266,-..
pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.267,,,gdsc_Pictilisib,-0.267,-..
c6-ceramide,Not Clinically Relevant,,-0.267,,ctrp_C6-ceramide,-0.267,.-.
tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.268,,ctrp_tosedostat,-0.268,.-.
saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.311,-0.22699999999999998,,gdsc_Saracatinib,-0.269,--.
pd318088,Not Clinically Relevant,,-0.27,,ctrp_PD318088,-0.27,.-.
pifithrin-mu,Not Clinically Relevant,,-0.271,,ctrp_pifithrin-mu,-0.271,.-.
pluripotin,Not Clinically Relevant,,-0.271,,ctrp_pluripotin,-0.271,.-.
vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.272,,,gdsc_Vinblastine,-0.272,-..
decitabine,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)",,-0.272,,ctrp_decitabine,-0.272,.-.
cyanoquinoline 11,Not Clinically Relevant,,-0.272,,ctrp_cyanoquinoline 11,-0.272,.-.
fluorouracil,antimetabolite,,-0.273,,ctrp_fluorouracil,-0.273,.-.
sr8278,Not Clinically Relevant,,-0.273,,ctrp_SR8278,-0.273,.-.
pyrimethamine,Not Clinically Relevant,-0.27399999999999997,,,gdsc_Pyrimethamine,-0.274,-..
lapatinib,HER2/EGFR inhibitor,-0.301,-0.272,-0.248,gdsc_Lapatinib,-0.274,---
austocystin d,Not Clinically Relevant,,-0.275,,ctrp_austocystin D,-0.275,.-.
elesclomol,Not Clinically Relevant,-0.275,,,gdsc_Elesclomol,-0.275,-..
ml334 diastereomer,Not Clinically Relevant,,-0.276,,ctrp_ML334 diastereomer,-0.276,.-.
vaf-347,Not Clinically Relevant,,-0.276,,ctrp_VAF-347,-0.276,.-.
byl-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,-0.27699999999999997,,ctrp_BYL-719,-0.277,.-.
pd-0325901,Not Clinically Relevant,,,-0.278,ccle_PD-0325901,-0.278,..-
pandacostat,Not Clinically Relevant,,-0.278,,ctrp_pandacostat,-0.278,.-.
piperlongumine,Not Clinically Relevant,-0.309,-0.247,,gdsc_Piperlongumine,-0.278,--.
jq12,Not Clinically Relevant,-0.28,,,gdsc_JQ12,-0.28,-..
brd-k50799972,Not Clinically Relevant,,-0.28,,ctrp_BRD-K50799972,-0.28,.-.
sj-172550,Not Clinically Relevant,,-0.281,,ctrp_SJ-172550,-0.281,.-.
brd-k61166597,Not Clinically Relevant,,-0.282,,ctrp_BRD-K61166597,-0.282,.-.
yk-4-279,Not Clinically Relevant,-0.282,,,gdsc_YK-4-279,-0.282,-..
azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.28300000000000003,,ctrp_azacitidine,-0.283,.-.
aica ribonucleotide,Not Clinically Relevant,-0.284,,,gdsc_AICA Ribonucleotide,-0.284,-..
erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.284,,ctrp_erismodegib,-0.284,.-.
gdc-0879,Not Clinically Relevant,,-0.284,,ctrp_GDC-0879,-0.284,.-.
gsk4112,Not Clinically Relevant,,-0.285,,ctrp_GSK4112,-0.285,.-.
seliciclib,Not Clinically Relevant,-0.285,,,gdsc_Seliciclib,-0.285,-..
pf2341066,"ALK, ROS1 and MET inhibitor",,,-0.28600000000000003,ccle_PF2341066,-0.286,..-
s-trityl-l-cysteine,Not Clinically Relevant,-0.28600000000000003,,,gdsc_S-Trityl-L-cysteine,-0.286,-..
aa-cocf3,Not Clinically Relevant,,-0.287,,ctrp_AA-COCF3,-0.287,.-.
lbh-589,HDAC inhibitor,,-0.28800000000000003,,ctrp_LBH-589,-0.288,.-.
plx4720,Not Clinically Relevant,,,-0.289,ccle_PLX4720,-0.289,..-
bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.29,,,gdsc_Bleomycin,-0.29,-..
l-685458,Not Clinically Relevant,,-0.292,-0.28800000000000003,ctrp_L-685458,-0.29,.--
as605240,Not Clinically Relevant,-0.29100000000000004,,,gdsc_AS605240,-0.291,-..
dactolisib,PI3K/mTOR inhibitor,-0.292,,,gdsc_Dactolisib,-0.292,-..
bortezomib,proteasome inhibitor (Velcade),-0.386,-0.19899999999999998,,gdsc_Bortezomib,-0.292,--.
brd-k33199242,Not Clinically Relevant,,-0.293,,ctrp_BRD-K33199242,-0.293,.-.
gsk269962a,Not Clinically Relevant,-0.294,,,gdsc_GSK269962A,-0.294,-..
cmk,Not Clinically Relevant,-0.294,,,gdsc_CMK,-0.294,-..
imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.23199999999999998,-0.35700000000000004,,ctrp_imatinib,-0.294,--.
way-362450,Not Clinically Relevant,,-0.295,,ctrp_WAY-362450,-0.295,.-.
luminespib,Not Clinically Relevant,-0.295,,,gdsc_Luminespib,-0.295,-..
zibotentan,Not Clinically Relevant,-0.29600000000000004,,,gdsc_Zibotentan,-0.296,-..
fumonisin b1,Not Clinically Relevant,,-0.29600000000000004,,ctrp_fumonisin B1,-0.296,.-.
brd-k04800985,Not Clinically Relevant,,-0.297,,ctrp_BRD-K04800985,-0.297,.-.
xmd8-92,Not Clinically Relevant,-0.299,,,gdsc_XMD8-92,-0.299,-..
osu-03012,Not Clinically Relevant,-0.3,,,gdsc_OSU-03012,-0.3,-..
a-804598,Not Clinically Relevant,,-0.3,,ctrp_A-804598,-0.3,.-.
mi-2,Not Clinically Relevant,,-0.301,,ctrp_MI-2,-0.301,.-.
cct-018159,Not Clinically Relevant,-0.301,,,gdsc_CCT-018159,-0.301,-..
sz4ta2,Not Clinically Relevant,,-0.301,,ctrp_SZ4TA2,-0.301,.-.
brd-k52037352,Not Clinically Relevant,,-0.301,,ctrp_BRD-K52037352,-0.301,.-.
ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.303,,ctrp_ifosfamide,-0.303,.-.
enzastaurin,Not Clinically Relevant,-0.304,,,gdsc_Enzastaurin,-0.304,-..
brd-k41597374,Not Clinically Relevant,,-0.305,,ctrp_BRD-K41597374,-0.305,.-.
akt inhibitor viii,Not Clinically Relevant,-0.306,,,gdsc_AKT inhibitor VIII,-0.306,-..
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.306,,ctrp_isonicotinohydroxamic acid,-0.306,.-.
pf-543,Not Clinically Relevant,,-0.306,,ctrp_PF-543,-0.306,.-.
at13387,Selective potent Hsp90 inhibitor,,-0.307,,ctrp_AT13387,-0.307,.-.
procarbazine,alkylating agent,,-0.308,,ctrp_procarbazine,-0.308,.-.
brd-k09587429,Not Clinically Relevant,,-0.309,,ctrp_BRD-K09587429,-0.309,.-.
lomeguatrib,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. ",,-0.309,,ctrp_lomeguatrib,-0.309,.-.
brd6340,Not Clinically Relevant,,-0.309,,ctrp_BRD6340,-0.309,.-.
ml029,Not Clinically Relevant,,-0.31,,ctrp_ML029,-0.31,.-.
a-443654,Not Clinically Relevant,-0.31,,,gdsc_A-443654,-0.31,-..
ipr-456,Not Clinically Relevant,,-0.31,,ctrp_IPR-456,-0.31,.-.
midostaurin,Not Clinically Relevant,-0.31,,,gdsc_Midostaurin,-0.31,-..
azd6244,MEK1 inhibitor,,,-0.31,ccle_AZD6244,-0.31,..-
