,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
daunorubicin,cmap_daunorubicin,"Analog of doxorubicin, DNA intercalator, Topo II antagonist",,,,,-0.8505,...---,729,156,156.0
bms-754807,gdsc_BMS-754807,Not Clinically Relevant,0.314,0.368,,0.341,,++..,156,313,156.0
cimetidine,ctrp_cimetidine,(Tagamet) Antacid and antihistamine,,0.318,,0.318,-0.12550000000000006,.+.+-,219,94,156.5
lbh-589,ctrp_LBH-589,HDAC inhibitor,,0.34,,0.34,,.+..,157,314,157.0
pirarubicin,cmap_pirarubicin,"Analog of doxorubicin, DNA intercalator, Topo II antagonist",,,,,-0.867,...-,735,157,157.0
nsc95397,ctrp_NSC95397,Not Clinically Relevant,,0.33899999999999997,,0.339,,.+..,158,315,158.0
etoposide,gdsc_Etoposide,Topo II inhibitor,0.251,0.32899999999999996,,0.29,0.858,++.++,301,16,158.5
pidorubicine,cmap_pidorubicine,"Analog of doxorubicin, DNA intercalator, Topo II antagonist",,,,,-0.882,...-,736,159,159.0
ml083,ctrp_ML083,Not Clinically Relevant,,0.33899999999999997,,0.339,,.+..,159,316,159.0
ml311,ctrp_ML311,Not Clinically Relevant,,0.33799999999999997,,0.338,,.+..,161,317,161.0
letrozole,cmap_letrozole,"nonsteroidal aromatase inhibitor, prevents estrogen production, used for breast cancer",,,,,-0.899,...-,737,162,162.0
cucurbitacin i,ctrp_cucurbitacin I,Not Clinically Relevant,,0.337,,0.337,,.+..,163,318,163.0
ml029,ctrp_ML029,Not Clinically Relevant,,0.337,,0.337,,.+..,164,319,164.0
mitoxantrone,cmap_mitoxantrone,Topoisomerase II inhibitor; disrupts DNA synthesis and DNA repair ,,,,,-0.907,...-,738,164,164.0
darinaparsin,ctrp_darinaparsin,organic arsenic compound composed of dimethylated arsenic linked to glutathione,,0.316,,0.316,-0.266,.+.-,227,103,165.0
gsk1059615,ctrp_GSK1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,0.337,,0.337,,.+..,165,320,165.0
cediranib,ctrp_cediranib,VEGFR inhibitor,,0.302,,0.302,0.37,.+.+,272,59,165.5
vincristine,ctrp_vincristine,"binds tubulin, disrupts microtubule dynamics",,0.316,,0.316,-0.29425,.+.+--,226,105,165.5
pl-di,ctrp_PL-DI,Not Clinically Relevant,,0.336,,0.336,,.+..,166,321,166.0
tpca-1,ctrp_TPCA-1,Not Clinically Relevant,0.377,0.29600000000000004,,0.336,,++..,167,322,167.0
sulindac,cmap_sulindac,Nonsteroidal anti-Inflammatory drug,,,,,-0.938,...-,739,168,168.0
metformin,cmap_metformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,,,,,-0.946,...-,740,169,169.0
cay10576,ctrp_CAY10576,Not Clinically Relevant,,0.335,,0.335,,.+..,170,323,170.0
bromfenac,cmap_bromfenac,"Nonsteroidal anti-Inflammatory drug, used to treat inflammation, esp in the eye",,,,,-0.951,...-,741,170,170.0
zstk-474,cmap_zstk-474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",,,,,-0.956,...-,742,171,171.0
brd-k66532283,ctrp_BRD-K66532283,Not Clinically Relevant,,0.335,,0.335,,.+..,171,324,171.0
fqi-2,ctrp_FQI-2,Not Clinically Relevant,,0.335,,0.335,,.+..,172,325,172.0
ubenimex,cmap_ubenimex,"inhibitor of the proinflammatory mediator, LTB4. Adjunct to chemotherapy for acute non-lymphocytic leukemia",,,,,-0.971,...-,743,173,173.0
erastin,ctrp_erastin,Not Clinically Relevant,,0.335,,0.335,,.+..,173,326,173.0
etp-46464,ctrp_ETP-46464,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,174,327,174.0
curcumin,ctrp_curcumin,"Natural Product, component of turmeric, may function as HDAC inhibitor",,0.303,,0.303,0.11,.+.+,264,86,175.0
bix-01294,ctrp_BIX-01294,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,175,328,175.0
daporinad,ctrp_daporinad,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells",0.374,0.295,,0.334,,++..,176,329,176.0
brd8899,ctrp_BRD8899,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,177,330,177.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,0.33299999999999996,,0.333,,.+..,179,331,179.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,0.33299999999999996,,0.333,,.+..,180,332,180.0
azd4547,ctrp_AZD4547,"FGFR-1,2 and 3 inhibitor",,0.33299999999999996,,0.333,,.+..,181,333,181.0
gsk461364,ctrp_GSK461364,"Plk1 inhibitor, less active against Plk2 and Plk3.",,0.33299999999999996,,0.333,,.+..,182,334,182.0
at-406,ctrp_AT-406,Not Clinically Relevant,,0.332,,0.332,,.+..,183,335,183.0
niclosamide,ctrp_niclosamide,"used to treat tapeworm infestations,  inhibits glucose uptake, oxidative phosphorylation, and anaerobic metabolism in the tapeworm",,0.287,,0.287,0.36700000000000005,.+.+,308,60,184.0
sgx-523,ctrp_SGX-523, Met inhibitor,,0.332,,0.332,,.+..,184,336,184.0
brd-k16147474,ctrp_BRD-K16147474,Not Clinically Relevant,,0.331,,0.331,,.+..,185,337,185.0
hli 373,ctrp_HLI 373,Not Clinically Relevant,,0.331,,0.331,,.+..,186,338,186.0
ro4929097,ctrp_RO4929097,Notch (gamma secretase) inhibitor,,0.331,,0.331,,.+..,187,339,187.0
pd 153035,ctrp_PD 153035,Not Clinically Relevant,,0.331,,0.331,,.+..,188,340,188.0
simvastatin,ctrp_simvastatin,"HMG-CoA reductase inhibitor,",,0.278,,0.278,0.495,.+.++,332,45,188.5
merck60,ctrp_Merck60,Not Clinically Relevant,,0.33,,0.33,,.+..,189,341,189.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,0.32899999999999996,,0.329,,.+..,190,342,190.0
pf-3758309,ctrp_PF-3758309,Not Clinically Relevant,,0.32899999999999996,,0.329,,.+..,191,343,191.0
necrosulfonamide,ctrp_necrosulfonamide,Not Clinically Relevant,,0.32899999999999996,,0.329,,.+..,192,344,192.0
zg-10,gdsc_ZG-10,Not Clinically Relevant,0.32899999999999996,,,0.329,,+...,193,345,193.0
brd-k29086754,ctrp_BRD-K29086754,Not Clinically Relevant,,0.32899999999999996,,0.329,,.+..,194,346,194.0
istradefylline,ctrp_istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,0.32799999999999996,,0.328,,.+..,195,347,195.0
cyclophosphamide,ctrp_cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,0.305,,0.305,-0.625,.+.-,257,133,195.0
clofarabine,ctrp_clofarabine,purine nucleoside antimetabolite,,0.271,,0.271,0.578,.+.+,354,36,195.0
fgin-1-27,ctrp_FGIN-1-27,Not Clinically Relevant,,0.327,,0.327,,.+..,196,348,196.0
yk 4-279,ctrp_YK 4-279,Not Clinically Relevant,,0.327,,0.327,,.+..,197,349,197.0
pha-793887,ctrp_PHA-793887,"CDK inhibitor, esp CDK2, CDK5 and CDK7",0.344,0.28800000000000003,,0.316,-0.9309999999999999,++.-,228,167,197.5
manumycin a,ctrp_manumycin A,Not Clinically Relevant,,0.325,,0.325,,.+..,198,350,198.0
irinotecan,ccle_Irinotecan,"aka CPT-11, inhibitor of Topo I",,,0.254,0.254,0.919,..++,387,11,199.0
vorapaxar,ctrp_vorapaxar," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine",,0.325,,0.325,,.+..,199,351,199.0
kx2-391,ctrp_KX2-391,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src,,0.325,,0.325,,.+..,200,352,200.0
ml031,ctrp_ML031,Not Clinically Relevant,,0.325,,0.325,,.+..,201,353,201.0
nvp-bez235,ctrp_NVP-BEZ235,PI3K/mTOR inhibitor,,0.311,,0.311,-0.9179999999999999,.+.-,237,165,201.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,0.324,,0.324,,.+..,202,354,202.0
ch-55,ctrp_Ch-55,Not Clinically Relevant,,0.324,,0.324,,.+..,203,355,203.0
ym201636,gdsc_YM201636,Not Clinically Relevant,0.324,,,0.324,,+...,204,356,204.0
nintedanib,ctrp_nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.32299999999999995,,0.323,,.+..,206,357,206.0
bendamustine,ctrp_bendamustine,alkylating agent,,0.32299999999999995,,0.323,,.+..,207,358,207.0
mps-1-in-1,gdsc_MPS-1-IN-1,Not Clinically Relevant,0.32299999999999995,,,0.323,,+...,208,359,208.0
pitstop2,ctrp_pitstop2,Not Clinically Relevant,,0.322,,0.322,,.+..,209,360,209.0
plx-4032,ctrp_PLX-4032,BRAF (V600E) inhibitor,,0.322,,0.322,,.+..,210,361,210.0
rigosertib,ctrp_rigosertib,"ON-01910, Plk-1 inhibitor",,0.321,,0.321,,.+..,211,362,211.0
mk-1775,ctrp_MK-1775,Wee1 kinase inhibitor,,0.298,,0.298,-0.735,.+.-,281,141,211.0
mitomycin,ctrp_mitomycin,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",,0.321,,0.321,,.+..,212,363,212.0
ciclopirox,ctrp_ciclopirox,antifungal agent for topical dermatologic treatment of superficial mycoses,,0.32,,0.32,,.+..,213,364,213.0
brd-k70511574,ctrp_BRD-K70511574,Not Clinically Relevant,,0.319,,0.319,,.+..,214,365,214.0
importazole,ctrp_importazole,Not Clinically Relevant,,0.319,,0.319,,.+..,215,366,215.0
obatoclax,ctrp_obatoclax,Not Clinically Relevant,,0.253,,0.253,0.518,.+.+,389,42,215.5
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,0.319,,0.319,,.+..,216,367,216.0
brd-k34222889,ctrp_BRD-K34222889,Not Clinically Relevant,,0.319,,0.319,,.+..,217,368,217.0
brd-k04800985,ctrp_BRD-K04800985,Not Clinically Relevant,,0.318,,0.318,,.+..,218,369,218.0
dexamethasone,ctrp_dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.258,,0.258,0.37309375,.+.++++++,378,58,218.0
osi-027,gdsc_OSI-027,Not Clinically Relevant,0.28600000000000003,0.305,,0.296,-0.802,++.-,287,150,218.5
tamatinib,ctrp_tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.318,,0.318,,.+..,220,370,220.0
entinostat,gdsc_Entinostat,HDAC inhibitor,0.28300000000000003,0.31,,0.296,-0.84,++.-,286,154,220.0
ku-0063794,ctrp_KU-0063794,Not Clinically Relevant,,0.318,,0.318,,.+..,221,371,221.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.318,,0.318,,.+..,222,372,222.0
brd-k44224150,ctrp_BRD-K44224150,Not Clinically Relevant,,0.318,,0.318,,.+..,223,373,223.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,0.317,,0.317,,.+..,224,374,224.0
su11274,ctrp_SU11274,Not Clinically Relevant,,0.316,,0.316,,.+..,225,375,225.0
methotrexate,ctrp_methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.314,-0.18899999999999997,,0.063,0.6779999999999999,+-.+,423,29,226.0
fulvestrant,ctrp_fulvestrant,selective estrogen receptor degrader (SERD),,0.226,,0.226,0.5834999999999999,.+.++,417,35,226.0
serdemetan,gdsc_Serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.327,0.431,,0.052,0.675,-+.+,424,30,227.0
tandutinib,ctrp_tandutinib,"FLT3 antagonist, also inhibits PDGFR and c-Kit, ",,0.28800000000000003,,0.288,-0.8390000000000001,.+.-,304,153,228.5
bms-345541,ctrp_BMS-345541,Not Clinically Relevant,0.36700000000000005,0.265,,0.316,,++..,229,376,229.0
brd-k84807411,ctrp_BRD-K84807411,Not Clinically Relevant,,0.316,,0.316,,.+..,230,377,230.0
tg-101348,ctrp_TG-101348,JAK2 inhibitor,,0.237,,0.237,0.43200000000000005,.+.+,410,51,230.5
brd-k35604418,ctrp_BRD-K35604418,Not Clinically Relevant,,0.315,,0.315,,.+..,231,378,231.0
nsc632839,ctrp_NSC632839,Not Clinically Relevant,,0.315,,0.315,,.+..,232,379,232.0
gdc-0941,ctrp_GDC-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.285,,0.285,-0.794,.+.-,316,149,232.5
dacarbazine,ctrp_dacarbazine,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions",,0.314,,0.314,,.+..,233,380,233.0
cerulenin,ctrp_cerulenin,Not Clinically Relevant,,0.313,,0.313,,.+..,234,381,234.0
canertinib,ctrp_canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,0.255,,0.255,0.133,.+.+,385,83,234.0
cd-1530,ctrp_CD-1530,Not Clinically Relevant,,0.312,,0.312,,.+..,235,382,235.0
lapatinib,gdsc_Lapatinib,HER2/EGFR inhibitor,-0.32299999999999995,0.298,-0.278,-0.101,0.903,-+-++,456,14,235.0
brd1812,ctrp_BRD1812,Not Clinically Relevant,,0.311,,0.311,,.+..,236,383,236.0
topotecan,ccle_Topotecan,Topo I inhibitor,,0.354,0.19699999999999998,0.275,-0.626,.++--,340,134,237.0
fluvastatin,ctrp_fluvastatin,"HMG-CoA reductase inhibitor,",,0.27699999999999997,,0.277,-0.7190000000000001,.+.-,335,140,237.5
temozolomide,gdsc_Temozolomide,alkylating agent,-0.42100000000000004,0.306,,-0.058,0.7,-+.+,447,28,237.5
cay10618,ctrp_CAY10618,Not Clinically Relevant,,0.311,,0.311,,.+..,238,384,238.0
tamoxifen,gdsc_Tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.379,0.401,,0.011,0.48,-+.+++,430,47,238.5
968,ctrp_968,Not Clinically Relevant,,0.311,,0.311,,.+..,239,385,239.0
triptolide,ctrp_triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,0.27899999999999997,,0.279,-0.8200000000000001,.+.--,328,151,239.5
zm447439,gdsc_ZM447439,Not Clinically Relevant,0.311,,,0.311,,+...,240,386,240.0
pyr-41,ctrp_PYR-41,Not Clinically Relevant,,0.31,,0.31,,.+..,241,387,241.0
mitomycin-c,gdsc_Mitomycin-C,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.252,,,0.252,0.017500000000000016,+..+-,393,90,241.5
brd-k66453893,ctrp_BRD-K66453893,Not Clinically Relevant,,0.31,,0.31,,.+..,242,388,242.0
sirolimus,ctrp_sirolimus,"rapamycin, mTOR inhibitor",,0.261,,0.261,-0.37475,.+.++---,369,115,242.0
wz3105,gdsc_WZ3105,Not Clinically Relevant,0.309,,,0.309,,+...,243,389,243.0
prochlorperazine,ctrp_prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.259,,0.259,-0.324,.+.-,377,111,244.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,0.309,,,0.309,,+...,244,390,244.0
lovastatin,ctrp_lovastatin,"HMG-CoA reductase inhibitor,",,0.221,,0.221,0.263,.+.+,418,73,245.5
nakiterpiosin,ctrp_nakiterpiosin,Not Clinically Relevant,,0.308,,0.308,,.+..,246,391,246.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.308,,0.308,,.+..,247,392,247.0
bi-2536,gdsc_BI-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.297,0.324,,0.014,0.315,-+.+,429,65,247.0
kh-cb19,ctrp_KH-CB19,Not Clinically Relevant,,0.308,,0.308,,.+..,248,393,248.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.308,,0.308,,.+..,249,394,249.0
bax channel blocker,ctrp_Bax channel blocker,Not Clinically Relevant,,0.307,,0.307,,.+..,250,395,250.0
methylstat,ctrp_methylstat,Not Clinically Relevant,,0.307,,0.307,,.+..,251,396,251.0
gemcitabine,gdsc_Gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.253,0.262,,0.005,0.27,-+.+,431,72,251.5
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.306,,0.306,,.+..,253,397,253.0
fqi-1,ctrp_FQI-1,Not Clinically Relevant,,0.306,,0.306,,.+..,254,398,254.0
sorafenib,gdsc_Sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.506,0.32299999999999995,-0.27,-0.151,0.47350000000000003,-+-++,460,48,254.0
ar-42,gdsc_AR-42,Not Clinically Relevant,0.306,,,0.306,,+...,255,399,255.0
brd-k75293299,ctrp_BRD-K75293299,Not Clinically Relevant,,0.306,,0.306,,.+..,256,400,256.0
sunitinib,gdsc_Sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.39799999999999996,0.29100000000000004,,-0.053,0.2805,-+.++,445,70,257.5
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,0.305,,0.305,,.+..,258,401,258.0
ym-155,ctrp_YM-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.252,,0.252,-0.562,.+.-,392,125,258.5
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,0.304,,,0.304,,+...,259,402,259.0
brd-k85133207,ctrp_BRD-K85133207,Not Clinically Relevant,,0.304,,0.304,,.+..,260,403,260.0
cil70,ctrp_CIL70,Not Clinically Relevant,,0.304,,0.304,,.+..,261,404,261.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,0.304,,0.304,,.+..,262,405,262.0
at-7519,gdsc_AT-7519,Not Clinically Relevant,0.304,,,0.304,,+...,263,406,263.0
jw-480,ctrp_JW-480,Not Clinically Relevant,,0.303,,0.303,,.+..,265,407,265.0
brd-k37390332,ctrp_BRD-K37390332,Not Clinically Relevant,,0.303,,0.303,,.+..,266,408,266.0
alvocidib,ctrp_alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.26,,0.26,-0.898,.+.-,374,161,267.5
cx-5461,gdsc_CX-5461,Not Clinically Relevant,0.303,,,0.303,,+...,268,409,268.0
brd-k86535717,ctrp_BRD-K86535717,Not Clinically Relevant,,0.302,,0.302,,.+..,269,410,269.0
docetaxel,gdsc_Docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.304,0.281,,-0.011,-0.27449999999999997,-+.+-,435,104,269.5
valdecoxib,ctrp_valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.252,,-0.252,0.387,.-.+,483,57,270.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,0.302,,,0.302,,+...,270,411,270.0
pik-93,ctrp_PIK-93,Not Clinically Relevant,0.307,0.297,,0.302,,++..,271,412,271.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,0.301,0.301,,..+.,273,413,273.0
mk-2206,gdsc_MK-2206,Akt1/2/3 inhibitor,-0.345,0.311,,-0.017,-0.312,-+.-,437,110,273.5
gsk-3 inhibitor ix,ctrp_GSK-3 inhibitor IX,Not Clinically Relevant,,0.301,,0.301,,.+..,274,414,274.0
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.3,,0.3,,.+..,275,415,275.0
mi-2,ctrp_MI-2,Not Clinically Relevant,,0.3,,0.3,,.+..,276,416,276.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.335,-0.248,,-0.292,0.652,--.+,520,32,276.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,0.299,,,0.299,,+...,277,417,277.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.299,,0.299,,.+..,278,418,278.0
neratinib,ctrp_neratinib,Her2 and EGFR inhibitor,,-0.233,,-0.233,0.12,.-.+,471,85,278.0
b02,ctrp_B02,Not Clinically Relevant,,0.299,,0.299,,.+..,279,419,279.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.299,,0.299,,.+..,280,420,280.0
nilotinib,ccle_Nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.21899999999999997,0.336,-0.342,-0.075,-0.327,-+--,450,112,281.0
silmitasertib,ctrp_silmitasertib,casein kinase 2 inhibitor ,,0.298,,0.298,,.+..,282,421,282.0
temsirolimus,gdsc_Temsirolimus,Not Clinically Relevant,-0.40299999999999997,0.282,,-0.06,-0.435,-+.-,448,117,282.5
at13387,ctrp_AT13387,Selective potent Hsp90 inhibitor,,0.298,,0.298,,.+..,283,422,283.0
bardoxolone methyl,ctrp_bardoxolone methyl,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,284,423,284.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,285,424,285.0
abiraterone,ctrp_abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.266,,-0.266,0.183,.-.+,491,79,285.0
doxorubicin,gdsc_Doxorubicin,"Topo II inhibitor, DNA intercalator",-0.255,0.299,,0.022,-0.7515000000000001,-+.---,428,143,285.5
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.295,,0.295,,.+..,288,425,288.0
cay10603,gdsc_CAY10603,Not Clinically Relevant,0.295,,,0.295,,+...,289,426,289.0
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,0.294,,0.294,,.+..,290,427,290.0
crizotinib,gdsc_Crizotinib,"ALK, ROS1 and MET inhibitor",-0.578,0.35600000000000004,,-0.111,-0.516,-+.-,458,122,290.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.294,,0.294,,.+..,291,428,291.0
nsc-207895,gdsc_NSC-207895,Not Clinically Relevant,0.294,,,0.294,,+...,292,429,292.0
pazopanib,gdsc_Pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.495,0.311,,-0.092,-0.605,-+.-,454,131,292.5
ko-143,ctrp_Ko-143,Not Clinically Relevant,,0.294,,0.294,,.+..,293,430,293.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.319,,-0.319,0.53,.-.+,546,41,293.5
nvp-231,ctrp_NVP-231,Not Clinically Relevant,,0.293,,0.293,,.+..,294,431,294.0
paclitaxel,gdsc_Paclitaxel,disrupts microtubule dynamics,-0.34700000000000003,0.292,0.185,0.043,-0.901,-++--,425,163,294.0
cytarabine,gdsc_Cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.295,,,-0.295,0.287,-..+,523,67,295.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.293,,0.293,,.+..,295,432,295.0
vinblastine,gdsc_Vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.271,,,-0.271,-0.019000000000000072,-..+-,498,93,295.5
tipifarnib-p2,ctrp_tipifarnib-P2,Not Clinically Relevant,,0.292,,0.292,,.+..,296,433,296.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.31,-0.31,0.424,..-+,540,52,296.0
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,0.292,,0.292,,.+..,297,434,297.0
brd-k96431673,ctrp_BRD-K96431673,Not Clinically Relevant,,0.29,,0.29,,.+..,298,435,298.0
tivozanib,gdsc_Tivozanib,VEGFR inhibitor,-0.48700000000000004,0.309,,-0.089,-0.773,-+.-,453,145,299.0
brd-k30019337,ctrp_BRD-K30019337,Not Clinically Relevant,,0.29,,0.29,,.+..,299,436,299.0
unc0638,gdsc_UNC0638,Not Clinically Relevant,0.26899999999999996,0.311,,0.29,,++..,300,437,300.0
vinorelbine,gdsc_Vinorelbine,Not Clinically Relevant,-0.281,,,-0.281,0.008500000000000008,-..++-,510,91,300.5
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.71,0.36200000000000004,,-0.174,-0.701,-+.-,462,139,300.5
cil55a,ctrp_CIL55A,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,302,438,302.0
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.28800000000000003,,0.288,,.+..,303,439,303.0
phenformin,gdsc_Phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.254,,,-0.254,-0.565,-..-,484,126,305.0
tgx-221,ctrp_TGX-221,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,305,440,305.0
ku-60019,ctrp_KU-60019,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,306,441,306.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,0.28800000000000003,,,0.288,,+...,307,442,307.0
salermide,ctrp_salermide,Not Clinically Relevant,,0.287,,0.287,,.+..,309,443,309.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.603,0.29600000000000004,,-0.153,-0.8690000000000001,-+.-,461,158,309.5
cd-437,ctrp_CD-437,Not Clinically Relevant,,0.287,,0.287,,.+..,310,444,310.0
srt-1720,ctrp_SRT-1720,Not Clinically Relevant,,0.287,,0.287,,.+..,311,445,311.0
veliparib,gdsc_Veliparib,PARP inhibitor.,-0.436,0.27699999999999997,,-0.08,-0.9570000000000001,-+.-,452,172,312.0
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,0.28600000000000003,,0.286,,.+..,312,446,312.0
ouabain,ctrp_ouabain,Not Clinically Relevant,,0.28600000000000003,,0.286,,.+..,313,447,313.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.28600000000000003,,0.286,,.+..,314,448,314.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.285,,0.285,,.+..,315,449,315.0
lenalidomide,cmap_lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.42200000000000004,,,-0.422,0.9840000000000001,-..+,630,1,315.5
pyrazolanthrone,ctrp_pyrazolanthrone,Not Clinically Relevant,,0.285,,0.285,,.+..,317,450,317.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.309,,,-0.309,-0.214,-..-,536,100,318.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.284,,0.284,,.+..,318,451,318.0
purmorphamine,ctrp_purmorphamine,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,319,452,319.0
ml258,ctrp_ML258,Not Clinically Relevant,,0.282,,0.282,,.+..,320,453,320.0
agk-2,ctrp_AGK-2,Not Clinically Relevant,,0.281,,0.281,,.+..,321,454,321.0
cal-101,ctrp_CAL-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.281,,0.281,,.+..,322,455,322.0
brd-k45681478,ctrp_BRD-K45681478,Not Clinically Relevant,,0.28,,0.28,,.+..,323,456,323.0
palmostatin b,ctrp_palmostatin B,Not Clinically Relevant,,0.28,,0.28,,.+..,324,457,324.0
c6-ceramide,ctrp_C6-ceramide,Not Clinically Relevant,,0.28,,0.28,,.+..,325,458,325.0
procarbazine,ctrp_procarbazine,alkylating agent,,-0.342,,-0.342,0.158,.-.+,570,80,325.0
