,moa,GDSC,CTRP,CCLE,drug,score,evidence
prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.28800000000000003,,ctrp_prochlorperazine,0.288,.+.
cil55a,Not Clinically Relevant,,0.287,,ctrp_CIL55A,0.287,.+.
gdc-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.287,,ctrp_GDC-0941,0.287,.+.
smer-3,Not Clinically Relevant,,0.28600000000000003,,ctrp_SMER-3,0.286,.+.
topotecan,Topo I inhibitor,,0.363,0.209,ccle_Topotecan,0.286,.++
purmorphamine,Not Clinically Relevant,,0.28600000000000003,,ctrp_purmorphamine,0.286,.+.
ku-60019,Not Clinically Relevant,,0.28600000000000003,,ctrp_KU-60019,0.286,.+.
cay10603,Not Clinically Relevant,0.28600000000000003,,,gdsc_CAY10603,0.286,+..
chm-1,Not Clinically Relevant,,0.285,,ctrp_CHM-1,0.285,.+.
merck60,Not Clinically Relevant,,0.285,,ctrp_Merck60,0.285,.+.
brd-k66453893,Not Clinically Relevant,,0.285,,ctrp_BRD-K66453893,0.285,.+.
ko-143,Not Clinically Relevant,,0.284,,ctrp_Ko-143,0.284,.+.
brd-a86708339,Not Clinically Relevant,,0.28300000000000003,,ctrp_BRD-A86708339,0.283,.+.
cal-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.28300000000000003,,ctrp_CAL-101,0.283,.+.
narciclasine,Not Clinically Relevant,,0.28300000000000003,,ctrp_narciclasine,0.283,.+.
clofarabine,purine nucleoside antimetabolite,,0.28300000000000003,,ctrp_clofarabine,0.283,.+.
cd-437,Not Clinically Relevant,,0.282,,ctrp_CD-437,0.282,.+.
cil56,Not Clinically Relevant,,0.282,,ctrp_CIL56,0.282,.+.
cx-5461,Not Clinically Relevant,0.282,,,gdsc_CX-5461,0.282,+..
nvp-231,Not Clinically Relevant,,0.282,,ctrp_NVP-231,0.282,.+.
gsk690693,Not Clinically Relevant,0.281,,,gdsc_GSK690693,0.281,+..
alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.28,,ctrp_alvocidib,0.28,.+.
jw-7-24-1,Not Clinically Relevant,0.28,,,gdsc_JW-7-24-1,0.28,+..
gsk461364,"Plk1 inhibitor, less active against Plk2 and Plk3.",,0.28,,ctrp_GSK461364,0.28,.+.
brd-k96431673,Not Clinically Relevant,,0.27899999999999997,,ctrp_BRD-K96431673,0.279,.+.
i-bet151,Not Clinically Relevant,,0.27899999999999997,,ctrp_I-BET151,0.279,.+.
brd-k34099515,Not Clinically Relevant,,0.278,,ctrp_BRD-K34099515,0.278,.+.
triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,0.278,,ctrp_triptolide,0.278,.+.
srt-1720,Not Clinically Relevant,,0.278,,ctrp_SRT-1720,0.278,.+.
dacinostat,Not Clinically Relevant,0.278,,,gdsc_Dacinostat,0.278,+..
pyrazolanthrone,Not Clinically Relevant,,0.278,,ctrp_pyrazolanthrone,0.278,.+.
tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.27699999999999997,,ctrp_tamatinib,0.277,.+.
regorafenib,VEGFR2-TIE2 inhibitor ,,0.27699999999999997,,ctrp_regorafenib,0.277,.+.
prima-1,Not Clinically Relevant,,0.27699999999999997,,ctrp_PRIMA-1,0.277,.+.
pf-573228,Not Clinically Relevant,,0.276,,ctrp_PF-573228,0.276,.+.
mk-0752,Notch (gamma secretase) inhibitor,,0.276,,ctrp_MK-0752,0.276,.+.
r428,Not Clinically Relevant,,0.276,,ctrp_R428,0.276,.+.
ciclosporin,,,0.276,,ctrp_ciclosporin,0.276,.+.
nvp-bsk805,Not Clinically Relevant,,0.276,,ctrp_NVP-BSK805,0.276,.+.
gant-61,Not Clinically Relevant,,0.276,,ctrp_GANT-61,0.276,.+.
phloretin,Not Clinically Relevant,,0.275,,ctrp_phloretin,0.275,.+.
cudc-101,Not Clinically Relevant,0.275,,,gdsc_CUDC-101,0.275,+..
agk-2,Not Clinically Relevant,,0.275,,ctrp_AGK-2,0.275,.+.
ml258,Not Clinically Relevant,,0.273,,ctrp_ML258,0.273,.+.
sch-79797,Not Clinically Relevant,,0.272,,ctrp_SCH-79797,0.272,.+.
semagacestat,Notch (gamma secretase) inhibitor,,0.272,,ctrp_semagacestat,0.272,.+.
dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.272,,ctrp_dinaciclib,0.272,.+.
kh-cb19,Not Clinically Relevant,,0.272,,ctrp_KH-CB19,0.272,.+.
ml210,Not Clinically Relevant,,0.27,,ctrp_ML210,0.27,.+.
az-3146,Not Clinically Relevant,,0.26899999999999996,,ctrp_AZ-3146,0.269,.+.
3-cl-ahpc,Not Clinically Relevant,,0.26899999999999996,,ctrp_3-Cl-AHPC,0.269,.+.
bleomycin a2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.26899999999999996,,ctrp_bleomycin A2,0.269,.+.
at7867,Not Clinically Relevant,,0.268,,ctrp_AT7867,0.268,.+.
silmitasertib,casein kinase 2 inhibitor ,,0.267,,ctrp_silmitasertib,0.267,.+.
ym-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.267,,ctrp_YM-155,0.267,.+.
cr-1-31b,Not Clinically Relevant,,0.267,,ctrp_CR-1-31B,0.267,.+.
salermide,Not Clinically Relevant,,0.267,,ctrp_salermide,0.267,.+.
leptomycin b,Not Clinically Relevant,,0.266,,ctrp_leptomycin B,0.266,.+.
brd9876,Not Clinically Relevant,,0.265,,ctrp_BRD9876,0.265,.+.
cytochalasin b,Not Clinically Relevant,,0.265,,ctrp_cytochalasin B,0.265,.+.
jq-1,Not Clinically Relevant,,0.263,,ctrp_JQ-1,0.263,.+.
tg-101348,JAK2 inhibitor,,0.262,,ctrp_TG-101348,0.262,.+.
methylstat,Not Clinically Relevant,,0.261,,ctrp_methylstat,0.261,.+.
thz-2-102-1,Not Clinically Relevant,0.261,,,gdsc_THZ-2-102-1,0.261,+..
tw-37,Not Clinically Relevant,,0.26,,ctrp_TW-37,0.26,.+.
nvp-bez235,PI3K/mTOR inhibitor,,0.26,,ctrp_NVP-BEZ235,0.26,.+.
sr-ii-138a,Not Clinically Relevant,,0.26,,ctrp_SR-II-138A,0.26,.+.
dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.26,,ctrp_dexamethasone,0.26,.+.
marinopyrrole a,Not Clinically Relevant,,0.26,,ctrp_marinopyrrole A,0.26,.+.
blebbistatin,Not Clinically Relevant,,0.259,,ctrp_blebbistatin,0.259,.+.
palmostatin b,Not Clinically Relevant,,0.259,,ctrp_palmostatin B,0.259,.+.
sb-743921,kinesin spindle protein (KSP) inhibitor,,0.259,,ctrp_SB-743921,0.259,.+.
ex-527,SIRT1 inhibitor,,0.259,,ctrp_EX-527,0.259,.+.
azd7545,Not Clinically Relevant,,0.258,,ctrp_AZD7545,0.258,.+.
pf-750,Not Clinically Relevant,,0.258,,ctrp_PF-750,0.258,.+.
cay10594,Not Clinically Relevant,,0.257,,ctrp_CAY10594,0.257,.+.
le-135,Not Clinically Relevant,,0.257,,ctrp_LE-135,0.257,.+.
gsk525762a,Not Clinically Relevant,,0.257,,ctrp_GSK525762A,0.257,.+.
cp466722,Not Clinically Relevant,0.257,,,gdsc_CP466722,0.257,+..
wz4002,Not Clinically Relevant,,0.256,,ctrp_WZ4002,0.256,.+.
aew541,Not Clinically Relevant,,,0.256,ccle_AEW541,0.256,..+
methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.294,0.218,,ctrp_methotrexate,0.256,++.
brd-k27224038,Not Clinically Relevant,,0.255,,ctrp_BRD-K27224038,0.255,.+.
wiki4,Not Clinically Relevant,0.255,,,gdsc_WIKI4,0.255,+..
mk-1775,Wee1 kinase inhibitor,,0.255,,ctrp_MK-1775,0.255,.+.
brd-k94991378,Not Clinically Relevant,,0.254,,ctrp_BRD-K94991378,0.254,.+.
hbx-41108,Not Clinically Relevant,,0.254,,ctrp_HBX-41108,0.254,.+.
lovastatin,"HMG-CoA reductase inhibitor,",,0.253,,ctrp_lovastatin,0.253,.+.
gw-405833,Not Clinically Relevant,,0.252,,ctrp_GW-405833,0.252,.+.
brd-a02303741,Not Clinically Relevant,,0.251,,ctrp_BRD-A02303741,0.251,.+.
neopeltolide,Not Clinically Relevant,,0.251,,ctrp_neopeltolide,0.251,.+.
myricetin,Not Clinically Relevant,,0.251,,ctrp_myricetin,0.251,.+.
brd-k41334119,Not Clinically Relevant,,0.25,,ctrp_BRD-K41334119,0.25,.+.
wp1130,Not Clinically Relevant,,0.25,,ctrp_WP1130,0.25,.+.
fulvestrant,selective estrogen receptor degrader (SERD),,0.25,,ctrp_fulvestrant,0.25,.+.
obatoclax,Not Clinically Relevant,,0.249,,ctrp_obatoclax,0.249,.+.
ci-976,Not Clinically Relevant,,0.248,,ctrp_CI-976,0.248,.+.
sirolimus,"rapamycin, mTOR inhibitor",,0.248,,ctrp_sirolimus,0.248,.+.
irinotecan,"aka CPT-11, inhibitor of Topo I",,,0.24600000000000002,ccle_Irinotecan,0.246,..+
brd-k48334597,Not Clinically Relevant,,0.24600000000000002,,ctrp_BRD-K48334597,0.246,.+.
unc0321,Not Clinically Relevant,,0.243,,ctrp_UNC0321,0.243,.+.
"1s,3r-rsl-3",Not Clinically Relevant,,0.243,,"ctrp_1S,3R-RSL-3",0.243,.+.
ml320,Not Clinically Relevant,,0.242,,ctrp_ML320,0.242,.+.
brd-k14844214,Not Clinically Relevant,,0.24100000000000002,,ctrp_BRD-K14844214,0.241,.+.
tki258,Not Clinically Relevant,,,0.24,ccle_TKI258,0.24,..+
oligomycin a,Not Clinically Relevant,,0.239,,ctrp_oligomycin A,0.239,.+.
stemregenin 1,Not Clinically Relevant,,0.23800000000000002,,ctrp_StemRegenin 1,0.238,.+.
brd-k01737880,Not Clinically Relevant,,0.23800000000000002,,ctrp_BRD-K01737880,0.238,.+.
dbeq,Not Clinically Relevant,,0.23800000000000002,,ctrp_DBeQ,0.238,.+.
mitomycin-c,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.237,,,gdsc_Mitomycin-C,0.237,+..
ml312,Not Clinically Relevant,,0.235,,ctrp_ML312,0.235,.+.
brd4132,Not Clinically Relevant,,0.23399999999999999,,ctrp_BRD4132,0.234,.+.
tigecycline,antibiotic used to treat a number of bacterial infections,,0.23399999999999999,,ctrp_tigecycline,0.234,.+.
ku 0060648,Not Clinically Relevant,,0.233,,ctrp_KU 0060648,0.233,.+.
ql-xii-47,Not Clinically Relevant,0.23,,,gdsc_QL-XII-47,0.23,+..
sid 26681509,Not Clinically Relevant,,0.221,,ctrp_SID 26681509,0.221,.+.
sns-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.21899999999999997,,ctrp_SNS-032,0.219,.+.
brd-k30748066,Not Clinically Relevant,,0.217,,ctrp_BRD-K30748066,0.217,.+.
gsk-j4,Not Clinically Relevant,,0.19899999999999998,,ctrp_GSK-J4,0.199,.+.
brd-k33514849,Not Clinically Relevant,,0.191,,ctrp_BRD-K33514849,0.191,.+.
imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.27399999999999997,0.364,,gdsc_Imatinib,0.045,-+.
raf265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.267,-0.185,ccle_RAF265,0.041,.+-
serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.359,0.44,,gdsc_Serdemetan,0.041,-+.
doxorubicin,"Topo II inhibitor, DNA intercalator",-0.254,0.316,,gdsc_Doxorubicin,0.031,-+.
snx-2112,Not Clinically Relevant,0.29,-0.233,,ctrp_SNX-2112,0.028,+-.
paclitaxel,disrupts microtubule dynamics,-0.41,0.255,0.175,gdsc_Paclitaxel,0.007,-++
nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.29600000000000004,-0.295,ccle_Nutlin-3,0.001,.+-
sn-38,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active",-0.34700000000000003,0.34700000000000003,,gdsc_SN-38,0.0,-+.
gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.275,0.27,,gdsc_Gemcitabine,-0.003,-+.
olaparib,PARP Inhibitor,-0.42,0.40399999999999997,,gdsc_Olaparib,-0.008,-+.
mk-2206,Akt1/2/3 inhibitor,-0.354,0.32,,gdsc_MK-2206,-0.017,-+.
bi-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.337,0.292,,gdsc_BI-2536,-0.023,-+.
tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.42200000000000004,0.371,,gdsc_Tamoxifen,-0.026,-+.
azd7762, Chk1 / Chk2 inhibitor,-0.319,0.255,,gdsc_AZD7762,-0.032,-+.
zstk474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.35100000000000003,0.285,,gdsc_ZSTK474,-0.033,-+.
mg-132,Not Clinically Relevant,-0.391,0.32299999999999995,,gdsc_MG-132,-0.034,-+.
cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.428,0.342,,gdsc_Cabozantinib,-0.043,-+.
piperlongumine,Not Clinically Relevant,-0.38,0.285,,gdsc_Piperlongumine,-0.048,-+.
bms-536924,Not Clinically Relevant,-0.406,0.306,,gdsc_BMS-536924,-0.05,-+.
azd8055,mTOR inhibitor,-0.344,0.239,,gdsc_AZD8055,-0.052,-+.
docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.359,0.248,,gdsc_Docetaxel,-0.055,-+.
dabrafenib,Braf (V600E) inhibitor,-0.5770000000000001,0.46399999999999997,,gdsc_Dabrafenib,-0.057,-+.
ku-55933,Not Clinically Relevant,-0.46299999999999997,0.34600000000000003,,gdsc_KU-55933,-0.058,-+.
sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.441,0.318,,gdsc_Sunitinib,-0.062,-+.
temozolomide,alkylating agent,-0.413,0.281,,gdsc_Temozolomide,-0.066,-+.
plx-4720,Not Clinically Relevant,-0.537,0.401,,gdsc_PLX-4720,-0.068,-+.
bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.528,0.382,,gdsc_Bexarotene,-0.073,-+.
temsirolimus,Not Clinically Relevant,-0.424,0.272,,gdsc_Temsirolimus,-0.076,-+.
tretinoin,Retinoid,-0.595,0.43700000000000006,,gdsc_Tretinoin,-0.079,-+.
nvp-tae684,Not Clinically Relevant,-0.48100000000000004,0.32,,gdsc_NVP-TAE684,-0.081,-+.
nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.22,0.33299999999999996,-0.361,ccle_Nilotinib,-0.083,-+-
pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.40299999999999997,0.23600000000000002,,gdsc_Pevonedistat,-0.083,-+.
azd6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.496,0.307,,gdsc_AZD6482,-0.094,-+.
pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.508,0.316,,gdsc_Pazopanib,-0.096,-+.
chir-99021,Not Clinically Relevant,-0.456,0.256,,gdsc_CHIR-99021,-0.1,-+.
bortezomib,proteasome inhibitor (Velcade),-0.45299999999999996,0.251,,gdsc_Bortezomib,-0.101,-+.
tivozanib,VEGFR inhibitor,-0.5579999999999999,0.342,,gdsc_Tivozanib,-0.108,-+.
pac-1,Not Clinically Relevant,-0.48700000000000004,0.264,,gdsc_PAC-1,-0.112,-+.
parthenolide,Not Clinically Relevant,-0.517,0.28,,gdsc_Parthenolide,-0.118,-+.
crizotinib,"ALK, ROS1 and MET inhibitor",-0.607,0.33799999999999997,,gdsc_Crizotinib,-0.134,-+.
sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.525,0.304,-0.23199999999999998,gdsc_Sorafenib,-0.151,-+-
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.6729999999999999,0.293,,gdsc_Linifanib,-0.19,-+.
brd-k71935468,Not Clinically Relevant,,-0.20600000000000002,,ctrp_BRD-K71935468,-0.206,.-.
sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.213,,,gdsc_Sepantronium bromide,-0.213,-..
bafilomycin a1,Not Clinically Relevant,,-0.21600000000000003,,ctrp_bafilomycin A1,-0.216,.-.
avicin d,Not Clinically Relevant,,-0.218,,ctrp_avicin D,-0.218,.-.
bec,Not Clinically Relevant,,-0.22899999999999998,,ctrp_BEC,-0.229,.-.
brd-k09344309,Not Clinically Relevant,,-0.231,,ctrp_BRD-K09344309,-0.231,.-.
mln2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.24,,ctrp_MLN2238,-0.24,.-.
khs101,Not Clinically Relevant,,-0.242,,ctrp_KHS101,-0.242,.-.
tae684,Not Clinically Relevant,,,-0.242,ccle_TAE684,-0.242,..-
brd-k63431240,Not Clinically Relevant,,-0.242,,ctrp_BRD-K63431240,-0.242,.-.
brd-k97651142,Not Clinically Relevant,,-0.243,,ctrp_BRD-K97651142,-0.243,.-.
azd0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.245,ccle_AZD0530,-0.245,..-
vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.247,,ctrp_vandetanib,-0.247,.-.
tw 37,Not Clinically Relevant,-0.25,,,gdsc_TW 37,-0.25,-..
tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.255,,ctrp_tosedostat,-0.255,.-.
betulinic acid,Not Clinically Relevant,,-0.255,,ctrp_betulinic acid,-0.255,.-.
17-aag,Not Clinically Relevant,,,-0.255,ccle_17-AAG,-0.255,..-
ng-25,Not Clinically Relevant,-0.258,,,gdsc_NG-25,-0.258,-..
ipa-3,Not Clinically Relevant,-0.26,,,gdsc_IPA-3,-0.26,-..
valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.261,,ctrp_valdecoxib,-0.261,.-.
tl-1-85,Not Clinically Relevant,-0.261,,,gdsc_TL-1-85,-0.261,-..
sj-172550,Not Clinically Relevant,,-0.262,,ctrp_SJ-172550,-0.262,.-.
zd-6474,"VEGFR, EGFR and RET inhibitor",,,-0.262,ccle_ZD-6474,-0.262,..-
col-3,matrix metalloproteinase (MMP) inhibitor,,-0.262,,ctrp_COL-3,-0.262,.-.
brd-k48477130,Not Clinically Relevant,,-0.262,,ctrp_BRD-K48477130,-0.262,.-.
brd8958,Not Clinically Relevant,,-0.266,,ctrp_BRD8958,-0.266,.-.
spautin-1,Not Clinically Relevant,,-0.267,,ctrp_spautin-1,-0.267,.-.
wz8040,Not Clinically Relevant,,-0.26899999999999996,,ctrp_WZ8040,-0.269,.-.
simvastatin,"HMG-CoA reductase inhibitor,",,-0.26899999999999996,,ctrp_simvastatin,-0.269,.-.
brefeldin a,Not Clinically Relevant,,-0.27,,ctrp_brefeldin A,-0.27,.-.
sb590885,Not Clinically Relevant,-0.272,,,gdsc_SB590885,-0.272,-..
brd-k55116708,Not Clinically Relevant,,-0.272,,ctrp_BRD-K55116708,-0.272,.-.
phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.272,,,gdsc_Phenformin,-0.272,-..
cyanoquinoline 11,Not Clinically Relevant,,-0.275,,ctrp_cyanoquinoline 11,-0.275,.-.
dmog,Not Clinically Relevant,-0.276,,,gdsc_DMOG,-0.276,-..
canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.276,,ctrp_canertinib,-0.276,.-.
austocystin d,Not Clinically Relevant,,-0.278,,ctrp_austocystin D,-0.278,.-.
sr8278,Not Clinically Relevant,,-0.281,,ctrp_SR8278,-0.281,.-.
pd-0325901,Not Clinically Relevant,,,-0.281,ccle_PD-0325901,-0.281,..-
panobinostat,HDAC inhibitor,,,-0.281,ccle_Panobinostat,-0.281,..-
gdc-0879,Not Clinically Relevant,,-0.284,,ctrp_GDC-0879,-0.284,.-.
ver-155008,Not Clinically Relevant,,-0.284,,ctrp_VER-155008,-0.284,.-.
lestauritinib,Not Clinically Relevant,-0.284,,,gdsc_Lestauritinib,-0.284,-..
jq1,Not Clinically Relevant,-0.284,,,gdsc_JQ1,-0.284,-..
pd-0332991,CDK4/6 inhibitor,,,-0.285,ccle_PD-0332991,-0.285,..-
brd-k27986637,Not Clinically Relevant,,-0.28600000000000003,,ctrp_BRD-K27986637,-0.286,.-.
vaf-347,Not Clinically Relevant,,-0.28600000000000003,,ctrp_VAF-347,-0.286,.-.
bay-61-3606,Not Clinically Relevant,-0.28800000000000003,,,gdsc_BAY-61-3606,-0.288,-..
neratinib,Her2 and EGFR inhibitor,,-0.289,,ctrp_neratinib,-0.289,.-.
ml334 diastereomer,Not Clinically Relevant,,-0.29,,ctrp_ML334 diastereomer,-0.29,.-.
fumonisin b1,Not Clinically Relevant,,-0.29100000000000004,,ctrp_fumonisin B1,-0.291,.-.
vinorelbine,Not Clinically Relevant,-0.292,,,gdsc_Vinorelbine,-0.292,-..
nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.292,,ctrp_nelarabine,-0.292,.-.
shikonin,Not Clinically Relevant,-0.293,,,gdsc_Shikonin,-0.293,-..
gsk650394,Not Clinically Relevant,-0.293,,,gdsc_GSK650394,-0.293,-..
at13387,Selective potent Hsp90 inhibitor,,-0.294,,ctrp_AT13387,-0.294,.-.
c6-ceramide,Not Clinically Relevant,,-0.295,,ctrp_C6-ceramide,-0.295,.-.
thz-2-49,Not Clinically Relevant,-0.29600000000000004,,,gdsc_THZ-2-49,-0.296,-..
elesclomol,Not Clinically Relevant,-0.29600000000000004,,,gdsc_Elesclomol,-0.296,-..
omipalisib,Not Clinically Relevant,-0.297,,,gdsc_Omipalisib,-0.297,-..
brd-a05715709,Not Clinically Relevant,,-0.298,,ctrp_BRD-A05715709,-0.298,.-.
vu0155056,Not Clinically Relevant,,-0.298,,ctrp_VU0155056,-0.298,.-.
epothilone b,Not Clinically Relevant,-0.299,,,gdsc_Epothilone B,-0.299,-..
pluripotin,Not Clinically Relevant,,-0.299,,ctrp_pluripotin,-0.299,.-.
cid-5951923,Not Clinically Relevant,,-0.301,,ctrp_CID-5951923,-0.301,.-.
l-685458,Not Clinically Relevant,,-0.33,-0.275,ctrp_L-685458,-0.302,.--
bx796,Not Clinically Relevant,-0.304,,,gdsc_BX796,-0.304,-..
gw843682x,Not Clinically Relevant,-0.306,,,gdsc_GW843682X,-0.306,-..
vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.306,,,gdsc_Vinblastine,-0.306,-..
ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.307,,ctrp_ifosfamide,-0.307,.-.
aa-cocf3,Not Clinically Relevant,,-0.308,,ctrp_AA-COCF3,-0.308,.-.
a-804598,Not Clinically Relevant,,-0.308,,ctrp_A-804598,-0.308,.-.
pf-543,Not Clinically Relevant,,-0.309,,ctrp_PF-543,-0.309,.-.
npc-26,Not Clinically Relevant,,-0.309,,ctrp_NPC-26,-0.309,.-.
bcl-lzh-4,Not Clinically Relevant,,-0.309,,ctrp_BCL-LZH-4,-0.309,.-.
istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.31,,ctrp_istradefylline,-0.31,.-.
osu-03012,Not Clinically Relevant,-0.311,,,gdsc_OSU-03012,-0.311,-..
erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.311,,ctrp_erismodegib,-0.311,.-.
pd318088,Not Clinically Relevant,,-0.313,,ctrp_PD318088,-0.313,.-.
brd-k50799972,Not Clinically Relevant,,-0.313,,ctrp_BRD-K50799972,-0.313,.-.
gsk4112,Not Clinically Relevant,,-0.314,,ctrp_GSK4112,-0.314,.-.
kin001-244,Not Clinically Relevant,-0.315,,,gdsc_KIN001-244,-0.315,-..
ponatinib,Bcr-abl inhibitor,-0.316,,,gdsc_Ponatinib,-0.316,-..
brd-k17060750,Not Clinically Relevant,,-0.319,,ctrp_BRD-K17060750,-0.319,.-.
as605240,Not Clinically Relevant,-0.319,,,gdsc_AS605240,-0.319,-..
brd-k71781559,Not Clinically Relevant,,-0.322,,ctrp_BRD-K71781559,-0.322,.-.
seliciclib,Not Clinically Relevant,-0.32299999999999995,,,gdsc_Seliciclib,-0.323,-..
jq12,Not Clinically Relevant,-0.32299999999999995,,,gdsc_JQ12,-0.323,-..
brd-k33199242,Not Clinically Relevant,,-0.324,,ctrp_BRD-K33199242,-0.324,.-.
way-362450,Not Clinically Relevant,,-0.324,,ctrp_WAY-362450,-0.324,.-.
brd-k41597374,Not Clinically Relevant,,-0.325,,ctrp_BRD-K41597374,-0.325,.-.
yk-4-279,Not Clinically Relevant,-0.326,,,gdsc_YK-4-279,-0.326,-..
pfi-1,Not Clinically Relevant,-0.32799999999999996,,,gdsc_PFI-1,-0.328,-..
brd-k16147474,Not Clinically Relevant,,-0.32799999999999996,,ctrp_BRD-K16147474,-0.328,.-.
azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.32899999999999996,,ctrp_azacitidine,-0.329,.-.
xmd8-92,Not Clinically Relevant,-0.33,,,gdsc_XMD8-92,-0.33,-..
cmk,Not Clinically Relevant,-0.33,,,gdsc_CMK,-0.33,-..
ml029,Not Clinically Relevant,,-0.33,,ctrp_ML029,-0.33,.-.
lapatinib,HER2/EGFR inhibitor,-0.354,-0.33299999999999996,-0.309,gdsc_Lapatinib,-0.332,---
cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.335,,,gdsc_Cytarabine,-0.335,-..
brd9647,Not Clinically Relevant,,-0.335,,ctrp_BRD9647,-0.335,.-.
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.336,,ctrp_abiraterone,-0.336,.-.
saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.373,-0.299,,gdsc_Saracatinib,-0.336,--.
pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.337,,,gdsc_Pictilisib,-0.337,-..
cct-018159,Not Clinically Relevant,-0.337,,,gdsc_CCT-018159,-0.337,-..
thapsigargin,Not Clinically Relevant,-0.337,,,gdsc_Thapsigargin,-0.337,-..
mi-1,Not Clinically Relevant,,-0.33899999999999997,,ctrp_MI-1,-0.339,.-.
brd-k19103580,Not Clinically Relevant,,-0.33899999999999997,,ctrp_BRD-K19103580,-0.339,.-.
brd-k09587429,Not Clinically Relevant,,-0.34,,ctrp_BRD-K09587429,-0.34,.-.
palbociclib,CDK4/6 inhibitor,-0.34,,,gdsc_Palbociclib,-0.34,-..
ic-87114,Not Clinically Relevant,,-0.342,,ctrp_IC-87114,-0.342,.-.
gsk269962a,Not Clinically Relevant,-0.34600000000000003,,,gdsc_GSK269962A,-0.346,-..
osi-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.386,-0.305,,gdsc_OSI-930,-0.346,--.
