,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
brd-k84807411,ctrp_BRD-K84807411,Not Clinically Relevant,,0.335,,0.335,,.+..,154,312,154.0
yk 4-279,ctrp_YK 4-279,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,155,313,155.0
gossypol,ctrp_gossypol,"Natural product, may function to inhibit Bcl2 family members",,0.308,,0.308,-0.249,.+.-,213,99,156.0
tamibarotene,cmap_tamibarotene,"retinobenzoic acid, synthetic retinoid used to treat APL",,,,,-0.8490000000000001,...-,734,156,156.0
brd-k86535717,ctrp_BRD-K86535717,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,157,314,157.0
erastin,ctrp_erastin,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,158,315,158.0
mk-1775,ctrp_MK-1775,Wee1 kinase inhibitor,,0.27899999999999997,,0.279,0.645,.+.+,284,33,158.5
letrozole,cmap_letrozole,"nonsteroidal aromatase inhibitor, prevents estrogen production, used for breast cancer",,,,,-0.8740000000000001,...-,735,159,159.0
etp-46464,ctrp_ETP-46464,Not Clinically Relevant,,0.33299999999999996,,0.333,,.+..,159,316,159.0
brd-k61166597,ctrp_BRD-K61166597,Not Clinically Relevant,,0.332,,0.332,,.+..,160,317,160.0
metformin,cmap_metformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,,,,,-0.8759999999999999,...-,736,160,160.0
curcumin,ctrp_curcumin,"Natural Product, component of turmeric, may function as HDAC inhibitor",,0.307,,0.307,-0.299,.+.-,217,103,160.0
trifluoperazine,ctrp_trifluoperazine,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors ",,0.315,,0.315,-0.557,.+.-,199,122,160.5
kx2-391,ctrp_KX2-391,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src,,0.332,,0.332,,.+..,161,318,161.0
imiquimod,cmap_imiquimod,"immune response modifier, used to treat genital warts, superficial basal cell carcinoma, and actinic keratosis. ",,,,,-0.878,...-,737,161,161.0
mps-1-in-1,gdsc_MPS-1-IN-1,Not Clinically Relevant,0.332,,,0.332,,+...,162,319,162.0
propranolol,cmap_propranolol,"beta-blocker, used to treat high blood pressure, may have anti-cancer activity",,,,,-0.88,...-,738,162,162.0
hg-5-113-01,gdsc_HG-5-113-01,Not Clinically Relevant,0.332,,,0.332,,+...,163,320,163.0
mi-2,ctrp_MI-2,Not Clinically Relevant,,0.331,,0.331,,.+..,165,321,165.0
granisetron,cmap_granisetron,5-HT3 receptor antagonist used as an antiemetic,,,,,-0.9229999999999999,...-,739,166,166.0
necrostatin-1,ctrp_necrostatin-1,Not Clinically Relevant,,0.33,,0.33,,.+..,167,322,167.0
ubenimex,cmap_ubenimex,"inhibitor of the proinflammatory mediator, LTB4. Adjunct to chemotherapy for acute non-lymphocytic leukemia",,,,,-0.9329999999999999,...-,740,167,167.0
sgx-523,ctrp_SGX-523, Met inhibitor,,0.33,,0.33,,.+..,168,323,168.0
jw-55,ctrp_JW-55,Not Clinically Relevant,,0.327,,0.327,,.+..,169,324,169.0
tofacitinib,cmap_tofacitinib,JAK Kinase inhibitor,,,,,-0.951,...-,741,170,170.0
rigosertib,ctrp_rigosertib,"ON-01910, Plk-1 inhibitor",,0.326,,0.326,,.+..,170,325,170.0
fqi-2,ctrp_FQI-2,Not Clinically Relevant,,0.325,,0.325,,.+..,171,326,171.0
pirarubicin,cmap_pirarubicin,"Analog of doxorubicin, DNA intercalator, Topo II antagonist",,,,,-0.956,...-,742,171,171.0
brd-k34222889,ctrp_BRD-K34222889,Not Clinically Relevant,,0.325,,0.325,,.+..,172,327,172.0
brd-k02251932,ctrp_BRD-K02251932,Not Clinically Relevant,,0.325,,0.325,,.+..,173,328,173.0
zstk-474,cmap_zstk-474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",,,,,-0.976,...-,743,174,174.0
niclosamide,ctrp_niclosamide,"used to treat tapeworm infestations,  inhibits glucose uptake, oxidative phosphorylation, and anaerobic metabolism in the tapeworm",,0.295,,0.295,-0.307,.+.-,245,104,174.5
hli 373,ctrp_HLI 373,Not Clinically Relevant,,0.324,,0.324,,.+..,175,329,175.0
ml006,ctrp_ML006,Not Clinically Relevant,,0.324,,0.324,,.+..,176,330,176.0
brd-k66532283,ctrp_BRD-K66532283,Not Clinically Relevant,,0.32299999999999995,,0.323,,.+..,177,331,177.0
brd-k41597374,ctrp_BRD-K41597374,Not Clinically Relevant,,0.322,,0.322,,.+..,178,332,178.0
ml031,ctrp_ML031,Not Clinically Relevant,,0.322,,0.322,,.+..,179,333,179.0
am-580,ctrp_AM-580,Not Clinically Relevant,,0.321,,0.321,,.+..,180,334,180.0
cyclophosphamide,ctrp_cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,0.301,,0.301,-0.677,.+.-,230,131,180.5
at-406,ctrp_AT-406,Not Clinically Relevant,,0.32,,0.32,,.+..,182,335,182.0
gsk461364,ctrp_GSK461364,"Plk1 inhibitor, less active against Plk2 and Plk3.",,0.32,,0.32,,.+..,183,336,183.0
tandutinib,ctrp_tandutinib,"FLT3 antagonist, also inhibits PDGFR and c-Kit, ",,0.311,,0.311,-0.8540000000000001,.+.-,210,157,183.5
cay10618,ctrp_CAY10618,Not Clinically Relevant,,0.32,,0.32,,.+..,184,337,184.0
su11274,ctrp_SU11274,Not Clinically Relevant,,0.318,,0.318,,.+..,185,338,185.0
pandacostat,ctrp_pandacostat,Not Clinically Relevant,,0.318,,0.318,,.+..,186,339,186.0
irinotecan,ccle_Irinotecan,"aka CPT-11, inhibitor of Topo I",,,0.245,0.245,0.93,..++,368,6,187.0
elocalcitol,ctrp_elocalcitol,vitamin D receptor agonist,,0.318,,0.318,,.+..,187,340,187.0
brd-k35604418,ctrp_BRD-K35604418,Not Clinically Relevant,,0.317,,0.317,,.+..,188,341,188.0
brd-k70511574,ctrp_BRD-K70511574,Not Clinically Relevant,,0.317,,0.317,,.+..,189,342,189.0
lomeguatrib,ctrp_lomeguatrib,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. ",,0.317,,0.317,,.+..,190,343,190.0
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,0.317,,0.317,,.+..,191,344,191.0
fulvestrant,ctrp_fulvestrant,selective estrogen receptor degrader (SERD),,0.253,,0.253,0.6525,.+.++,351,32,191.5
ml311,ctrp_ML311,Not Clinically Relevant,,0.317,,0.317,,.+..,192,345,192.0
tg-101348,ctrp_TG-101348,JAK2 inhibitor,,0.25,,0.25,0.675,.+.+,358,27,192.5
manumycin a,ctrp_manumycin A,Not Clinically Relevant,,0.317,,0.317,,.+..,193,346,193.0
birb-796,ctrp_BIRB-796,Not Clinically Relevant,,0.317,,0.317,,.+..,194,347,194.0
ku-0063794,ctrp_KU-0063794,Not Clinically Relevant,,0.316,,0.316,,.+..,195,348,195.0
brd-k66453893,ctrp_BRD-K66453893,Not Clinically Relevant,,0.316,,0.316,,.+..,196,349,196.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.316,,0.316,,.+..,197,350,197.0
prochlorperazine,ctrp_prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.271,,0.271,-0.156,.+.-,308,87,197.5
brd-k96431673,ctrp_BRD-K96431673,Not Clinically Relevant,,0.314,,0.314,,.+..,200,351,200.0
plx-4032,ctrp_PLX-4032,BRAF (V600E) inhibitor,,0.314,,0.314,,.+..,201,352,201.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.314,,0.314,,.+..,202,353,202.0
tipifarnib-p2,ctrp_tipifarnib-P2,Not Clinically Relevant,,0.313,,0.313,,.+..,203,354,203.0
triptolide,ctrp_triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,0.282,,0.282,-0.6094999999999999,.+.--,281,125,203.0
nsc632839,ctrp_NSC632839,Not Clinically Relevant,,0.312,,0.312,,.+..,204,355,204.0
brd-k80183349,ctrp_BRD-K80183349,Not Clinically Relevant,,0.312,,0.312,,.+..,205,356,205.0
brd-k44224150,ctrp_BRD-K44224150,Not Clinically Relevant,,0.311,,0.311,,.+..,206,357,206.0
ciclopirox,ctrp_ciclopirox,antifungal agent for topical dermatologic treatment of superficial mycoses,,0.311,,0.311,,.+..,207,358,207.0
entinostat,gdsc_Entinostat,HDAC inhibitor,0.26,0.315,,0.288,-0.838,++.-,264,151,207.5
jw-480,ctrp_JW-480,Not Clinically Relevant,,0.311,,0.311,,.+..,208,359,208.0
fluvastatin,ctrp_fluvastatin,"HMG-CoA reductase inhibitor,",,0.294,,0.294,-0.946,.+.-,247,169,208.0
ml083,ctrp_ML083,Not Clinically Relevant,,0.311,,0.311,,.+..,209,360,209.0
brd1812,ctrp_BRD1812,Not Clinically Relevant,,0.308,,0.308,,.+..,211,361,211.0
pha-793887,ctrp_PHA-793887,"CDK inhibitor, esp CDK2, CDK5 and CDK7",0.31,0.272,,0.291,-0.9059999999999999,++.-,257,165,211.0
obatoclax,ctrp_obatoclax,Not Clinically Relevant,,0.24600000000000002,,0.246,0.396,.+.+,365,57,211.0
serdemetan,gdsc_Serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.35700000000000004,0.456,,0.049,0.67,-+.+,395,28,211.5
osi-027,gdsc_OSI-027,Not Clinically Relevant,0.281,0.29100000000000004,,0.286,-0.845,++.-,269,155,212.0
brd-k78574327,ctrp_BRD-K78574327,Not Clinically Relevant,,0.308,,0.308,,.+..,212,362,212.0
temozolomide,gdsc_Temozolomide,alkylating agent,-0.41,0.27399999999999997,,-0.068,0.927,-+.+,419,7,213.0
nsc-207895,gdsc_NSC-207895,Not Clinically Relevant,0.308,,,0.308,,+...,215,363,215.0
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,0.308,,0.308,,.+..,216,364,216.0
lovastatin,ctrp_lovastatin,"HMG-CoA reductase inhibitor,",,0.231,,0.231,0.43700000000000006,.+.+,380,53,216.5
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,0.307,,,0.307,,+...,218,365,218.0
dexamethasone,ctrp_dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.23399999999999999,,0.234,0.38465625,.+.++++++,379,58,218.5
nakiterpiosin,ctrp_nakiterpiosin,Not Clinically Relevant,,0.306,,0.306,,.+..,219,366,219.0
clofarabine,ctrp_clofarabine,purine nucleoside antimetabolite,,0.257,,0.257,-0.254,.+.-,340,100,220.0
nintedanib,ctrp_nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.306,,0.306,,.+..,220,367,220.0
simvastatin,ctrp_simvastatin,"HMG-CoA reductase inhibitor,",,0.255,,0.255,-0.22899999999999998,.+.--,344,97,220.5
b02,ctrp_B02,Not Clinically Relevant,,0.305,,0.305,,.+..,221,368,221.0
mitomycin,ctrp_mitomycin,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",,0.305,,0.305,,.+..,222,369,222.0
bi-2536,gdsc_BI-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.305,0.327,,0.011,0.48700000000000004,-+.+,400,46,223.0
pitstop2,ctrp_pitstop2,Not Clinically Relevant,,0.305,,0.305,,.+..,224,370,224.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,0.304,,0.304,,.+..,225,371,225.0
methotrexate,ctrp_methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.273,-0.188,,0.043,0.43700000000000006,+-.+,398,54,226.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.303,,0.303,,.+..,227,372,227.0
tretinoin,gdsc_Tretinoin,Retinoid,-0.61,0.442,,-0.084,0.653,-+.++,424,31,227.5
pf-3758309,ctrp_PF-3758309,Not Clinically Relevant,,0.302,,0.302,,.+..,228,373,228.0
zg-10,gdsc_ZG-10,Not Clinically Relevant,0.302,,,0.302,,+...,229,374,229.0
brd8899,ctrp_BRD8899,Not Clinically Relevant,,0.301,,0.301,,.+..,231,375,231.0
gemcitabine,gdsc_Gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.251,0.27,,0.01,0.359,-+.+,401,62,231.5
nvp-bez235,ctrp_NVP-BEZ235,PI3K/mTOR inhibitor,,0.275,,0.275,-0.884,.+.-,300,164,232.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.301,,0.301,,.+..,232,376,232.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,0.3,,,0.3,,+...,233,377,233.0
hc-067047,ctrp_HC-067047,Not Clinically Relevant,,0.3,,0.3,,.+..,234,378,234.0
gdc-0941,ctrp_GDC-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.272,,0.272,-0.8809999999999999,.+.-,306,163,234.5
topotecan,ccle_Topotecan,Topo I inhibitor,,0.337,0.19899999999999998,0.268,-0.838,.++--,320,150,235.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,0.3,,,0.3,,+...,235,379,235.0
mitomycin-c,gdsc_Mitomycin-C,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.207,,,0.207,0.012500000000000011,+..+-,391,80,235.5
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.299,,0.299,,.+..,236,380,236.0
cerulenin,ctrp_cerulenin,Not Clinically Relevant,,0.299,,0.299,,.+..,237,381,237.0
tamoxifen,gdsc_Tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.40399999999999997,0.359,,-0.022,0.2495,-+.+++,409,67,238.0
merck60,ctrp_Merck60,Not Clinically Relevant,,0.298,,0.298,,.+..,238,382,238.0
sorafenib,gdsc_Sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.474,0.302,-0.23399999999999999,-0.135,0.4915,-+-++,432,45,238.5
pyr-41,ctrp_PYR-41,Not Clinically Relevant,,0.298,,0.298,,.+..,239,383,239.0
ym-155,ctrp_YM-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.261,,0.261,-0.79,.+.-,336,144,240.0
cil55a,ctrp_CIL55A,Not Clinically Relevant,,0.297,,0.297,,.+..,240,384,240.0
sunitinib,gdsc_Sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.44,0.319,,-0.06,0.29500000000000004,-+.++,417,65,241.0
gsk1059615,ctrp_GSK1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,0.297,,0.297,,.+..,241,385,241.0
at7867,ctrp_AT7867,Not Clinically Relevant,,0.297,,0.297,,.+..,242,386,242.0
srt-1720,ctrp_SRT-1720,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,243,387,243.0
brd-k37390332,ctrp_BRD-K37390332,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,244,388,244.0
paclitaxel,gdsc_Paclitaxel,disrupts microtubule dynamics,-0.355,0.28800000000000003,0.2,0.044,-0.21999999999999997,-+++-,396,94,245.0
ch-55,ctrp_Ch-55,Not Clinically Relevant,,0.294,,0.294,,.+..,246,389,246.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,0.293,,0.293,,.+..,249,390,249.0
sirolimus,ctrp_sirolimus,"rapamycin, mTOR inhibitor",,0.231,,0.231,-0.5341875,.+.+----,381,118,249.5
vinorelbine,gdsc_Vinorelbine,Not Clinically Relevant,-0.252,,,-0.252,0.5525,-..+++,457,42,249.5
gsk-3 inhibitor ix,ctrp_GSK-3 inhibitor IX,Not Clinically Relevant,,0.293,,0.293,,.+..,250,391,250.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,0.293,,0.293,,.+..,251,392,251.0
mk-2206,gdsc_MK-2206,Akt1/2/3 inhibitor,-0.369,0.29100000000000004,,-0.039,-0.198,-+.-,412,92,252.0
ro4929097,ctrp_RO4929097,Notch (gamma secretase) inhibitor,,0.292,,0.292,,.+..,252,393,252.0
ko-143,ctrp_Ko-143,Not Clinically Relevant,,0.292,,0.292,,.+..,253,394,253.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.292,,0.292,,.+..,254,395,254.0
docetaxel,gdsc_Docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.315,0.308,,-0.004,-0.3315,-+.+-,403,106,254.5
lbw242,ccle_LBW242,Not Clinically Relevant,,,0.292,0.292,,..+.,255,396,255.0
alvocidib,ctrp_alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.252,,0.252,-0.8740000000000001,.+.-,354,158,256.0
unc0638,gdsc_UNC0638,Not Clinically Relevant,0.27399999999999997,0.309,,0.292,,++..,256,397,256.0
cd-437,ctrp_CD-437,Not Clinically Relevant,,0.29100000000000004,,0.291,,.+..,258,398,258.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,0.29100000000000004,,0.291,,.+..,259,399,259.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,0.29100000000000004,,0.291,,.+..,260,400,260.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,0.29,,,0.29,,+...,261,401,261.0
brd-k30019337,ctrp_BRD-K30019337,Not Clinically Relevant,,0.289,,0.289,,.+..,262,402,262.0
fqi-1,ctrp_FQI-1,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,263,403,263.0
imatinib,gdsc_Imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.248,0.34600000000000003,,0.049,-0.6859999999999999,-+.-,394,132,263.0
prl-3 inhibitor i,ctrp_PRL-3 inhibitor I,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,265,404,265.0
valdecoxib,ctrp_valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.231,,-0.231,-0.18,.-.-,443,89,266.0
vorapaxar,ctrp_vorapaxar," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine",,0.287,,0.287,,.+..,266,405,266.0
bms-345541,ctrp_BMS-345541,Not Clinically Relevant,0.32799999999999996,0.245,,0.286,,++..,267,406,267.0
temsirolimus,gdsc_Temsirolimus,Not Clinically Relevant,-0.402,0.245,,-0.079,-0.44,-+.-,423,112,267.5
zm447439,gdsc_ZM447439,Not Clinically Relevant,0.28600000000000003,,,0.286,,+...,268,407,268.0
doxorubicin,gdsc_Doxorubicin,"Topo II inhibitor, DNA intercalator",-0.239,0.326,,0.044,-0.78,-+.---,397,143,270.0
nvp-231,ctrp_NVP-231,Not Clinically Relevant,,0.285,,0.285,,.+..,270,408,270.0
canertinib,ctrp_canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.289,,-0.289,0.5529999999999999,.-.+,500,41,270.5
bardoxolone methyl,ctrp_bardoxolone methyl,Not Clinically Relevant,,0.285,,0.285,,.+..,271,409,271.0
masitinib,gdsc_Masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.425,0.23199999999999998,,-0.096,-0.532,-+.-,426,117,271.5
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.285,,0.285,,.+..,272,410,272.0
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.284,,0.284,,.+..,273,411,273.0
dacarbazine,ctrp_dacarbazine,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions",,0.284,,0.284,,.+..,274,412,274.0
quizartinib,gdsc_Quizartinib,Flt3 inhibitor,-0.653,0.276,,-0.188,-0.51,-+.-,436,114,275.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.301,,-0.301,0.638,.-.+,516,34,275.0
pi-103,gdsc_PI-103,Not Clinically Relevant,0.22899999999999998,0.34,,0.284,,++..,275,413,275.0
brd-k02492147,ctrp_BRD-K02492147,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,276,414,276.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,277,415,277.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,278,416,278.0
wz3105,gdsc_WZ3105,Not Clinically Relevant,0.282,,,0.282,,+...,279,417,279.0
lapatinib,cmap_lapatinib,HER2/EGFR inhibitor,-0.315,-0.33,-0.318,-0.321,0.8775,---++,549,9,279.0
cx-5461,gdsc_CX-5461,Not Clinically Relevant,0.282,,,0.282,,+...,280,418,280.0
pazopanib,gdsc_Pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.45299999999999996,0.309,,-0.072,-0.726,-+.-,421,140,280.5
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.282,,0.282,,.+..,282,419,282.0
vinblastine,gdsc_Vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.27399999999999997,,,-0.274,-0.0005000000000000004,-..+-,483,82,282.5
brd-k85133207,ctrp_BRD-K85133207,Not Clinically Relevant,,0.281,,0.281,,.+..,283,420,283.0
ouabain,ctrp_ouabain,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,285,421,285.0
crizotinib,gdsc_Crizotinib,"ALK, ROS1 and MET inhibitor",-0.551,0.353,,-0.099,-0.728,-+.-,429,141,285.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,286,422,286.0
pifithrin-alpha,ctrp_pifithrin-alpha,Not Clinically Relevant,,0.278,,0.278,,.+..,287,423,287.0
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,0.278,,0.278,,.+..,288,424,288.0
marinopyrrole a,ctrp_marinopyrrole A,Not Clinically Relevant,,0.278,,0.278,,.+..,289,425,289.0
cal-101,ctrp_CAL-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.278,,0.278,,.+..,290,426,290.0
tivozanib,gdsc_Tivozanib,VEGFR inhibitor,-0.515,0.318,,-0.098,-0.843,-+.-,427,154,290.5
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.67,0.322,,-0.174,-0.799,-+.-,434,147,290.5
abiraterone,ctrp_abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.3,,-0.3,0.218,.-.+,513,69,291.0
pf2341066,ccle_PF2341066,"ALK, ROS1 and MET inhibitor",,,0.27699999999999997,0.277,,..+.,291,427,291.0
phenformin,gdsc_Phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.242,,,-0.242,-0.657,-..-,453,129,291.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.27699999999999997,,0.277,,.+..,292,428,292.0
procarbazine,ctrp_procarbazine,alkylating agent,,-0.31,,-0.31,0.405,.-.+,530,55,292.5
i-bet151,ctrp_I-BET151,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,293,429,293.0
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.27699999999999997,,0.277,,.+..,294,430,294.0
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.27699999999999997,,0.277,,.+..,295,431,295.0
npc-26,ctrp_NPC-26,Not Clinically Relevant,,0.276,,0.276,,.+..,296,432,296.0
tw 37,gdsc_TW 37,Not Clinically Relevant,0.275,,,0.275,,+...,297,433,297.0
sr-ii-138a,ctrp_SR-II-138A,Not Clinically Relevant,,0.275,,0.275,,.+..,298,434,298.0
kh-cb19,ctrp_KH-CB19,Not Clinically Relevant,,0.275,,0.275,,.+..,299,435,299.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.313,-0.313,0.373,..-+,537,61,299.0
ku-60019,ctrp_KU-60019,Not Clinically Relevant,,0.275,,0.275,,.+..,301,436,301.0
purmorphamine,ctrp_purmorphamine,Not Clinically Relevant,,0.275,,0.275,,.+..,302,437,302.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.695,0.28600000000000003,,-0.204,-0.938,-+.-,437,168,302.5
importazole,ctrp_importazole,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,303,438,303.0
lenalidomide,gdsc_Lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.386,,,-0.386,0.978,-..+,605,1,303.0
r428,ctrp_R428,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,304,439,304.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,0.273,,,0.273,,+...,305,440,305.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.272,,,0.272,,+...,307,441,307.0
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.271,,0.271,,.+..,309,442,309.0
ar-42,gdsc_AR-42,Not Clinically Relevant,0.271,,,0.271,,+...,310,443,310.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.27,,0.27,,.+..,311,444,311.0
gant-61,ctrp_GANT-61,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,312,445,312.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,313,446,313.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.26899999999999996,,,0.269,,+...,314,447,314.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.301,,,-0.301,-0.474,-..-,515,113,314.0
neratinib,ctrp_neratinib,Her2 and EGFR inhibitor,,-0.293,,-0.293,-0.5429999999999999,.-.-,508,121,314.5
cd-1530,ctrp_CD-1530,Not Clinically Relevant,,0.268,,0.268,,.+..,315,448,315.0
ciclosporin,ctrp_ciclosporin,,,0.268,,0.268,,.+..,316,449,316.0
cytarabine,gdsc_Cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.313,,,-0.313,-0.24,-..-,536,98,317.0
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.268,,0.268,,.+..,317,450,317.0
agk-2,ctrp_AGK-2,Not Clinically Relevant,,0.268,,0.268,,.+..,318,451,318.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.336,-0.264,,-0.3,-0.593,--.-,512,124,318.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.268,,0.268,,.+..,319,452,319.0
brd-k45681478,ctrp_BRD-K45681478,Not Clinically Relevant,,0.268,,0.268,,.+..,321,453,321.0
tgx-221,ctrp_TGX-221,Not Clinically Relevant,,0.268,,0.268,,.+..,322,454,322.0
nilotinib,ccle_Nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.21600000000000003,-0.322,-0.34600000000000003,-0.295,-0.7,----,510,134,322.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.268,,0.268,,.+..,323,455,323.0
