drug,score,moa
gdsc_Nilotinib,-0.200,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_avicin D,-0.203,Not Clinically Relevant
gdsc_Phenformin,-0.206,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_BRD-K63431240,-0.206,Not Clinically Relevant
ctrp_BRD-K33514849,-0.208,Not Clinically Relevant
ctrp_vandetanib,-0.212,"VEGFR, EGFR and RET inhibitor"
ctrp_BEC,-0.212,Not Clinically Relevant
ctrp_SNS-032,-0.213,"CDK inhibitor, esp CDK2 , 7 and 9 "
gdsc_SNX-2112,-0.213,Not Clinically Relevant
ctrp_BMS-345541,-0.214,Not Clinically Relevant
ctrp_BRD-K97651142,-0.214,Not Clinically Relevant
ctrp_MLN2238,-0.216,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
ctrp_HBX-41108,-0.219,Not Clinically Relevant
ccle_Paclitaxel,-0.220,disrupts microtubule dynamics
ctrp_parthenolide,-0.221,Not Clinically Relevant
ctrp_BRD-K48477130,-0.221,Not Clinically Relevant
ccle_17-AAG,-0.223,Not Clinically Relevant
ctrp_GSK-J4,-0.223,Not Clinically Relevant
ctrp_saracatinib,-0.227,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Gemcitabine,-0.227,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
gdsc_Doxorubicin,-0.227,"Topo II inhibitor, DNA intercalator"
ccle_Sorafenib,-0.229,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_StemRegenin 1,-0.229,Not Clinically Relevant
ctrp_valdecoxib,-0.230,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_bosutinib,-0.230,"BCR-Abl, Src, Lyn and Hck inhibitor"
ctrp_spautin-1,-0.230,Not Clinically Relevant
ctrp_marinopyrrole A,-0.230,Not Clinically Relevant
ctrp_SNX-2112,-0.230,Not Clinically Relevant
ctrp_BRD-K55116708,-0.230,Not Clinically Relevant
gdsc_NG-25,-0.230,Not Clinically Relevant
ctrp_BRD8958,-0.231,Not Clinically Relevant
ctrp_brefeldin A,-0.231,Not Clinically Relevant
ctrp_bafilomycin A1,-0.231,Not Clinically Relevant
gdsc_IPA-3,-0.232,Not Clinically Relevant
gdsc_TW 37,-0.232,Not Clinically Relevant
gdsc_Imatinib,-0.232,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_selumetinib,-0.233,MEK1 inhibitor
gdsc_JQ1,-0.234,Not Clinically Relevant
ctrp_COL-3,-0.234,matrix metalloproteinase (MMP) inhibitor
ctrp_BRD-A86708339,-0.234,Not Clinically Relevant
gdsc_DMOG,-0.235,Not Clinically Relevant
ctrp_betulinic acid,-0.236,Not Clinically Relevant
gdsc_Vinorelbine,-0.237,Not Clinically Relevant
ccle_TAE684,-0.238,Not Clinically Relevant
ctrp_BRD-K09344309,-0.238,Not Clinically Relevant
gdsc_Lestauritinib,-0.238,Not Clinically Relevant
ctrp_SR-II-138A,-0.240,Not Clinically Relevant
ctrp_nelarabine,-0.241,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_Epothilone B,-0.242,Not Clinically Relevant
gdsc_GSK650394,-0.242,Not Clinically Relevant
ctrp_OSI-930,-0.242," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ccle_Irinotecan,-0.243,"aka CPT-11, inhibitor of Topo I"
ctrp_pyrazolanthrone,-0.245,Not Clinically Relevant
ctrp_veliparib,-0.245,PARP inhibitor.
ctrp_CR-1-31B,-0.246,Not Clinically Relevant
ctrp_BRD-A05715709,-0.246,Not Clinically Relevant
ctrp_neuronal differentiation inducer III,-0.246,Not Clinically Relevant
ctrp_piperlongumine,-0.247,Not Clinically Relevant
ccle_AZD0530,-0.247,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_VER-155008,-0.247,Not Clinically Relevant
gdsc_BAY-61-3606,-0.248,Not Clinically Relevant
ccle_Lapatinib,-0.248,HER2/EGFR inhibitor
ccle_ZD-6474,-0.249,"VEGFR, EGFR and RET inhibitor"
ctrp_tanespimycin,-0.249,HSP90 inhibitor
gdsc_Omipalisib,-0.249,Not Clinically Relevant
gdsc_TL-1-85,-0.252,Not Clinically Relevant
gdsc_GW843682X,-0.252,Not Clinically Relevant
ctrp_AZD7545,-0.253,Not Clinically Relevant
ctrp_neratinib,-0.254,Her2 and EGFR inhibitor
ctrp_BCL-LZH-4,-0.256,Not Clinically Relevant
ctrp_ML258,-0.257,Not Clinically Relevant
ctrp_BRD-K71781559,-0.257,Not Clinically Relevant
ctrp_canertinib,-0.258,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ctrp_BRD-K27986637,-0.258,Not Clinically Relevant
gdsc_THZ-2-49,-0.259,Not Clinically Relevant
ctrp_Merck60,-0.259,Not Clinically Relevant
ctrp_KHS101,-0.260,Not Clinically Relevant
gdsc_Shikonin,-0.260,Not Clinically Relevant
ccle_TKI258,-0.261,Not Clinically Relevant
gdsc_PFI-1,-0.261,Not Clinically Relevant
ctrp_triptolide,-0.261,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex"
ctrp_CID-5951923,-0.264,Not Clinically Relevant
ctrp_BRD-K64610608,-0.264,Not Clinically Relevant
ccle_PD-0332991,-0.265,CDK4/6 inhibitor
gdsc_SB590885,-0.266,Not Clinically Relevant
ctrp_C6-ceramide,-0.267,Not Clinically Relevant
gdsc_Pictilisib,-0.267,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_tosedostat,-0.268,inhibitor of the M1 family of aminopeptidases
gdsc_AZD7762,-0.270, Chk1 / Chk2 inhibitor
ctrp_PD318088,-0.270,Not Clinically Relevant
ctrp_pluripotin,-0.271,Not Clinically Relevant
ctrp_pifithrin-mu,-0.271,Not Clinically Relevant
ctrp_entinostat,-0.271,HDAC inhibitor
ctrp_cyanoquinoline 11,-0.272,Not Clinically Relevant
ctrp_decitabine,-0.272,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)"
gdsc_Vinblastine,-0.272,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_lapatinib,-0.272,HER2/EGFR inhibitor
ctrp_fluorouracil,-0.273,antimetabolite
ctrp_gefitinib,-0.273,EGFR inhibitor (Iressa)
gdsc_AZD8055,-0.273,mTOR inhibitor
ctrp_SR8278,-0.273,Not Clinically Relevant
ccle_Nutlin-3,-0.274,"Mdm2 antagonist, stabilizes p53 "
gdsc_Pyrimethamine,-0.274,Not Clinically Relevant
ccle_Erlotinib,-0.274,EGFR inhibitor (Tarceva)
gdsc_Elesclomol,-0.275,Not Clinically Relevant
ctrp_austocystin D,-0.275,Not Clinically Relevant
ctrp_linifanib,-0.276,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_dasatinib,-0.276,"BCR-Abl, Src, c-Kit inhibitor"
ctrp_ML334 diastereomer,-0.276,Not Clinically Relevant
ctrp_VAF-347,-0.276,Not Clinically Relevant
ctrp_BYL-719,-0.277,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ
ccle_PD-0325901,-0.278,Not Clinically Relevant
ctrp_pandacostat,-0.278,Not Clinically Relevant
gdsc_JQ12,-0.280,Not Clinically Relevant
gdsc_BI-2536,-0.280,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_BRD-K50799972,-0.280,Not Clinically Relevant
ccle_PHA-665752,-0.280,Not Clinically Relevant
ctrp_SJ-172550,-0.281,Not Clinically Relevant
gdsc_YK-4-279,-0.282,Not Clinically Relevant
ctrp_BRD-K61166597,-0.282,Not Clinically Relevant
ctrp_azacitidine,-0.283,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_GDC-0879,-0.284,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.284,Not Clinically Relevant
ctrp_erismodegib,-0.284,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_GSK4112,-0.285,Not Clinically Relevant
gdsc_Seliciclib,-0.285,Not Clinically Relevant
gdsc_MK-2206,-0.286,Akt1/2/3 inhibitor
ccle_PF2341066,-0.286,"ALK, ROS1 and MET inhibitor"
gdsc_S-Trityl-L-cysteine,-0.286,Not Clinically Relevant
ctrp_AA-COCF3,-0.287,Not Clinically Relevant
ctrp_LBH-589,-0.288,HDAC inhibitor
ccle_L-685458,-0.288,Not Clinically Relevant
gdsc_ZSTK474,-0.288,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ccle_PLX4720,-0.289,Not Clinically Relevant
gdsc_Bleomycin,-0.290,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
gdsc_AS605240,-0.291,Not Clinically Relevant
gdsc_Dactolisib,-0.292,PI3K/mTOR inhibitor
ctrp_L-685458,-0.292,Not Clinically Relevant
ctrp_BRD-K33199242,-0.293,Not Clinically Relevant
gdsc_GSK269962A,-0.294,Not Clinically Relevant
gdsc_CMK,-0.294,Not Clinically Relevant
ctrp_WAY-362450,-0.295,Not Clinically Relevant
gdsc_Luminespib,-0.295,Not Clinically Relevant
gdsc_Zibotentan,-0.296,Not Clinically Relevant
ctrp_fumonisin B1,-0.296,Not Clinically Relevant
ctrp_trametinib,-0.297,MEK inhibitor (MEK1 and MEK2)
ctrp_BRD-K04800985,-0.297,Not Clinically Relevant
gdsc_XMD8-92,-0.299,Not Clinically Relevant
ctrp_A-804598,-0.300,Not Clinically Relevant
gdsc_OSU-03012,-0.300,Not Clinically Relevant
gdsc_Lapatinib,-0.301,HER2/EGFR inhibitor
ctrp_MI-2,-0.301,Not Clinically Relevant
ctrp_SZ4TA2,-0.301,Not Clinically Relevant
gdsc_CCT-018159,-0.301,Not Clinically Relevant
ctrp_BRD-K52037352,-0.301,Not Clinically Relevant
ctrp_ifosfamide,-0.303,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
gdsc_Enzastaurin,-0.304,Not Clinically Relevant
ctrp_BRD-K41597374,-0.305,Not Clinically Relevant
ctrp_PF-543,-0.306,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.306,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.306,Not Clinically Relevant
ctrp_AT13387,-0.307,Selective potent Hsp90 inhibitor
ctrp_procarbazine,-0.308,alkylating agent
ctrp_BRD-K09587429,-0.309,Not Clinically Relevant
gdsc_Erlotinib,-0.309,EGFR inhibitor (Tarceva)
ctrp_lomeguatrib,-0.309,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. "
gdsc_Piperlongumine,-0.309,Not Clinically Relevant
ctrp_BRD6340,-0.309,Not Clinically Relevant
ctrp_ML029,-0.310,Not Clinically Relevant
ccle_AZD6244,-0.310,MEK1 inhibitor
gdsc_A-443654,-0.310,Not Clinically Relevant
ctrp_IPR-456,-0.310,Not Clinically Relevant
gdsc_Midostaurin,-0.310,Not Clinically Relevant
ctrp_abiraterone,-0.311,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
gdsc_Saracatinib,-0.311,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ccle_LBW242,-0.312,Not Clinically Relevant
gdsc_Cytarabine,-0.312,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
gdsc_Bleomycin (50 uM),-0.312,Not Clinically Relevant
ctrp_BRD-K29313308,-0.312,Not Clinically Relevant
gdsc_QL-VIII-58,-0.313,Not Clinically Relevant
gdsc_Docetaxel,-0.314,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_Ponatinib,-0.315,Bcr-abl inhibitor
gdsc_Embelin,-0.315,Not Clinically Relevant
ctrp_RITA,-0.315,Not Clinically Relevant
ctrp_IC-87114,-0.315,Not Clinically Relevant
gdsc_Thapsigargin,-0.317,Not Clinically Relevant
ctrp_itraconazole,-0.317,"Anti-fungal, hedgehog antagonist"
gdsc_(5Z)-7-Oxozeaenol,-0.320,Not Clinically Relevant
ctrp_istradefylline,-0.321,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
ctrp_afatinib,-0.322,EGFR and ErbB2 inhibitor
gdsc_XMD11-85h,-0.323,Not Clinically Relevant
gdsc_Serdemetan,-0.324,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_WH-4-023,-0.324,Not Clinically Relevant
gdsc_PF-562271,-0.324,Not Clinically Relevant
ccle_Panobinostat,-0.325,HDAC inhibitor
gdsc_Obatoclax Mesylate,-0.325,Not Clinically Relevant
gdsc_Tipifarnib,-0.326,Not Clinically Relevant
ctrp_PD 153035,-0.326,Not Clinically Relevant
gdsc_NVP-BHG712,-0.326,Not Clinically Relevant
gdsc_Salubrinal,-0.327,Not Clinically Relevant
gdsc_Palbociclib,-0.327,CDK4/6 inhibitor
gdsc_HG6-64-1,-0.328,Not Clinically Relevant
ctrp_ibrutinib,-0.330,BTK kinase inhibitor
ctrp_BRD9647,-0.333,Not Clinically Relevant
ctrp_CBB-1007,-0.334,Not Clinically Relevant
gdsc_Pevonedistat,-0.335,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_FH535,-0.337,Not Clinically Relevant
gdsc_SGC0946,-0.337,Not Clinically Relevant
ctrp_etomoxir,-0.337,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_BMS-509744,-0.340,Not Clinically Relevant
gdsc_JNK-9L,-0.343,Not Clinically Relevant
gdsc_MG-132,-0.344,Not Clinically Relevant
gdsc_Bicalutamide,-0.346,"antiandrogen, used to treat prostate cancer"
gdsc_Paclitaxel,-0.347,disrupts microtubule dynamics
ccle_Nilotinib,-0.347,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_FR-180204,-0.348,Not Clinically Relevant
ctrp_zebularine,-0.348,Not Clinically Relevant
gdsc_Tamoxifen,-0.349,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_ruxolitinib,-0.350,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
ctrp_PF-4800567 hydrochloride,-0.353,Not Clinically Relevant
gdsc_BMS-536924,-0.355,Not Clinically Relevant
gdsc_AS601245,-0.355,Not Clinically Relevant
gdsc_Dasatinib,-0.356,"BCR-Abl, Src, c-Kit inhibitor"
ctrp_imatinib,-0.357,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_A-770041,-0.358,Not Clinically Relevant
gdsc_LFM-A13,-0.360,Not Clinically Relevant
ctrp_Repligen 136,-0.365,Not Clinically Relevant
gdsc_PF-4708671,-0.365,Not Clinically Relevant
gdsc_TGX221,-0.367,Not Clinically Relevant
ctrp_erlotinib,-0.368,EGFR inhibitor (Tarceva)
gdsc_XMD8-85,-0.369,Not Clinically Relevant
ctrp_sotrastaurin,-0.369,pan-PKC inhibitor
ctrp_skepinone-L,-0.370,Not Clinically Relevant
gdsc_CHIR-99021,-0.371,Not Clinically Relevant
ctrp_birinapant,-0.373,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_EHT-1864,-0.373,Not Clinically Relevant
gdsc_XMD15-27,-0.374,Not Clinically Relevant
ctrp_SB-431542,-0.374,Not Clinically Relevant
gdsc_FMK,-0.375,Not Clinically Relevant
gdsc_BIX02189,-0.375,Not Clinically Relevant
gdsc_PD0325901,-0.377,Not Clinically Relevant
gdsc_Lenalidomide,-0.380,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
ctrp_O-6-benzylguanine,-0.381,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_Temozolomide,-0.381,alkylating agent
gdsc_GSK1904529A,-0.384,Not Clinically Relevant
gdsc_JW-7-52-1,-0.386,Not Clinically Relevant
gdsc_Bortezomib,-0.386,proteasome inhibitor (Velcade)
gdsc_KU-55933,-0.389,Not Clinically Relevant
gdsc_CGP-60474,-0.390,Not Clinically Relevant
gdsc_SL0101,-0.391,Not Clinically Relevant
gdsc_Avagacestat,-0.391,Not Clinically Relevant
gdsc_STF-62247,-0.393,Not Clinically Relevant
gdsc_Cabozantinib,-0.393,"MET, AXL, VEGFR and RET inhibitor"
gdsc_TAK-715,-0.393,Not Clinically Relevant
gdsc_Sunitinib,-0.395,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_Selisistat,-0.400,SIRT1 inhibitor
gdsc_Temsirolimus,-0.401,Not Clinically Relevant
gdsc_Refametinib,-0.401,Not Clinically Relevant
gdsc_Tozasertib,-0.403,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_Doramapimod,-0.405,Not Clinically Relevant
gdsc_XAV939,-0.406,Not Clinically Relevant
gdsc_OSI-930,-0.408," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_IOX2,-0.409,Not Clinically Relevant
gdsc_Trametinib,-0.410,MEK inhibitor (MEK1 and MEK2)
gdsc_Z-LLNle-CHO,-0.411,Not Clinically Relevant
gdsc_CCT007093,-0.412,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.415,Not Clinically Relevant
gdsc_CGP-082996,-0.415,Not Clinically Relevant
gdsc_NU7441,-0.417,Not Clinically Relevant
gdsc_Veliparib,-0.418,PARP inhibitor.
gdsc_WHI-P97,-0.422,Not Clinically Relevant
gdsc_FTI-277,-0.422,Not Clinically Relevant
gdsc_CI-1040,-0.425,Not Clinically Relevant
gdsc_Bryostatin 1,-0.427,Not Clinically Relevant
gdsc_AZD6482,-0.430,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_NVP-TAE684,-0.437,Not Clinically Relevant
gdsc_Vismodegib,-0.442,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_PAC-1,-0.443,Not Clinically Relevant
gdsc_NSC-87877,-0.443,Not Clinically Relevant
gdsc_Rapamycin,-0.447,"rapamycin, mTOR inhibitor"
gdsc_Parthenolide,-0.452,Not Clinically Relevant
gdsc_SB216763,-0.453,Not Clinically Relevant
gdsc_RO-3306,-0.454,Not Clinically Relevant
gdsc_Sorafenib,-0.458,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Pazopanib,-0.463,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_PLX-4720,-0.466,Not Clinically Relevant
gdsc_Pelitinib,-0.472,Not Clinically Relevant
gdsc_Bosutinib,-0.478,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_681640,-0.480,Not Clinically Relevant
gdsc_Tanespimycin,-0.484,HSP90 inhibitor
gdsc_Bexarotene,-0.486,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_CP724714,-0.489,Not Clinically Relevant
gdsc_QS11,-0.496,Not Clinically Relevant
gdsc_rTRAIL,-0.496,Not Clinically Relevant
gdsc_Tivozanib,-0.499,VEGFR inhibitor
gdsc_Motesanib,-0.503,Not Clinically Relevant
gdsc_Gefitinib,-0.508,EGFR inhibitor (Iressa)
gdsc_PHA-665752,-0.514,Not Clinically Relevant
gdsc_Selumetinib,-0.515,MEK1 inhibitor
gdsc_GNF-2,-0.519,Not Clinically Relevant
gdsc_Idelalisib,-0.519,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Nutlin-3a (-),-0.521,Not Clinically Relevant
gdsc_T0901317,-0.521,Not Clinically Relevant
gdsc_PD173074,-0.529,Not Clinically Relevant
gdsc_Tretinoin,-0.529,Retinoid
gdsc_AZ628,-0.534,Not Clinically Relevant
gdsc_WZ-1-84,-0.543,Not Clinically Relevant
gdsc_GW441756,-0.551,Not Clinically Relevant
gdsc_Cyclopamine,-0.553,Not Clinically Relevant
gdsc_Dabrafenib,-0.557,Braf (V600E) inhibitor
gdsc_Crizotinib,-0.563,"ALK, ROS1 and MET inhibitor"
gdsc_Afatinib,-0.567,EGFR and ErbB2 inhibitor
gdsc_Cetuximab,-0.580,Not Clinically Relevant
gdsc_VNLG/124,-0.583,Not Clinically Relevant
gdsc_VX-11e,-0.592,Not Clinically Relevant
gdsc_Linifanib,-0.606,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
