,BT084
ctrp_PLX-4720,-0.38596254264728574
gdsc_Trametinib,-0.3865078530309634
ccle_Nilotinib,-0.38739232976712445
ctrp_SB-431542,-0.39181423190486253
gdsc_PF-4708671,-0.39181777847206534
gdsc_Temsirolimus,-0.39331402197863236
gdsc_Temozolomide,-0.39464643781634906
gdsc_Avagacestat,-0.3946968502534132
ccle_Panobinostat,-0.397215607554142
gdsc_Refametinib,-0.39855332899851675
gdsc_Cabozantinib,-0.3987745561414116
gdsc_CCT007093,-0.4001363207089093
ctrp_birinapant,-0.40089657298043535
gdsc_Selisistat,-0.401121810179315
ctrp_O-6-benzylguanine,-0.4023394894801816
gdsc_Dasatinib,-0.40251925665866856
gdsc_XMD15-27,-0.4027316122028203
gdsc_GSK1904529A,-0.40330022177608676
gdsc_XMD8-85,-0.40418845094331296
gdsc_Sunitinib,-0.40805568242212725
gdsc_FR-180204,-0.40877877630925824
gdsc_CHIR-99021,-0.41075635722185944
gdsc_CGP-082996,-0.41339685456176695
gdsc_KIN001-236,-0.41804880518635334
gdsc_JW-7-52-1,-0.41849904913215963
gdsc_Doramapimod,-0.41873092459119043
gdsc_FMK,-0.4205610114152857
gdsc_NVP-TAE684,-0.42075552261751203
gdsc_KU-55933,-0.4230389872183898
gdsc_STF-62247,-0.42391548988179245
gdsc_Pazopanib,-0.42631699449551774
gdsc_Masitinib,-0.42693658970843856
gdsc_NU7441,-0.42705166402888806
gdsc_FTI-277,-0.42788162505771676
gdsc_TAK-715,-0.4280437285285448
gdsc_OSI-930,-0.42990107756539536
gdsc_Veliparib,-0.4305081726927332
gdsc_JNK Inhibitor VIII,-0.4318474561026009
gdsc_Bortezomib,-0.4402229066707173
gdsc_Tanespimycin,-0.44171749901066404
gdsc_CGP-60474,-0.4448697995326563
gdsc_BIX02189,-0.44640424765162007
gdsc_CI-1040,-0.4483440732844825
gdsc_Bryostatin 1,-0.4524133838370133
gdsc_AZD6482,-0.45256456072283424
gdsc_IOX2,-0.4531715658874805
gdsc_PAC-1,-0.4576831489208728
gdsc_Tozasertib,-0.4589790787109849
gdsc_RO-3306,-0.4623552589976332
gdsc_SB216763,-0.4642008789701347
gdsc_Vismodegib,-0.46431146918361443
gdsc_Z-LLNle-CHO,-0.46672341020074054
gdsc_WHI-P97,-0.4694731938610001
gdsc_Sorafenib,-0.47078737486832056
gdsc_XAV939,-0.4718242415893914
gdsc_CP724714,-0.48138702844120546
gdsc_Rapamycin,-0.48554581294050636
gdsc_Parthenolide,-0.4895713549114453
gdsc_681640,-0.49544365870888135
gdsc_PLX-4720,-0.4984314234521858
gdsc_Tivozanib,-0.5001087884300018
gdsc_Bexarotene,-0.5015542482501117
gdsc_QS11,-0.5045075224826925
gdsc_PHA-665752,-0.5094540018493975
gdsc_Pelitinib,-0.5117576453552234
gdsc_Gefitinib,-0.5198992437472713
gdsc_Bosutinib,-0.521993974261499
gdsc_KIN001-260,-0.5275712306953202
gdsc_AZ628,-0.5285718093329778
gdsc_Selumetinib,-0.5326818131182088
gdsc_Idelalisib,-0.5367084783364892
gdsc_Y-39983,-0.5417169853459767
gdsc_Afatinib,-0.5447159725654186
gdsc_QL-XI-92,-0.5578167513468651
gdsc_Nutlin-3a (-),-0.5633643720837265
gdsc_rTRAIL,-0.5735408072775251
gdsc_WZ-1-84,-0.5756586100102704
gdsc_T0901317,-0.576364020273018
gdsc_Cyclopamine,-0.5768056286128654
gdsc_PD173074,-0.5770908769624542
gdsc_GNF-2,-0.5777288513093238
gdsc_Cetuximab,-0.5778420948791452
gdsc_Dabrafenib,-0.5823101632263464
gdsc_Crizotinib,-0.5967415571088228
gdsc_VX-11e,-0.6039222960288794
gdsc_Tretinoin,-0.6054043950967518
gdsc_GW441756,-0.6147597844439562
gdsc_VNLG/124,-0.6355054671392967
gdsc_Motesanib,-0.6389334008518806
gdsc_Quizartinib,-0.6552147554148114
gdsc_Linifanib,-0.6573683369861586
gdsc_Alectinib,-0.7217133808740221
gdsc_Ruxolitinib,-0.7353356581221593
