drug_name,MED2312
naltriben,0.7868999999999999
APOM,0.7868
RBM6,0.7867000000000001
NUP85,0.7866
diphenoxylate,0.7866
IRF3,0.7866
valsartan,0.7865000000000001
GCLM,0.7859
noreleagnine,0.7854000000000001
ETNK1,0.7854000000000001
B2M,0.7845
dexamethasone,0.7845
ENOPH1,0.7841
CDIPT,0.7837999999999999
IGFBP3,0.7834
xanthohumol,0.7833
metolazone,0.7823
ZNF764,0.7820999999999999
MAPK9,0.7820999999999999
pregnenolone,0.7818
STK24,0.7807
TEX10,0.7805
ARNTL,0.7802
PRPF4,0.7798
iobenguane,0.7796
BRPF1,0.779
RAD23B,0.7787999999999999
picrotoxin,0.7787999999999999
FOSL2,0.7787000000000001
BAZ2B,0.7784
etamivan,0.7781
flupirtine,0.7779
CTSD,0.7778
ZNF365,0.7774
zidovudine,0.7773
AM-281,0.7768
raloxifene,0.7767000000000001
STK38,0.7766
zuclopenthixol,0.7764
ITGB1,0.7762
ZSWIM2,0.7762
RAD51C,0.7759
UCHL1,0.7759
tyrphostin-51,0.7757999999999999
MED7,0.7757
MCL1,0.7754000000000001
clomifene,0.7753
GOT1,0.7751
IMPDH2,0.7746999999999999
docetaxel,0.7746
vinorelbine,0.774
ZNF114,0.7736
MED1,0.7734000000000001
NEK6,0.7731
ZNF384,0.773
ATP6V0A1,0.7729
Serpin peptidase inhibitors LOF,0.7725
YTHDF2,0.7725
mirin,0.7723
ZMYM2,0.772
FGB,0.7719
CAPN1,0.7719
RHOD,0.7717
FAM120A,0.7714
NVP-AUY922,0.7714
PIN1,0.7714
BRD-K86682249,0.7709999999999999
roscovitine,0.7709999999999999
ZNF576,0.7704000000000001
ozagrel,0.77
DICER1,0.7698999999999999
NUSAP1,0.7695000000000001
PROKR1,0.7693000000000001
BMS-191011,0.7691
MAN2B1,0.7689
RRP12,0.7685
TADA3,0.7685
PDS5A,0.768
ZNF585A,0.7678
Thymidylate synthase inhibitor,0.7676999999999999
rhodomyrtoxin,0.7676000000000001
naftidrofuryl,0.7676000000000001
LY-341495,0.7675
PSEN1,0.7672
AR-C133057XX,0.7670999999999999
mexiletine,0.7667
ZNF451,0.7667
SCRN1,0.7664
AMDHD2,0.7663
tolazoline,0.7662
CIAPIN1,0.7659
SLC5A6,0.7651
PRKCH,0.7646999999999999
SUPT5H,0.7644
oxiconazole,0.764
PPP2R5E,0.7634000000000001
isoxicam,0.763
POU2F1,0.7629
HRSP12,0.7629
PDLIM1,0.7625
BRD-K79511609,0.7624
QRSL1,0.7622
flunarizine,0.7622
PPP3CC,0.7622
importazole,0.762
SQLE,0.7619
orantinib,0.7617
LIPH,0.7615999999999999
beta-CCP,0.7613
sulforaphane,0.7613
trichostatin-a,0.7613
hispidin,0.7612000000000001
CLK4,0.7611
APPBP2,0.7605
TCF7L2,0.7595000000000001
amisulpride,0.7591
ZFP28,0.7587999999999999
KIF9,0.7587999999999999
CASP9,0.7587
sappanone-a,0.7585999999999999
pravastatin,0.7584000000000001
ZNF174,0.7582
ABCC1,0.7582
PIK3C3,0.758
CL-82198,0.758
RS-67506,0.7579
GR-144053,0.7575
NLK,0.7574
ALG2,0.7573000000000001
MAPK12,0.7572
TFPI,0.7570999999999999
TMED7,0.7570999999999999
picotamide,0.7569
CXADR,0.7568
biperiden,0.7567
VX-745,0.7565999999999999
MRGPRF,0.7564
RPS27A,0.7564
S100A11,0.7559999999999999
WNT7B,0.7559999999999999
pravastatin,0.7559999999999999
IWR-1-ENDO,0.7559
OPN3,0.7554000000000001
PCCB,0.7552
HAX1,0.7551000000000001
AOC3,0.7545999999999999
propofol,0.7544
MMP1,0.7543000000000001
SRT-1720,0.7541
SNX6,0.7541
alfadolone,0.754
nabumetone,0.7536
tyrphostin,0.7536
razoxane,0.7535
A2M,0.7533
KRT26,0.7531
RPS14,0.753
YWHAH,0.7529
SGPL1,0.7528
MK-1775,0.7525
DLD,0.7519
HYAL2,0.7519
BRL-37344,0.7517
NRIP1,0.7515000000000001
MRS-1845,0.7515000000000001
ZNF77,0.7513
CCP110,0.7512000000000001
NAMPT,0.7509
TFAP4,0.7506999999999999
ECH1,0.7503
CEP57,0.7503
DKC1,0.7495999999999999
HMGN5,0.7495999999999999
BRD-K70751730,0.7494
NDUFS3,0.7491
GPR37,0.7487999999999999
LARS,0.748
STXBP2,0.7478
angiogenesis-inhibitor,0.7476
PRD class homeoboxes and psudogenes LOF,0.7475
PSMB10,0.7472
PAFAH1B2,0.7472
SERPIND1,0.7471
NAT10,0.7469
RRAGA,0.7465999999999999
FAM3C,0.7465
CTNNA1,0.7464
fluocinonide,0.7463
UBE2J1,0.7462000000000001
rucaparib,0.7458
bifonazole,0.7454999999999999
ORM1,0.745
HCAR1,0.7442
HDAC1,0.7442
UFM1,0.7437
seneciphylline,0.7434999999999999
neurodazine,0.743
DGKZ,0.7411
MEF2A,0.7411
PCGF6,0.7404000000000001
SLC35A1,0.7402
PAFAH1B3,0.7401000000000001
DHH,0.7398
HCFC1,0.7389
tubacin,0.7387
IKBKG,0.7379000000000001
STAT6,0.7376
STAMBP,0.7372
PRPF6,0.737
GR-89696,0.737
medroxyprogesterone,0.737
GTF2B,0.7368000000000001
RSU1,0.7367
DSE,0.7365999999999999
MKI67IP,0.7364
HADH,0.7362000000000001
HMGA1,0.7359
RNF5,0.7358
IB-MECA,0.7356
PDGFRB,0.7354999999999999
VAT1,0.7354999999999999
ketorolac,0.7354
prostaglandin,0.7354
ambelline,0.7351000000000001
ZIM3,0.7348
P2RY6,0.7345
BRD-K14236372,0.7343999999999999
GJA1,0.7341
PIK3R1,0.7341
PAM,0.7340000000000001
ASCC3,0.7334999999999999
ZNF395,0.7334
CCL2,0.7333
warfarin,0.7332
Bacterial 30S ribosomal subunit inhibitor,0.7329000000000001
cinalukast,0.7326
VAPB,0.7326
trimipramine,0.7325
CACNA1D,0.7323999999999999
BAD,0.7323000000000001
BRD-K06817181,0.7322
clebopride,0.732
MTR,0.732
BRD-K59222562,0.7318000000000001
KLF7,0.7317
DHRS2,0.7315
molindone,0.7313
ALW-II-38-3,0.7312000000000001
NRG1,0.7308
GATAD2B,0.7308
7b-cis,0.7306
SLC1A6,0.7304
RNF166,0.7298
JAK2,0.7297
indinavir,0.7293999999999999
axitinib,0.7293000000000001
APOE,0.7292000000000001
OTX2,0.7291
LEPREL1,0.7289
MAPKAPK2,0.7288
cefatrizine,0.7287
TBCB,0.7284999999999999
SMS,0.7283
ABCC10,0.728
GSTT1,0.7275
FR-122047,0.7273999999999999
PRUNE,0.7272
SIK1,0.7271
SHC1,0.727
SHMT2,0.7269
ALDH4A1,0.7269
SOCS5,0.7268000000000001
baeomycesic-acid,0.7265999999999999
CSNK1D,0.7264
oleylethanolamide,0.7263
QX-314,0.726
PTCH1,0.7259
budesonide,0.7258
ZNF611,0.725
HLA-DRB1,0.725
PLD2,0.7243999999999999
NMRAL1,0.7243999999999999
ERGIC2,0.7240000000000001
ICI-89406,0.7240000000000001
TLK2,0.7238
terazosin,0.7237
mitotane,0.7237
BMY-14802,0.7236
quinidine,0.7231000000000001
GAS7,0.7227
SB-415286,0.7226
EIF2C2,0.7223999999999999
BRD-K17693482,0.7223
HMGB4,0.7217
SPRY4,0.7216
TYRO3,0.7216
TRIM32,0.7216
ZNF74,0.7215
GPR62,0.7214
GSK3B,0.7212999999999999
RFXANK,0.7211
APEX1,0.7211
motesanib,0.7206
GPR148,0.7203
RFXANK,0.72
PTPN1,0.7198
trichostatin-a,0.7191
zebularine,0.7191
SCP2,0.7187
GW-4064,0.7187
ZMPSTE24,0.7186
HERC6,0.7182999999999999
RGS16,0.7175
alosetron,0.7173999999999999
CFL1,0.7173
PRKAB2,0.7172
depomedrol,0.7169
atovaquone,0.7168000000000001
indirubin,0.7168000000000001
17-beta-estradiol,0.7166
CD320,0.7165
ZNF333,0.7165
RAB4A,0.7164
EPHA3,0.7162999999999999
TNFRSF1A,0.7161
NLK,0.7158
naltrexone,0.7156
INTS12,0.7156
PAX8,0.7152
ZM-447439,0.7152
PLA2G12B,0.7149
GNB2,0.7147
PITPNA,0.7143999999999999
ATP6V0B,0.7143999999999999
TNFSF15,0.7141
NTSR1,0.7132
IRL-2500,0.7128
ZM-241385,0.7127
RRAGD,0.7126
SMC4,0.7123999999999999
PTGER4,0.7123
NSA2,0.7123
MAST2,0.7121
CTSK,0.7121
SLC1A4,0.7119
FABP4,0.7114
HNMT,0.7112999999999999
RPS6KA4,0.711
VAV3,0.7106999999999999
LCMT1,0.7106
TAK-715,0.7104
ZNF200,0.7103
Poly ADP ribose polymerases LOF,0.7101999999999999
PRKAB1,0.7101999999999999
SLC25A46,0.71
ADORA2A,0.7092
FXYD2,0.7091
OAS1,0.7087
SENP6,0.7075
TPMT,0.7073
SPRED2,0.7064
AZGP1,0.7062999999999999
APOO,0.7061
PANK2,0.706
PAH,0.7059000000000001
LGALS3,0.7056
RABGGTA,0.7053
FAM114A2,0.7051999999999999
General transcription factors group 1 LOF,0.7048000000000001
ZNF207,0.7047
DTNA,0.7045
POLR2C,0.7044
STUB1,0.7040000000000001
CCDC92,0.7034999999999999
diazepam,0.7033
BACH1,0.7027
KF-38789,0.7021999999999999
BUB1B,0.7021
PPIA,0.7021
ABHD4,0.7015
immepip,0.7005
MMP7,0.7005
EO-1428,0.7004
TFCP2,0.7003
CD19,0.7
dexamethasone,0.7
LDLR,0.6998000000000001
pyrrolidine-dithiocarbamate,0.6997
TIMP4,0.6997
FADS3,0.6995999999999999
MLLT11,0.6995
RAB5A,0.6995
PSMD9,0.6992
NOLC1,0.6990000000000001
DUSP4,0.6989
EIF4EBP1,0.6988
BRD-K63954456,0.6977
CMPK1,0.6976
NAGPA,0.6976
GABRA5,0.6976
KLF10,0.6976
HSP90AB1,0.6975
MRGPRX3,0.6966
IFNGR2,0.6964
WWTR1,0.6964
RPS6KA3,0.696
FOXO4,0.696
TXNRD3,0.6959000000000001
canertinib,0.6958
CHN1,0.6957
tetrabenazine,0.6956
ALDH3A2,0.6956
IL15,0.6954
ESYT1,0.6951
BMP2,0.6949
PLCB1,0.6947
RAD51,0.6945
FGFR inhibitor,0.6945
CTTN,0.6940999999999999
NBQX,0.6934
GFOD1,0.6933
MAOB,0.6929000000000001
VPS28,0.6926000000000001
BRD-A80383043,0.6918000000000001
hymecromone,0.6917
SEC16A,0.6911
Akt Signaling GOF,0.6907
TNFRSF1A,0.6907
CSNK1G3,0.6907
ATP5C1,0.6906
BRD-A89049230,0.6904
sertaconazole,0.6903
TXLNA,0.6901999999999999
FEZ1,0.6901
XMD-885,0.6898000000000001
prostaglandin-a1,0.6893
RALBP1,0.6892
DNAJB1,0.6892
PPARA,0.6890000000000001
CNNM2,0.6889
NGFR,0.6887000000000001
ITGA3,0.6884
Potassium channel blocker,0.6881
AG-370,0.688
SLC16A2,0.6878
GSR,0.6873999999999999
ATP5H,0.6869
LBR,0.6868000000000001
EPHX2,0.6866
minoxidil,0.6864
DENND2D,0.6862999999999999
NQO2,0.6858
PIT,0.6855
testosterone,0.6851
PLA2G2A,0.6848000000000001
ABCG2,0.6847
SIRT7,0.6845
SLC39A8,0.6845
gedunin,0.6842
fludroxycortide,0.6842
GPR83,0.6840999999999999
NSC-94258,0.684
NDFIP1,0.6838
Mediator complex LOF,0.6831999999999999
halcinonide,0.6831999999999999
HPRT1,0.6828
COBL,0.6827
AHCY,0.6826000000000001
phentolamine,0.6823999999999999
CHUK,0.6823999999999999
EXOSC4,0.6822
HOOK2,0.6818000000000001
KLF6,0.6817
paxilline,0.6816
ZC3H4,0.6815000000000001
ELOVL6,0.6812
PPP2R3C,0.6812
ZNF24,0.6809999999999999
HBE1,0.6801999999999999
NCL,0.6801999999999999
RAB21,0.6801999999999999
dihydroergocristine,0.6801999999999999
ARX,0.6795
SWAP70,0.6794
nomifensine,0.679
PRKCE,0.6786
albendazole,0.6783
aminomethyltransferase,0.6781
BRD-K97951054,0.6778
memantine,0.6778
ATF3,0.6770999999999999
fenbendazole,0.6770999999999999
Aromatase inhibitor,0.6765000000000001
auranofin,0.6765000000000001
DHX29,0.6764
IGF2BP3,0.6764
mestanolone,0.6759999999999999
POLA1,0.6759999999999999
ZC3HC1,0.6755
pioglitazone,0.6754000000000001
STK19,0.6753
KIF5B,0.6753
CSNK2B,0.6751999999999999
CARD11,0.675
capsazepine,0.6747
SLC16A5,0.6746
XMD-892,0.6746
AKTIP,0.6743000000000001
SUFU,0.674
ZNF554,0.6737000000000001
cimetidine,0.6735
ZNF462,0.6726000000000001
CAY-10415,0.6724
ZNF561,0.6722
RPS3,0.6720999999999999
GW-843682X,0.6720999999999999
altretamine,0.672
pyrvinium-pamoate,0.6718999999999999
IFNB1,0.6718000000000001
EDNRB,0.6712
SF1,0.6711
MSRB2,0.6709999999999999
raltegravir,0.6709999999999999
GR-206,0.6709999999999999
BCL2,0.6709
TSN,0.6705
zaldaride,0.6705
ethambutol,0.6701999999999999
PXK,0.6701
CD81,0.6698000000000001
CD55,0.6693000000000001
SMARCC2,0.6693000000000001
ARHGEF11,0.6692
GPR137,0.6688
INPP1,0.6683
MCCC1,0.6678000000000001
EYA1,0.6675
PGAM1,0.6673
serdemetan,0.6670999999999999
ZBED1,0.6667000000000001
LYPLA1,0.6666
GNGT2,0.6664
XK,0.6662
AKT3,0.6661
SATB2,0.6659
FAM20B,0.6658
GW-583340,0.6656
ZNF619,0.665
KCNK1,0.6648000000000001
TFF1,0.6648000000000001
ofloxacin,0.6646
DGKA,0.6644
umbelliferone,0.6643000000000001
SLC22A23,0.6642
SC-19220,0.6638
pyrazinamide,0.6637000000000001
HSD17B4,0.6631999999999999
ZFP1,0.6631999999999999
DLX3,0.6629999999999999
EPB41L4B,0.6627
lupanine,0.6626000000000001
LEF1,0.6625
ARL4C,0.6618
F2R,0.6617000000000001
anagrelide,0.6615000000000001
psoromic-acid,0.6615000000000001
KLF14,0.6615000000000001
DHFR,0.6614
amsacrine,0.6613
danazol,0.6612
proadifen,0.6607999999999999
RICTOR,0.6607999999999999
PTHLH,0.6602
PCK1,0.6602
ARAF,0.6598
benzbromarone,0.6593000000000001
NR1H4,0.6593000000000001
UBE2K,0.6587999999999999
NIPSNAP1,0.6585
FOSL2,0.6584
rufloxacin,0.6581999999999999
DHX8,0.6581
danusertib,0.6576000000000001
SNAI3,0.6576000000000001
CDKN2B,0.6576000000000001
GRWD1,0.6576000000000001
ATP6V0B,0.6576000000000001
CDK4,0.657
RXFP4,0.6568
SU-1498,0.6559999999999999
NDUFB1,0.6556000000000001
DDB2,0.6551
SBNO1,0.6547
FADS3,0.6546
Y-134,0.6543000000000001
CCNB2,0.6542
HMGA1,0.6537999999999999
HLA-DRB5,0.6537000000000001
nornicotine,0.6534
BRD8,0.6533
TYMS,0.6531
fluticasone,0.6525
ID1,0.6517000000000001
scriptaid,0.6517000000000001
entacapone,0.6515000000000001
verapamil,0.6512
PUF60,0.6509999999999999
ZNF501,0.6505
SSX3,0.6504000000000001
niflumic-acid,0.6492
alpha-estradiol,0.6487
FN1,0.6485
TNFRSF6B,0.6483
JUNB,0.6481999999999999
JAK2,0.648
PIGK,0.6478
n-arachidonyl-GABA,0.6476999999999999
dimercaptosuccinic-acid,0.6474
HDAC inhibitor,0.6474
probucol,0.6473
SRC-kinase-inhibitor-II,0.6472
PHF17,0.647
FTCD,0.6468
RXFP1,0.6468
androstenol,0.6466
ELF4,0.6465000000000001
terreic-acid,0.6463
GPR83,0.6461
LHX4,0.6461
NAGK,0.6456999999999999
MEST,0.6453
BCL6B,0.645
EXOC6,0.6448
OR52B2,0.6441
tenidap,0.6441
ZNF175,0.6439
RBBP7,0.6435
NFIB,0.6433
Aurora kinase inhibitor,0.6429
I-OMe-AG-538,0.6428
EP300,0.6426000000000001
atenolol,0.6425
tranilast,0.6424
oxybutynin,0.6424
PLS1,0.6422
IL1B,0.642
PHF16,0.6413
testosterone,0.6411
HOXB4,0.6408
Retinoid receptor agonist,0.6404000000000001
AARS,0.6403
TACC3,0.6402
NEK9,0.6402
SIX4,0.6402
LAMTOR3,0.6401
TGDS,0.6401
ZFP3,0.6399
tipifarnib-P2,0.6399
ZNF625,0.6395000000000001
OXTR,0.6392
STAP2,0.6384000000000001
TWIST2,0.6383
GW-3965,0.638
synephrine,0.6378
ATP7A,0.6378
TRIM24,0.6375
NID1,0.6372
warfarin,0.637
CGRRF1,0.6367
lidocaine,0.6365
S100B,0.636
CSNK1A1L,0.6355
ZNF677,0.6351
MDL-73005EF,0.6349
EPRS,0.6347999999999999
Sterol demethylase inhibitor,0.6347
CASP4,0.6344
MMEL1,0.6343
SQSTM1,0.634
AXIN1,0.6339
PGF,0.6336999999999999
ABT-751,0.6335000000000001
2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol,0.6333
CLIC4,0.633
WZ-3146,0.6325999999999999
NUDT14,0.6325
ritonavir,0.6323
ALDH3B2,0.6317
morphothebaine,0.6313
CARD9,0.631
NS-1619,0.631
KIF5C,0.631
maprotiline,0.6309
panobinostat,0.6306
ARPC1B,0.6305
BCL2L11,0.6303
HLA-DPB1,0.6302
SLC2A1,0.6301
fenoterol,0.6294
C2CD2L,0.6293
doxercalciferol,0.6292
DSE,0.6291
ANAPC5,0.6289
methysergide,0.6285000000000001
VAPA,0.6282
PFKFB3,0.6282
CBX4,0.6272
PIAS4,0.6265999999999999
SULT2A1,0.6262
DNA synthesis inhibitor,0.6261
PPOX,0.6246
EXO-1,0.6246
"androsta-1,4-dien-3,17-dione",0.6244
CA-074-Me,0.6243
MDL-28170,0.6242
loreclezole,0.6241
PAICS,0.6241
HADHB,0.624
brazilin,0.6238
ZNF454,0.6238
Sodium channel blocker,0.6234000000000001
esomeprazole,0.6233
HES5,0.6233
NFRKB,0.6231
VN1R2,0.6229
CABIN1,0.6221
NOD1,0.622
LY-456236,0.6219
RS-45041-190,0.6217
GW-0742,0.6215999999999999
ADCY3,0.6214999999999999
ZNF621,0.6212
SLC22A18,0.6211
PHF19,0.6206
IRAK2,0.6204
CRYAA,0.6202000000000001
ZNF488,0.62
HDAC10,0.6195
FAS,0.6189
BHLHE40,0.6187
Cyclooxygenase inhibitor,0.6187
SERPINA7,0.6181
CYP3A5,0.618
PRKAA2,0.6178
ITGB2,0.6175999999999999
ABCB6,0.6174000000000001
LDHA,0.6172
COPZ1,0.617
GSK-0660,0.6168
UBE2E3,0.6164000000000001
CASP10,0.6164000000000001
fraxidin,0.6163000000000001
ZNF133,0.6162
CEP55,0.6159
LYZ,0.6154999999999999
EXT2,0.6154999999999999
KCNMA1,0.6152000000000001
LAMP2,0.6142
cucurbitacin-i,0.6141
ZNF266,0.6141
triamcinolone,0.6136
SLC25A20,0.6135
GART,0.6135
BCL2A1,0.613
AKT2,0.6129
ACTN4,0.6129
BRD-K21009077,0.6124
yohimbine,0.6122
RS-16566,0.6121
ERCC1,0.6121
BZW2,0.6121
UFD1L,0.612
FGIN-1-43,0.6118
PRSS23,0.6118
ketoconazole,0.6118
L-161982,0.6109
carvedilol,0.6108
RAMP1,0.6107
ADAT1,0.6103999999999999
TERF2IP,0.6098
fillalbin,0.6096
CDC25B,0.6093
PPP3CC,0.6093
zafirlukast,0.6089
PCGF3,0.6084
TRAPPC6A,0.6084
UGT2B28,0.6083
doxepin,0.6083
PPP2CB,0.6082
arctigenin,0.6081
RHOBTB1,0.6081
RS-102895,0.6079
TG-101348,0.6077
MXD4,0.6076
erythromycin,0.6063000000000001
CFB,0.6062
OTUD3,0.6053000000000001
ZK-164015,0.6053000000000001
fenobam,0.6053000000000001
RARRES1,0.6051
RHEB,0.6051
SLC25A14,0.6049
CAT,0.6048
BUD31,0.6047
EXOC3,0.6041
FLT3,0.604
ZC3HC1,0.6039
dobutamine,0.6036
sulfafurazole,0.6029
NS-3694,0.6027
UBE2D3,0.6026
MCM2,0.6024
TNFRSF10A,0.602
NUAK1,0.6019
PCGF1,0.6018
IRF9,0.6015999999999999
mepyramine,0.6014
GPR19,0.6013000000000001
Integrin subunits beta LOF,0.601
CSK,0.6008
RASD1,0.6004
NRIP3,0.6002000000000001
rabeprazole,0.6002000000000001
FXR antagonist,0.5995
GNPDA1,0.5991
ICAM3,0.5991
retinyl,0.5988
milrinone,0.5986
RFC5,0.5985
tiabendazole,0.5985
PGD,0.5984
CYP20A1,0.5977
HSBP1,0.5975
TP53,0.5974
oleoylethanolamide,0.5974
tropisetron,0.5974
ATF5,0.5974
DDX10,0.5974
ranitidine,0.597
FUS,0.597
ERO1L,0.5968
PNKP,0.5966
niguldipine,0.5964
SNAPC4,0.596
NM-PP1,0.5957
ZNF586,0.5954
reserpine,0.5951
OSGEP,0.595
PTPLAD1,0.5948
STK36,0.5943
STK17A,0.5943
RPL22,0.5934
RNF5,0.5932
ZNF200,0.5929
prothionamide,0.5925
ST14,0.5922999999999999
POLR1E,0.5922
KUC103904N,0.5921
GNGT2,0.5920000000000001
POLR1A,0.5918
L-803087,0.5915
mercaptopurine,0.5915
fludroxycortide,0.5912
PKM2,0.5909
DPYD,0.5906
tyrphostin-B44,0.5901
STRADB,0.5901
AG-494,0.5892000000000001
CSNK1A1L,0.5892000000000001
IPO13,0.5889
PHTPP,0.5888
TRIB1,0.5887
resmethrin,0.5876
PHYH,0.5871999999999999
FKBP1A,0.5869
E2F6,0.5868
guaifenesin,0.5866
PA2G4,0.5866
MR-16728,0.5864
CXCR2,0.5861999999999999
PAICS,0.5861
chlorambucil,0.586
pyrimethamine,0.5855
KIN001-220,0.5854
hydrocortisone,0.5853
TAAR1,0.5851
DHCR7,0.5848
MRGPRX3,0.5848
gestrinone,0.5842
HSPA1B,0.5835
felbamate,0.5835
ALDH3B2,0.5828
ING3,0.5821999999999999
r(-)-propylnorapomorphine,0.5818
ZNF444,0.5817
losartan,0.5815
AK1,0.5813
GK,0.581
epitestosterone,0.5809000000000001
C1S,0.5807
ERO1L,0.5806
PKIG,0.5806
midazolam,0.5803
GLOD4,0.58
RAE1,0.5799
naloxone,0.5794
ALDH18A1,0.5792
NADH ubiquinone oxidoreductase supernumerary subunits LOF,0.5789
RUNX1,0.5787
somatostatin,0.5786
SNCA,0.5782
MMP14,0.578
spiperone,0.5779
SLC37A4,0.5778
SYK,0.5772999999999999
SENP6,0.5769
triamcinolone,0.5768
ABCF3,0.5765
LHX8,0.5764
TMEM127,0.5761
NUP62,0.5759000000000001
ATP5O,0.5759000000000001
PD-160170,0.5758
Leucine rich repeat kinase inhibitor,0.575
IL12B,0.5746
SRSF8,0.5744
ZNF572,0.5743
evodiamine,0.574
EHMT2,0.5737
IFI16,0.5737
GNAZ,0.5735
CD55,0.5733
TBPL1,0.573
DNAJC15,0.5722999999999999
FURIN,0.5721
GRPR,0.5720000000000001
IL2RB,0.5710999999999999
ARNTL2,0.5709000000000001
FOXN3,0.5707
erythromycin,0.5700999999999999
meloxicam,0.5697
RS-504393,0.5696
BRD-K64314806,0.5695
VU-0365114-2,0.5693
diethylcarbamazine,0.569
ZNF768,0.5687
CD24,0.5686
ABHD2,0.5681
LIN28B,0.568
bupropion,0.5677
cefalexin,0.5675
AXIN2,0.5675
MARK4,0.5675
ciclacillin,0.5672999999999999
atomoxetine,0.5672
PPAP2B,0.5669
PAX8,0.5668
PC,0.5667
TCTN1,0.5664
GR-55562,0.5661999999999999
EAPP,0.5660000000000001
trioxsalen,0.5658
CREB3,0.5656
norethindrone,0.5652
PURA,0.5648
CAPSL,0.5645
LPAR6,0.5644
MAF,0.5643
BACE2,0.5642
NOV,0.5642
AFG3L2,0.5640999999999999
UBE2C,0.5638000000000001
eriochrome-black-t,0.5635
CREB3L1,0.5632
HNHA,0.563
EGF,0.5628
IRS1,0.5618
BLCAP,0.5616
RAB31,0.5615
CCT7,0.5613
dydrogesterone,0.5609000000000001
ZNF195,0.5609000000000001
L-2167,0.5606
IDH3G,0.5603
FAF1,0.5602
telmisartan,0.5599000000000001
IFNAR2,0.5599000000000001
GPR160,0.5598
C2,0.5598
diphenyleneiodonium,0.5597
tacedinaline,0.5597
CLTB,0.5594
irsogladine,0.5590999999999999
SERPINA1,0.5589
CERS3,0.5588000000000001
piceatannol,0.5586
miglitol,0.5584
PSMB9,0.5582
B4GALT4,0.5581
PPP3R1,0.5579
ZNF213,0.5576
benproperine,0.5576
ZNF546,0.5574
PRKAG1,0.5572
RASSF5,0.557
DHX16,0.557
ZNF180,0.5568
perphenazine,0.5562
oleanolic-acid,0.5561
CAY-10585,0.5559000000000001
tipifarnib,0.5558
ZNF680,0.5557
COG2,0.5557
fenretinide,0.5550999999999999
alverine,0.5540999999999999
CD40,0.5540999999999999
KAT2B,0.5539999999999999
CDK9,0.5539999999999999
NAE1,0.5533
prednisolone,0.5529
BCL2L1,0.5527000000000001
stiripentol,0.5522
phenacetin,0.552
GABBR1,0.5513
SLC25A10,0.5509000000000001
ANXA2,0.5507
FBXL20,0.5506
CREBL2,0.5504
NPEPPS,0.5503
FBP1,0.5498
MCM2,0.5497
prednisolone,0.5496
benzthiazide,0.5495
SIRT6,0.5494
RWJ-21757,0.5492
PITPNA,0.5489999999999999
ACVR1,0.5488000000000001
U0126,0.5487
GR-159897,0.5486
DUSP1,0.5485
HAGH,0.5484
RRS1,0.5482
lysylphenylalanyl-tyrosine,0.5482
C2 domain containing LOF,0.5482
EWSR1,0.5478999999999999
COX4I1,0.5477000000000001
FASTKD5,0.5477000000000001
olaparib,0.5475
BZW2,0.5473
VPS28,0.5471
Serine proteases GOF,0.5467
PARK7,0.5466
FTH1,0.5459
NKIRAS2,0.5456
anpirtoline,0.5456
MAPKAP1,0.5452
VUF-5681,0.5448
POLR1C,0.5446
CD81,0.5442
epitestosterone,0.5439
DNA2,0.5438000000000001
isradipine,0.5436
exemestane,0.5435
GPR174,0.5434
hydroxyfasudil,0.5433
HPGD,0.5432
tramadol,0.5425
SMAD4,0.5425
SLC25A22,0.5418999999999999
ATG4A,0.5418
hydrocortisone,0.5415
limonin,0.5415
POLE2,0.5414
DCK,0.5408
GPR39,0.5407
ANKRD10,0.5396
equilin,0.5396
ADCY9,0.5396
HTATSF1,0.5394
PPP2R3A,0.5390999999999999
GTF3C2,0.5390999999999999
GPR128,0.5389
MCOLN1,0.5388000000000001
butylparaben,0.5387
SMAD5,0.5379999999999999
phenytoin,0.5379
PSMD3,0.5376
MAP3K1,0.5375
NCOA4,0.5374
HMGCS2,0.5374
ZAP70,0.5373
TRAP1,0.5373
PU-H71,0.5373
NFkB pathway inhibitor,0.5372
OVCA2,0.5368999999999999
CHD8,0.5368999999999999
CYP1A1,0.536
CGP-55845,0.5359
HSD17B10,0.5355
NFIB,0.5354
neratinib,0.5353
MEIS2,0.5347
E2F8,0.5346
AP2A1,0.5346
NDUFAB1,0.5345
CXCR4,0.5344
dextromethorphan,0.5333
RPS6,0.5333
HERPUD1,0.5331
IDH3B,0.5331
eugenol,0.5327000000000001
piperidolate,0.5325
TGM2,0.5323
CTNNBIP1,0.5322
CNOT3,0.5318999999999999
NCH-51,0.5314
CBLB,0.5313
AZ-628,0.5307
TMEM154,0.5306000000000001
BRD-K28680267,0.5303
benzylpenicillin,0.5299
FZD3,0.5294
nitrazepam,0.5292
ALDH3B1,0.5289
pilocarpine,0.5286
cefaclor,0.5278
SOCS4,0.5274
IRS2,0.5271
PTK2B,0.5266
dilazep,0.5264
LMAN1,0.526
GABARAPL1,0.5257000000000001
bosentan,0.5256000000000001
VIPR1,0.5255
vincristine,0.5254
dibenzoylmethane,0.525
mestranol,0.5249
LNPEP,0.5247999999999999
EIF4B,0.5246999999999999
LIPT1,0.5244
itopride,0.524
TRAM2,0.5235
EGR2,0.5234000000000001
CGP-52432,0.5234000000000001
XRCC4,0.5233
nifekalant,0.5233
Y-27152,0.5229
GM2A,0.5227
