drug,score,moa
gdsc_Imatinib,-0.247,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_CID-5951923,-0.247,Not Clinically Relevant
gdsc_PI-103,-0.248,Not Clinically Relevant
gdsc_OSI-027,-0.248,Not Clinically Relevant
ctrp_pyrazolanthrone,-0.248,Not Clinically Relevant
gdsc_SB590885,-0.248,Not Clinically Relevant
ctrp_gefitinib,-0.249,EGFR inhibitor (Iressa)
ctrp_veliparib,-0.249,PARP inhibitor.
gdsc_Vinblastine,-0.249,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
gdsc_XMD8-92,-0.249,Not Clinically Relevant
ctrp_SJ-172550,-0.249,Not Clinically Relevant
ctrp_SB-525334,-0.250,Not Clinically Relevant
gdsc_QL-X-138,-0.250,Not Clinically Relevant
ctrp_BRD-K97651142,-0.250,Not Clinically Relevant
ctrp_triptolide,-0.251,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex"
ctrp_necrosulfonamide,-0.251,Not Clinically Relevant
ctrp_C6-ceramide,-0.251,Not Clinically Relevant
gdsc_BX796,-0.252,Not Clinically Relevant
ccle_Lapatinib,-0.252,HER2/EGFR inhibitor
ccle_PD-0325901,-0.253,Not Clinically Relevant
ctrp_VER-155008,-0.253,Not Clinically Relevant
ctrp_BRD-A94377914,-0.253,Not Clinically Relevant
ctrp_KHS101,-0.254,Not Clinically Relevant
ctrp_OSI-930,-0.255," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ctrp_BRD-A86708339,-0.255,Not Clinically Relevant
gdsc_IPA-3,-0.256,Not Clinically Relevant
ctrp_tanespimycin,-0.257,HSP90 inhibitor
ctrp_ciclopirox,-0.257,antifungal agent for topical dermatologic treatment of superficial mycoses
ctrp_valdecoxib,-0.258,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
gdsc_JW-7-24-1,-0.259,Not Clinically Relevant
gdsc_Dacinostat,-0.259,Not Clinically Relevant
ctrp_KU-60019,-0.260,Not Clinically Relevant
gdsc_Phenformin,-0.260,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_BRD-K50799972,-0.260,Not Clinically Relevant
ctrp_spautin-1,-0.260,Not Clinically Relevant
ctrp_CR-1-31B,-0.261,Not Clinically Relevant
gdsc_GSK690693,-0.261,Not Clinically Relevant
gdsc_GW843682X,-0.262,Not Clinically Relevant
ctrp_ifosfamide,-0.262,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
gdsc_PFI-1,-0.263,Not Clinically Relevant
gdsc_GSK650394,-0.263,Not Clinically Relevant
ctrp_AZD7545,-0.264,Not Clinically Relevant
ctrp_linifanib,-0.265,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_gossypol,-0.265,"Natural product, may function to inhibit Bcl2 family members"
gdsc_Erlotinib,-0.265,EGFR inhibitor (Tarceva)
ctrp_cyanoquinoline 11,-0.265,Not Clinically Relevant
ctrp_BRD-A05715709,-0.265,Not Clinically Relevant
ctrp_PL-DI,-0.267,Not Clinically Relevant
ctrp_neuronal differentiation inducer III,-0.267,Not Clinically Relevant
ctrp_neratinib,-0.268,Her2 and EGFR inhibitor
ctrp_ML334 diastereomer,-0.268,Not Clinically Relevant
ctrp_entinostat,-0.269,HDAC inhibitor
ctrp_marinopyrrole A,-0.269,Not Clinically Relevant
gdsc_Thapsigargin,-0.269,Not Clinically Relevant
gdsc_Pyrimethamine,-0.269,Not Clinically Relevant
ctrp_Merck60,-0.269,Not Clinically Relevant
gdsc_Palbociclib,-0.269,CDK4/6 inhibitor
ctrp_pluripotin,-0.269,Not Clinically Relevant
gdsc_SNX-2112,-0.269,Not Clinically Relevant
ctrp_crizotinib,-0.269,"ALK, ROS1 and MET inhibitor"
ctrp_GDC-0879,-0.271,Not Clinically Relevant
ctrp_BRD-K27986637,-0.271,Not Clinically Relevant
ctrp_tosedostat,-0.272,inhibitor of the M1 family of aminopeptidases
ctrp_austocystin D,-0.272,Not Clinically Relevant
gdsc_OSU-03012,-0.272,Not Clinically Relevant
gdsc_Shikonin,-0.273,Not Clinically Relevant
gdsc_Bleomycin,-0.273,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ccle_PLX4720,-0.273,Not Clinically Relevant
ctrp_fluorouracil,-0.273,antimetabolite
gdsc_Lapatinib,-0.273,HER2/EGFR inhibitor
gdsc_Elesclomol,-0.274,Not Clinically Relevant
gdsc_BI-2536,-0.275,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_BRD-K64610608,-0.276,Not Clinically Relevant
gdsc_Dactolisib,-0.276,PI3K/mTOR inhibitor
gdsc_Luminespib,-0.276,Not Clinically Relevant
ctrp_decitabine,-0.277,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)"
ctrp_N9-isopropylolomoucine,-0.277,Not Clinically Relevant
ctrp_pandacostat,-0.278,Not Clinically Relevant
gdsc_YK-4-279,-0.279,Not Clinically Relevant
ctrp_lapatinib,-0.279,HER2/EGFR inhibitor
ctrp_L-685458,-0.279,Not Clinically Relevant
gdsc_Pictilisib,-0.279,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_THZ-2-49,-0.280,Not Clinically Relevant
gdsc_5-Fluorouracil,-0.280,antimetabolite
ccle_PHA-665752,-0.281,Not Clinically Relevant
ctrp_GSK4112,-0.281,Not Clinically Relevant
gdsc_AZD7762,-0.281, Chk1 / Chk2 inhibitor
ccle_Erlotinib,-0.282,EGFR inhibitor (Tarceva)
ctrp_GSK-J4,-0.283,Not Clinically Relevant
gdsc_MPS-1-IN-1,-0.283,Not Clinically Relevant
ctrp_IPR-456,-0.284,Not Clinically Relevant
gdsc_Entinostat,-0.285,HDAC inhibitor
ctrp_BRD-K85133207,-0.285,Not Clinically Relevant
gdsc_Seliciclib,-0.286,Not Clinically Relevant
gdsc_KIN001-244,-0.286,Not Clinically Relevant
ctrp_dasatinib,-0.287,"BCR-Abl, Src, c-Kit inhibitor"
ctrp_erismodegib,-0.287,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_BCL-LZH-4,-0.287,Not Clinically Relevant
gdsc_BAY-61-3606,-0.287,Not Clinically Relevant
ctrp_pifithrin-mu,-0.288,Not Clinically Relevant
gdsc_CCT-018159,-0.288,Not Clinically Relevant
gdsc_JQ12,-0.288,Not Clinically Relevant
ctrp_BRD-K61166597,-0.288,Not Clinically Relevant
gdsc_ZM447439,-0.288,Not Clinically Relevant
gdsc_CMK,-0.289,Not Clinically Relevant
gdsc_CP466722,-0.290,Not Clinically Relevant
ccle_Irinotecan,-0.291,"aka CPT-11, inhibitor of Topo I"
gdsc_A-443654,-0.292,Not Clinically Relevant
ctrp_NPC-26,-0.292,Not Clinically Relevant
ctrp_WAY-362450,-0.292,Not Clinically Relevant
ctrp_hyperforin,-0.292,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA"
ctrp_LBH-589,-0.293,HDAC inhibitor
ctrp_A-804598,-0.293,Not Clinically Relevant
ctrp_PD318088,-0.293,Not Clinically Relevant
ctrp_ML029,-0.294,Not Clinically Relevant
ccle_PF2341066,-0.294,"ALK, ROS1 and MET inhibitor"
ctrp_abiraterone,-0.294,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
ctrp_COL-3,-0.294,matrix metalloproteinase (MMP) inhibitor
ctrp_azacitidine,-0.294,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_AT13387,-0.295,Selective potent Hsp90 inhibitor
gdsc_Embelin,-0.295,Not Clinically Relevant
ctrp_vorinostat,-0.296,HDAC inhibitor (SAHA)
ccle_L-685458,-0.296,Not Clinically Relevant
ctrp_AA-COCF3,-0.297,Not Clinically Relevant
ccle_PD-0332991,-0.297,CDK4/6 inhibitor
ctrp_VAF-347,-0.297,Not Clinically Relevant
gdsc_NG-25,-0.298,Not Clinically Relevant
ctrp_MI-2,-0.299,Not Clinically Relevant
ctrp_BRD-K33199242,-0.299,Not Clinically Relevant
gdsc_TL-1-85,-0.300,Not Clinically Relevant
ccle_LBW242,-0.301,Not Clinically Relevant
ctrp_RITA,-0.301,Not Clinically Relevant
ctrp_istradefylline,-0.302,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
ctrp_BRD-K16147474,-0.302,Not Clinically Relevant
ccle_Nutlin-3,-0.303,"Mdm2 antagonist, stabilizes p53 "
gdsc_Piperlongumine,-0.303,Not Clinically Relevant
gdsc_Omipalisib,-0.304,Not Clinically Relevant
gdsc_Vorinostat,-0.304,HDAC inhibitor (SAHA)
gdsc_BMS-509744,-0.305,Not Clinically Relevant
gdsc_QL-VIII-58,-0.305,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.305,Not Clinically Relevant
ccle_AZD6244,-0.307,MEK1 inhibitor
ctrp_MI-1,-0.307,Not Clinically Relevant
ctrp_procarbazine,-0.307,alkylating agent
gdsc_PIK-93,-0.308,Not Clinically Relevant
gdsc_WZ3105,-0.308,Not Clinically Relevant
ctrp_SR8278,-0.310,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.310,Not Clinically Relevant
ctrp_trametinib,-0.311,MEK inhibitor (MEK1 and MEK2)
gdsc_Docetaxel,-0.311,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_(5Z)-7-Oxozeaenol,-0.311,Not Clinically Relevant
gdsc_Methotrexate,-0.311,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_lomeguatrib,-0.312,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. "
ctrp_BRD-K41597374,-0.312,Not Clinically Relevant
ctrp_IC-87114,-0.312,Not Clinically Relevant
gdsc_GSK269962A,-0.312,Not Clinically Relevant
gdsc_Midostaurin,-0.313,Not Clinically Relevant
ctrp_ruxolitinib,-0.313,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
ctrp_afatinib,-0.314,EGFR and ErbB2 inhibitor
gdsc_PD0325901,-0.314,Not Clinically Relevant
gdsc_Paclitaxel,-0.314,disrupts microtubule dynamics
gdsc_S-Trityl-L-cysteine,-0.315,Not Clinically Relevant
gdsc_Fedratinib,-0.317,JAK2 inhibitor
gdsc_AS605240,-0.317,Not Clinically Relevant
gdsc_JNK-9L,-0.318,Not Clinically Relevant
gdsc_AT-7519,-0.319,Not Clinically Relevant
ctrp_CBB-1007,-0.320,Not Clinically Relevant
gdsc_Cytarabine,-0.321,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
gdsc_WH-4-023,-0.321,Not Clinically Relevant
ctrp_BRD-K09587429,-0.321,Not Clinically Relevant
ctrp_PF-543,-0.322,Not Clinically Relevant
gdsc_SGC0946,-0.322,Not Clinically Relevant
gdsc_Saracatinib,-0.322,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_FH535,-0.322,Not Clinically Relevant
gdsc_PF-562271,-0.322,Not Clinically Relevant
ctrp_BRD-K29313308,-0.323,Not Clinically Relevant
gdsc_Tipifarnib,-0.323,Not Clinically Relevant
gdsc_TGX221,-0.324,Not Clinically Relevant
gdsc_AS601245,-0.324,Not Clinically Relevant
gdsc_HG6-64-1,-0.324,Not Clinically Relevant
gdsc_XMD11-85h,-0.324,Not Clinically Relevant
ctrp_etomoxir,-0.327,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_ZSTK474,-0.329,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
gdsc_Ponatinib,-0.329,Bcr-abl inhibitor
ctrp_nilotinib,-0.331,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Zibotentan,-0.331,Not Clinically Relevant
gdsc_Pevonedistat,-0.333,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_AZD8055,-0.337,mTOR inhibitor
ctrp_ibrutinib,-0.337,BTK kinase inhibitor
gdsc_LFM-A13,-0.337,Not Clinically Relevant
ctrp_BRD-K19103580,-0.341,Not Clinically Relevant
ctrp_BRD9647,-0.341,Not Clinically Relevant
ctrp_erlotinib,-0.341,EGFR inhibitor (Tarceva)
gdsc_Bicalutamide,-0.342,"antiandrogen, used to treat prostate cancer"
ctrp_zebularine,-0.343,Not Clinically Relevant
gdsc_I-BET-762,-0.345,Not Clinically Relevant
gdsc_BMS-345541,-0.346,Not Clinically Relevant
ctrp_imatinib,-0.346,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_PD 153035,-0.346,Not Clinically Relevant
gdsc_Serdemetan,-0.348,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_MG-132,-0.349,Not Clinically Relevant
gdsc_Enzastaurin,-0.349,Not Clinically Relevant
ctrp_Repligen 136,-0.350,Not Clinically Relevant
gdsc_MK-2206,-0.350,Akt1/2/3 inhibitor
gdsc_EHT-1864,-0.352,Not Clinically Relevant
ctrp_16-beta-bromoandrosterone,-0.352,Not Clinically Relevant
gdsc_XMD8-85,-0.353,Not Clinically Relevant
ctrp_BRD-K52037352,-0.354,Not Clinically Relevant
gdsc_Refametinib,-0.355,Not Clinically Relevant
gdsc_KIN001-266,-0.356,Not Clinically Relevant
ctrp_PF-4800567 hydrochloride,-0.357,Not Clinically Relevant
gdsc_Cabozantinib,-0.357,"MET, AXL, VEGFR and RET inhibitor"
gdsc_PF-4708671,-0.357,Not Clinically Relevant
gdsc_PHA-793887,-0.359,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
gdsc_AKT inhibitor VIII,-0.359,Not Clinically Relevant
gdsc_KIN001-270,-0.360,Not Clinically Relevant
gdsc_BMS-536924,-0.360,Not Clinically Relevant
ctrp_birinapant,-0.364,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_Temsirolimus,-0.364,Not Clinically Relevant
gdsc_Salubrinal,-0.365,Not Clinically Relevant
ctrp_SB-431542,-0.365,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.365,Not Clinically Relevant
ccle_Nilotinib,-0.365,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_OSI-930,-0.367," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_A-770041,-0.367,Not Clinically Relevant
gdsc_Bortezomib,-0.371,proteasome inhibitor (Velcade)
gdsc_Trametinib,-0.373,MEK inhibitor (MEK1 and MEK2)
ctrp_sotrastaurin,-0.374,pan-PKC inhibitor
gdsc_Dasatinib,-0.375,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_SL0101,-0.378,Not Clinically Relevant
gdsc_TPCA-1,-0.380,Not Clinically Relevant
ccle_Panobinostat,-0.380,HDAC inhibitor
gdsc_Avagacestat,-0.382,Not Clinically Relevant
gdsc_CGP-082996,-0.382,Not Clinically Relevant
gdsc_Veliparib,-0.383,PARP inhibitor.
gdsc_Tamoxifen,-0.383,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_CCT007093,-0.384,Not Clinically Relevant
gdsc_Selisistat,-0.385,SIRT1 inhibitor
gdsc_CHIR-99021,-0.386,Not Clinically Relevant
gdsc_GSK1904529A,-0.387,Not Clinically Relevant
gdsc_NVP-TAE684,-0.391,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.391,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_KU-55933,-0.392,Not Clinically Relevant
gdsc_JW-7-52-1,-0.393,Not Clinically Relevant
gdsc_CGP-60474,-0.394,Not Clinically Relevant
gdsc_Temozolomide,-0.396,alkylating agent
gdsc_XMD15-27,-0.397,Not Clinically Relevant
gdsc_Sunitinib,-0.400,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_CI-1040,-0.405,Not Clinically Relevant
gdsc_NU7441,-0.407,Not Clinically Relevant
gdsc_Doramapimod,-0.408,Not Clinically Relevant
ctrp_dabrafenib,-0.413,Braf (V600E) inhibitor
gdsc_Lenalidomide,-0.414,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_FTI-277,-0.415,Not Clinically Relevant
gdsc_Masitinib,-0.417,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_SB216763,-0.418,Not Clinically Relevant
gdsc_Tanespimycin,-0.419,HSP90 inhibitor
gdsc_NVP-BHG712,-0.419,Not Clinically Relevant
gdsc_AZD6482,-0.420,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_Ispinesib Mesylate,-0.422,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.422,Not Clinically Relevant
gdsc_FMK,-0.425,Not Clinically Relevant
gdsc_RO-3306,-0.426,Not Clinically Relevant
gdsc_WHI-P97,-0.427,Not Clinically Relevant
gdsc_PLX-4720,-0.432,Not Clinically Relevant
gdsc_Tozasertib,-0.434,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_Parthenolide,-0.436,Not Clinically Relevant
gdsc_BIX02189,-0.438,Not Clinically Relevant
gdsc_Vismodegib,-0.439,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_KIN001-236,-0.441,Not Clinically Relevant
gdsc_Rapamycin,-0.441,"rapamycin, mTOR inhibitor"
gdsc_STF-62247,-0.443,Not Clinically Relevant
gdsc_FR-180204,-0.445,Not Clinically Relevant
gdsc_Bryostatin 1,-0.447,Not Clinically Relevant
gdsc_XAV939,-0.448,Not Clinically Relevant
gdsc_QS11,-0.460,Not Clinically Relevant
gdsc_Sorafenib,-0.462,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_TAK-715,-0.466,Not Clinically Relevant
gdsc_CP724714,-0.469,Not Clinically Relevant
gdsc_681640,-0.470,Not Clinically Relevant
gdsc_XMD14-99,-0.476,Not Clinically Relevant
gdsc_Bosutinib,-0.479,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_PAC-1,-0.480,Not Clinically Relevant
gdsc_Pazopanib,-0.483,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_PHA-665752,-0.489,Not Clinically Relevant
gdsc_Gefitinib,-0.491,EGFR inhibitor (Iressa)
gdsc_Selumetinib,-0.503,MEK1 inhibitor
gdsc_GSK429286A,-0.503,Not Clinically Relevant
gdsc_Pelitinib,-0.506,Not Clinically Relevant
gdsc_AZ628,-0.507,Not Clinically Relevant
gdsc_IOX2,-0.514,Not Clinically Relevant
gdsc_Y-39983,-0.523,Not Clinically Relevant
gdsc_Afatinib,-0.527,EGFR and ErbB2 inhibitor
gdsc_Bexarotene,-0.528,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_T0901317,-0.533,Not Clinically Relevant
gdsc_GNF-2,-0.537,Not Clinically Relevant
gdsc_Dabrafenib,-0.538,Braf (V600E) inhibitor
gdsc_Axitinib,-0.540,"VEGFR, c-KIT and PDGFR inhibitor"
gdsc_Cyclopamine,-0.540,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.543,Not Clinically Relevant
gdsc_rTRAIL,-0.544,Not Clinically Relevant
gdsc_QL-XII-61,-0.545,Not Clinically Relevant
gdsc_WZ-1-84,-0.547,Not Clinically Relevant
gdsc_KIN001-260,-0.551,Not Clinically Relevant
gdsc_Tubastatin A,-0.552,Not Clinically Relevant
gdsc_QL-XI-92,-0.557,Not Clinically Relevant
gdsc_Tretinoin,-0.558,Retinoid
gdsc_Idelalisib,-0.569,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Tivozanib,-0.571,VEGFR inhibitor
gdsc_Crizotinib,-0.572,"ALK, ROS1 and MET inhibitor"
gdsc_Cetuximab,-0.575,Not Clinically Relevant
gdsc_PD173074,-0.583,Not Clinically Relevant
gdsc_GW441756,-0.591,Not Clinically Relevant
gdsc_VX-11e,-0.613,Not Clinically Relevant
gdsc_TL-2-105,-0.633,Not Clinically Relevant
gdsc_Motesanib,-0.646,Not Clinically Relevant
gdsc_Quizartinib,-0.663,Flt3 inhibitor
gdsc_VNLG/124,-0.668,Not Clinically Relevant
gdsc_Alectinib,-0.710,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)"
gdsc_Ruxolitinib,-0.726,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_Linifanib,-0.745,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
