,moa,GDSC,CTRP,CCLE,drug,score,evidence
myriocin,Not Clinically Relevant,,0.289,,ctrp_myriocin,0.289,.+.
kh-cb19,Not Clinically Relevant,,0.289,,ctrp_KH-CB19,0.289,.+.
marinopyrrole a,Not Clinically Relevant,,0.289,,ctrp_marinopyrrole A,0.289,.+.
gsk-3 inhibitor ix,Not Clinically Relevant,,0.289,,ctrp_GSK-3 inhibitor IX,0.289,.+.
cr-1-31b,Not Clinically Relevant,,0.289,,ctrp_CR-1-31B,0.289,.+.
thalidomide,"interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",,0.28800000000000003,,ctrp_thalidomide,0.288,.+.
semagacestat,Notch (gamma secretase) inhibitor,,0.28800000000000003,,ctrp_semagacestat,0.288,.+.
brd-k45681478,Not Clinically Relevant,,0.287,,ctrp_BRD-K45681478,0.287,.+.
cil55a,Not Clinically Relevant,,0.287,,ctrp_CIL55A,0.287,.+.
ly-2157299,Not Clinically Relevant,,0.28600000000000003,,ctrp_LY-2157299,0.286,.+.
at7867,Not Clinically Relevant,,0.28600000000000003,,ctrp_AT7867,0.286,.+.
momelotinib,JAK1 and JAK2 inhibitor,,0.28600000000000003,,ctrp_momelotinib,0.286,.+.
sb-743921,kinesin spindle protein (KSP) inhibitor,,0.285,,ctrp_SB-743921,0.285,.+.
nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.285,,ctrp_nintedanib,0.285,.+.
smer-3,Not Clinically Relevant,,0.285,,ctrp_SMER-3,0.285,.+.
cil56,Not Clinically Relevant,,0.285,,ctrp_CIL56,0.285,.+.
silmitasertib,casein kinase 2 inhibitor ,,0.284,,ctrp_silmitasertib,0.284,.+.
triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,0.284,,ctrp_triptolide,0.284,.+.
cx-5461,Not Clinically Relevant,0.28300000000000003,,,gdsc_CX-5461,0.283,+..
phloretin,Not Clinically Relevant,,0.28300000000000003,,ctrp_phloretin,0.283,.+.
leptomycin b,Not Clinically Relevant,,0.28300000000000003,,ctrp_leptomycin B,0.283,.+.
genentech cpd 10,Not Clinically Relevant,0.28300000000000003,,,gdsc_Genentech Cpd 10,0.283,+..
bax channel blocker,Not Clinically Relevant,,0.282,,ctrp_Bax channel blocker,0.282,.+.
gsk2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.282,,ctrp_GSK2636771,0.282,.+.
ql-x-138,Not Clinically Relevant,0.282,,,gdsc_QL-X-138,0.282,+..
pf2341066,"ALK, ROS1 and MET inhibitor",,,0.281,ccle_PF2341066,0.281,..+
brd-k41334119,Not Clinically Relevant,,0.281,,ctrp_BRD-K41334119,0.281,.+.
5-fluorouracil,antimetabolite,0.28,,,gdsc_5-Fluorouracil,0.28,+..
vu0155056,Not Clinically Relevant,,0.28,,ctrp_VU0155056,0.28,.+.
nvp-bsk805,Not Clinically Relevant,,0.28,,ctrp_NVP-BSK805,0.28,.+.
cay10603,Not Clinically Relevant,0.28,,,gdsc_CAY10603,0.28,+..
az-3146,Not Clinically Relevant,,0.27899999999999997,,ctrp_AZ-3146,0.279,.+.
sch-529074,Not Clinically Relevant,,0.27899999999999997,,ctrp_SCH-529074,0.279,.+.
i-bet151,Not Clinically Relevant,,0.278,,ctrp_I-BET151,0.278,.+.
agk-2,Not Clinically Relevant,,0.278,,ctrp_AGK-2,0.278,.+.
wz4002,Not Clinically Relevant,,0.27699999999999997,,ctrp_WZ4002,0.277,.+.
jq-1,Not Clinically Relevant,,0.27699999999999997,,ctrp_JQ-1,0.277,.+.
gsk690693,Not Clinically Relevant,0.27699999999999997,,,gdsc_GSK690693,0.277,+..
r428,Not Clinically Relevant,,0.276,,ctrp_R428,0.276,.+.
salermide,Not Clinically Relevant,,0.276,,ctrp_salermide,0.276,.+.
prl-3 inhibitor i,Not Clinically Relevant,,0.276,,ctrp_PRL-3 inhibitor I,0.276,.+.
gsk-j4,Not Clinically Relevant,,0.276,,ctrp_GSK-J4,0.276,.+.
mk-1775,Wee1 kinase inhibitor,,0.276,,ctrp_MK-1775,0.276,.+.
simvastatin,"HMG-CoA reductase inhibitor,",,0.275,,ctrp_simvastatin,0.275,.+.
jw-7-24-1,Not Clinically Relevant,0.275,,,gdsc_JW-7-24-1,0.275,+..
pyrazolanthrone,Not Clinically Relevant,,0.275,,ctrp_pyrazolanthrone,0.275,.+.
ciclosporin,,,0.27399999999999997,,ctrp_ciclosporin,0.274,.+.
pifithrin-alpha,Not Clinically Relevant,,0.273,,ctrp_pifithrin-alpha,0.273,.+.
sr-ii-138a,Not Clinically Relevant,,0.272,,ctrp_SR-II-138A,0.272,.+.
ml210,Not Clinically Relevant,,0.272,,ctrp_ML210,0.272,.+.
topotecan,Topo I inhibitor,,0.35600000000000004,0.18899999999999997,ccle_Topotecan,0.272,.++
tw-37,Not Clinically Relevant,,0.271,,ctrp_TW-37,0.271,.+.
blebbistatin,Not Clinically Relevant,,0.27,,ctrp_blebbistatin,0.27,.+.
brd-k34099515,Not Clinically Relevant,,0.27,,ctrp_BRD-K34099515,0.27,.+.
gw-405833,Not Clinically Relevant,,0.268,,ctrp_GW-405833,0.268,.+.
hbx-41108,Not Clinically Relevant,,0.267,,ctrp_HBX-41108,0.267,.+.
gsk525762a,Not Clinically Relevant,,0.267,,ctrp_GSK525762A,0.267,.+.
gant-61,Not Clinically Relevant,,0.267,,ctrp_GANT-61,0.267,.+.
pf-750,Not Clinically Relevant,,0.267,,ctrp_PF-750,0.267,.+.
gdc-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.266,,ctrp_GDC-0941,0.266,.+.
regorafenib,VEGFR2-TIE2 inhibitor ,,0.265,,ctrp_regorafenib,0.265,.+.
dbeq,Not Clinically Relevant,,0.263,,ctrp_DBeQ,0.263,.+.
fulvestrant,selective estrogen receptor degrader (SERD),,0.263,,ctrp_fulvestrant,0.263,.+.
bleomycin a2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.262,,ctrp_bleomycin A2,0.262,.+.
at-7519,Not Clinically Relevant,0.261,,,gdsc_AT-7519,0.261,+..
oligomycin a,Not Clinically Relevant,,0.26,,ctrp_oligomycin A,0.26,.+.
ci-976,Not Clinically Relevant,,0.26,,ctrp_CI-976,0.26,.+.
prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.259,,ctrp_prochlorperazine,0.259,.+.
tosedostat,inhibitor of the M1 family of aminopeptidases,,0.258,,ctrp_tosedostat,0.258,.+.
mk-0752,Notch (gamma secretase) inhibitor,,0.258,,ctrp_MK-0752,0.258,.+.
wiki4,Not Clinically Relevant,0.258,,,gdsc_WIKI4,0.258,+..
wp1130,Not Clinically Relevant,,0.257,,ctrp_WP1130,0.257,.+.
brd-k48334597,Not Clinically Relevant,,0.257,,ctrp_BRD-K48334597,0.257,.+.
le-135,Not Clinically Relevant,,0.257,,ctrp_LE-135,0.257,.+.
"1s,3r-rsl-3",Not Clinically Relevant,,0.256,,"ctrp_1S,3R-RSL-3",0.256,.+.
tg-101348,JAK2 inhibitor,,0.255,,ctrp_TG-101348,0.255,.+.
ym-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.255,,ctrp_YM-155,0.255,.+.
ml312,Not Clinically Relevant,,0.254,,ctrp_ML312,0.254,.+.
lovastatin,"HMG-CoA reductase inhibitor,",,0.254,,ctrp_lovastatin,0.254,.+.
mln2480,"TAK-580, pan-Raf kinase inhibitor",,0.253,,ctrp_MLN2480,0.253,.+.
brd9876,Not Clinically Relevant,,0.252,,ctrp_BRD9876,0.252,.+.
brd-a94377914,Not Clinically Relevant,,0.252,,ctrp_BRD-A94377914,0.252,.+.
dacinostat,Not Clinically Relevant,0.251,,,gdsc_Dacinostat,0.251,+..
ex-527,SIRT1 inhibitor,,0.251,,ctrp_EX-527,0.251,.+.
brd-a02303741,Not Clinically Relevant,,0.251,,ctrp_BRD-A02303741,0.251,.+.
cay10594,Not Clinically Relevant,,0.25,,ctrp_CAY10594,0.25,.+.
wz8040,Not Clinically Relevant,,0.248,,ctrp_WZ8040,0.248,.+.
methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.297,0.192,,ctrp_methotrexate,0.244,++.
cyanoquinoline 11,Not Clinically Relevant,,0.244,,ctrp_cyanoquinoline 11,0.244,.+.
ml320,Not Clinically Relevant,,0.244,,ctrp_ML320,0.244,.+.
cudc-101,Not Clinically Relevant,0.243,,,gdsc_CUDC-101,0.243,+..
palmostatin b,Not Clinically Relevant,,0.242,,ctrp_palmostatin B,0.242,.+.
obatoclax,Not Clinically Relevant,,0.242,,ctrp_obatoclax,0.242,.+.
unc0321,Not Clinically Relevant,,0.24100000000000002,,ctrp_UNC0321,0.241,.+.
ql-xii-47,Not Clinically Relevant,0.24100000000000002,,,gdsc_QL-XII-47,0.241,+..
sirolimus,"rapamycin, mTOR inhibitor",,0.24100000000000002,,ctrp_sirolimus,0.241,.+.
sid 26681509,Not Clinically Relevant,,0.24,,ctrp_SID 26681509,0.24,.+.
brd-k33514849,Not Clinically Relevant,,0.239,,ctrp_BRD-K33514849,0.239,.+.
tigecycline,antibiotic used to treat a number of bacterial infections,,0.23600000000000002,,ctrp_tigecycline,0.236,.+.
brd4132,Not Clinically Relevant,,0.23600000000000002,,ctrp_BRD4132,0.236,.+.
ku 0060648,Not Clinically Relevant,,0.23399999999999999,,ctrp_KU 0060648,0.234,.+.
stemregenin 1,Not Clinically Relevant,,0.23399999999999999,,ctrp_StemRegenin 1,0.234,.+.
dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.23399999999999999,,ctrp_dexamethasone,0.234,.+.
irinotecan,"aka CPT-11, inhibitor of Topo I",,,0.22899999999999998,ccle_Irinotecan,0.229,..+
thz-2-102-1,Not Clinically Relevant,0.228,,,gdsc_THZ-2-102-1,0.228,+..
aew541,Not Clinically Relevant,,,0.228,ccle_AEW541,0.228,..+
sns-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,0.226,,ctrp_SNS-032,0.226,.+.
mitomycin-c,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.22,,,gdsc_Mitomycin-C,0.22,+..
myricetin,Not Clinically Relevant,,0.21899999999999997,,ctrp_myricetin,0.219,.+.
sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.218,,,gdsc_Sepantronium bromide,0.218,+..
neopeltolide,Not Clinically Relevant,,0.21600000000000003,,ctrp_neopeltolide,0.216,.+.
brd-k30748066,Not Clinically Relevant,,0.18600000000000003,,ctrp_BRD-K30748066,0.186,.+.
serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.35700000000000004,0.44799999999999995,,gdsc_Serdemetan,0.045,-+.
paclitaxel,disrupts microtubule dynamics,-0.353,0.29100000000000004,0.19399999999999998,gdsc_Paclitaxel,0.044,-++
doxorubicin,"Topo II inhibitor, DNA intercalator",-0.251,0.33399999999999996,,gdsc_Doxorubicin,0.041,-+.
raf265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.251,-0.20199999999999999,ccle_RAF265,0.025,.+-
entinostat,HDAC inhibitor,-0.265,0.308,,gdsc_Entinostat,0.021,-+.
gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.257,0.271,,gdsc_Gemcitabine,0.007,-+.
nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.295,-0.284,ccle_Nutlin-3,0.006,.+-
bi-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.32799999999999996,0.32899999999999996,,gdsc_BI-2536,0.001,-+.
azd7762, Chk1 / Chk2 inhibitor,-0.292,0.28800000000000003,,gdsc_AZD7762,-0.002,-+.
sn-38,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active",-0.35,0.342,,gdsc_SN-38,-0.004,-+.
docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.335,0.314,,gdsc_Docetaxel,-0.011,-+.
snx-2112,Not Clinically Relevant,-0.268,0.233,,gdsc_SNX-2112,-0.018,-+.
zstk474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.319,0.278,,gdsc_ZSTK474,-0.02,-+.
mk-2206,Akt1/2/3 inhibitor,-0.34600000000000003,0.307,,gdsc_MK-2206,-0.02,-+.
tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.414,0.36700000000000005,,gdsc_Tamoxifen,-0.023,-+.
piperlongumine,Not Clinically Relevant,-0.369,0.305,,gdsc_Piperlongumine,-0.032,-+.
mg-132,Not Clinically Relevant,-0.381,0.305,,gdsc_MG-132,-0.038,-+.
cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.414,0.331,,gdsc_Cabozantinib,-0.041,-+.
azd8055,mTOR inhibitor,-0.32899999999999996,0.23800000000000002,,gdsc_AZD8055,-0.045,-+.
sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.431,0.332,,gdsc_Sunitinib,-0.049,-+.
bms-536924,Not Clinically Relevant,-0.405,0.304,,gdsc_BMS-536924,-0.051,-+.
temsirolimus,Not Clinically Relevant,-0.413,0.305,,gdsc_Temsirolimus,-0.054,-+.
osi-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.40399999999999997,0.294,,gdsc_OSI-930,-0.055,-+.
nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.222,0.341,-0.319,ccle_Nilotinib,-0.067,-+-
pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.384,0.248,,gdsc_Pevonedistat,-0.068,-+.
ku-55933,Not Clinically Relevant,-0.475,0.32799999999999996,,gdsc_KU-55933,-0.074,-+.
temozolomide,alkylating agent,-0.429,0.272,,gdsc_Temozolomide,-0.078,-+.
nvp-tae684,Not Clinically Relevant,-0.48100000000000004,0.314,,gdsc_NVP-TAE684,-0.084,-+.
bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.537,0.37,,gdsc_Bexarotene,-0.084,-+.
tretinoin,Retinoid,-0.624,0.45,,gdsc_Tretinoin,-0.087,-+.
masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.43799999999999994,0.262,,gdsc_Masitinib,-0.088,-+.
bortezomib,proteasome inhibitor (Velcade),-0.442,0.262,,gdsc_Bortezomib,-0.09,-+.
pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.49700000000000005,0.316,,gdsc_Pazopanib,-0.091,-+.
chir-99021,Not Clinically Relevant,-0.44799999999999995,0.259,,gdsc_CHIR-99021,-0.094,-+.
azd6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.506,0.293,,gdsc_AZD6482,-0.107,-+.
tivozanib,VEGFR inhibitor,-0.542,0.318,,gdsc_Tivozanib,-0.112,-+.
parthenolide,Not Clinically Relevant,-0.511,0.285,,gdsc_Parthenolide,-0.113,-+.
pac-1,Not Clinically Relevant,-0.49700000000000005,0.267,,gdsc_PAC-1,-0.115,-+.
crizotinib,"ALK, ROS1 and MET inhibitor",-0.602,0.331,,gdsc_Crizotinib,-0.135,-+.
sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.523,0.324,-0.245,gdsc_Sorafenib,-0.148,-+-
brd-k71935468,Not Clinically Relevant,,-0.185,,ctrp_BRD-K71935468,-0.185,.-.
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.675,0.273,,gdsc_Linifanib,-0.201,-+.
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.754,0.345,,gdsc_Ruxolitinib,-0.205,-+.
quizartinib,Flt3 inhibitor,-0.7120000000000001,0.28600000000000003,,gdsc_Quizartinib,-0.213,-+.
vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.223,,ctrp_vandetanib,-0.223,.-.
bafilomycin a1,Not Clinically Relevant,,-0.22899999999999998,,ctrp_bafilomycin A1,-0.229,.-.
brd-k94991378,Not Clinically Relevant,,-0.233,,ctrp_BRD-K94991378,-0.233,.-.
brd-k63431240,Not Clinically Relevant,,-0.235,,ctrp_BRD-K63431240,-0.235,.-.
brd8958,Not Clinically Relevant,,-0.239,,ctrp_BRD8958,-0.239,.-.
ipa-3,Not Clinically Relevant,-0.239,,,gdsc_IPA-3,-0.239,-..
valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.24,,ctrp_valdecoxib,-0.24,.-.
spautin-1,Not Clinically Relevant,,-0.243,,ctrp_spautin-1,-0.243,.-.
brd-k14844214,Not Clinically Relevant,,-0.244,,ctrp_BRD-K14844214,-0.244,.-.
17-aag,Not Clinically Relevant,,,-0.24600000000000002,ccle_17-AAG,-0.246,..-
avicin d,Not Clinically Relevant,,-0.247,,ctrp_avicin D,-0.247,.-.
tae684,Not Clinically Relevant,,,-0.247,ccle_TAE684,-0.247,..-
betulinic acid,Not Clinically Relevant,,-0.248,,ctrp_betulinic acid,-0.248,.-.
epothilone b,Not Clinically Relevant,-0.249,,,gdsc_Epothilone B,-0.249,-..
brd-k97651142,Not Clinically Relevant,,-0.249,,ctrp_BRD-K97651142,-0.249,.-.
pd-0332991,CDK4/6 inhibitor,,,-0.249,ccle_PD-0332991,-0.249,..-
khs101,Not Clinically Relevant,,-0.251,,ctrp_KHS101,-0.251,.-.
ng-25,Not Clinically Relevant,-0.251,,,gdsc_NG-25,-0.251,-..
cp466722,Not Clinically Relevant,-0.254,,,gdsc_CP466722,-0.254,-..
bec,Not Clinically Relevant,,-0.254,,ctrp_BEC,-0.254,.-.
dmog,Not Clinically Relevant,-0.255,,,gdsc_DMOG,-0.255,-..
brefeldin a,Not Clinically Relevant,,-0.255,,ctrp_brefeldin A,-0.255,.-.
phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.257,,,gdsc_Phenformin,-0.257,-..
canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.257,,ctrp_canertinib,-0.257,.-.
neratinib,Her2 and EGFR inhibitor,,-0.258,,ctrp_neratinib,-0.258,.-.
mln2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.259,,ctrp_MLN2238,-0.259,.-.
ver-155008,Not Clinically Relevant,,-0.26,,ctrp_VER-155008,-0.26,.-.
azd0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.26,ccle_AZD0530,-0.26,..-
vinorelbine,Not Clinically Relevant,-0.26,,,gdsc_Vinorelbine,-0.26,-..
tw 37,Not Clinically Relevant,-0.26,,,gdsc_TW 37,-0.26,-..
tl-1-85,Not Clinically Relevant,-0.262,,,gdsc_TL-1-85,-0.262,-..
tki258,Not Clinically Relevant,,,-0.271,ccle_TKI258,-0.271,..-
col-3,matrix metalloproteinase (MMP) inhibitor,,-0.271,,ctrp_COL-3,-0.271,.-.
brd-k55116708,Not Clinically Relevant,,-0.272,,ctrp_BRD-K55116708,-0.272,.-.
thz-2-49,Not Clinically Relevant,-0.272,,,gdsc_THZ-2-49,-0.272,-..
azd7545,Not Clinically Relevant,,-0.273,,ctrp_AZD7545,-0.273,.-.
jq1,Not Clinically Relevant,-0.273,,,gdsc_JQ1,-0.273,-..
zd-6474,"VEGFR, EGFR and RET inhibitor",,,-0.273,ccle_ZD-6474,-0.273,..-
austocystin d,Not Clinically Relevant,,-0.273,,ctrp_austocystin D,-0.273,.-.
ml258,Not Clinically Relevant,,-0.27399999999999997,,ctrp_ML258,-0.274,.-.
sb590885,Not Clinically Relevant,-0.276,,,gdsc_SB590885,-0.276,-..
lestauritinib,Not Clinically Relevant,-0.27699999999999997,,,gdsc_Lestauritinib,-0.277,-..
brd-k09344309,Not Clinically Relevant,,-0.278,,ctrp_BRD-K09344309,-0.278,.-.
c6-ceramide,Not Clinically Relevant,,-0.278,,ctrp_C6-ceramide,-0.278,.-.
omipalisib,Not Clinically Relevant,-0.28,,,gdsc_Omipalisib,-0.28,-..
elesclomol,Not Clinically Relevant,-0.28,,,gdsc_Elesclomol,-0.28,-..
nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.282,,ctrp_nelarabine,-0.282,.-.
l-685458,Not Clinically Relevant,,-0.317,-0.24600000000000002,ctrp_L-685458,-0.282,.--
brd-k27986637,Not Clinically Relevant,,-0.282,,ctrp_BRD-K27986637,-0.282,.-.
vaf-347,Not Clinically Relevant,,-0.28300000000000003,,ctrp_VAF-347,-0.283,.-.
way-362450,Not Clinically Relevant,,-0.28300000000000003,,ctrp_WAY-362450,-0.283,.-.
ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.285,,ctrp_ifosfamide,-0.285,.-.
sr8278,Not Clinically Relevant,,-0.28600000000000003,,ctrp_SR8278,-0.286,.-.
pd-0325901,Not Clinically Relevant,,,-0.28600000000000003,ccle_PD-0325901,-0.286,..-
plx4720,Not Clinically Relevant,,,-0.28600000000000003,ccle_PLX4720,-0.286,..-
vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.287,,,gdsc_Vinblastine,-0.287,-..
shikonin,Not Clinically Relevant,-0.28800000000000003,,,gdsc_Shikonin,-0.288,-..
sj-172550,Not Clinically Relevant,,-0.28800000000000003,,ctrp_SJ-172550,-0.288,.-.
yk-4-279,Not Clinically Relevant,-0.28800000000000003,,,gdsc_YK-4-279,-0.288,-..
gdc-0879,Not Clinically Relevant,,-0.289,,ctrp_GDC-0879,-0.289,.-.
cid-5951923,Not Clinically Relevant,,-0.29,,ctrp_CID-5951923,-0.29,.-.
bay-61-3606,Not Clinically Relevant,-0.29,,,gdsc_BAY-61-3606,-0.29,-..
brd-k48477130,Not Clinically Relevant,,-0.29,,ctrp_BRD-K48477130,-0.29,.-.
a-804598,Not Clinically Relevant,,-0.292,,ctrp_A-804598,-0.292,.-.
panobinostat,HDAC inhibitor,,,-0.293,ccle_Panobinostat,-0.293,..-
brd-k17060750,Not Clinically Relevant,,-0.294,,ctrp_BRD-K17060750,-0.294,.-.
fumonisin b1,Not Clinically Relevant,,-0.295,,ctrp_fumonisin B1,-0.295,.-.
pfi-1,Not Clinically Relevant,-0.295,,,gdsc_PFI-1,-0.295,-..
gsk650394,Not Clinically Relevant,-0.295,,,gdsc_GSK650394,-0.295,-..
brd-k71781559,Not Clinically Relevant,,-0.29600000000000004,,ctrp_BRD-K71781559,-0.296,.-.
osu-03012,Not Clinically Relevant,-0.298,,,gdsc_OSU-03012,-0.298,-..
as605240,Not Clinically Relevant,-0.299,,,gdsc_AS605240,-0.299,-..
aa-cocf3,Not Clinically Relevant,,-0.299,,ctrp_AA-COCF3,-0.299,.-.
brd-k50799972,Not Clinically Relevant,,-0.299,,ctrp_BRD-K50799972,-0.299,.-.
cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,-0.3,,ctrp_cyclophosphamide,-0.3,.-.
brd-a05715709,Not Clinically Relevant,,-0.301,,ctrp_BRD-A05715709,-0.301,.-.
lbw242,Not Clinically Relevant,,,-0.302,ccle_LBW242,-0.302,..-
at13387,Selective potent Hsp90 inhibitor,,-0.303,,ctrp_AT13387,-0.303,.-.
azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.305,,ctrp_azacitidine,-0.305,.-.
npc-26,Not Clinically Relevant,,-0.306,,ctrp_NPC-26,-0.306,.-.
brd-k64610608,Not Clinically Relevant,,-0.306,,ctrp_BRD-K64610608,-0.306,.-.
gw843682x,Not Clinically Relevant,-0.307,,,gdsc_GW843682X,-0.307,-..
lapatinib,HER2/EGFR inhibitor,-0.318,-0.32,-0.28300000000000003,ctrp_lapatinib,-0.307,---
kin001-244,Not Clinically Relevant,-0.31,,,gdsc_KIN001-244,-0.31,-..
saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.359,-0.26,,gdsc_Saracatinib,-0.31,--.
pd318088,Not Clinically Relevant,,-0.311,,ctrp_PD318088,-0.311,.-.
azd6244,MEK1 inhibitor,,,-0.313,ccle_AZD6244,-0.313,..-
ml334 diastereomer,Not Clinically Relevant,,-0.313,,ctrp_ML334 diastereomer,-0.313,.-.
erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.314,,ctrp_erismodegib,-0.314,.-.
bx796,Not Clinically Relevant,-0.314,,,gdsc_BX796,-0.314,-..
brd-k04800985,Not Clinically Relevant,,-0.315,,ctrp_BRD-K04800985,-0.315,.-.
xmd8-92,Not Clinically Relevant,-0.315,,,gdsc_XMD8-92,-0.315,-..
embelin,Not Clinically Relevant,-0.315,,,gdsc_Embelin,-0.315,-..
bcl-lzh-4,Not Clinically Relevant,,-0.315,,ctrp_BCL-LZH-4,-0.315,.-.
imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.28600000000000003,-0.348,,ctrp_imatinib,-0.317,--.
brd9647,Not Clinically Relevant,,-0.317,,ctrp_BRD9647,-0.317,.-.
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.318,,ctrp_abiraterone,-0.318,.-.
cmk,Not Clinically Relevant,-0.319,,,gdsc_CMK,-0.319,-..
ml083,Not Clinically Relevant,,-0.32,,ctrp_ML083,-0.32,.-.
gsk4112,Not Clinically Relevant,,-0.322,,ctrp_GSK4112,-0.322,.-.
pf-543,Not Clinically Relevant,,-0.32299999999999995,,ctrp_PF-543,-0.323,.-.
thapsigargin,Not Clinically Relevant,-0.32299999999999995,,,gdsc_Thapsigargin,-0.323,-..
bleomycin,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",-0.324,,,gdsc_Bleomycin,-0.324,-..
seliciclib,Not Clinically Relevant,-0.324,,,gdsc_Seliciclib,-0.324,-..
jq12,Not Clinically Relevant,-0.325,,,gdsc_JQ12,-0.325,-..
ic-87114,Not Clinically Relevant,,-0.325,,ctrp_IC-87114,-0.325,.-.
istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.327,,ctrp_istradefylline,-0.327,.-.
mi-1,Not Clinically Relevant,,-0.327,,ctrp_MI-1,-0.327,.-.
brd-k33199242,Not Clinically Relevant,,-0.32799999999999996,,ctrp_BRD-K33199242,-0.328,.-.
luminespib,Not Clinically Relevant,-0.32899999999999996,,,gdsc_Luminespib,-0.329,-..
procarbazine,alkylating agent,,-0.32899999999999996,,ctrp_procarbazine,-0.329,.-.
cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.332,,,gdsc_Cytarabine,-0.332,-..
s-trityl-l-cysteine,Not Clinically Relevant,-0.33299999999999996,,,gdsc_S-Trityl-L-cysteine,-0.333,-..
aica ribonucleotide,Not Clinically Relevant,-0.33299999999999996,,,gdsc_AICA Ribonucleotide,-0.333,-..
brd-k09587429,Not Clinically Relevant,,-0.337,,ctrp_BRD-K09587429,-0.337,.-.
