drug,score,moa
gdsc_Nilotinib,-0.217,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_StemRegenin 1,-0.226,Not Clinically Relevant
ctrp_SNS-032,-0.228,"CDK inhibitor, esp CDK2 , 7 and 9 "
ctrp_vandetanib,-0.229,"VEGFR, EGFR and RET inhibitor"
ctrp_avicin D,-0.231,Not Clinically Relevant
ccle_AZD0530,-0.233,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Sepantronium bromide,-0.238,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_BRD-K63431240,-0.240,Not Clinically Relevant
ctrp_BRD8958,-0.242,Not Clinically Relevant
ccle_Sorafenib,-0.242,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_betulinic acid,-0.244,Not Clinically Relevant
gdsc_Dacinostat,-0.244,Not Clinically Relevant
ctrp_BRD-K97651142,-0.244,Not Clinically Relevant
ctrp_bosutinib,-0.247,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_JW-7-24-1,-0.254,Not Clinically Relevant
ctrp_brefeldin A,-0.254,Not Clinically Relevant
gdsc_Vinorelbine,-0.254,Not Clinically Relevant
ccle_ZD-6474,-0.254,"VEGFR, EGFR and RET inhibitor"
ctrp_MLN2238,-0.255,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
gdsc_Phenformin,-0.255,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
gdsc_IPA-3,-0.256,Not Clinically Relevant
ctrp_spautin-1,-0.257,Not Clinically Relevant
ctrp_valdecoxib,-0.257,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_bafilomycin A1,-0.259,Not Clinically Relevant
ctrp_VER-155008,-0.260,Not Clinically Relevant
gdsc_SB590885,-0.260,Not Clinically Relevant
ctrp_SR8278,-0.261,Not Clinically Relevant
ctrp_KHS101,-0.261,Not Clinically Relevant
ctrp_veliparib,-0.262,PARP inhibitor.
ctrp_ciclosporin,-0.262,
ctrp_SNX-2112,-0.262,Not Clinically Relevant
ccle_L-685458,-0.263,Not Clinically Relevant
ccle_PD-0332991,-0.264,CDK4/6 inhibitor
gdsc_JQ1,-0.264,Not Clinically Relevant
ctrp_BRD-K55116708,-0.266,Not Clinically Relevant
gdsc_NG-25,-0.266,Not Clinically Relevant
gdsc_TW 37,-0.269,Not Clinically Relevant
gdsc_Imatinib,-0.269,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_nelarabine,-0.270,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_TL-1-85,-0.270,Not Clinically Relevant
ctrp_BRD-K48477130,-0.270,Not Clinically Relevant
ccle_PD-0325901,-0.271,Not Clinically Relevant
gdsc_Epothilone B,-0.271,Not Clinically Relevant
gdsc_Doxorubicin,-0.271,"Topo II inhibitor, DNA intercalator"
ctrp_selumetinib,-0.272,MEK1 inhibitor
gdsc_Gemcitabine,-0.273,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_COL-3,-0.273,matrix metalloproteinase (MMP) inhibitor
ctrp_saracatinib,-0.274,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_pyrazolanthrone,-0.274,Not Clinically Relevant
ctrp_BRD-K09344309,-0.275,Not Clinically Relevant
ctrp_BRD-A05715709,-0.276,Not Clinically Relevant
ctrp_ML258,-0.277,Not Clinically Relevant
ctrp_fluorouracil,-0.277,antimetabolite
gdsc_DMOG,-0.277,Not Clinically Relevant
ctrp_WZ8040,-0.278,Not Clinically Relevant
gdsc_CP466722,-0.278,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.281,Not Clinically Relevant
gdsc_Lestauritinib,-0.282,Not Clinically Relevant
gdsc_AT-7519,-0.282,Not Clinically Relevant
ctrp_BEC,-0.282,Not Clinically Relevant
ctrp_CID-5951923,-0.283,Not Clinically Relevant
ctrp_linifanib,-0.284,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_Ko-143,-0.285,Not Clinically Relevant
ctrp_AZD7545,-0.285,Not Clinically Relevant
ccle_PHA-665752,-0.286,Not Clinically Relevant
ctrp_trametinib,-0.286,MEK inhibitor (MEK1 and MEK2)
gdsc_SNX-2112,-0.287,Not Clinically Relevant
ctrp_gefitinib,-0.287,EGFR inhibitor (Iressa)
gdsc_BAY-61-3606,-0.288,Not Clinically Relevant
ccle_Nutlin-3,-0.289,"Mdm2 antagonist, stabilizes p53 "
ctrp_SJ-172550,-0.289,Not Clinically Relevant
ctrp_neratinib,-0.289,Her2 and EGFR inhibitor
ctrp_BCL-LZH-4,-0.290,Not Clinically Relevant
ccle_17-AAG,-0.291,Not Clinically Relevant
ctrp_tosedostat,-0.292,inhibitor of the M1 family of aminopeptidases
gdsc_GW843682X,-0.292,Not Clinically Relevant
gdsc_THZ-2-49,-0.292,Not Clinically Relevant
ctrp_pluripotin,-0.292,Not Clinically Relevant
gdsc_BX796,-0.293,Not Clinically Relevant
ctrp_KU-60019,-0.294,Not Clinically Relevant
ctrp_fumonisin B1,-0.296,Not Clinically Relevant
ctrp_cyanoquinoline 11,-0.296,Not Clinically Relevant
ctrp_N9-isopropylolomoucine,-0.297,Not Clinically Relevant
ctrp_canertinib,-0.298,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ctrp_triptolide,-0.298,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex"
ctrp_tanespimycin,-0.299,HSP90 inhibitor
ctrp_AA-COCF3,-0.299,Not Clinically Relevant
ctrp_erismodegib,-0.299,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_BRD-K64610608,-0.300,Not Clinically Relevant
gdsc_Vinblastine,-0.300,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_BRD-K17060750,-0.301,Not Clinically Relevant
ctrp_WAY-362450,-0.301,Not Clinically Relevant
ctrp_VAF-347,-0.301,Not Clinically Relevant
ctrp_austocystin D,-0.302,Not Clinically Relevant
gdsc_GSK650394,-0.303,Not Clinically Relevant
ctrp_BRD-K48334597,-0.303,Not Clinically Relevant
ccle_Panobinostat,-0.304,HDAC inhibitor
ctrp_GSK4112,-0.304,Not Clinically Relevant
ctrp_NPC-26,-0.306,Not Clinically Relevant
gdsc_OSU-03012,-0.307,Not Clinically Relevant
ctrp_C6-ceramide,-0.308,Not Clinically Relevant
ctrp_AT13387,-0.308,Selective potent Hsp90 inhibitor
ctrp_LY-2157299,-0.308,Not Clinically Relevant
gdsc_Omipalisib,-0.308,Not Clinically Relevant
ctrp_PD318088,-0.310,Not Clinically Relevant
gdsc_YK-4-279,-0.312,Not Clinically Relevant
gdsc_Lapatinib,-0.313,HER2/EGFR inhibitor
ctrp_BRD-K71781559,-0.314,Not Clinically Relevant
gdsc_I-BET-762,-0.314,Not Clinically Relevant
ccle_Lapatinib,-0.314,HER2/EGFR inhibitor
gdsc_JQ12,-0.315,Not Clinically Relevant
ctrp_GDC-0879,-0.315,Not Clinically Relevant
gdsc_BI-2536,-0.316,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_azacitidine,-0.316,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_ML029,-0.317,Not Clinically Relevant
ctrp_PF-543,-0.317,Not Clinically Relevant
gdsc_Thapsigargin,-0.317,Not Clinically Relevant
gdsc_Shikonin,-0.318,Not Clinically Relevant
gdsc_AZD7762,-0.318, Chk1 / Chk2 inhibitor
ctrp_BRD-K33199242,-0.320,Not Clinically Relevant
gdsc_PFI-1,-0.321,Not Clinically Relevant
gdsc_Elesclomol,-0.321,Not Clinically Relevant
ctrp_istradefylline,-0.322,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_Erlotinib,-0.323,EGFR inhibitor (Tarceva)
gdsc_Seliciclib,-0.324,Not Clinically Relevant
ctrp_dasatinib,-0.324,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_PHA-793887,-0.324,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ccle_Erlotinib,-0.326,EGFR inhibitor (Tarceva)
ctrp_BRD-K41597374,-0.326,Not Clinically Relevant
ctrp_VU0155056,-0.326,Not Clinically Relevant
ctrp_L-685458,-0.327,Not Clinically Relevant
ccle_AZD6244,-0.328,MEK1 inhibitor
ctrp_ifosfamide,-0.329,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ccle_Nilotinib,-0.329,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Ponatinib,-0.329,Bcr-abl inhibitor
ctrp_ruxolitinib,-0.330,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
ctrp_lapatinib,-0.331,HER2/EGFR inhibitor
gdsc_PIK-93,-0.332,Not Clinically Relevant
ctrp_A-804598,-0.333,Not Clinically Relevant
gdsc_XMD8-92,-0.333,Not Clinically Relevant
ctrp_cyclophosphamide,-0.333,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)"
gdsc_A-443654,-0.333,Not Clinically Relevant
ctrp_IC-87114,-0.333,Not Clinically Relevant
gdsc_AS605240,-0.334,Not Clinically Relevant
gdsc_Fedratinib,-0.334,JAK2 inhibitor
gdsc_KIN001-244,-0.335,Not Clinically Relevant
gdsc_SGC0946,-0.336,Not Clinically Relevant
gdsc_CCT-018159,-0.336,Not Clinically Relevant
gdsc_Palbociclib,-0.337,CDK4/6 inhibitor
ctrp_trifluoperazine,-0.338,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors "
ctrp_abiraterone,-0.339,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
gdsc_Embelin,-0.339,Not Clinically Relevant
gdsc_Pictilisib,-0.340,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_SN-38,-0.341,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
gdsc_PF-562271,-0.341,Not Clinically Relevant
ctrp_BRD-K50799972,-0.342,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.343,Not Clinically Relevant
ctrp_BRD-K96970199,-0.343,Not Clinically Relevant
ctrp_procarbazine,-0.344,alkylating agent
gdsc_ZSTK474,-0.344,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_MI-1,-0.344,Not Clinically Relevant
gdsc_Saracatinib,-0.346,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Luminespib,-0.347,Not Clinically Relevant
gdsc_Cytarabine,-0.347,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
ctrp_BRD9647,-0.347,Not Clinically Relevant
ctrp_BRD-K09587429,-0.348,Not Clinically Relevant
gdsc_PD0325901,-0.348,Not Clinically Relevant
ctrp_afatinib,-0.349,EGFR and ErbB2 inhibitor
gdsc_Zibotentan,-0.349,Not Clinically Relevant
gdsc_Serdemetan,-0.350,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_AZD8055,-0.350,mTOR inhibitor
ctrp_CBB-1007,-0.351,Not Clinically Relevant
ctrp_BRD-K86535717,-0.351,Not Clinically Relevant
gdsc_Pyrimethamine,-0.351,Not Clinically Relevant
gdsc_Midostaurin,-0.352,Not Clinically Relevant
ctrp_BRD-K19103580,-0.352,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.352,Not Clinically Relevant
gdsc_Bleomycin,-0.352,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_IPR-456,-0.355,Not Clinically Relevant
gdsc_Tipifarnib,-0.355,Not Clinically Relevant
gdsc_Paclitaxel,-0.355,disrupts microtubule dynamics
gdsc_GSK269962A,-0.358,Not Clinically Relevant
gdsc_CMK,-0.358,Not Clinically Relevant
ctrp_BRD-K27986637,-0.358,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.359,Not Clinically Relevant
gdsc_Docetaxel,-0.361,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_HG6-64-1,-0.362,Not Clinically Relevant
ctrp_ibrutinib,-0.362,BTK kinase inhibitor
gdsc_MK-2206,-0.366,Akt1/2/3 inhibitor
gdsc_Bleomycin (50 uM),-0.366,Not Clinically Relevant
ctrp_etomoxir,-0.367,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_WH-4-023,-0.368,Not Clinically Relevant
gdsc_Salubrinal,-0.369,Not Clinically Relevant
ctrp_zebularine,-0.369,Not Clinically Relevant
gdsc_JNK-9L,-0.370,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.370,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.371,Not Clinically Relevant
gdsc_Bicalutamide,-0.374,"antiandrogen, used to treat prostate cancer"
gdsc_LFM-A13,-0.375,Not Clinically Relevant
ctrp_BRD-K52037352,-0.376,Not Clinically Relevant
ctrp_birinapant,-0.376,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
ctrp_PD 153035,-0.377,Not Clinically Relevant
gdsc_TGX221,-0.379,Not Clinically Relevant
gdsc_OSI-930,-0.379," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_Enzastaurin,-0.380,Not Clinically Relevant
gdsc_Dactolisib,-0.380,PI3K/mTOR inhibitor
gdsc_Trametinib,-0.380,MEK inhibitor (MEK1 and MEK2)
gdsc_NVP-BHG712,-0.381,Not Clinically Relevant
gdsc_AS601245,-0.384,Not Clinically Relevant
gdsc_Pevonedistat,-0.384,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_erlotinib,-0.384,EGFR inhibitor (Tarceva)
gdsc_FH535,-0.385,Not Clinically Relevant
gdsc_Refametinib,-0.385,Not Clinically Relevant
ctrp_PF-4800567 hydrochloride,-0.386,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.386,Not Clinically Relevant
gdsc_QL-VIII-58,-0.388,Not Clinically Relevant
gdsc_Piperlongumine,-0.391,Not Clinically Relevant
ctrp_SB-431542,-0.392,Not Clinically Relevant
gdsc_XMD11-85h,-0.393,Not Clinically Relevant
gdsc_Temozolomide,-0.395,alkylating agent
ctrp_O-6-benzylguanine,-0.396,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_KIN001-266,-0.396,Not Clinically Relevant
gdsc_MG-132,-0.398,Not Clinically Relevant
gdsc_BMS-509744,-0.400,Not Clinically Relevant
gdsc_KIN001-270,-0.400,Not Clinically Relevant
gdsc_TPCA-1,-0.405,Not Clinically Relevant
gdsc_Dasatinib,-0.406,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_Doramapimod,-0.407,Not Clinically Relevant
gdsc_Tamoxifen,-0.407,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_Avagacestat,-0.411,Not Clinically Relevant
gdsc_Cabozantinib,-0.411,"MET, AXL, VEGFR and RET inhibitor"
gdsc_Veliparib,-0.413,PARP inhibitor.
gdsc_Lenalidomide,-0.413,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_PF-4708671,-0.414,Not Clinically Relevant
gdsc_BMS-536924,-0.415,Not Clinically Relevant
gdsc_Temsirolimus,-0.415,Not Clinically Relevant
gdsc_A-770041,-0.418,Not Clinically Relevant
gdsc_Sunitinib,-0.418,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_EHT-1864,-0.420,Not Clinically Relevant
gdsc_STF-62247,-0.421,Not Clinically Relevant
gdsc_CHIR-99021,-0.422,Not Clinically Relevant
gdsc_FTI-277,-0.424,Not Clinically Relevant
ctrp_BRD-K49290616,-0.424,Not Clinically Relevant
gdsc_GSK1904529A,-0.426,Not Clinically Relevant
gdsc_NSC-87877,-0.428,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.431,Not Clinically Relevant
gdsc_CI-1040,-0.432,Not Clinically Relevant
gdsc_XMD15-27,-0.433,Not Clinically Relevant
gdsc_Selisistat,-0.434,SIRT1 inhibitor
gdsc_KIN001-236,-0.435,Not Clinically Relevant
gdsc_Masitinib,-0.436,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_JW-7-52-1,-0.437,Not Clinically Relevant
gdsc_SL0101,-0.438,Not Clinically Relevant
gdsc_WHI-P97,-0.439,Not Clinically Relevant
gdsc_FR-180204,-0.444,Not Clinically Relevant
gdsc_Bortezomib,-0.444,proteasome inhibitor (Velcade)
gdsc_FMK,-0.445,Not Clinically Relevant
gdsc_KU-55933,-0.445,Not Clinically Relevant
gdsc_CGP-60474,-0.447,Not Clinically Relevant
gdsc_CGP-082996,-0.448,Not Clinically Relevant
gdsc_XMD8-85,-0.449,Not Clinically Relevant
gdsc_CCT007093,-0.452,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.456,Not Clinically Relevant
gdsc_NU7441,-0.456,Not Clinically Relevant
gdsc_NVP-TAE684,-0.458,Not Clinically Relevant
gdsc_XAV939,-0.463,Not Clinically Relevant
gdsc_BIX02189,-0.466,Not Clinically Relevant
gdsc_CP724714,-0.466,Not Clinically Relevant
gdsc_TAK-715,-0.469,Not Clinically Relevant
gdsc_SB216763,-0.479,Not Clinically Relevant
gdsc_Tanespimycin,-0.481,HSP90 inhibitor
gdsc_Bryostatin 1,-0.486,Not Clinically Relevant
gdsc_Vismodegib,-0.487,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_Tozasertib,-0.488,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_RO-3306,-0.492,Not Clinically Relevant
gdsc_Rapamycin,-0.496,"rapamycin, mTOR inhibitor"
gdsc_PLX-4720,-0.499,Not Clinically Relevant
gdsc_681640,-0.506,Not Clinically Relevant
gdsc_AZD6482,-0.507,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_Pazopanib,-0.509,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_T0901317,-0.510,Not Clinically Relevant
gdsc_Motesanib,-0.511,Not Clinically Relevant
gdsc_PAC-1,-0.513,Not Clinically Relevant
gdsc_Gefitinib,-0.517,EGFR inhibitor (Iressa)
gdsc_Pelitinib,-0.519,Not Clinically Relevant
gdsc_IOX2,-0.520,Not Clinically Relevant
gdsc_Bexarotene,-0.520,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_Sorafenib,-0.520,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Parthenolide,-0.522,Not Clinically Relevant
gdsc_Cetuximab,-0.530,Not Clinically Relevant
gdsc_KIN001-260,-0.536,Not Clinically Relevant
gdsc_Selumetinib,-0.537,MEK1 inhibitor
gdsc_Bosutinib,-0.541,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Tivozanib,-0.546,VEGFR inhibitor
gdsc_Dabrafenib,-0.551,Braf (V600E) inhibitor
gdsc_rTRAIL,-0.555,Not Clinically Relevant
gdsc_GNF-2,-0.557,Not Clinically Relevant
gdsc_Y-39983,-0.558,Not Clinically Relevant
gdsc_QL-XI-92,-0.559,Not Clinically Relevant
gdsc_QS11,-0.559,Not Clinically Relevant
gdsc_AZ628,-0.565,Not Clinically Relevant
gdsc_Idelalisib,-0.566,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Afatinib,-0.567,EGFR and ErbB2 inhibitor
gdsc_Linifanib,-0.571,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
gdsc_VX-11e,-0.572,Not Clinically Relevant
gdsc_PD173074,-0.577,Not Clinically Relevant
gdsc_PHA-665752,-0.583,Not Clinically Relevant
gdsc_WZ-1-84,-0.594,Not Clinically Relevant
gdsc_Crizotinib,-0.596,"ALK, ROS1 and MET inhibitor"
gdsc_Cyclopamine,-0.617,Not Clinically Relevant
gdsc_VNLG/124,-0.620,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.623,Not Clinically Relevant
gdsc_Tretinoin,-0.623,Retinoid
gdsc_GW441756,-0.646,Not Clinically Relevant
gdsc_Quizartinib,-0.705,Flt3 inhibitor
gdsc_Ruxolitinib,-0.755,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
