,moa,GDSC,CTRP,CCLE,drug,score,evidence
ql-x-138,Not Clinically Relevant,0.242,,,gdsc_QL-X-138,0.242,+..
"1s,3r-rsl-3",Not Clinically Relevant,,0.242,,"ctrp_1S,3R-RSL-3",0.242,.+.
prima-1,Not Clinically Relevant,,0.24,,ctrp_PRIMA-1,0.24,.+.
regorafenib,VEGFR2-TIE2 inhibitor ,,0.24,,ctrp_regorafenib,0.24,.+.
cx-5461,Not Clinically Relevant,0.239,,,gdsc_CX-5461,0.239,+..
ml312,Not Clinically Relevant,,0.23800000000000002,,ctrp_ML312,0.238,.+.
brd-k94991378,Not Clinically Relevant,,0.237,,ctrp_BRD-K94991378,0.237,.+.
agk-2,Not Clinically Relevant,,0.237,,ctrp_AGK-2,0.237,.+.
cerulenin,Not Clinically Relevant,,0.237,,ctrp_cerulenin,0.237,.+.
mln2480,"TAK-580, pan-Raf kinase inhibitor",,0.237,,ctrp_MLN2480,0.237,.+.
narciclasine,Not Clinically Relevant,,0.23600000000000002,,ctrp_narciclasine,0.236,.+.
tw-37,Not Clinically Relevant,,0.23600000000000002,,ctrp_TW-37,0.236,.+.
chm-1,Not Clinically Relevant,,0.23600000000000002,,ctrp_CHM-1,0.236,.+.
ciclosporin,,,0.235,,ctrp_ciclosporin,0.235,.+.
prl-3 inhibitor i,Not Clinically Relevant,,0.235,,ctrp_PRL-3 inhibitor I,0.235,.+.
methylstat,Not Clinically Relevant,,0.235,,ctrp_methylstat,0.235,.+.
palmostatin b,Not Clinically Relevant,,0.23399999999999999,,ctrp_palmostatin B,0.234,.+.
wz4002,Not Clinically Relevant,,0.23399999999999999,,ctrp_WZ4002,0.234,.+.
ml210,Not Clinically Relevant,,0.23399999999999999,,ctrp_ML210,0.234,.+.
ouabain,Not Clinically Relevant,,0.23399999999999999,,ctrp_ouabain,0.234,.+.
leptomycin b,Not Clinically Relevant,,0.23399999999999999,,ctrp_leptomycin B,0.234,.+.
ko-143,Not Clinically Relevant,,0.23399999999999999,,ctrp_Ko-143,0.234,.+.
mk-1775,Wee1 kinase inhibitor,,0.23399999999999999,,ctrp_MK-1775,0.234,.+.
i-bet151,Not Clinically Relevant,,0.233,,ctrp_I-BET151,0.233,.+.
mk-0752,Notch (gamma secretase) inhibitor,,0.233,,ctrp_MK-0752,0.233,.+.
dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.233,,ctrp_dexamethasone,0.233,.+.
sch-79797,Not Clinically Relevant,,0.233,,ctrp_SCH-79797,0.233,.+.
neopeltolide,Not Clinically Relevant,,0.23199999999999998,,ctrp_neopeltolide,0.232,.+.
cr-1-31b,Not Clinically Relevant,,0.231,,ctrp_CR-1-31B,0.231,.+.
phloretin,Not Clinically Relevant,,0.23,,ctrp_phloretin,0.23,.+.
wz8040,Not Clinically Relevant,,0.23,,ctrp_WZ8040,0.23,.+.
cay10594,Not Clinically Relevant,,0.23,,ctrp_CAY10594,0.23,.+.
jq-1,Not Clinically Relevant,,0.22899999999999998,,ctrp_JQ-1,0.229,.+.
wp1130,Not Clinically Relevant,,0.22899999999999998,,ctrp_WP1130,0.229,.+.
gsk2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.228,,ctrp_GSK2636771,0.228,.+.
sb-743921,kinesin spindle protein (KSP) inhibitor,,0.228,,ctrp_SB-743921,0.228,.+.
brd-k14844214,Not Clinically Relevant,,0.22699999999999998,,ctrp_BRD-K14844214,0.227,.+.
ci-976,Not Clinically Relevant,,0.22699999999999998,,ctrp_CI-976,0.227,.+.
clofarabine,purine nucleoside antimetabolite,,0.22699999999999998,,ctrp_clofarabine,0.227,.+.
nvp-bsk805,Not Clinically Relevant,,0.226,,ctrp_NVP-BSK805,0.226,.+.
az-3146,Not Clinically Relevant,,0.22399999999999998,,ctrp_AZ-3146,0.224,.+.
myricetin,Not Clinically Relevant,,0.223,,ctrp_myricetin,0.223,.+.
obatoclax,Not Clinically Relevant,,0.222,,ctrp_obatoclax,0.222,.+.
brd9876,Not Clinically Relevant,,0.222,,ctrp_BRD9876,0.222,.+.
ex-527,SIRT1 inhibitor,,0.222,,ctrp_EX-527,0.222,.+.
sr-ii-138a,Not Clinically Relevant,,0.222,,ctrp_SR-II-138A,0.222,.+.
ql-xii-47,Not Clinically Relevant,0.22,,,gdsc_QL-XII-47,0.22,+..
unc0321,Not Clinically Relevant,,0.21899999999999997,,ctrp_UNC0321,0.219,.+.
cudc-101,Not Clinically Relevant,0.217,,,gdsc_CUDC-101,0.217,+..
brd4132,Not Clinically Relevant,,0.21600000000000003,,ctrp_BRD4132,0.216,.+.
le-135,Not Clinically Relevant,,0.215,,ctrp_LE-135,0.215,.+.
sirolimus,"rapamycin, mTOR inhibitor",,0.215,,ctrp_sirolimus,0.215,.+.
oligomycin a,Not Clinically Relevant,,0.215,,ctrp_oligomycin A,0.215,.+.
fulvestrant,selective estrogen receptor degrader (SERD),,0.215,,ctrp_fulvestrant,0.215,.+.
qw-bi-011,Not Clinically Relevant,,0.214,,ctrp_QW-BI-011,0.214,.+.
alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.213,,ctrp_alvocidib,0.213,.+.
brd-k30748066,Not Clinically Relevant,,0.21100000000000002,,ctrp_BRD-K30748066,0.211,.+.
vandetanib,"VEGFR, EGFR and RET inhibitor",,0.21100000000000002,,ctrp_vandetanib,0.211,.+.
ku 0060648,Not Clinically Relevant,,0.209,,ctrp_KU 0060648,0.209,.+.
brd-k01737880,Not Clinically Relevant,,0.209,,ctrp_BRD-K01737880,0.209,.+.
dbeq,Not Clinically Relevant,,0.203,,ctrp_DBeQ,0.203,.+.
dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.19899999999999998,,ctrp_dinaciclib,0.199,.+.
smer-3,Not Clinically Relevant,,0.198,,ctrp_SMER-3,0.198,.+.
thz-2-102-1,Not Clinically Relevant,0.195,,,gdsc_THZ-2-102-1,0.195,+..
sid 26681509,Not Clinically Relevant,,0.192,,ctrp_SID 26681509,0.192,.+.
lovastatin,"HMG-CoA reductase inhibitor,",,0.185,,ctrp_lovastatin,0.185,.+.
topotecan,Topo I inhibitor,,0.27899999999999997,-0.226,ccle_Topotecan,0.026,.+-
serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.33,0.375,,gdsc_Serdemetan,0.022,-+.
raf265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.226,-0.191,ccle_RAF265,0.018,.+-
doxorubicin,"Topo II inhibitor, DNA intercalator",-0.228,0.256,,gdsc_Doxorubicin,0.014,-+.
entinostat,HDAC inhibitor,0.273,-0.29,,ctrp_entinostat,-0.008,+-.
vorinostat,HDAC inhibitor (SAHA),0.292,-0.307,,ctrp_vorinostat,-0.008,+-.
pik-93,Not Clinically Relevant,-0.29100000000000004,0.268,,gdsc_PIK-93,-0.012,-+.
bi-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.297,0.266,,gdsc_BI-2536,-0.015,-+.
tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.4,0.358,,gdsc_Tamoxifen,-0.021,-+.
azd7762, Chk1 / Chk2 inhibitor,-0.28800000000000003,0.245,,gdsc_AZD7762,-0.022,-+.
gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.268,0.221,,gdsc_Gemcitabine,-0.024,-+.
docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.301,0.251,,gdsc_Docetaxel,-0.025,-+.
zstk474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.32799999999999996,0.259,,gdsc_ZSTK474,-0.034,-+.
mk-2206,Akt1/2/3 inhibitor,-0.355,0.27399999999999997,,gdsc_MK-2206,-0.041,-+.
cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.415,0.33399999999999996,,gdsc_Cabozantinib,-0.041,-+.
bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.441,0.348,,gdsc_Bexarotene,-0.047,-+.
pha-793887,"CDK inhibitor, esp CDK2, CDK5 and CDK7",-0.32299999999999995,0.226,,gdsc_PHA-793887,-0.048,-+.
plx-4720,Not Clinically Relevant,-0.474,0.369,,gdsc_PLX-4720,-0.052,-+.
mg-132,Not Clinically Relevant,-0.373,0.265,,gdsc_MG-132,-0.054,-+.
azd8055,mTOR inhibitor,-0.316,0.203,,gdsc_AZD8055,-0.056,-+.
tpca-1,Not Clinically Relevant,-0.37,0.247,,gdsc_TPCA-1,-0.062,-+.
piperlongumine,Not Clinically Relevant,-0.361,0.235,,gdsc_Piperlongumine,-0.063,-+.
bms-536924,Not Clinically Relevant,-0.395,0.264,,gdsc_BMS-536924,-0.066,-+.
ku-55933,Not Clinically Relevant,-0.409,0.27699999999999997,,gdsc_KU-55933,-0.066,-+.
sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.41100000000000003,0.268,,gdsc_Sunitinib,-0.072,-+.
nvp-tae684,Not Clinically Relevant,-0.43,0.285,,gdsc_NVP-TAE684,-0.073,-+.
temozolomide,alkylating agent,-0.40299999999999997,0.251,,gdsc_Temozolomide,-0.076,-+.
chir-99021,Not Clinically Relevant,-0.409,0.244,,gdsc_CHIR-99021,-0.082,-+.
azd6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.447,0.27699999999999997,,gdsc_AZD6482,-0.085,-+.
temsirolimus,Not Clinically Relevant,-0.424,0.245,,gdsc_Temsirolimus,-0.09,-+.
pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.475,0.28800000000000003,,gdsc_Pazopanib,-0.093,-+.
pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.385,0.192,,gdsc_Pevonedistat,-0.096,-+.
tretinoin,Retinoid,-0.59,0.39299999999999996,,gdsc_Tretinoin,-0.098,-+.
paclitaxel,disrupts microtubule dynamics,-0.324,0.235,-0.222,gdsc_Paclitaxel,-0.104,-+-
tivozanib,VEGFR inhibitor,-0.5,0.289,,gdsc_Tivozanib,-0.106,-+.
bortezomib,proteasome inhibitor (Velcade),-0.424,0.209,,gdsc_Bortezomib,-0.108,-+.
pac-1,Not Clinically Relevant,-0.495,0.249,,gdsc_PAC-1,-0.123,-+.
sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.51,0.275,-0.225,gdsc_Sorafenib,-0.153,-+-
brd-k71935468,Not Clinically Relevant,,-0.17,,ctrp_BRD-K71935468,-0.17,.-.
sns-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.19699999999999998,,ctrp_SNS-032,-0.197,.-.
quizartinib,Flt3 inhibitor,-0.65,0.253,,gdsc_Quizartinib,-0.198,-+.
aew541,Not Clinically Relevant,,,-0.20600000000000002,ccle_AEW541,-0.206,..-
mitomycin-c,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",-0.21,,,gdsc_Mitomycin-C,-0.21,-..
brd-k33514849,Not Clinically Relevant,,-0.21,,ctrp_BRD-K33514849,-0.21,.-.
brd-k97651142,Not Clinically Relevant,,-0.212,,ctrp_BRD-K97651142,-0.212,.-.
stemregenin 1,Not Clinically Relevant,,-0.212,,ctrp_StemRegenin 1,-0.212,.-.
hbx-41108,Not Clinically Relevant,,-0.212,,ctrp_HBX-41108,-0.212,.-.
azd0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.214,ccle_AZD0530,-0.214,..-
sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",-0.217,,,gdsc_Sepantronium bromide,-0.217,-..
betulinic acid,Not Clinically Relevant,,-0.21899999999999997,,ctrp_betulinic acid,-0.219,.-.
avicin d,Not Clinically Relevant,,-0.222,,ctrp_avicin D,-0.222,.-.
mln2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.222,,ctrp_MLN2238,-0.222,.-.
ipa-3,Not Clinically Relevant,-0.223,,,gdsc_IPA-3,-0.223,-..
brd-k63431240,Not Clinically Relevant,,-0.223,,ctrp_BRD-K63431240,-0.223,.-.
methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",-0.265,-0.184,,gdsc_Methotrexate,-0.224,--.
gw-405833,Not Clinically Relevant,,-0.226,,ctrp_GW-405833,-0.226,.-.
bec,Not Clinically Relevant,,-0.22699999999999998,,ctrp_BEC,-0.227,.-.
gsk525762a,Not Clinically Relevant,,-0.22899999999999998,,ctrp_GSK525762A,-0.229,.-.
brefeldin a,Not Clinically Relevant,,-0.22899999999999998,,ctrp_brefeldin A,-0.229,.-.
phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.22899999999999998,,,gdsc_Phenformin,-0.229,-..
snx-2112,Not Clinically Relevant,-0.245,-0.214,,gdsc_SNX-2112,-0.229,--.
triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,-0.23,,ctrp_triptolide,-0.23,.-.
pyrazolanthrone,Not Clinically Relevant,,-0.23,,ctrp_pyrazolanthrone,-0.23,.-.
brd-k48477130,Not Clinically Relevant,,-0.23199999999999998,,ctrp_BRD-K48477130,-0.232,.-.
jq1,Not Clinically Relevant,-0.23399999999999999,,,gdsc_JQ1,-0.234,-..
brd-k55116708,Not Clinically Relevant,,-0.237,,ctrp_BRD-K55116708,-0.237,.-.
vu0155056,Not Clinically Relevant,,-0.23800000000000002,,ctrp_VU0155056,-0.238,.-.
gsk-j4,Not Clinically Relevant,,-0.23800000000000002,,ctrp_GSK-J4,-0.238,.-.
canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.239,,ctrp_canertinib,-0.239,.-.
brd-k09344309,Not Clinically Relevant,,-0.24100000000000002,,ctrp_BRD-K09344309,-0.241,.-.
tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.24100000000000002,,ctrp_tosedostat,-0.241,.-.
valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.24100000000000002,,ctrp_valdecoxib,-0.241,.-.
tki258,Not Clinically Relevant,,,-0.242,ccle_TKI258,-0.242,..-
ver-155008,Not Clinically Relevant,,-0.243,,ctrp_VER-155008,-0.243,.-.
bafilomycin a1,Not Clinically Relevant,,-0.243,,ctrp_bafilomycin A1,-0.243,.-.
neratinib,Her2 and EGFR inhibitor,,-0.243,,ctrp_neratinib,-0.243,.-.
zd-6474,"VEGFR, EGFR and RET inhibitor",,,-0.243,ccle_ZD-6474,-0.243,..-
vinorelbine,Not Clinically Relevant,-0.244,,,gdsc_Vinorelbine,-0.244,-..
col-3,matrix metalloproteinase (MMP) inhibitor,,-0.24600000000000002,,ctrp_COL-3,-0.246,.-.
khs101,Not Clinically Relevant,,-0.247,,ctrp_KHS101,-0.247,.-.
sb590885,Not Clinically Relevant,-0.247,,,gdsc_SB590885,-0.247,-..
dmog,Not Clinically Relevant,-0.249,,,gdsc_DMOG,-0.249,-..
brd-k71781559,Not Clinically Relevant,,-0.249,,ctrp_BRD-K71781559,-0.249,.-.
nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,-0.222,-0.278,ccle_Nutlin-3,-0.25,.--
sch-529074,Not Clinically Relevant,,-0.251,,ctrp_SCH-529074,-0.251,.-.
17-aag,Not Clinically Relevant,,,-0.251,ccle_17-AAG,-0.251,..-
spautin-1,Not Clinically Relevant,,-0.253,,ctrp_spautin-1,-0.253,.-.
azd7545,Not Clinically Relevant,,-0.253,,ctrp_AZD7545,-0.253,.-.
marinopyrrole a,Not Clinically Relevant,,-0.254,,ctrp_marinopyrrole A,-0.254,.-.
brd-a94377914,Not Clinically Relevant,,-0.256,,ctrp_BRD-A94377914,-0.256,.-.
dacinostat,Not Clinically Relevant,-0.256,,,gdsc_Dacinostat,-0.256,-..
brd8958,Not Clinically Relevant,,-0.257,,ctrp_BRD8958,-0.257,.-.
nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.257,,ctrp_nelarabine,-0.257,.-.
sj-172550,Not Clinically Relevant,,-0.257,,ctrp_SJ-172550,-0.257,.-.
ml258,Not Clinically Relevant,,-0.258,,ctrp_ML258,-0.258,.-.
xmd8-92,Not Clinically Relevant,-0.258,,,gdsc_XMD8-92,-0.258,-..
tae684,Not Clinically Relevant,,,-0.258,ccle_TAE684,-0.258,..-
brd-a05715709,Not Clinically Relevant,,-0.26,,ctrp_BRD-A05715709,-0.26,.-.
bms-345541,Not Clinically Relevant,-0.319,-0.203,,gdsc_BMS-345541,-0.261,--.
merck60,Not Clinically Relevant,,-0.262,,ctrp_Merck60,-0.262,.-.
brd-k48334597,Not Clinically Relevant,,-0.263,,ctrp_BRD-K48334597,-0.263,.-.
lestauritinib,Not Clinically Relevant,-0.263,,,gdsc_Lestauritinib,-0.263,-..
c6-ceramide,Not Clinically Relevant,,-0.263,,ctrp_C6-ceramide,-0.263,.-.
pd-0325901,Not Clinically Relevant,,,-0.263,ccle_PD-0325901,-0.263,..-
cid-5951923,Not Clinically Relevant,,-0.264,,ctrp_CID-5951923,-0.264,.-.
austocystin d,Not Clinically Relevant,,-0.265,,ctrp_austocystin D,-0.265,.-.
at13387,Selective potent Hsp90 inhibitor,,-0.265,,ctrp_AT13387,-0.265,.-.
bx796,Not Clinically Relevant,-0.266,,,gdsc_BX796,-0.266,-..
way-362450,Not Clinically Relevant,,-0.267,,ctrp_WAY-362450,-0.267,.-.
fumonisin b1,Not Clinically Relevant,,-0.267,,ctrp_fumonisin B1,-0.267,.-.
thz-2-49,Not Clinically Relevant,-0.267,,,gdsc_THZ-2-49,-0.267,-..
pfi-1,Not Clinically Relevant,-0.268,,,gdsc_PFI-1,-0.268,-..
shikonin,Not Clinically Relevant,-0.27,,,gdsc_Shikonin,-0.27,-..
ciclopirox,antifungal agent for topical dermatologic treatment of superficial mycoses,,-0.27,,ctrp_ciclopirox,-0.27,.-.
cyanoquinoline 11,Not Clinically Relevant,,-0.271,,ctrp_cyanoquinoline 11,-0.271,.-.
wz3105,Not Clinically Relevant,-0.271,,,gdsc_WZ3105,-0.271,-..
bcl-lzh-4,Not Clinically Relevant,,-0.271,,ctrp_BCL-LZH-4,-0.271,.-.
seliciclib,Not Clinically Relevant,-0.272,,,gdsc_Seliciclib,-0.272,-..
brd-a86708339,Not Clinically Relevant,,-0.275,,ctrp_BRD-A86708339,-0.275,.-.
ng-25,Not Clinically Relevant,-0.276,,,gdsc_NG-25,-0.276,-..
brd-k50799972,Not Clinically Relevant,,-0.276,,ctrp_BRD-K50799972,-0.276,.-.
saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.32899999999999996,-0.22399999999999998,,gdsc_Saracatinib,-0.276,--.
a-804598,Not Clinically Relevant,,-0.276,,ctrp_A-804598,-0.276,.-.
npc-26,Not Clinically Relevant,,-0.276,,ctrp_NPC-26,-0.276,.-.
vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.276,,,gdsc_Vinblastine,-0.276,-..
bay-61-3606,Not Clinically Relevant,-0.276,,,gdsc_BAY-61-3606,-0.276,-..
omipalisib,Not Clinically Relevant,-0.27699999999999997,,,gdsc_Omipalisib,-0.277,-..
epothilone b,Not Clinically Relevant,-0.27699999999999997,,,gdsc_Epothilone B,-0.277,-..
5-fluorouracil,antimetabolite,-0.278,,,gdsc_5-Fluorouracil,-0.278,-..
ifosfamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA",,-0.278,,ctrp_ifosfamide,-0.278,.-.
aa-cocf3,Not Clinically Relevant,,-0.27899999999999997,,ctrp_AA-COCF3,-0.279,.-.
fluorouracil,antimetabolite,,-0.28,,ctrp_fluorouracil,-0.28,.-.
neuronal differentiation inducer iii,Not Clinically Relevant,,-0.28,,ctrp_neuronal differentiation inducer III,-0.28,.-.
cp466722,Not Clinically Relevant,-0.28,,,gdsc_CP466722,-0.28,-..
pd-0332991,CDK4/6 inhibitor,,,-0.281,ccle_PD-0332991,-0.281,..-
at-7519,Not Clinically Relevant,-0.281,,,gdsc_AT-7519,-0.281,-..
mi-2,Not Clinically Relevant,,-0.282,,ctrp_MI-2,-0.282,.-.
gw843682x,Not Clinically Relevant,-0.282,,,gdsc_GW843682X,-0.282,-..
gdc-0879,Not Clinically Relevant,,-0.28300000000000003,,ctrp_GDC-0879,-0.283,.-.
plx4720,Not Clinically Relevant,,,-0.284,ccle_PLX4720,-0.284,..-
brd-k64610608,Not Clinically Relevant,,-0.284,,ctrp_BRD-K64610608,-0.284,.-.
pd318088,Not Clinically Relevant,,-0.285,,ctrp_PD318088,-0.285,.-.
kin001-244,Not Clinically Relevant,-0.285,,,gdsc_KIN001-244,-0.285,-..
brd-k04800985,Not Clinically Relevant,,-0.287,,ctrp_BRD-K04800985,-0.287,.-.
lapatinib,HER2/EGFR inhibitor,-0.308,-0.292,-0.264,gdsc_Lapatinib,-0.288,---
osu-03012,Not Clinically Relevant,-0.29,,,gdsc_OSU-03012,-0.29,-..
hyperforin,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA",,-0.29,,ctrp_hyperforin,-0.29,.-.
tl-1-85,Not Clinically Relevant,-0.29,,,gdsc_TL-1-85,-0.29,-..
elesclomol,Not Clinically Relevant,-0.29100000000000004,,,gdsc_Elesclomol,-0.291,-..
gsk4112,Not Clinically Relevant,,-0.29100000000000004,,ctrp_GSK4112,-0.291,.-.
mi-1,Not Clinically Relevant,,-0.29100000000000004,,ctrp_MI-1,-0.291,.-.
erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.29100000000000004,,ctrp_erismodegib,-0.291,.-.
nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.22,-0.298,-0.354,ccle_Nilotinib,-0.291,---
l-685458,Not Clinically Relevant,,-0.302,-0.281,ctrp_L-685458,-0.292,.--
azd6244,MEK1 inhibitor,,,-0.292,ccle_AZD6244,-0.292,..-
ml334 diastereomer,Not Clinically Relevant,,-0.293,,ctrp_ML334 diastereomer,-0.293,.-.
pf2341066,"ALK, ROS1 and MET inhibitor",,,-0.294,ccle_PF2341066,-0.294,..-
irinotecan,"aka CPT-11, inhibitor of Topo I",,,-0.29600000000000004,ccle_Irinotecan,-0.296,..-
jq12,Not Clinically Relevant,-0.29600000000000004,,,gdsc_JQ12,-0.296,-..
ml029,Not Clinically Relevant,,-0.297,,ctrp_ML029,-0.297,.-.
gsk650394,Not Clinically Relevant,-0.297,,,gdsc_GSK650394,-0.297,-..
yk-4-279,Not Clinically Relevant,-0.298,,,gdsc_YK-4-279,-0.298,-..
erlotinib,EGFR inhibitor (Tarceva),-0.28800000000000003,-0.33399999999999996,-0.272,ctrp_erlotinib,-0.298,---
sr8278,Not Clinically Relevant,,-0.299,,ctrp_SR8278,-0.299,.-.
i-bet-762,Not Clinically Relevant,-0.3,,,gdsc_I-BET-762,-0.3,-..
brd-k27986637,Not Clinically Relevant,,-0.3,,ctrp_BRD-K27986637,-0.3,.-.
ipr-456,Not Clinically Relevant,,-0.301,,ctrp_IPR-456,-0.301,.-.
procarbazine,alkylating agent,,-0.304,,ctrp_procarbazine,-0.304,.-.
decitabine,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)",,-0.305,,ctrp_decitabine,-0.305,.-.
fedratinib,JAK2 inhibitor,-0.305,,,gdsc_Fedratinib,-0.305,-..
etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.305,,ctrp_etomoxir,-0.305,.-.
pyrimethamine,Not Clinically Relevant,-0.306,,,gdsc_Pyrimethamine,-0.306,-..
imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.261,-0.35,,ctrp_imatinib,-0.306,--.
palbociclib,CDK4/6 inhibitor,-0.306,,,gdsc_Palbociclib,-0.306,-..
zibotentan,Not Clinically Relevant,-0.307,,,gdsc_Zibotentan,-0.307,-..
trifluoperazine,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors ",,-0.307,,ctrp_trifluoperazine,-0.307,.-.
istradefylline,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease",,-0.308,,ctrp_istradefylline,-0.308,.-.
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.308,,ctrp_abiraterone,-0.308,.-.
s-trityl-l-cysteine,Not Clinically Relevant,-0.308,,,gdsc_S-Trityl-L-cysteine,-0.308,-..
azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.31,,ctrp_azacitidine,-0.31,.-.
ic-87114,Not Clinically Relevant,,-0.312,,ctrp_IC-87114,-0.312,.-.
thapsigargin,Not Clinically Relevant,-0.313,,,gdsc_Thapsigargin,-0.313,-..
pd 153035,Not Clinically Relevant,,-0.315,,ctrp_PD 153035,-0.315,.-.
isonicotinohydroxamic acid,Not Clinically Relevant,,-0.315,,ctrp_isonicotinohydroxamic acid,-0.315,.-.
cct-018159,Not Clinically Relevant,-0.315,,,gdsc_CCT-018159,-0.315,-..
osi-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.363,-0.26899999999999996,,gdsc_OSI-930,-0.316,--.
sgc0946,Not Clinically Relevant,-0.317,,,gdsc_SGC0946,-0.317,-..
vaf-347,Not Clinically Relevant,,-0.317,,ctrp_VAF-347,-0.317,.-.
as605240,Not Clinically Relevant,-0.318,,,gdsc_AS605240,-0.318,-..
pf-543,Not Clinically Relevant,,-0.32,,ctrp_PF-543,-0.32,.-.
lbw242,Not Clinically Relevant,,,-0.321,ccle_LBW242,-0.321,..-
cbb-1007,Not Clinically Relevant,,-0.322,,ctrp_CBB-1007,-0.322,.-.
brd-k19103580,Not Clinically Relevant,,-0.322,,ctrp_BRD-K19103580,-0.322,.-.
dactolisib,PI3K/mTOR inhibitor,-0.322,,,gdsc_Dactolisib,-0.322,-..
(5z)-7-oxozeaenol,Not Clinically Relevant,-0.322,,,gdsc_(5Z)-7-Oxozeaenol,-0.322,-..
pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.32299999999999995,,,gdsc_Pictilisib,-0.323,-..
brd-k33199242,Not Clinically Relevant,,-0.325,,ctrp_BRD-K33199242,-0.325,.-.
gsk269962a,Not Clinically Relevant,-0.325,,,gdsc_GSK269962A,-0.325,-..
embelin,Not Clinically Relevant,-0.325,,,gdsc_Embelin,-0.325,-..
a-443654,Not Clinically Relevant,-0.326,,,gdsc_A-443654,-0.326,-..
cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.327,,,gdsc_Cytarabine,-0.327,-..
brd9647,Not Clinically Relevant,,-0.327,,ctrp_BRD9647,-0.327,.-.
fsc231,Not Clinically Relevant,,-0.32799999999999996,,ctrp_FSC231,-0.328,.-.
brd-k41597374,Not Clinically Relevant,,-0.32799999999999996,,ctrp_BRD-K41597374,-0.328,.-.
masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.418,-0.23800000000000002,,gdsc_Masitinib,-0.328,--.
