drug,score,moa
ctrp_masitinib,0.258,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
ctrp_dinaciclib,0.257,"CDK inhibitor, esp CDK1, 2, 5, and 9"
ctrp_LE-135,0.257,Not Clinically Relevant
ctrp_BRD-K34099515,0.257,Not Clinically Relevant
ctrp_regorafenib,0.257,VEGFR2-TIE2 inhibitor 
ctrp_TW-37,0.256,Not Clinically Relevant
gdsc_GSK690693,0.255,Not Clinically Relevant
ctrp_canertinib,0.255,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ccle_Irinotecan,0.254,"aka CPT-11, inhibitor of Topo I"
ctrp_QW-BI-011,0.253,Not Clinically Relevant
ctrp_obatoclax,0.253,Not Clinically Relevant
ctrp_YM-155,0.252,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_DBeQ,0.252,Not Clinically Relevant
ctrp_BRD-A02303741,0.252,Not Clinically Relevant
gdsc_Mitomycin-C,0.252,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_WP1130,0.251,Not Clinically Relevant
gdsc_Etoposide,0.251,Topo II inhibitor
ctrp_BRD9876,0.251,Not Clinically Relevant
ctrp_CI-976,0.250,Not Clinically Relevant
ctrp_ML320,0.249,Not Clinically Relevant
gdsc_Sepantronium bromide,0.249,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_BRD-K01737880,0.247,Not Clinically Relevant
ctrp_AZD8055,0.247,mTOR inhibitor
ctrp_tigecycline,0.246,antibiotic used to treat a number of bacterial infections
gdsc_QL-XII-47,0.246,Not Clinically Relevant
ctrp_SNX-2112,0.246,Not Clinically Relevant
gdsc_TW 37,0.246,Not Clinically Relevant
gdsc_Dacinostat,0.246,Not Clinically Relevant
ccle_TAE684,0.245,Not Clinically Relevant
ctrp_EX-527,0.244,SIRT1 inhibitor
ctrp_SID 26681509,0.242,Not Clinically Relevant
ctrp_GSK-J4,0.241,Not Clinically Relevant
ctrp_SR8278,0.238,Not Clinically Relevant
ctrp_oligomycin A,0.237,Not Clinically Relevant
ctrp_TG-101348,0.237,JAK2 inhibitor
gdsc_PI-103,0.236,Not Clinically Relevant
ctrp_StemRegenin 1,0.236,Not Clinically Relevant
"ctrp_1S,3R-RSL-3",0.235,Not Clinically Relevant
ctrp_KU 0060648,0.232,Not Clinically Relevant
gdsc_THZ-2-102-1,0.231,Not Clinically Relevant
ctrp_BRD-K30748066,0.228,Not Clinically Relevant
ctrp_BRD4132,0.228,Not Clinically Relevant
ctrp_fulvestrant,0.226,selective estrogen receptor degrader (SERD)
ctrp_lovastatin,0.221,"HMG-CoA reductase inhibitor,"
ctrp_vandetanib,0.220,"VEGFR, EGFR and RET inhibitor"
ctrp_SNS-032,0.215,"CDK inhibitor, esp CDK2 , 7 and 9 "
ctrp_neopeltolide,0.214,Not Clinically Relevant
ctrp_BRD-K33514849,0.203,Not Clinically Relevant
ccle_Topotecan,0.197,Topo I inhibitor
ccle_Paclitaxel,0.185,disrupts microtubule dynamics
ctrp_bafilomycin A1,-0.185,Not Clinically Relevant
ctrp_methotrexate,-0.189,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_BEC,-0.190,Not Clinically Relevant
ccle_RAF265,-0.207,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_BRD-K71935468,-0.215,Not Clinically Relevant
ccle_17-AAG,-0.217,Not Clinically Relevant
gdsc_Nilotinib,-0.219,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_IPA-3,-0.226,Not Clinically Relevant
gdsc_TL-1-85,-0.227,Not Clinically Relevant
gdsc_NG-25,-0.228,Not Clinically Relevant
ccle_AZD0530,-0.232,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_neratinib,-0.233,Her2 and EGFR inhibitor
ctrp_tanespimycin,-0.234,HSP90 inhibitor
ctrp_austocystin D,-0.235,Not Clinically Relevant
ctrp_KHS101,-0.236,Not Clinically Relevant
ctrp_brefeldin A,-0.242,Not Clinically Relevant
ccle_TKI258,-0.247,Not Clinically Relevant
ctrp_BRD8958,-0.247,Not Clinically Relevant
ctrp_saracatinib,-0.248,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_BRD-K63431240,-0.248,Not Clinically Relevant
ctrp_avicin D,-0.249,Not Clinically Relevant
ctrp_COL-3,-0.249,matrix metalloproteinase (MMP) inhibitor
ctrp_betulinic acid,-0.250,Not Clinically Relevant
ctrp_BRD-K48334597,-0.251,Not Clinically Relevant
gdsc_DMOG,-0.252,Not Clinically Relevant
ctrp_valdecoxib,-0.252,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
gdsc_Gemcitabine,-0.253,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
gdsc_Phenformin,-0.254,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
gdsc_Doxorubicin,-0.255,"Topo II inhibitor, DNA intercalator"
ctrp_gefitinib,-0.255,EGFR inhibitor (Iressa)
gdsc_SNX-2112,-0.255,Not Clinically Relevant
ctrp_BRD-K27224038,-0.256,Not Clinically Relevant
ctrp_bosutinib,-0.259,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Epothilone B,-0.259,Not Clinically Relevant
ctrp_selumetinib,-0.261,MEK1 inhibitor
ctrp_CAY10594,-0.261,Not Clinically Relevant
ccle_PD-0325901,-0.263,Not Clinically Relevant
gdsc_GSK650394,-0.264,Not Clinically Relevant
ccle_L-685458,-0.264,Not Clinically Relevant
ccle_ZD-6474,-0.266,"VEGFR, EGFR and RET inhibitor"
ctrp_abiraterone,-0.266,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
ctrp_BRD-K14844214,-0.266,Not Clinically Relevant
ctrp_BRD-K55116708,-0.268,Not Clinically Relevant
ctrp_AZD7545,-0.268,Not Clinically Relevant
ctrp_spautin-1,-0.269,Not Clinically Relevant
ctrp_BRD-K97651142,-0.270,Not Clinically Relevant
ccle_Sorafenib,-0.270,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Vinblastine,-0.271,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_BRD-K48477130,-0.271,Not Clinically Relevant
gdsc_THZ-2-49,-0.271,Not Clinically Relevant
gdsc_Imatinib,-0.273,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_JQ1,-0.274,Not Clinically Relevant
ctrp_ifosfamide,-0.277,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_VER-155008,-0.277,Not Clinically Relevant
ccle_Lapatinib,-0.278,HER2/EGFR inhibitor
gdsc_Lestauritinib,-0.278,Not Clinically Relevant
ccle_PD-0332991,-0.278,CDK4/6 inhibitor
ctrp_CID-5951923,-0.278,Not Clinically Relevant
ctrp_bortezomib,-0.280,proteasome inhibitor (Velcade)
ctrp_BRD-K27986637,-0.280,Not Clinically Relevant
gdsc_AZD7762,-0.280, Chk1 / Chk2 inhibitor
gdsc_BAY-61-3606,-0.280,Not Clinically Relevant
gdsc_Elesclomol,-0.280,Not Clinically Relevant
gdsc_SB590885,-0.281,Not Clinically Relevant
gdsc_Vinorelbine,-0.281,Not Clinically Relevant
ctrp_BRD-K09344309,-0.285,Not Clinically Relevant
gdsc_YK-4-279,-0.287,Not Clinically Relevant
ctrp_nelarabine,-0.288,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_AS605240,-0.288,Not Clinically Relevant
ctrp_WAY-362450,-0.288,Not Clinically Relevant
ctrp_SJ-172550,-0.289,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.289,Not Clinically Relevant
ctrp_MLN2238,-0.290,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
gdsc_OSU-03012,-0.291,Not Clinically Relevant
ctrp_A-804598,-0.293,Not Clinically Relevant
gdsc_GW843682X,-0.294,Not Clinically Relevant
gdsc_Cytarabine,-0.295,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
gdsc_BI-2536,-0.297,"Plk1 inhibitor, less active against Plk2 and Plk3."
gdsc_CCT-018159,-0.297,Not Clinically Relevant
ctrp_fumonisin B1,-0.298,Not Clinically Relevant
ctrp_BRD-K94991378,-0.301,Not Clinically Relevant
gdsc_JQ12,-0.301,Not Clinically Relevant
gdsc_PFI-1,-0.302,Not Clinically Relevant
gdsc_KIN001-244,-0.303,Not Clinically Relevant
gdsc_Shikonin,-0.303,Not Clinically Relevant
gdsc_Docetaxel,-0.304,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ctrp_PD318088,-0.304,Not Clinically Relevant
gdsc_Omipalisib,-0.305,Not Clinically Relevant
ctrp_dasatinib,-0.307,"BCR-Abl, Src, c-Kit inhibitor"
ccle_PHA-665752,-0.308,Not Clinically Relevant
ccle_PLX4720,-0.308,Not Clinically Relevant
ctrp_VAF-347,-0.308,Not Clinically Relevant
gdsc_Palbociclib,-0.309,CDK4/6 inhibitor
ctrp_GDC-0879,-0.309,Not Clinically Relevant
ccle_Panobinostat,-0.310,HDAC inhibitor
gdsc_XMD8-92,-0.310,Not Clinically Relevant
gdsc_Pictilisib,-0.310,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_AA-COCF3,-0.310,Not Clinically Relevant
gdsc_Embelin,-0.311,Not Clinically Relevant
ctrp_afatinib,-0.311,EGFR and ErbB2 inhibitor
gdsc_CMK,-0.312,Not Clinically Relevant
ctrp_BRD-K17060750,-0.313,Not Clinically Relevant
ccle_Erlotinib,-0.314,EGFR inhibitor (Tarceva)
gdsc_Erlotinib,-0.314,EGFR inhibitor (Tarceva)
ccle_Nutlin-3,-0.315,"Mdm2 antagonist, stabilizes p53 "
gdsc_ZSTK474,-0.317,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_trametinib,-0.317,MEK inhibitor (MEK1 and MEK2)
ctrp_erismodegib,-0.318,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_BRD-K50799972,-0.318,Not Clinically Relevant
gdsc_Seliciclib,-0.319,Not Clinically Relevant
ctrp_azacitidine,-0.319,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_FSC231,-0.320,Not Clinically Relevant
gdsc_AZD8055,-0.320,mTOR inhibitor
ctrp_GSK4112,-0.321,Not Clinically Relevant
gdsc_PF-562271,-0.321,Not Clinically Relevant
gdsc_Lapatinib,-0.323,HER2/EGFR inhibitor
gdsc_Ponatinib,-0.323,Bcr-abl inhibitor
ctrp_PF-543,-0.324,Not Clinically Relevant
ccle_AZD6244,-0.324,MEK1 inhibitor
ctrp_BRD-K71781559,-0.324,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.325,Not Clinically Relevant
gdsc_Thapsigargin,-0.325,Not Clinically Relevant
ctrp_BRD-K64610608,-0.325,Not Clinically Relevant
gdsc_Serdemetan,-0.327,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_A-443654,-0.329,Not Clinically Relevant
gdsc_Luminespib,-0.329,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.334,Not Clinically Relevant
ctrp_BRD-K09587429,-0.334,Not Clinically Relevant
ctrp_BCL-LZH-4,-0.335,Not Clinically Relevant
ccle_LBW242,-0.335,Not Clinically Relevant
gdsc_Saracatinib,-0.335,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_BRD-K33199242,-0.337,Not Clinically Relevant
ctrp_IPR-456,-0.338,Not Clinically Relevant
ctrp_CBB-1007,-0.338,Not Clinically Relevant
gdsc_Enzastaurin,-0.341,Not Clinically Relevant
gdsc_Zibotentan,-0.342,Not Clinically Relevant
ctrp_procarbazine,-0.342,alkylating agent
ccle_Nilotinib,-0.342,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Bleomycin,-0.343,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_BRD9647,-0.344,Not Clinically Relevant
gdsc_Midostaurin,-0.344,Not Clinically Relevant
gdsc_MK-2206,-0.345,Akt1/2/3 inhibitor
gdsc_Bicalutamide,-0.346,"antiandrogen, used to treat prostate cancer"
gdsc_Pyrimethamine,-0.347,Not Clinically Relevant
gdsc_Paclitaxel,-0.347,disrupts microtubule dynamics
gdsc_GSK269962A,-0.348,Not Clinically Relevant
gdsc_JNK-9L,-0.349,Not Clinically Relevant
gdsc_Dactolisib,-0.350,PI3K/mTOR inhibitor
gdsc_PD0325901,-0.351,Not Clinically Relevant
gdsc_Tipifarnib,-0.353,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.353,Not Clinically Relevant
ctrp_BRD-K52037352,-0.356,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.357,Not Clinically Relevant
gdsc_Salubrinal,-0.357,Not Clinically Relevant
gdsc_NVP-BHG712,-0.359,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.360,Not Clinically Relevant
gdsc_Piperlongumine,-0.360,Not Clinically Relevant
ctrp_etomoxir,-0.363,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_OSI-930,-0.364," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ctrp_zebularine,-0.366,Not Clinically Relevant
gdsc_SGC0946,-0.366,Not Clinically Relevant
gdsc_QL-VIII-58,-0.367,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.368,Not Clinically Relevant
gdsc_AS601245,-0.370,Not Clinically Relevant
gdsc_Avagacestat,-0.371,Not Clinically Relevant
ctrp_IC-87114,-0.371,Not Clinically Relevant
gdsc_HG6-64-1,-0.372,Not Clinically Relevant
ctrp_imatinib,-0.374,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_WH-4-023,-0.375,Not Clinically Relevant
gdsc_LFM-A13,-0.376,Not Clinically Relevant
gdsc_Tamoxifen,-0.379,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_BRD-K99006945,-0.380,Not Clinically Relevant
gdsc_FH535,-0.381,Not Clinically Relevant
gdsc_SL0101,-0.384,Not Clinically Relevant
gdsc_Pevonedistat,-0.388,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_XMD11-85h,-0.390,Not Clinically Relevant
gdsc_PF-4708671,-0.392,Not Clinically Relevant
gdsc_Trametinib,-0.393,MEK inhibitor (MEK1 and MEK2)
gdsc_Refametinib,-0.394,Not Clinically Relevant
gdsc_MG-132,-0.394,Not Clinically Relevant
ctrp_erlotinib,-0.395,EGFR inhibitor (Tarceva)
gdsc_STF-62247,-0.398,Not Clinically Relevant
gdsc_Sunitinib,-0.398,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_XMD8-85,-0.399,Not Clinically Relevant
gdsc_FR-180204,-0.400,Not Clinically Relevant
gdsc_KIN001-236,-0.400,Not Clinically Relevant
ctrp_birinapant,-0.403,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_Temsirolimus,-0.403,Not Clinically Relevant
ctrp_compound 1B,-0.403,Not Clinically Relevant
gdsc_CCT007093,-0.404,Not Clinically Relevant
gdsc_TGX221,-0.405,Not Clinically Relevant
gdsc_XMD15-27,-0.406,Not Clinically Relevant
gdsc_FTI-277,-0.408,Not Clinically Relevant
gdsc_A-770041,-0.409,Not Clinically Relevant
ctrp_PLX-4720,-0.409,Not Clinically Relevant
gdsc_BMS-509744,-0.416,Not Clinically Relevant
gdsc_GSK1904529A,-0.416,Not Clinically Relevant
gdsc_JW-7-52-1,-0.417,Not Clinically Relevant
gdsc_Doramapimod,-0.419,Not Clinically Relevant
gdsc_FMK,-0.419,Not Clinically Relevant
gdsc_CHIR-99021,-0.419,Not Clinically Relevant
gdsc_NVP-TAE684,-0.419,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.421,Not Clinically Relevant
gdsc_Dasatinib,-0.421,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_CI-1040,-0.421,Not Clinically Relevant
gdsc_Temozolomide,-0.421,alkylating agent
gdsc_Lenalidomide,-0.422,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
ctrp_O-6-benzylguanine,-0.424,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_Selisistat,-0.425,SIRT1 inhibitor
gdsc_NU7441,-0.425,Not Clinically Relevant
gdsc_KU-55933,-0.426,Not Clinically Relevant
gdsc_Cabozantinib,-0.431,"MET, AXL, VEGFR and RET inhibitor"
gdsc_EHT-1864,-0.433,Not Clinically Relevant
gdsc_TAK-715,-0.435,Not Clinically Relevant
gdsc_Veliparib,-0.436,PARP inhibitor.
gdsc_CGP-60474,-0.436,Not Clinically Relevant
gdsc_Bortezomib,-0.438,proteasome inhibitor (Velcade)
gdsc_Z-LLNle-CHO,-0.439,Not Clinically Relevant
gdsc_CGP-082996,-0.439,Not Clinically Relevant
gdsc_WHI-P97,-0.439,Not Clinically Relevant
gdsc_Vismodegib,-0.445,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_BIX02189,-0.447,Not Clinically Relevant
gdsc_Bexarotene,-0.455,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_RO-3306,-0.456,Not Clinically Relevant
gdsc_CP724714,-0.456,Not Clinically Relevant
gdsc_XAV939,-0.457,Not Clinically Relevant
gdsc_IOX2,-0.459,Not Clinically Relevant
gdsc_NSC-87877,-0.460,Not Clinically Relevant
gdsc_SB216763,-0.463,Not Clinically Relevant
gdsc_Bryostatin 1,-0.464,Not Clinically Relevant
ctrp_dabrafenib,-0.467,Braf (V600E) inhibitor
gdsc_Tanespimycin,-0.472,HSP90 inhibitor
gdsc_PAC-1,-0.473,Not Clinically Relevant
gdsc_Motesanib,-0.476,Not Clinically Relevant
gdsc_AZD6482,-0.478,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_Tozasertib,-0.483,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_Tivozanib,-0.487,VEGFR inhibitor
gdsc_Idelalisib,-0.488,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_PLX-4720,-0.493,Not Clinically Relevant
gdsc_Pelitinib,-0.494,Not Clinically Relevant
gdsc_Bosutinib,-0.494,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Pazopanib,-0.495,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_681640,-0.500,Not Clinically Relevant
gdsc_Rapamycin,-0.503,"rapamycin, mTOR inhibitor"
gdsc_Sorafenib,-0.506,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_KIN001-260,-0.513,Not Clinically Relevant
gdsc_Gefitinib,-0.514,EGFR inhibitor (Iressa)
gdsc_Parthenolide,-0.525,Not Clinically Relevant
gdsc_PD173074,-0.538,Not Clinically Relevant
gdsc_AZ628,-0.540,Not Clinically Relevant
gdsc_QS11,-0.546,Not Clinically Relevant
gdsc_rTRAIL,-0.549,Not Clinically Relevant
gdsc_T0901317,-0.551,Not Clinically Relevant
gdsc_WZ-1-84,-0.563,Not Clinically Relevant
gdsc_Afatinib,-0.564,EGFR and ErbB2 inhibitor
gdsc_Cetuximab,-0.572,Not Clinically Relevant
gdsc_Selumetinib,-0.576,MEK1 inhibitor
gdsc_Crizotinib,-0.578,"ALK, ROS1 and MET inhibitor"
gdsc_Dabrafenib,-0.584,Braf (V600E) inhibitor
gdsc_Cyclopamine,-0.585,Not Clinically Relevant
gdsc_GNF-2,-0.590,Not Clinically Relevant
gdsc_VX-11e,-0.593,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.595,Not Clinically Relevant
gdsc_PHA-665752,-0.599,Not Clinically Relevant
gdsc_GW441756,-0.600,Not Clinically Relevant
gdsc_Linifanib,-0.603,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
gdsc_VNLG/124,-0.685,Not Clinically Relevant
gdsc_Ruxolitinib,-0.710,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
