drug_name,ICB1487
hydrocortisone,0.8599
ICI-89406,0.8597
maprotiline,0.8595
CABIN1,0.8593999999999999
HARS,0.8593999999999999
IRF1,0.8593999999999999
BRD8,0.8593000000000001
ELF4,0.8590000000000001
LDHA,0.8588
JUNB,0.8587
tyrphostin-AG-82,0.8584999999999999
rifapentine,0.8583
CXCR4,0.8582
CFB,0.8582
P2RY12,0.8581
APOO,0.858
hydroquinidine,0.8578
ZNF426,0.8576999999999999
HOXB7,0.8576999999999999
DYNLT3,0.8576
tyrphostin,0.8573999999999999
acetyl-farnesyl-cysteine,0.8573999999999999
tripelennamine,0.8573000000000001
ZNF200,0.8571
SUCNR1,0.8571
MXD4,0.8569
TER-14687,0.8565
fillalbin,0.8559
CCDC85B,0.8559
KYNU,0.8559
OAZ1,0.8556999999999999
FGFR3,0.8556
irsogladine,0.8553000000000001
raltitrexed,0.8553000000000001
BLMH,0.855
RAE1,0.8548
ERCC2,0.8547
U-0124,0.8545
RAB31,0.8543999999999999
nabumetone,0.8543000000000001
MLL3,0.8542000000000001
CYP1B1,0.8541
xanthohumol,0.8541
TPMT,0.8541
BH3I-1,0.8537
naltriben,0.8536
NAT10,0.8534999999999999
BRD-K17693482,0.8534
RSU1,0.8531
ICAM3,0.8528
perindopril,0.8528
ZNF764,0.8527
TACC3,0.8526
GANT-58,0.8523999999999999
PPIE,0.8522
IRF3,0.8521
STXBP2,0.852
FOSL2,0.852
LHX3,0.852
phenytoin,0.8517
BRF2,0.8517
PRKAG3,0.8514
RAF1,0.8514
pyrrolidine-dithiocarbamate,0.8514
PYCR1,0.851
ITSN1,0.8506999999999999
KU-C103871,0.8506
DSE,0.8506
BRD-K34608650,0.8502
NAMPT,0.8498
TAAR9,0.8495999999999999
PTGER4,0.8493999999999999
UBE2J1,0.8493999999999999
BNIP2,0.8493999999999999
neurodazine,0.8493
triprolidine,0.8492000000000001
PLA2G12B,0.8490000000000001
BCL2L1,0.8490000000000001
clofibrate,0.8489
CD24,0.8489
pregnenolone,0.8488
STK19,0.8487
PUS10,0.8486
PAFAH1B1,0.8484999999999999
CXADR,0.8484
CCRL2,0.8482
EIF2B5,0.848
NUP88,0.8479000000000001
KLF4,0.8478
PRKAA2,0.8473999999999999
tadalafil,0.8472
DFFB,0.8471
GAA,0.8468000000000001
PSMA3,0.8466
BRD-K59222562,0.8462000000000001
VEGFC,0.8461
EPN2,0.8458
PBRM1,0.8458
SLC25A3,0.8454999999999999
GNG8,0.8448
RPL22,0.8447
FLT1,0.8447
NSA2,0.8443999999999999
clofibric-acid,0.8443
minoxidil,0.8441
memantine,0.8440000000000001
TRIM32,0.8438
LPHN1,0.8438
TCF7L1,0.8438
MRGPRX3,0.8436
YTHDF2,0.8434999999999999
NFIC,0.8432
SR-95639A,0.843
ATP5H,0.8428
FGIN-1-43,0.8428
MAP3K1,0.8427
phenethyl-isothiocyanate,0.8427
lupanine,0.8423999999999999
ZKSCAN2,0.8423
ROCK1,0.8423
SDZ-NKT-343,0.8420000000000001
altretamine,0.8419
DNTTIP2,0.8417
PSMA1,0.8416
LEPRE1,0.8416
lopinavir,0.8411
MRPS2,0.8411
QX-314,0.8409
ALDH3B2,0.8406
DTNA,0.8406
IL1RAP,0.8406
CLOCK,0.8405
GPX1,0.8404
SIRPG,0.8402
SOX3,0.8398
TEAD2,0.8395
CAMLG,0.8393999999999999
COBL,0.8393
ebselen,0.8392000000000001
RPA2,0.8387
CD99,0.8386
KUC103898N,0.8384999999999999
irinotecan,0.8384
methimazole,0.8382999999999999
IGFBP6,0.8382999999999999
HMGA1,0.8381000000000001
fenoterol,0.838
CAST,0.8379000000000001
FURIN,0.8370000000000001
semaxanib,0.8368000000000001
GABPB1,0.8368000000000001
MW-STK33-3B,0.8366
LRSAM1,0.8361
ZNF174,0.836
acitretin,0.8359000000000001
metolazone,0.8356
TPD52L3,0.8355
MEIS2,0.8354
SC-19220,0.8353
CDC25A,0.8353
NFE2L1,0.8351000000000001
exemestane,0.835
EAPP,0.8347
ABCB6,0.8347
cycloheximide,0.8343
RPS6KB2,0.8341
17-hydroxyprogesterone-caproate,0.8338
GPR123,0.8337
CASP9,0.8336
NDUFS6,0.8336
ZNF787,0.8331999999999999
IRF7,0.8331999999999999
JNJ-26854165,0.8331999999999999
noscapine,0.8331999999999999
ivachtin,0.8329000000000001
MRS-1220,0.8326
CD55,0.8326
ATF5,0.8323
ARPC5,0.8321999999999999
EML3,0.8320000000000001
buphenine,0.8319
SSBP4,0.8316
HCFC1,0.8315
PHF16,0.8314
tyrphostin-51,0.8314
ACBD3,0.8309000000000001
CETN3,0.8308
cimetidine,0.8305
OGDH,0.83
PAM,0.8295999999999999
fludroxycortide,0.8293
bisbenzimide,0.8292
AR,0.8291
HSP90AB1,0.8284999999999999
LPAR6,0.8283
hymecromone,0.8281999999999999
ZBTB49,0.8281000000000001
DNM1,0.8276
PSMB10,0.8273999999999999
ambelline,0.8273
NUP62,0.8271999999999999
CD24,0.8271
CTBP2,0.8271
PLD2,0.8269
RUVBL2,0.8269
SACM1L,0.8264
GNGT2,0.8264
PRKAR2B,0.8262
SF1,0.8262
NCF2,0.8261
nifedipine,0.8253
escitalopram,0.8251000000000001
RHO-kinase-inhibitor-III[rockout],0.825
ZNF488,0.8249
alfacalcidol,0.8243
zacopride,0.8234
Adenosine receptor agonist,0.8234
GR-144053,0.8231
prostaglandin,0.8229000000000001
CD58,0.8228
GPR4,0.8228
DNA2,0.8227
BCL2L1,0.8225
SIX2,0.8223999999999999
norethisterone,0.8222
DCUN1D4,0.8220999999999999
picrotoxin,0.8219
pyrvinium-pamoate,0.8217
SOD2,0.8217
tolbutamide,0.8215
HOMEZ,0.8215
EIF4G1,0.8215
ZK-164015,0.8210999999999999
ST-91,0.8209000000000001
AOC3,0.8209000000000001
VU-0400193-3,0.8208
ARX,0.8207
C2,0.8204
SUB1,0.8204
IL21R,0.8204
UNC-0321,0.8203
HIBADH,0.8195
ABCF3,0.8195
COX6C,0.8194
ON-01910,0.8192
ZM-241385,0.8192
ATP6V0B,0.8190000000000001
TMED7,0.8184
PURA,0.8181
PDGFRB,0.8181
danazol,0.8181
SLC1A6,0.8179000000000001
AARS,0.8177
ABCG2,0.8177
MK-212,0.8173999999999999
PTPN11,0.8173
oxybuprocaine,0.8173
HIC2,0.8172
BMS-191011,0.8172
Cyclooxygenase inhibitor,0.8172
PIPOX,0.8168000000000001
UBE2C,0.8166
RO-10-5824,0.8166
yohimbine,0.8165
minaprine,0.8165
parthenolide,0.8156
"tropanyl-3,5-dimethylbenzoate",0.8155
HIST1H2AC,0.8155
dihydrexidine,0.8154
TXNRD3,0.8154
DLGAP5,0.8149
ZNF57,0.8148000000000001
NDUFAB1,0.8145
HC-toxin,0.8142
MKNK1,0.8139
CAPN1,0.8136
XRCC6,0.8134
EXOC6,0.8131999999999999
POT1,0.8129000000000001
PLK2,0.8128
ERGIC2,0.8128
RS-102895,0.8126000000000001
AURKB,0.8126000000000001
mitotane,0.8123999999999999
deforolimus,0.8123
CACNA1D,0.8123
PP-3,0.8122
FAM20B,0.8118000000000001
lidocaine,0.8115000000000001
SLC38A3,0.8112999999999999
KITLG,0.8112
FAM20B,0.8111
MTFR1,0.8109999999999999
SLC35A1,0.8109000000000001
NMUR2,0.8106
PD-173074,0.8105
TNFRSF1A,0.8104
SB-218795,0.8103
DUSP9,0.8095
ETV5,0.8085
GW-311616,0.8081999999999999
BRD-K14236372,0.8081999999999999
aloisine,0.8081
oxibendazole,0.8079999999999999
nicergoline,0.8079999999999999
FEZ1,0.8079000000000001
CGRRF1,0.8077
ANXA2,0.8073999999999999
IL13RA1,0.8066
SALL4,0.8066
DKC1,0.8061
SPRY4,0.8059000000000001
VPS28,0.8057
MEF2A,0.8057
PRKCZ,0.8057
TNFRSF1A,0.8054000000000001
TXNDC9,0.8044
SB-216641,0.8043
GPRC5A,0.8043
ZBED1,0.8042
domperidone,0.8037000000000001
NR1H2,0.8035
rofecoxib,0.8033
RPS16,0.8031
SNAI3,0.8029999999999999
IRS1,0.8029999999999999
SQSTM1,0.8028
ARC-239,0.8025
FAM3C,0.8024
BRF2,0.802
RAI14,0.8019
GABRB3,0.8016
PAX8,0.8015000000000001
dilazep,0.8014
amoxapine,0.8012
nomifensine,0.8007
RPL39L,0.8005
ZNF563,0.8003
altizide,0.8001
CAY-10415,0.7997
hydrastine,0.7996
clebopride,0.7996
MAF,0.7993000000000001
felodipine,0.7990999999999999
SLC25A22,0.7988
P2RY8,0.7985
tramadol,0.7985
ZNF133,0.7979
DNM1L,0.7979
ZD-7288,0.7978000000000001
DECR1,0.7977
GPSM2,0.7976000000000001
EGR1,0.7975
RUNX1,0.7973
mirtazapine,0.7972
oxiconazole,0.7970999999999999
POU2F1,0.7968999999999999
HEY1,0.7963
mefenamic-acid,0.7959
TOX2,0.7957
LDHB,0.7951
TRAF4,0.7951
IDH1,0.7948999999999999
fenretinide,0.7947
ritonavir,0.7944
STAT2,0.7942
RS-67333,0.7939
AK1,0.7935
sulforaphane,0.7931999999999999
HOXB13,0.7931999999999999
norethindrone,0.7928000000000001
GALT,0.7927
SETDB1,0.7922
ABCG5,0.7920999999999999
dopamine,0.792
ZNF384,0.7917000000000001
ALDH4A1,0.7917000000000001
SLC3A1,0.7916
VPS28,0.7915000000000001
IFI16,0.7914
CDK4,0.7913
SLC7A11,0.7913
CAB39,0.7911
ATP7A,0.7905
altrenogest,0.7903
POLR2F,0.7898999999999999
beclometasone,0.7898999999999999
WH-4023,0.7896
MEF2C,0.7894
SERPINF2,0.789
verapamil,0.7888
razoxane,0.7888
ozagrel,0.7887000000000001
PWP1,0.7885
motesanib,0.7879999999999999
NOV,0.7877
EIF2AK1,0.7876000000000001
VKORC1,0.7875
GTPBP8,0.7873
fenpiverinium,0.7872
medroxyprogesterone,0.787
PTEN,0.7866
ATP5O,0.7864
CREB3,0.7863
LSM5,0.7863
OAS1,0.7863
MEK1-2-inhibitor,0.7861
KDM4B,0.7859999999999999
PHF19,0.7859
TRIM32,0.7859
PVRL2,0.7857
raltegravir,0.7856000000000001
BMP2,0.7856000000000001
safinamide,0.7856000000000001
RALA,0.7852
OSR1,0.7848999999999999
BRD-K14048378,0.7845
HCAR1,0.7844
MYCBP2,0.7841
Tubulin inhibitor,0.7841
noreleagnine,0.784
COPS2,0.7831
NDUFS4,0.7829
alrestatin,0.7828
pioglitazone,0.7828
PDXP,0.7818
propylthiouracil,0.7814
CASP9,0.7809
TFF2,0.7809
amsacrine,0.7807999999999999
PSIP1,0.7807
SMYD3,0.7806000000000001
PIK3CB,0.7806000000000001
CDK10,0.7806000000000001
MTR,0.7805
KLF14,0.7801
psoromic-acid,0.7798999999999999
NRBF2,0.7798
MAGED1,0.7797
SH3GL1,0.7796
nTZDpa,0.7796
ZNF611,0.7795000000000001
CEP57,0.7795000000000001
GUSB,0.7794
PDIA5,0.7793000000000001
pravastatin,0.7789
IGFBP3,0.7786
GPR83,0.7785
NFRKB,0.7784
PHGDH,0.7781
scopolamine,0.7775
IRF3,0.7774
MARK4,0.777
EPS8,0.7767000000000001
estrone,0.7765000000000001
NRP1,0.7765000000000001
warfarin,0.7763
PRSS2,0.7762
PD-160170,0.7757
DIDO1,0.7754000000000001
CNNM2,0.7754000000000001
ZMPSTE24,0.7751
SIRT5,0.7751
KLF7,0.7748
L-655708,0.7745000000000001
EWSR1,0.7743000000000001
TAAR1,0.7741
WZ-4002,0.774
STO-609,0.774
latrepirdine,0.7737999999999999
adipiodone,0.7736
CYP20A1,0.7726000000000001
CP,0.7726000000000001
PLOD3,0.7726000000000001
VAV3,0.7725
guaifenesin,0.7724
ZNF195,0.7724
farnesol,0.7722
BRCA2,0.772
MMP7,0.7718
DHCR24,0.7705
SHC4,0.7705
PDGFRA,0.7703
ARHGEF11,0.7698999999999999
Benzodiazepine receptor agonist,0.7698
CD55,0.7698
ZNF669,0.7698
PSMD5,0.7696999999999999
LARS,0.7696
sorafenib,0.7693000000000001
PLA2G2A,0.7692
FAM120A,0.7691
ZNF559,0.7687999999999999
cefotiam,0.7678
NAGPA,0.7678
HNMT,0.7676999999999999
SMARCA4,0.7676000000000001
DRAP1,0.7675
naftidrofuryl,0.767
ZFP36,0.7668
Trace amine receptors LOF,0.7667
flucytosine,0.7665000000000001
TRAPPC6A,0.7664
SSX3,0.7663
ASMTL,0.7661
DPH2,0.7659
ERLIN1,0.7658
midazolam,0.7656999999999999
DUSP4,0.7651
SLC25A10,0.7648999999999999
NPEPPS,0.7646
GPR160,0.7645000000000001
MAPKAP1,0.7644
GR-159897,0.7644
naproxol,0.7644
"3,3'-diindolylmethane",0.7641
STAP2,0.7637
rosmarinic-acid,0.7631999999999999
NUDT6,0.7631999999999999
ITGB1,0.7629
LHX4,0.7626000000000001
TMED7,0.7623000000000001
EFCAB2,0.7620999999999999
BRCA1,0.762
RBM15,0.7617
ACADSB,0.7615000000000001
PCGF1,0.7615000000000001
gossypol,0.7614
TUBB4B,0.7613
FBXL19,0.7611
SSX2,0.7606999999999999
CL-82198,0.7605
alfadolone,0.7605
GBR-13069,0.7602
SUPV3L1,0.7602
STAT6,0.7602
CMPK1,0.7601
apicidin,0.7595000000000001
CCL2,0.7589
KIAA0922,0.7587999999999999
BUD13,0.7583
ZNF365,0.7582
EXT2,0.7582
ZNF268,0.7573000000000001
EPB41L4B,0.7568
AKAP17A,0.7565999999999999
KIF5B,0.7559999999999999
ZNF454,0.7559
BTG3,0.7558
angiogenesis-inhibitor,0.7556
EBNA1BP2,0.7552
CRYAA,0.7548999999999999
DSE,0.7548999999999999
SLC22A5,0.7547
ABCA1,0.7545000000000001
CLPX,0.7541
PCK1,0.7536
ramipril,0.7535
ecopipam,0.7534000000000001
LGALS2,0.7532
SLC7A1,0.7531
UBE2E3,0.7531
C5,0.7526
ST3GAL5,0.7524
HSD17B10,0.7523000000000001
FLT1,0.7519
desloratadine,0.7515999999999999
CLK1,0.7515000000000001
EGF,0.7512000000000001
GSK-3-inhibitor-IX,0.7512000000000001
SERPINB2,0.7511
HOXB5,0.7508
MYCL1,0.7505
SMS,0.7504000000000001
DTX3L,0.7503
l-erythro-MAPP,0.7497
DHDDS,0.7497
HTATSF1,0.7495
GNA11,0.7495
TPD52L2,0.7494
isocarboxazid,0.7490000000000001
PLSCR1,0.7487999999999999
LEF1,0.7484000000000001
UGT1A9,0.7479
KCTD2,0.7476
FBXL20,0.7475
DHTKD1,0.7471
SSR-69071,0.7471
AKT2,0.747
topiramate,0.747
TRIB3,0.7468
UGT2B28,0.7464
ZNF175,0.7459
benzthiazide,0.7454999999999999
ABHD2,0.7451000000000001
NOSIP,0.7448999999999999
NAGK,0.7444
COPS5,0.7434999999999999
VU-0413807-2,0.7434000000000001
HOXA6,0.7432
GW-501516,0.743
ZMYM2,0.7429000000000001
RDH11,0.7426
UBQLN2,0.7425
GJA1,0.742
ANKRD49,0.7419
sinensetin,0.7417
zuclopenthixol,0.7415
ZNF521,0.7413
CEACAM6,0.7412000000000001
AG-370,0.7408
GNGT2,0.7406
meptazinol,0.7403
PIGK,0.7402
BRP44,0.74
pilocarpine,0.7395
LYRM1,0.7394
NFKBIE,0.7394
RXRB,0.7390000000000001
FGFR1,0.7390000000000001
PKCbeta-inhibitor,0.7387
ALG5,0.7386
IL2RB,0.7384000000000001
GJA1,0.7384000000000001
OMDM-2,0.7383
SHB,0.738
GGH,0.7378
COASY,0.7376
doxapram,0.7372
Integrin subunits beta LOF,0.7371
BRD-A89049230,0.737
GNAZ,0.7368000000000001
FGB,0.7368000000000001
NIT1,0.7367
Cyclin dependent kinases LOF,0.7365999999999999
PET112,0.7365
vinburnine,0.7362000000000001
WNT9A,0.736
COPS5,0.736
CTTN,0.736
PSMB9,0.736
DICER1,0.7356999999999999
capsazepine,0.7356
reserpine,0.7354
ZNF395,0.7352
HMGN5,0.7351000000000001
FABP6,0.7349
vindesine,0.7348
RS-100329,0.7347
CERS4,0.7347
PTPN12,0.7345999999999999
RALBP1,0.7343999999999999
SLC35A3,0.7343000000000001
BH3I-1,0.7343000000000001
capsaicin,0.7340000000000001
KIF2C,0.7340000000000001
GALNS,0.7338
RPS6KA3,0.7336
warfarin,0.7334999999999999
L-694247,0.7333
MMP1,0.7328
HADH,0.7328
RNF5,0.7325
ipsapirone,0.732
dobutamine,0.7319
MLH1,0.7318000000000001
ANAPC5,0.7308
nilotinib,0.7306999999999999
zosuquidar,0.73
ADORA2A,0.73
HIV protease inhibitor,0.7299
AM-404,0.7293999999999999
TTNPB,0.7292000000000001
tiabendazole,0.7291
CD19,0.7291
CROT,0.7291
NS-1619,0.7289
NDUFB1,0.7286
practolol,0.7281
ZNF519,0.7281
maraviroc,0.7276
cefaclor,0.7273999999999999
EXOC2,0.7273999999999999
nifekalant,0.7273000000000001
4-hydroxy-2-nonenal,0.7272
Rho GTPase activating proteins LOF,0.7271
CETN3,0.7265999999999999
HLA-DRB5,0.7265
pyridine-2-aldoxime,0.7265
NUDT14,0.7263
ranitidine,0.7262000000000001
solifenacin,0.7262000000000001
E2F6,0.7262000000000001
PPP4R1,0.726
nomilin,0.7254999999999999
ENOPH1,0.7249
GPR128,0.7248
sildenafil,0.7247
SYPL1,0.7242000000000001
dienestrol,0.7239
BRD-K61463582,0.7238
devazepide,0.7238
LHX9,0.7237
TGM2,0.7237
albendazole,0.7232999999999999
HOXC9,0.7228
homoveratrylamine,0.7228
"1,2-dichlorobenzene",0.7228
HTATIP2,0.7226
EIF4B,0.7223
axitinib,0.7221
PHTF1,0.722
PGF,0.7219
erythromycin,0.7215
NMUR2,0.7215
procyclidine,0.7212000000000001
ZNF213,0.7212000000000001
LBR,0.7206999999999999
Y-27632,0.7206
IL10,0.7204
protein-tyrosine-phosphatase-inhibitor-IV,0.7203
indinavir,0.7202
nicardipine,0.7202
ZM-323881,0.7202
TRA2B,0.7195999999999999
NCOA4,0.7188
SQLE,0.7186
MAST4,0.7184999999999999
ARF6,0.7176
GNB2,0.7175
esomeprazole,0.7175
GNAQ,0.7173
BMI1,0.7172
E2F8,0.7167
Sodium channel blocker,0.7166
nadolol,0.7166
OPN3,0.7161
GPR137,0.7161
SOS1,0.7158
CGP-52432,0.7152
APOA1,0.7148
CLK4,0.7147
NRBF2,0.7147
iso-olomoucine,0.7145999999999999
oleanolic-acid,0.7145
MDL-28170,0.7143
tetrahydrobiopterin,0.7142000000000001
salicin,0.7139
TOP2A,0.713
TRAF6,0.7126
GLOD4,0.7126
HMGB4,0.7125
PREB,0.7125
IPO13,0.7123
obatoclax,0.7121
PPIF,0.7121
ibudilast,0.7119
IGFBP4,0.7115
WASF3,0.7112999999999999
GK,0.711
SQSTM1,0.7106999999999999
LIN28B,0.7106
BRD-K98297262,0.7105
tacrolimus,0.7101999999999999
TEK,0.7098
HLA-DRB5,0.7095
GAS7,0.7089
levetiracetam,0.7081999999999999
CSNK1A1,0.7081000000000001
EPOR,0.7081000000000001
RFXANK,0.708
BRD-K70751730,0.708
MDM4,0.7077
NECA,0.7071999999999999
FKBP8,0.7064
DHCR24,0.7062
ASH2L,0.7061
KRT26,0.7059000000000001
LGALS1,0.7058
evodiamine,0.7055
DHRS2,0.7048000000000001
EIF5A,0.7045999999999999
osthol,0.7045
candesartan,0.7043
TW-37,0.7043
F3,0.7040000000000001
ZNF707,0.7034
IKBKG,0.703
CEACAM1,0.703
ZNF462,0.7023
ZNF501,0.7020000000000001
CHN1,0.7020000000000001
PRLHR,0.7020000000000001
ORMDL3,0.7016
roxatidine,0.7014
CDK4,0.7005
RASGRP4,0.7003
immepip,0.7001999999999999
chlorpromazine,0.7
acetyl-geranyl-cysteine,0.6995999999999999
phenoxybenzamine,0.6994
TLK2,0.6990000000000001
SPEN,0.6988
CMPK1,0.6984999999999999
reboxetine,0.6984
teniposide,0.6983
PIN1,0.6983
PPAR receptor agonist,0.6981999999999999
POLR1C,0.698
nifedipine,0.6979000000000001
BACH1,0.6978
NEK9,0.6976
cefalexin,0.6975
UBAP2L,0.6975
OTUD3,0.6969
bosentan,0.6966
ZC3HC1,0.6965
MMEL1,0.6962999999999999
gabazine,0.6962
RASGRP4,0.6962
ketoconazole,0.696
HMGA1,0.6957
temozolomide,0.6954
RABGGTA,0.6953
NOD1,0.6951
ZNF488,0.6951
tubacin,0.6951
methotrexate,0.6951
FKBP14,0.6943
quipazine,0.6942
GNPDA1,0.6940000000000001
GPR148,0.6938
DICER1,0.6937000000000001
ABHD6,0.6936
RRS1,0.6934999999999999
HADHB,0.6931
SLC25A13,0.6927
HOXA2,0.6922
propofol,0.6920999999999999
OM-137,0.6920000000000001
PROS1,0.6919
deracoxib,0.6919
MPZL1,0.6917
GBA,0.6908
GTF2B,0.6903
ALDH1B1,0.6901
DHH,0.6901
ITGB2,0.6899
GHR,0.6899
PAH,0.6897
PPP3CC,0.6897
IFNAR2,0.6895
PARP2,0.6894
GLIS3,0.6893
PPP3R1,0.6892
15-delta-prostaglandin-j2,0.6889
CD83,0.6884999999999999
NDUFS7,0.688
RGS16,0.6877
COX4I1,0.6876000000000001
TCTN1,0.6875
erythromycin,0.6869
chlortetracycline,0.6869
15-delta-prostaglandin-j2,0.6867
PLCB4,0.6864
STK11,0.6864
CDC25C,0.6861
KCNK1,0.6859999999999999
budesonide,0.6859000000000001
PSEN1,0.6853
sunitinib,0.6851999999999999
luzindole,0.685
CXCR2,0.6846
MAP3K5,0.6845
fraxidin,0.6844
FEN1,0.6836
lysylphenylalanyl-tyrosine,0.6835
HNHA,0.6834
EFCAB2,0.6834
proadifen,0.6834
LYPLA1,0.6833
LYPD3,0.6831999999999999
INTS12,0.6831
N6-cyclopentyladenosine,0.6825
KLRC1,0.6823
RFC5,0.6816
ZNF653,0.6816
tubocurarine,0.6811
DUSP3,0.6809999999999999
CDKN2C,0.6809000000000001
PHKG2,0.6809000000000001
MYB,0.6805
MBCQ,0.6804000000000001
cyclopamine,0.68
clomifene,0.68
SNRPA,0.6799
methyllycaconitine,0.6798000000000001
PKN1,0.6798000000000001
CIAPIN1,0.6797
kinetin-riboside,0.6795
CLPTM1,0.6792
PDHA1,0.6792
BRD-K19985802,0.6789000000000001
Beta-adrenergic receptor agonist,0.6787000000000001
triamcinolone,0.6779000000000001
PRMT2,0.6777
TAF15,0.6776000000000001
CDK7,0.6774
PD-169316,0.6773
benzohydroxamic-acid,0.6770999999999999
MLN-4924,0.677
BRD-K24127443,0.677
tyrphostin-AG-538,0.6767
17-beta-estradiol,0.6767
PRKDC,0.6766
phenacetin,0.6764
ZNF133,0.6759999999999999
NARS,0.6759000000000001
VCAN,0.6759000000000001
STK38,0.6757
anagrelide,0.6757
SSX3,0.6756
HDAC4,0.6754000000000001
Thymidylate synthase inhibitor,0.6753
HOPX,0.6751
westcort,0.675
AXIN1,0.6748999999999999
TRIP13,0.6748999999999999
PLK4,0.6746
ADORA2A,0.6745
umbelliferone,0.6745
BCL6,0.6743000000000001
SERPINA7,0.6726000000000001
UBTF,0.6723
BUB1,0.6722
SMAD6,0.6720999999999999
MAOB,0.672
ketoconazole,0.672
ITPR3,0.6718999999999999
VKORC1,0.6717
L3MBTL4,0.6716
IL15,0.6714
SP100,0.6712
nalbuphine,0.6709999999999999
ICMT,0.6709
BAX,0.6707
ENOSF1,0.6706
serdemetan,0.6706
UQCRB,0.6706
MDL-73005EF,0.6704000000000001
HOXB4,0.6703
"16,16-dimethylprostaglandin-e2",0.6701
GW-583340,0.6701
RPIA,0.6696
sibutramine,0.669
diphenyleneiodonium,0.6689
memantine,0.6689
TNPO3,0.6687000000000001
DGCR14,0.6685
LAMA3,0.6681999999999999
SPRED2,0.6678000000000001
RNF123,0.6674
KCNQ1,0.6670999999999999
SUOX,0.667
HERC6,0.6667000000000001
CRADD,0.6662
GRWD1,0.6657
PRR15L,0.6655
dimercaptosuccinic-acid,0.6654000000000001
FR-122047,0.6653
cytochalasin-b,0.6648999999999999
RPS14,0.6648999999999999
ITGB4,0.6648999999999999
ALG9,0.6647
PIGA,0.6647
ANKZF1,0.6639
LCMT1,0.6638
thiazolopyrimidine,0.6638
TGM2,0.6637000000000001
ALX-5407,0.6634
LACC1,0.6634
CSNK2A2,0.6627
BARX1,0.6626000000000001
MAP3K8,0.6624
BAD,0.6624
AZGP1,0.6623
PGM1,0.6623
BCR,0.6622
SENP6,0.6620999999999999
alpha-linolenic-acid,0.6618999999999999
PLOD1,0.6609999999999999
FOXN3,0.6607
GR-55562,0.6604000000000001
spiperone,0.6602
COQ3,0.6598
LIPH,0.6598
PITPNA,0.659
RICTOR,0.6587000000000001
MTERFD1,0.6587000000000001
olomoucine,0.6584
puromycin,0.6581999999999999
UGT1A6,0.6578
ZNF169,0.6577
LBR,0.6576000000000001
rucaparib,0.6568999999999999
TAAR8,0.6568999999999999
WNT11,0.6566
capecitabine,0.6565000000000001
ALW-II-38-3,0.6563
diphenoxylate,0.6557
SERPINA6,0.6552
MED4,0.655
EFNB2,0.6548
5'-guanidinonaltrindole,0.6548
cilnidipine,0.6545000000000001
carbenoxolone,0.6543000000000001
HRSP12,0.6542
AFG3L2,0.6541
CSK,0.6537000000000001
ataluren,0.6537000000000001
FERD3L,0.6536
TSPAN6,0.6535
ZNF558,0.6534
ALDH3A2,0.653
PTRF,0.6527
tyrphostin-AG-835,0.6518
ATP5B,0.6513
argatroban,0.6512
SIK3,0.6507999999999999
gemfibrozil,0.6506000000000001
NIT1,0.6506000000000001
calcitriol,0.6506000000000001
LIPT1,0.6505
RIOK2,0.6504000000000001
BECN1,0.6502
TBP,0.6498
imipramine,0.6498
cyclosporin-a,0.6496
FGR,0.6495000000000001
KCNMA1,0.6495000000000001
NFATC3,0.6487999999999999
GATA3,0.6485
SMAD5,0.6481999999999999
CASP10,0.648
FOXA1,0.6479
pyrazinamide,0.6478
STK38L,0.6474
NUMB,0.6474
etomoxir,0.6474
S100 calcium binding proteins LOF,0.6473
TBX3,0.6469
PTP4A3,0.6459
RAB1B,0.6457999999999999
PAICS,0.6456000000000001
radicicol,0.6456000000000001
CARD9,0.6455
FAS,0.6454000000000001
CAMK1,0.6454000000000001
ADH6,0.6448999999999999
GPR34,0.6448999999999999
CSNK1D,0.6442
TIMM50,0.6437
ITGAE,0.6437
STK17A,0.6436
BMY-45778,0.6435
nitrazepam,0.6435
FIS1,0.6433
NFKB1,0.6431
nornicotine,0.6426999999999999
PRPF4,0.6419
syrosingopine,0.6413
HK1,0.6412
PHF13,0.6412
ERCC3,0.6405
ZBTB24,0.6402
TGIF2LY,0.64
IKZF1,0.6399
phloretin,0.6395000000000001
CASP2,0.6395000000000001
LGR5,0.6393
CAPN1,0.6391
EZH1,0.6389
dibenzoylmethane,0.6389
ABCF2,0.6388
ZNF114,0.6386
CGP-7930,0.6386
S100A11,0.6385000000000001
CALM2,0.6384000000000001
PIK3R1,0.6384000000000001
ZNF180,0.638
HERPUD1,0.6379
SORT1,0.6379
COPA,0.6376
ODQ,0.6374
TFAP2A,0.6374
mycophenolate-mofetil,0.6373
HSPA1B,0.6373
PPARD,0.6372
PYGL,0.6372
myricetin,0.6371
UXT,0.6365
ADAT1,0.6363
Cell Cycle Inhibition GOF,0.6362
TPRKB,0.6362
kenpaullone,0.636
RXFP1,0.636
Akt Signaling GOF,0.6357
ZNF266,0.6356
MNAT1,0.6353
FANCA,0.6353
oxymetholone,0.6352
GFOD1,0.6351
Wnt family LOF,0.6347999999999999
ARHGDIB,0.6346
RU-24969,0.6344
RO-28-1675,0.634
arcyriaflavin-a,0.6334000000000001
alosetron,0.6333
MAS1L,0.6331
BNIP3L,0.633
econazole,0.633
HAGH,0.6327
STK11,0.6325999999999999
NUP85,0.6325999999999999
MCCC2,0.6325999999999999
estradiol,0.6321
PIK3CA,0.6318
