drug,score,moa
ctrp_bafilomycin A1,-0.198,Not Clinically Relevant
gdsc_QL-XII-47,-0.202,Not Clinically Relevant
gdsc_Nilotinib,-0.203,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Mitomycin-C,-0.203,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_BRD-K97651142,-0.208,Not Clinically Relevant
ccle_Sorafenib,-0.210,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_THZ-2-102-1,-0.212,Not Clinically Relevant
ctrp_BRD-K09344309,-0.215,Not Clinically Relevant
ctrp_BRD-K63431240,-0.216,Not Clinically Relevant
ccle_RAF265,-0.221,inhibitor of C-Raf/B-Raf/B-Raf V600E
gdsc_JQ1,-0.221,Not Clinically Relevant
ctrp_BEC,-0.222,Not Clinically Relevant
ctrp_BRD8958,-0.223,Not Clinically Relevant
ccle_AZD0530,-0.224,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_BRD-K33514849,-0.225,Not Clinically Relevant
gdsc_Gemcitabine,-0.226,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_saracatinib,-0.226,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ccle_TAE684,-0.226,Not Clinically Relevant
gdsc_JW-7-24-1,-0.227,Not Clinically Relevant
gdsc_Dacinostat,-0.229,Not Clinically Relevant
ctrp_betulinic acid,-0.230,Not Clinically Relevant
gdsc_Etoposide,-0.231,Topo II inhibitor
ccle_Paclitaxel,-0.231,disrupts microtubule dynamics
ctrp_brefeldin A,-0.232,Not Clinically Relevant
ctrp_avicin D,-0.233,Not Clinically Relevant
ctrp_selumetinib,-0.236,MEK1 inhibitor
ccle_ZD-6474,-0.237,"VEGFR, EGFR and RET inhibitor"
ctrp_neratinib,-0.237,Her2 and EGFR inhibitor
gdsc_Phenformin,-0.237,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_tanespimycin,-0.240,HSP90 inhibitor
ctrp_tosedostat,-0.240,inhibitor of the M1 family of aminopeptidases
gdsc_Vinorelbine,-0.241,Not Clinically Relevant
ctrp_KHS101,-0.242,Not Clinically Relevant
ctrp_spautin-1,-0.243,Not Clinically Relevant
ctrp_austocystin D,-0.245,Not Clinically Relevant
gdsc_SNX-2112,-0.245,Not Clinically Relevant
ctrp_BRD-K55116708,-0.245,Not Clinically Relevant
gdsc_TW 37,-0.246,Not Clinically Relevant
ctrp_parthenolide,-0.246,Not Clinically Relevant
gdsc_5-Fluorouracil,-0.247,antimetabolite
ctrp_gefitinib,-0.247,EGFR inhibitor (Iressa)
ccle_L-685458,-0.249,Not Clinically Relevant
ctrp_C6-ceramide,-0.249,Not Clinically Relevant
gdsc_Camptothecin,-0.250,Not Clinically Relevant
ctrp_canertinib,-0.251,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ccle_17-AAG,-0.251,Not Clinically Relevant
gdsc_IPA-3,-0.251,Not Clinically Relevant
ctrp_BRD-K27986637,-0.252,Not Clinically Relevant
ctrp_linifanib,-0.252,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_VU0155056,-0.252,Not Clinically Relevant
gdsc_BX796,-0.253,Not Clinically Relevant
ccle_PD-0332991,-0.253,CDK4/6 inhibitor
ctrp_valdecoxib,-0.253,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
gdsc_Epothilone B,-0.254,Not Clinically Relevant
gdsc_Doxorubicin,-0.255,"Topo II inhibitor, DNA intercalator"
ctrp_lapatinib,-0.255,HER2/EGFR inhibitor
ccle_PF2341066,-0.255,"ALK, ROS1 and MET inhibitor"
gdsc_Lestauritinib,-0.256,Not Clinically Relevant
ctrp_VER-155008,-0.257,Not Clinically Relevant
gdsc_Shikonin,-0.260,Not Clinically Relevant
gdsc_CP466722,-0.260,Not Clinically Relevant
gdsc_Elesclomol,-0.262,Not Clinically Relevant
gdsc_GSK690693,-0.263,Not Clinically Relevant
gdsc_NG-25,-0.263,Not Clinically Relevant
gdsc_Vinblastine,-0.263,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
gdsc_Methotrexate,-0.263,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_COL-3,-0.263,matrix metalloproteinase (MMP) inhibitor
ctrp_BRD-K48477130,-0.263,Not Clinically Relevant
gdsc_SB590885,-0.264,Not Clinically Relevant
gdsc_DMOG,-0.264,Not Clinically Relevant
ctrp_BRD-K96970199,-0.265,Not Clinically Relevant
ctrp_CID-5951923,-0.265,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.265,Not Clinically Relevant
ctrp_veliparib,-0.265,PARP inhibitor.
ccle_PHA-665752,-0.271,Not Clinically Relevant
ctrp_BRD-K17060750,-0.272,Not Clinically Relevant
ctrp_BRD-K71781559,-0.274,Not Clinically Relevant
gdsc_TL-1-85,-0.274,Not Clinically Relevant
gdsc_GSK650394,-0.275,Not Clinically Relevant
ctrp_N9-isopropylolomoucine,-0.275,Not Clinically Relevant
ctrp_nelarabine,-0.278,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
ccle_Lapatinib,-0.278,HER2/EGFR inhibitor
gdsc_Imatinib,-0.278,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_BYL-719,-0.279,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ
ccle_PD-0325901,-0.280,Not Clinically Relevant
ccle_Nutlin-3,-0.280,"Mdm2 antagonist, stabilizes p53 "
ctrp_PD318088,-0.280,Not Clinically Relevant
ctrp_azacitidine,-0.281,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
gdsc_Erlotinib,-0.281,EGFR inhibitor (Tarceva)
gdsc_Omipalisib,-0.281,Not Clinically Relevant
gdsc_PFI-1,-0.283,Not Clinically Relevant
ctrp_GDC-0879,-0.285,Not Clinically Relevant
ctrp_WAY-362450,-0.285,Not Clinically Relevant
ctrp_IPR-456,-0.285,Not Clinically Relevant
ccle_Erlotinib,-0.285,EGFR inhibitor (Tarceva)
ctrp_afatinib,-0.288,EGFR and ErbB2 inhibitor
ctrp_myriocin,-0.288,Not Clinically Relevant
ctrp_BRD-A05715709,-0.288,Not Clinically Relevant
ctrp_BRD-K64610608,-0.289,Not Clinically Relevant
ctrp_BRD-K50799972,-0.289,Not Clinically Relevant
ctrp_abiraterone,-0.289,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
ccle_Nilotinib,-0.289,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Zibotentan,-0.290,Not Clinically Relevant
gdsc_XMD8-92,-0.290,Not Clinically Relevant
gdsc_THZ-2-49,-0.290,Not Clinically Relevant
ctrp_fumonisin B1,-0.291,Not Clinically Relevant
gdsc_Bleomycin,-0.292,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_marinopyrrole A,-0.294,Not Clinically Relevant
ctrp_trametinib,-0.294,MEK inhibitor (MEK1 and MEK2)
gdsc_AT-7519,-0.296,Not Clinically Relevant
ctrp_VAF-347,-0.296,Not Clinically Relevant
ctrp_BCL-LZH-4,-0.297,Not Clinically Relevant
ctrp_NPC-26,-0.297,Not Clinically Relevant
gdsc_I-BET-762,-0.297,Not Clinically Relevant
ctrp_BRD-K04800985,-0.298,Not Clinically Relevant
gdsc_BAY-61-3606,-0.300,Not Clinically Relevant
gdsc_GW843682X,-0.301,Not Clinically Relevant
ctrp_dasatinib,-0.301,"BCR-Abl, Src, c-Kit inhibitor"
ctrp_ifosfamide,-0.302,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_SJ-172550,-0.302,Not Clinically Relevant
gdsc_AZD7762,-0.303, Chk1 / Chk2 inhibitor
gdsc_Pyrimethamine,-0.303,Not Clinically Relevant
gdsc_AS605240,-0.304,Not Clinically Relevant
ctrp_A-804598,-0.304,Not Clinically Relevant
gdsc_PIK-93,-0.305,Not Clinically Relevant
ctrp_AT13387,-0.305,Selective potent Hsp90 inhibitor
gdsc_Lapatinib,-0.305,HER2/EGFR inhibitor
ccle_PLX4720,-0.306,Not Clinically Relevant
gdsc_Luminespib,-0.307,Not Clinically Relevant
gdsc_YK-4-279,-0.307,Not Clinically Relevant
gdsc_KIN001-244,-0.307,Not Clinically Relevant
ctrp_MI-1,-0.308,Not Clinically Relevant
gdsc_Saracatinib,-0.308,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Fedratinib,-0.309,JAK2 inhibitor
ctrp_L-685458,-0.309,Not Clinically Relevant
gdsc_Dactolisib,-0.309,PI3K/mTOR inhibitor
ctrp_erismodegib,-0.310,Hedgehog (Smoothened) antagonist (LDE225)
gdsc_CCT-018159,-0.310,Not Clinically Relevant
ctrp_procarbazine,-0.310,alkylating agent
ctrp_IC-87114,-0.310,Not Clinically Relevant
ctrp_BRD-K33199242,-0.311,Not Clinically Relevant
ctrp_GSK4112,-0.312,Not Clinically Relevant
ctrp_trifluoperazine,-0.313,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors "
gdsc_BMS-345541,-0.314,Not Clinically Relevant
gdsc_SN-38,-0.315,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
gdsc_Palbociclib,-0.315,CDK4/6 inhibitor
gdsc_Embelin,-0.315,Not Clinically Relevant
gdsc_Pictilisib,-0.315,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_Thapsigargin,-0.316,Not Clinically Relevant
ccle_AZD6244,-0.316,MEK1 inhibitor
gdsc_CMK,-0.316,Not Clinically Relevant
gdsc_OSU-03012,-0.318,Not Clinically Relevant
ctrp_CBB-1007,-0.319,Not Clinically Relevant
ctrp_imatinib,-0.320,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_Cytarabine,-0.320,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
ctrp_RITA,-0.321,Not Clinically Relevant
ctrp_ibrutinib,-0.321,BTK kinase inhibitor
gdsc_JQ12,-0.321,Not Clinically Relevant
ctrp_PD 153035,-0.322,Not Clinically Relevant
gdsc_AZD8055,-0.323,mTOR inhibitor
gdsc_GSK269962A,-0.324,Not Clinically Relevant
ctrp_BRD-K41597374,-0.325,Not Clinically Relevant
gdsc_ZSTK474,-0.325,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_PF-543,-0.327,Not Clinically Relevant
gdsc_MK-2206,-0.327,Akt1/2/3 inhibitor
gdsc_Seliciclib,-0.328,Not Clinically Relevant
ccle_LBW242,-0.328,Not Clinically Relevant
gdsc_TGX221,-0.329,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.329,Not Clinically Relevant
ctrp_etomoxir,-0.330,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_AICA Ribonucleotide,-0.330,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.331,Not Clinically Relevant
ctrp_SR8278,-0.333,Not Clinically Relevant
gdsc_A-443654,-0.333,Not Clinically Relevant
gdsc_PHA-793887,-0.333,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
gdsc_PF-562271,-0.334,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.334,Not Clinically Relevant
gdsc_Piperlongumine,-0.334,Not Clinically Relevant
gdsc_SGC0946,-0.335,Not Clinically Relevant
ccle_Panobinostat,-0.335,HDAC inhibitor
ctrp_BRD-K29313308,-0.336,Not Clinically Relevant
gdsc_Docetaxel,-0.336,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ctrp_BRD9647,-0.337,Not Clinically Relevant
gdsc_Midostaurin,-0.338,Not Clinically Relevant
ctrp_BRD-K52037352,-0.339,Not Clinically Relevant
gdsc_Serdemetan,-0.339,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_Enzastaurin,-0.341,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.342,Not Clinically Relevant
gdsc_Tipifarnib,-0.342,Not Clinically Relevant
gdsc_Ponatinib,-0.342,Bcr-abl inhibitor
gdsc_PD0325901,-0.343,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.348,Not Clinically Relevant
ctrp_BRD-K09587429,-0.348,Not Clinically Relevant
gdsc_BI-2536,-0.349,"Plk1 inhibitor, less active against Plk2 and Plk3."
gdsc_JNK-9L,-0.349,Not Clinically Relevant
ctrp_zebularine,-0.349,Not Clinically Relevant
ctrp_istradefylline,-0.350,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
ctrp_erlotinib,-0.351,EGFR inhibitor (Tarceva)
gdsc_AS601245,-0.351,Not Clinically Relevant
gdsc_WH-4-023,-0.352,Not Clinically Relevant
gdsc_XMD11-85h,-0.355,Not Clinically Relevant
gdsc_Pevonedistat,-0.357,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_AKT inhibitor VIII,-0.358,Not Clinically Relevant
ctrp_BRD-K19103580,-0.359,Not Clinically Relevant
gdsc_Paclitaxel,-0.359,disrupts microtubule dynamics
gdsc_QL-VIII-58,-0.361,Not Clinically Relevant
gdsc_MG-132,-0.362,Not Clinically Relevant
gdsc_KIN001-270,-0.363,Not Clinically Relevant
gdsc_FH535,-0.363,Not Clinically Relevant
gdsc_Lenalidomide,-0.364,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_HG6-64-1,-0.366,Not Clinically Relevant
ctrp_PLX-4720,-0.366,Not Clinically Relevant
gdsc_Bicalutamide,-0.368,"antiandrogen, used to treat prostate cancer"
ctrp_sotrastaurin,-0.369,pan-PKC inhibitor
gdsc_BMS-509744,-0.370,Not Clinically Relevant
gdsc_Salubrinal,-0.372,Not Clinically Relevant
gdsc_UNC1215,-0.372,Not Clinically Relevant
gdsc_Dasatinib,-0.373,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_A-770041,-0.374,Not Clinically Relevant
gdsc_Avagacestat,-0.374,Not Clinically Relevant
ctrp_BRD-K49290616,-0.375,Not Clinically Relevant
gdsc_EHT-1864,-0.377,Not Clinically Relevant
gdsc_Refametinib,-0.377,Not Clinically Relevant
gdsc_Trametinib,-0.377,MEK inhibitor (MEK1 and MEK2)
gdsc_Tamoxifen,-0.378,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_birinapant,-0.379,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_PF-4708671,-0.381,Not Clinically Relevant
gdsc_BMS-536924,-0.381,Not Clinically Relevant
gdsc_TPCA-1,-0.383,Not Clinically Relevant
ctrp_SB-431542,-0.386,Not Clinically Relevant
gdsc_KIN001-266,-0.386,Not Clinically Relevant
gdsc_LFM-A13,-0.386,Not Clinically Relevant
gdsc_Temozolomide,-0.387,alkylating agent
gdsc_Selisistat,-0.391,SIRT1 inhibitor
gdsc_XMD8-85,-0.395,Not Clinically Relevant
gdsc_SL0101,-0.396,Not Clinically Relevant
gdsc_Temsirolimus,-0.396,Not Clinically Relevant
gdsc_NVP-BHG712,-0.397,Not Clinically Relevant
gdsc_Doramapimod,-0.397,Not Clinically Relevant
gdsc_SB-505124,-0.399,Not Clinically Relevant
gdsc_CHIR-99021,-0.399,Not Clinically Relevant
gdsc_Bortezomib,-0.401,proteasome inhibitor (Velcade)
gdsc_Cabozantinib,-0.404,"MET, AXL, VEGFR and RET inhibitor"
gdsc_KIN001-236,-0.405,Not Clinically Relevant
gdsc_XMD15-27,-0.406,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.407,Not Clinically Relevant
gdsc_CCT007093,-0.409,Not Clinically Relevant
gdsc_GSK1904529A,-0.409,Not Clinically Relevant
gdsc_STF-62247,-0.410,Not Clinically Relevant
gdsc_NVP-TAE684,-0.410,Not Clinically Relevant
gdsc_KU-55933,-0.411,Not Clinically Relevant
gdsc_Veliparib,-0.412,PARP inhibitor.
gdsc_NU7441,-0.414,Not Clinically Relevant
gdsc_Masitinib,-0.416,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_FMK,-0.417,Not Clinically Relevant
gdsc_FR-180204,-0.420,Not Clinically Relevant
gdsc_Tanespimycin,-0.421,HSP90 inhibitor
gdsc_CI-1040,-0.424,Not Clinically Relevant
gdsc_FTI-277,-0.428,Not Clinically Relevant
gdsc_JW-7-52-1,-0.435,Not Clinically Relevant
gdsc_CGP-082996,-0.436,Not Clinically Relevant
gdsc_NSC-87877,-0.438,Not Clinically Relevant
gdsc_Sunitinib,-0.442,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_TAK-715,-0.443,Not Clinically Relevant
gdsc_OSI-930,-0.443," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_CGP-60474,-0.444,Not Clinically Relevant
gdsc_RO-3306,-0.446,Not Clinically Relevant
gdsc_SB216763,-0.447,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.448,Not Clinically Relevant
gdsc_WHI-P97,-0.452,Not Clinically Relevant
gdsc_XAV939,-0.453,Not Clinically Relevant
gdsc_BIX02189,-0.455,Not Clinically Relevant
gdsc_Vismodegib,-0.461,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_Bryostatin 1,-0.464,Not Clinically Relevant
gdsc_AZD6482,-0.466,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_PAC-1,-0.469,Not Clinically Relevant
gdsc_Parthenolide,-0.474,Not Clinically Relevant
gdsc_Bexarotene,-0.476,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_XMD14-99,-0.477,Not Clinically Relevant
gdsc_IOX2,-0.479,Not Clinically Relevant
gdsc_Tozasertib,-0.479,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_Pazopanib,-0.484,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_Rapamycin,-0.492,"rapamycin, mTOR inhibitor"
gdsc_PLX-4720,-0.492,Not Clinically Relevant
gdsc_681640,-0.496,Not Clinically Relevant
gdsc_Sorafenib,-0.499,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Gefitinib,-0.501,EGFR inhibitor (Iressa)
gdsc_CP724714,-0.502,Not Clinically Relevant
gdsc_Pelitinib,-0.506,Not Clinically Relevant
gdsc_Bosutinib,-0.507,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_KIN001-260,-0.514,Not Clinically Relevant
gdsc_QS11,-0.516,Not Clinically Relevant
gdsc_Selumetinib,-0.523,MEK1 inhibitor
gdsc_Cetuximab,-0.525,Not Clinically Relevant
gdsc_rTRAIL,-0.528,Not Clinically Relevant
gdsc_Motesanib,-0.530,Not Clinically Relevant
gdsc_AZ628,-0.532,Not Clinically Relevant
gdsc_Tivozanib,-0.535,VEGFR inhibitor
gdsc_GNF-2,-0.543,Not Clinically Relevant
gdsc_Idelalisib,-0.550,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Dabrafenib,-0.556,Braf (V600E) inhibitor
gdsc_Y-39983,-0.564,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.566,Not Clinically Relevant
gdsc_PD173074,-0.572,Not Clinically Relevant
gdsc_Tretinoin,-0.578,Retinoid
gdsc_T0901317,-0.582,Not Clinically Relevant
gdsc_PHA-665752,-0.584,Not Clinically Relevant
gdsc_WZ-1-84,-0.584,Not Clinically Relevant
gdsc_Afatinib,-0.586,EGFR and ErbB2 inhibitor
gdsc_QL-XI-92,-0.587,Not Clinically Relevant
gdsc_QL-XII-61,-0.588,Not Clinically Relevant
gdsc_Cyclopamine,-0.589,Not Clinically Relevant
gdsc_GW441756,-0.597,Not Clinically Relevant
gdsc_VX-11e,-0.599,Not Clinically Relevant
gdsc_Crizotinib,-0.607,"ALK, ROS1 and MET inhibitor"
gdsc_VNLG/124,-0.626,Not Clinically Relevant
gdsc_Quizartinib,-0.672,Flt3 inhibitor
gdsc_Alectinib,-0.696,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)"
gdsc_Linifanib,-0.699,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
gdsc_Ruxolitinib,-0.725,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
