,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
sulindac,cmap_sulindac,Nonsteroidal anti-Inflammatory drug,,,,,-0.8170000000000001,...-,736,152,152.0
fqi-2,ctrp_FQI-2,Not Clinically Relevant,,0.304,,0.304,,.+..,152,306,152.0
propranolol,cmap_propranolol,"beta-blocker, used to treat high blood pressure, may have anti-cancer activity",,,,,-0.8170000000000001,...-,735,153,153.0
topotecan,ccle_Topotecan,Topo I inhibitor,,0.331,0.2,0.266,0.449,.++++,251,55,153.0
tacedinaline,ctrp_tacedinaline,Not Clinically Relevant,,0.303,,0.303,,.+..,153,307,153.0
curcumin,ctrp_curcumin,"Natural Product, component of turmeric, may function as HDAC inhibitor",,0.278,,0.278,-0.172,.+.-,206,101,153.5
azd1480,ctrp_AZD1480,JAK2 inhibitor with some activity against JAK3 and Tyk2,,0.302,,0.302,,.+..,154,308,154.0
yk 4-279,ctrp_YK 4-279,Not Clinically Relevant,,0.302,,0.302,,.+..,155,309,155.0
brd-k66532283,ctrp_BRD-K66532283,Not Clinically Relevant,,0.302,,0.302,,.+..,156,310,156.0
vorapaxar,ctrp_vorapaxar," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine",,0.301,,0.301,,.+..,157,311,157.0
metformin,cmap_metformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,,,,,-0.882,...-,737,158,158.0
su11274,ctrp_SU11274,Not Clinically Relevant,,0.3,,0.3,,.+..,158,312,158.0
mitomycin,ctrp_mitomycin,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",,0.3,,0.3,,.+..,159,313,159.0
hli 373,ctrp_HLI 373,Not Clinically Relevant,,0.3,,0.3,,.+..,160,314,160.0
gw-843682x,ctrp_GW-843682X,Not Clinically Relevant,,0.3,,0.3,,.+..,161,315,161.0
gsk-1059615,cmap_gsk-1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,,,,-0.887,...-,738,161,161.0
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,0.299,,0.299,,.+..,162,316,162.0
ym201636,gdsc_YM201636,Not Clinically Relevant,0.299,,,0.299,,+...,163,317,163.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.299,,0.299,,.+..,164,318,164.0
riluzole,cmap_riluzole,"Blocks TTX-sensitive sodium channels, and kainate and NMDA glutamate receptors",,,,,-0.91,...-,739,164,164.0
plx-4032,ctrp_PLX-4032,BRAF (V600E) inhibitor,,0.299,,0.299,,.+..,165,319,165.0
brd-k30019337,ctrp_BRD-K30019337,Not Clinically Relevant,,0.298,,0.298,,.+..,166,320,166.0
gmx-1778,ctrp_GMX-1778,Not Clinically Relevant,,0.298,,0.298,,.+..,167,321,167.0
tg-101348,ctrp_TG-101348,JAK2 inhibitor,,0.248,,0.248,0.7609999999999999,.+.+,306,29,167.5
triptolide,ctrp_triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,0.27,,0.27,-0.1215,.+.+-,237,98,167.5
nintedanib,ctrp_nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.298,,0.298,,.+..,168,322,168.0
fluvastatin,ctrp_fluvastatin,"HMG-CoA reductase inhibitor,",,0.28800000000000003,,0.288,-0.77,.+.-,187,149,168.0
parbendazole,ctrp_parbendazole,Not Clinically Relevant,,0.297,,0.297,,.+..,169,323,169.0
tandutinib,ctrp_tandutinib,"FLT3 antagonist, also inhibits PDGFR and c-Kit, ",,0.272,,0.272,-0.358,.+.-,227,112,169.5
triazolothiadiazine,ctrp_triazolothiadiazine,Not Clinically Relevant,,0.297,,0.297,,.+..,170,324,170.0
busulfan,cmap_busulfan,"alkylating agent, forms DNA-DNA intrastrand crosslinks, prevents DNA replication",,,,,-0.9570000000000001,...-,740,170,170.0
letrozole,cmap_letrozole,"nonsteroidal aromatase inhibitor, prevents estrogen production, used for breast cancer",,,,,-0.963,...-,741,171,171.0
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.29600000000000004,,0.296,,.+..,172,325,172.0
azd-7762,cmap_azd-7762, Chk1 / Chk2 inhibitor,,,,,-0.971,...-,742,172,172.0
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,173,326,173.0
zstk-474,cmap_zstk-474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",,,,,-0.972,...-,743,173,173.0
brd-k85133207,ctrp_BRD-K85133207,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,174,327,174.0
brd-k80183349,ctrp_BRD-K80183349,Not Clinically Relevant,,0.295,,0.295,,.+..,175,328,175.0
brd-k70511574,ctrp_BRD-K70511574,Not Clinically Relevant,,0.294,,0.294,,.+..,176,329,176.0
ml083,ctrp_ML083,Not Clinically Relevant,,0.294,,0.294,,.+..,177,330,177.0
cucurbitacin i,ctrp_cucurbitacin I,Not Clinically Relevant,,0.294,,0.294,,.+..,178,331,178.0
birb-796,ctrp_BIRB-796,Not Clinically Relevant,,0.294,,0.294,,.+..,179,332,179.0
simvastatin,ctrp_simvastatin,"HMG-CoA reductase inhibitor,",,0.257,,0.257,0.10450000000000001,.+.+-,275,86,180.5
jw-480,ctrp_JW-480,Not Clinically Relevant,,0.293,,0.293,,.+..,181,333,181.0
cimetidine,ctrp_cimetidine,(Tagamet) Antacid and antihistamine,,0.265,,0.265,-0.23749999999999996,.+.+-,256,107,181.5
bix-01294,ctrp_BIX-01294,Not Clinically Relevant,,0.29100000000000004,,0.291,,.+..,183,334,183.0
brd-k75293299,ctrp_BRD-K75293299,Not Clinically Relevant,,0.29,,0.29,,.+..,184,335,184.0
brd-k90370028,ctrp_BRD-K90370028,Not Clinically Relevant,,0.29,,0.29,,.+..,185,336,185.0
brd-k16147474,ctrp_BRD-K16147474,Not Clinically Relevant,,0.289,,0.289,,.+..,186,337,186.0
obatoclax,ctrp_obatoclax,Not Clinically Relevant,,0.247,,0.247,0.381,.+.+,311,64,187.5
manumycin a,ctrp_manumycin A,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,188,338,188.0
etoposide,gdsc_Etoposide,Topo II inhibitor,-0.231,0.317,,0.043,0.966,-+.++,371,5,188.0
pl-di,ctrp_PL-DI,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,189,339,189.0
gsk461364,ctrp_GSK461364,"Plk1 inhibitor, less active against Plk2 and Plk3.",,0.28800000000000003,,0.288,,.+..,190,340,190.0
necrosulfonamide,ctrp_necrosulfonamide,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,191,341,191.0
zg-10,gdsc_ZG-10,Not Clinically Relevant,0.287,,,0.287,,+...,192,342,192.0
dacarbazine,ctrp_dacarbazine,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions",,0.287,,0.287,,.+..,193,343,193.0
brd-k37390332,ctrp_BRD-K37390332,Not Clinically Relevant,,0.28600000000000003,,0.286,,.+..,194,344,194.0
silmitasertib,ctrp_silmitasertib,casein kinase 2 inhibitor ,,0.28300000000000003,,0.283,,.+..,196,345,196.0
methotrexate,gdsc_Methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",-0.263,0.183,,-0.04,0.934,-+.+,385,8,196.5
daporinad,ctrp_daporinad,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells",0.318,0.248,,0.283,,++..,197,346,197.0
gemcitabine,gdsc_Gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.226,0.278,,0.026,0.841,-+.+,373,22,197.5
brd-k02492147,ctrp_BRD-K02492147,Not Clinically Relevant,,0.281,,0.281,,.+..,198,347,198.0
brd-k01737880,ctrp_BRD-K01737880,Not Clinically Relevant,,0.281,,0.281,,.+..,199,348,199.0
temozolomide,gdsc_Temozolomide,alkylating agent,-0.387,0.3,,-0.044,0.915,-+.+,389,10,199.5
nvp-231,ctrp_NVP-231,Not Clinically Relevant,,0.28,,0.28,,.+..,200,349,200.0
dexamethasone,ctrp_dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.233,,0.233,0.42265625,.+.++++++,343,60,201.5
alvocidib,ctrp_alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.262,,0.262,-0.562,.+.-,270,133,201.5
nsc-207895,gdsc_NSC-207895,Not Clinically Relevant,0.27899999999999997,,,0.279,,+...,202,350,202.0
tgx-221,ctrp_TGX-221,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,203,351,203.0
fgin-1-27,ctrp_FGIN-1-27,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,204,352,204.0
ml029,ctrp_ML029,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,205,353,205.0
tipifarnib-p2,ctrp_tipifarnib-P2,Not Clinically Relevant,,0.278,,0.278,,.+..,207,354,207.0
am-580,ctrp_AM-580,Not Clinically Relevant,,0.278,,0.278,,.+..,208,355,208.0
stf-31,ctrp_STF-31,Not Clinically Relevant,,0.278,,0.278,,.+..,209,356,209.0
zm447439,gdsc_ZM447439,Not Clinically Relevant,0.27699999999999997,,,0.277,,+...,210,357,210.0
serdemetan,gdsc_Serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.33899999999999997,0.382,,0.022,0.541,-+.+,374,49,211.5
wz3105,gdsc_WZ3105,Not Clinically Relevant,0.27699999999999997,,,0.277,,+...,212,358,212.0
brd1812,ctrp_BRD1812,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,213,359,213.0
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.276,,0.276,,.+..,214,360,214.0
kx2-391,ctrp_KX2-391,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src,,0.276,,0.276,,.+..,215,361,215.0
sn-38,gdsc_SN-38,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active",-0.315,0.316,,0.001,0.445,-+.+,376,56,216.0
ku-60019,ctrp_KU-60019,Not Clinically Relevant,,0.276,,0.276,,.+..,216,362,216.0
ku-0063794,ctrp_KU-0063794,Not Clinically Relevant,,0.276,,0.276,,.+..,217,363,217.0
fulvestrant,ctrp_fulvestrant,selective estrogen receptor degrader (SERD),,0.222,,0.222,0.20099999999999998,.+.++,357,79,218.0
cil55a,ctrp_CIL55A,Not Clinically Relevant,,0.275,,0.275,,.+..,218,364,218.0
mk-1775,ctrp_MK-1775,Wee1 kinase inhibitor,,0.262,,0.262,-0.956,.+.-,269,169,219.0
cil56,ctrp_CIL56,Not Clinically Relevant,,0.275,,0.275,,.+..,219,365,219.0
tamoxifen,gdsc_Tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.37799999999999995,0.34,,-0.019,0.39925000000000005,-+.+++,377,63,220.0
brd-k66453893,ctrp_BRD-K66453893,Not Clinically Relevant,,0.275,,0.275,,.+..,220,366,220.0
pha-793887,gdsc_PHA-793887,"CDK inhibitor, esp CDK2, CDK5 and CDK7",-0.33299999999999996,0.251,,-0.041,0.47600000000000003,-+.+,387,54,220.5
nakiterpiosin,ctrp_nakiterpiosin,Not Clinically Relevant,,0.275,,0.275,,.+..,221,367,221.0
prochlorperazine,ctrp_prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.243,,0.243,-0.49,.+.-,319,123,221.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,222,368,222.0
pitstop2,ctrp_pitstop2,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,223,369,223.0
tretinoin,gdsc_Tretinoin,Retinoid,-0.578,0.38,,-0.099,0.6885,-+.++,409,38,223.5
sorafenib,gdsc_Sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.499,0.28800000000000003,-0.21,-0.14,0.741,-+-++,415,32,223.5
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.273,,0.273,,.+..,224,370,224.0
brd-k34222889,ctrp_BRD-K34222889,Not Clinically Relevant,,0.273,,0.273,,.+..,225,371,225.0
ouabain,ctrp_ouabain,Not Clinically Relevant,,0.273,,0.273,,.+..,226,372,226.0
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.272,,0.272,,.+..,228,373,228.0
bi-2536,gdsc_BI-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.349,0.285,,-0.032,0.237,-+.+,382,76,229.0
tivantinib,ctrp_tivantinib,Met inhibitor,,0.272,,0.272,,.+..,229,374,229.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,0.272,,0.272,,.+..,230,375,230.0
osi-027,gdsc_OSI-027,Not Clinically Relevant,0.24600000000000002,0.254,,0.25,-0.9,++.-,299,162,230.5
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.272,,0.272,,.+..,231,376,231.0
ciclosporin,ctrp_ciclosporin,,,0.271,,0.271,,.+..,232,377,232.0
cd-437,ctrp_CD-437,Not Clinically Relevant,,0.271,,0.271,,.+..,233,378,233.0
tamatinib,ctrp_tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.27,,0.27,,.+..,234,379,234.0
ym-155,ctrp_YM-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.226,,0.226,-0.40299999999999997,.+.-,351,118,234.5
ko-143,ctrp_Ko-143,Not Clinically Relevant,,0.27,,0.27,,.+..,235,380,235.0
brd-k35604418,ctrp_BRD-K35604418,Not Clinically Relevant,,0.27,,0.27,,.+..,236,381,236.0
sch-79797,ctrp_SCH-79797,Not Clinically Relevant,,0.27,,0.27,,.+..,238,382,238.0
cd-1530,ctrp_CD-1530,Not Clinically Relevant,,0.27,,0.27,,.+..,239,383,239.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,240,384,240.0
rigosertib,ctrp_rigosertib,"ON-01910, Plk-1 inhibitor",,0.26899999999999996,,0.269,,.+..,241,385,241.0
crizotinib,gdsc_Crizotinib,"ALK, ROS1 and MET inhibitor",-0.607,0.27399999999999997,,-0.166,0.34700000000000003,-+.+,416,68,242.0
importazole,ctrp_importazole,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,242,386,242.0
lrrk2-in-1,ctrp_LRRK2-IN-1,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,243,387,243.0
sirolimus,ctrp_sirolimus,"rapamycin, mTOR inhibitor",,0.2,,0.2,-0.423875,.+.+----,366,120,243.0
gant-61,ctrp_GANT-61,Not Clinically Relevant,,0.268,,0.268,,.+..,244,388,244.0
doxorubicin,gdsc_Doxorubicin,"Topo II inhibitor, DNA intercalator",-0.255,0.309,,0.027,-0.39725,-+.+--,372,116,244.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,0.268,,0.268,,.+..,245,389,245.0
ml031,ctrp_ML031,Not Clinically Relevant,,0.268,,0.268,,.+..,246,390,246.0
sunitinib,gdsc_Sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.442,0.289,,-0.077,0.02550000000000001,-+.+-,402,91,246.5
ml311,ctrp_ML311,Not Clinically Relevant,,0.267,,0.267,,.+..,247,391,247.0
gdc-0941,ctrp_GDC-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.23600000000000002,,0.236,-0.884,.+.-,334,160,247.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.267,,0.267,,.+..,248,392,248.0
gsk1059615,ctrp_GSK1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,0.267,,0.267,,.+..,249,393,249.0
neratinib,ctrp_neratinib,Her2 and EGFR inhibitor,,-0.237,,-0.237,0.434,.-.+,440,59,249.5
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.266,,0.266,,.+..,250,394,250.0
pifithrin-alpha,ctrp_pifithrin-alpha,Not Clinically Relevant,,0.266,,0.266,,.+..,252,395,252.0
lapatinib,gdsc_Lapatinib,HER2/EGFR inhibitor,-0.305,-0.255,-0.278,-0.279,0.8474999999999999,---++,485,20,252.5
temsirolimus,gdsc_Temsirolimus,Not Clinically Relevant,-0.396,0.21899999999999997,,-0.089,-0.159,-+.-,405,100,252.5
masitinib,gdsc_Masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.41600000000000004,0.237,,-0.09,-0.122,-+.-,406,99,252.5
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.266,,0.266,,.+..,253,396,253.0
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.266,,0.266,,.+..,254,397,254.0
nilotinib,ccle_Nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.203,0.33399999999999996,-0.289,-0.053,-0.41,-+--,391,119,255.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.265,,,0.265,,+...,255,398,255.0
mitomycin-c,gdsc_Mitomycin-C,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",-0.203,,,-0.203,0.0635,-..+-,424,89,256.5
canertinib,ctrp_canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.251,,-0.251,0.41100000000000003,.-.+,453,61,257.0
nvp-bez235,ctrp_NVP-BEZ235,PI3K/mTOR inhibitor,,0.221,,0.221,-0.865,.+.-,358,156,257.0
vinorelbine,gdsc_Vinorelbine,Not Clinically Relevant,-0.24100000000000002,,,-0.241,0.3015,-..++-,444,71,257.5
aa-cocf3,ctrp_AA-COCF3,Not Clinically Relevant,,0.265,,0.265,,.+..,258,399,258.0
pi-103,gdsc_PI-103,Not Clinically Relevant,0.228,0.3,,0.264,,++..,260,400,260.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,0.264,,0.264,,.+..,261,401,261.0
cay10618,ctrp_CAY10618,Not Clinically Relevant,,0.264,,0.264,,.+..,262,402,262.0
valdecoxib,ctrp_valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.253,,-0.253,0.37799999999999995,.-.+,458,66,262.0
unc0638,gdsc_UNC0638,Not Clinically Relevant,0.251,0.27699999999999997,,0.264,,++..,263,403,263.0
lovastatin,ctrp_lovastatin,"HMG-CoA reductase inhibitor,",,0.22,,0.22,-0.9309999999999999,.+.-,360,166,263.0
quizartinib,gdsc_Quizartinib,Flt3 inhibitor,-0.672,0.26899999999999996,,-0.202,-0.198,-+.-,422,104,263.0
docetaxel,gdsc_Docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.336,0.25,,-0.043,-0.6105,-+.--,388,139,263.5
pazopanib,gdsc_Pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.484,0.32299999999999995,,-0.081,-0.498,-+.-,403,124,263.5
brd-k78574327,ctrp_BRD-K78574327,Not Clinically Relevant,,0.264,,0.264,,.+..,264,404,264.0
brd-k86535717,ctrp_BRD-K86535717,Not Clinically Relevant,,0.264,,0.264,,.+..,265,405,265.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.264,,0.264,,.+..,266,406,266.0
etp-46464,ctrp_ETP-46464,Not Clinically Relevant,,0.263,,0.263,,.+..,267,407,267.0
cal-101,ctrp_CAL-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.263,,0.263,,.+..,268,408,268.0
paclitaxel,gdsc_Paclitaxel,disrupts microtubule dynamics,-0.359,0.261,-0.231,-0.11,-0.5245,-+---,411,127,269.0
mk-2206,gdsc_MK-2206,Akt1/2/3 inhibitor,-0.327,0.254,,-0.037,-0.88,-+.-,383,157,270.0
bardoxolone methyl,ctrp_bardoxolone methyl,Not Clinically Relevant,,0.261,,0.261,,.+..,271,409,271.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.281,,-0.281,0.499,.-.+,491,52,271.5
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,0.26,,0.26,,.+..,272,410,272.0
tki258,ccle_TKI258,Not Clinically Relevant,,,0.259,0.259,,..+.,273,411,273.0
b02,ctrp_B02,Not Clinically Relevant,,0.257,,0.257,,.+..,276,412,276.0
i-bet151,ctrp_I-BET151,Not Clinically Relevant,,0.256,,0.256,,.+..,277,413,277.0
srt-1720,ctrp_SRT-1720,Not Clinically Relevant,,0.256,,0.256,,.+..,278,414,278.0
vinblastine,gdsc_Vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.263,,,-0.263,0.16100000000000003,-..+-,471,85,278.0
nsc632839,ctrp_NSC632839,Not Clinically Relevant,,0.256,,0.256,,.+..,279,415,279.0
trifluoperazine,ctrp_trifluoperazine,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors ",,-0.313,,-0.313,0.836,.-.+,536,23,279.5
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.255,,0.255,,.+..,280,416,280.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.255,,0.255,,.+..,281,417,281.0
phenformin,gdsc_Phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.237,,,-0.237,-0.48100000000000004,-..-,441,122,281.5
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.255,,0.255,,.+..,282,418,282.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.507,0.235,,-0.136,-0.805,-+.-,414,151,282.5
merck60,ctrp_Merck60,Not Clinically Relevant,,0.255,,0.255,,.+..,283,419,283.0
tivozanib,gdsc_Tivozanib,VEGFR inhibitor,-0.535,0.281,,-0.127,-0.823,-+.-,413,154,283.5
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,0.254,,0.254,,.+..,284,420,284.0
ro4929097,ctrp_RO4929097,Notch (gamma secretase) inhibitor,,0.254,,0.254,,.+..,285,421,285.0
agk-2,ctrp_AGK-2,Not Clinically Relevant,,0.254,,0.254,,.+..,286,422,286.0
ch-55,ctrp_Ch-55,Not Clinically Relevant,,0.253,,0.253,,.+..,287,423,287.0
ml210,ctrp_ML210,Not Clinically Relevant,,0.253,,0.253,,.+..,288,424,288.0
bax channel blocker,ctrp_Bax channel blocker,Not Clinically Relevant,,0.253,,0.253,,.+..,289,425,289.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.253,,0.253,,.+..,290,426,290.0
ml258,ctrp_ML258,Not Clinically Relevant,,0.253,,0.253,,.+..,291,427,291.0
ruxolitinib,gdsc_Ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.725,0.337,,-0.194,-0.927,-+.-,418,165,291.5
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.253,,0.253,,.+..,292,428,292.0
brd-k96431673,ctrp_BRD-K96431673,Not Clinically Relevant,,0.252,,0.252,,.+..,293,429,293.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.252,,0.252,,.+..,294,430,294.0
wiki4,gdsc_WIKI4,Not Clinically Relevant,0.252,,,0.252,,+...,295,431,295.0
ar-42,gdsc_AR-42,Not Clinically Relevant,0.251,,,0.251,,+...,296,432,296.0
azd7545,ctrp_AZD7545,Not Clinically Relevant,,0.251,,0.251,,.+..,297,433,297.0
lenalidomide,gdsc_Lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.364,,,-0.364,0.9740000000000001,-..+,593,2,297.5
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.251,,0.251,,.+..,298,434,298.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.25,,0.25,,.+..,300,435,300.0
leptomycin b,ctrp_leptomycin B,Not Clinically Relevant,,0.25,,0.25,,.+..,301,436,301.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.25,,0.25,,.+..,302,437,302.0
phloretin,ctrp_phloretin,Not Clinically Relevant,,0.249,,0.249,,.+..,303,438,303.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,0.249,,0.249,,.+..,304,439,304.0
abiraterone,ctrp_abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.289,,-0.289,-0.275,.-.-,498,110,304.0
salermide,ctrp_salermide,Not Clinically Relevant,,0.249,,0.249,,.+..,305,440,305.0
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,0.247,,0.247,,.+..,307,441,307.0
cytarabine,gdsc_Cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.32,,,-0.32,0.305,-..+,545,70,307.5
le-135,ctrp_LE-135,Not Clinically Relevant,,0.247,,0.247,,.+..,308,442,308.0
purmorphamine,ctrp_purmorphamine,Not Clinically Relevant,,0.247,,0.247,,.+..,309,443,309.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.247,,0.247,,.+..,310,444,310.0
ci-976,ctrp_CI-976,Not Clinically Relevant,,0.247,,0.247,,.+..,312,445,312.0
cerulenin,ctrp_cerulenin,Not Clinically Relevant,,0.247,,0.247,,.+..,313,446,313.0
prl-3 inhibitor i,ctrp_PRL-3 inhibitor I,Not Clinically Relevant,,0.24600000000000002,,0.246,,.+..,314,447,314.0
procarbazine,ctrp_procarbazine,alkylating agent,,-0.31,,-0.31,-0.09699999999999999,.-.-,533,96,314.5
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.24600000000000002,,0.246,,.+..,315,448,315.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.244,,0.244,,.+..,316,449,316.0
palbociclib,gdsc_Palbociclib,CDK4/6 inhibitor,-0.315,,,-0.315,-0.086,-..-,537,95,316.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.244,,0.244,,.+..,317,450,317.0
nvp-bsk805,ctrp_NVP-BSK805,Not Clinically Relevant,,0.243,,0.243,,.+..,318,451,318.0
tw-37,ctrp_TW-37,Not Clinically Relevant,,0.243,,0.243,,.+..,320,452,320.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,0.242,,,0.242,,+...,321,453,321.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.335,-0.335,0.203,..-+,565,78,321.5
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.242,,,0.242,,+...,322,454,322.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.308,-0.226,,-0.267,-0.934,--.-,478,167,322.5
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.242,,0.242,,.+..,323,455,323.0
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.33,,-0.33,0.052999999999999964,.-.+-,558,90,324.0
cay10603,gdsc_CAY10603,Not Clinically Relevant,0.24100000000000002,,,0.241,,+...,324,456,324.0
