,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
ondansetron,cmap_ondansetron,"selective serotonin 5-HT3 receptor antagonist ,used to prevent nausea and vomiting caused by chemotherapy and radiotherapy",,,,,-0.8859999999999999,...-,736,155,155.0
isoevodiamine,ctrp_isoevodiamine,Not Clinically Relevant,,0.297,,0.297,,.+..,155,315,155.0
homoharringtonine,cmap_homoharringtonine,"natural product, protein translation inhibitor, used for myeloid leukemia",,,,,-0.895,...--,735,157,157.0
ceranib-2,ctrp_ceranib-2,Not Clinically Relevant,,0.297,,0.297,,.+..,157,316,157.0
zm447439,gdsc_ZM447439,Not Clinically Relevant,0.297,,,0.297,,+...,158,317,158.0
mitoxantrone,cmap_mitoxantrone,Topoisomerase II inhibitor; disrupts DNA synthesis and DNA repair ,,,,,-0.895,...-,737,158,158.0
gsk-1059615,cmap_gsk-1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,,,,-0.897,...-,738,159,159.0
tacedinaline,ctrp_tacedinaline,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,159,318,159.0
ki8751,ctrp_Ki8751,Not Clinically Relevant,,0.29600000000000004,,0.296,,.+..,160,319,160.0
azd-8055,cmap_azd-8055,mTOR inhibitor,,,,,-0.914,...-,739,160,160.0
vincristine,ctrp_vincristine,"binds tubulin, disrupts microtubule dynamics",,0.265,,0.265,-0.18175,.+.+--,239,82,160.5
alvocidib,ctrp_alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.278,,0.278,-0.67,.+.-,201,120,160.5
azd-7762,cmap_azd-7762, Chk1 / Chk2 inhibitor,,,,,-0.915,...-,740,161,161.0
azd1480,ctrp_AZD1480,JAK2 inhibitor with some activity against JAK3 and Tyk2,,0.295,,0.295,,.+..,161,320,161.0
azd4547,ctrp_AZD4547,"FGFR-1,2 and 3 inhibitor",,0.293,,0.293,,.+..,162,321,162.0
curcumin,ctrp_curcumin,"Natural Product, component of turmeric, may function as HDAC inhibitor",,0.252,,0.252,0.396,.+.+,283,42,162.5
brd-k75293299,ctrp_BRD-K75293299,Not Clinically Relevant,,0.293,,0.293,,.+..,163,322,163.0
cyanoquinoline 11,ctrp_cyanoquinoline 11,Not Clinically Relevant,,0.293,,0.293,,.+..,164,323,164.0
brd-k02492147,ctrp_BRD-K02492147,Not Clinically Relevant,,0.293,,0.293,,.+..,165,324,165.0
tandutinib,ctrp_tandutinib,"FLT3 antagonist, also inhibits PDGFR and c-Kit, ",,0.284,,0.284,-0.825,.+.-,184,146,165.0
teniposide,ctrp_teniposide,Topo II inhibitor,,0.257,,0.257,0.157,.+.+,268,67,167.5
bix-01294,ctrp_BIX-01294,Not Clinically Relevant,,0.29100000000000004,,0.291,,.+..,168,325,168.0
everolimus,cmap_everolimus,mTOR inhibitor (RAD001),,,,,-0.94,...-,741,168,168.0
pf-184,ctrp_PF-184,Not Clinically Relevant,,0.29,,0.29,,.+..,169,326,169.0
simvastatin,ctrp_simvastatin,"HMG-CoA reductase inhibitor,",,0.264,,0.264,-0.38,.+.--,247,91,169.0
pirarubicin,cmap_pirarubicin,"Analog of doxorubicin, DNA intercalator, Topo II antagonist",,,,,-0.946,...-,742,170,170.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,0.29,,0.29,,.+..,170,327,170.0
necrosulfonamide,ctrp_necrosulfonamide,Not Clinically Relevant,,0.29,,0.29,,.+..,171,328,171.0
entinostat,ctrp_entinostat,HDAC inhibitor,0.28600000000000003,0.273,,0.28,-0.785,++.-,198,144,171.0
pyr-41,ctrp_PYR-41,Not Clinically Relevant,,0.29,,0.29,,.+..,172,329,172.0
obatoclax,ctrp_obatoclax,Not Clinically Relevant,,0.24100000000000002,,0.241,0.511,.+.+,312,33,172.5
zstk-474,cmap_zstk-474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",,,,,-0.977,...-,743,174,174.0
brd-k80183349,ctrp_BRD-K80183349,Not Clinically Relevant,,0.289,,0.289,,.+..,174,330,174.0
am-580,ctrp_AM-580,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,175,331,175.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,176,332,176.0
fulvestrant,ctrp_fulvestrant,selective estrogen receptor degrader (SERD),,0.242,,0.242,0.3795,.+.++,310,44,177.0
pl-di,ctrp_PL-DI,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,177,333,177.0
brd-k30019337,ctrp_BRD-K30019337,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,178,334,178.0
kh-cb19,ctrp_KH-CB19,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,180,335,180.0
hli 373,ctrp_HLI 373,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,181,336,181.0
cil55a,ctrp_CIL55A,Not Clinically Relevant,,0.287,,0.287,,.+..,182,337,182.0
brd-k71781559,ctrp_BRD-K71781559,Not Clinically Relevant,,0.284,,0.284,,.+..,183,338,183.0
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,0.284,,0.284,,.+..,185,339,185.0
ro4929097,ctrp_RO4929097,Notch (gamma secretase) inhibitor,,0.284,,0.284,,.+..,186,340,186.0
brd-k85133207,ctrp_BRD-K85133207,Not Clinically Relevant,,0.284,,0.284,,.+..,187,341,187.0
triazolothiadiazine,ctrp_triazolothiadiazine,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,188,342,188.0
osi-027,ctrp_OSI-027,Not Clinically Relevant,0.284,0.26899999999999996,,0.276,-0.9470000000000001,++.-,205,171,188.0
mitomycin,ctrp_mitomycin,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",,0.28300000000000003,,0.283,,.+..,189,343,189.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.281,,0.281,,.+..,190,344,190.0
ciclosporin,ctrp_ciclosporin,,,0.281,,0.281,,.+..,191,345,191.0
dexamethasone,ctrp_dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.23,,0.23,0.2955,.+.++++++,333,51,192.0
cd-1530,ctrp_CD-1530,Not Clinically Relevant,,0.281,,0.281,,.+..,192,346,192.0
tivantinib,ctrp_tivantinib,Met inhibitor,,0.28,,0.28,,.+..,194,347,194.0
yk 4-279,ctrp_YK 4-279,Not Clinically Relevant,,0.28,,0.28,,.+..,195,348,195.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,0.28,,0.28,,.+..,196,349,196.0
ch-55,ctrp_Ch-55,Not Clinically Relevant,,0.28,,0.28,,.+..,197,350,197.0
serdemetan,gdsc_Serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.35700000000000004,0.391,,0.017,0.502,-+.+,361,36,198.5
wz3105,gdsc_WZ3105,Not Clinically Relevant,0.28,,,0.28,,+...,199,351,199.0
temozolomide,gdsc_Temozolomide,alkylating agent,-0.424,0.262,,-0.081,0.882,-+.+,389,9,199.0
ku-0063794,ctrp_KU-0063794,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,200,352,200.0
olaparib,gdsc_Olaparib,PARP Inhibitor,-0.418,0.35600000000000004,,-0.031,0.563,-+.+,371,31,201.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,0.27699999999999997,,,0.277,,+...,202,353,202.0
ciclopirox,ctrp_ciclopirox,antifungal agent for topical dermatologic treatment of superficial mycoses,,0.27699999999999997,,0.277,,.+..,203,354,203.0
importazole,ctrp_importazole,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,204,355,204.0
axitinib,gdsc_Axitinib,"VEGFR, c-KIT and PDGFR inhibitor",-0.521,0.363,,-0.079,0.693,-+.+,388,23,205.5
gsk1059615,ctrp_GSK1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,0.276,,0.276,,.+..,206,356,206.0
clofarabine,ctrp_clofarabine,purine nucleoside antimetabolite,,0.239,,0.239,-0.435,.+.-,316,97,206.5
pi-103,gdsc_PI-103,Not Clinically Relevant,0.251,0.301,,0.276,,++..,207,357,207.0
tgx-221,ctrp_TGX-221,Not Clinically Relevant,,0.276,,0.276,,.+..,208,358,208.0
ym-155,ctrp_YM-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.249,,0.249,-0.677,.+.-,295,122,208.5
bax channel blocker,ctrp_Bax channel blocker,Not Clinically Relevant,,0.276,,0.276,,.+..,209,359,209.0
tretinoin,gdsc_Tretinoin,Retinoid,-0.583,0.391,,-0.096,0.5915,-+.++,393,30,211.5
fluvastatin,ctrp_fluvastatin,"HMG-CoA reductase inhibitor,",,0.26,,0.26,-0.9359999999999999,.+.-,256,167,211.5
lrrk2-in-1,ctrp_LRRK2-IN-1,Not Clinically Relevant,,0.275,,0.275,,.+..,212,360,212.0
prochlorperazine,ctrp_prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.23600000000000002,,0.236,-0.485,.+.-,321,104,212.5
gemcitabine,gdsc_Gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.258,0.237,,-0.011,0.225,-+.+,366,59,212.5
parbendazole,ctrp_parbendazole,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,213,361,213.0
sn-38,gdsc_SN-38,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active",-0.321,0.311,,-0.005,0.172,-+.+,364,64,214.0
ko-143,ctrp_Ko-143,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,214,362,214.0
pazopanib,gdsc_Pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.52,0.28800000000000003,,-0.116,0.594,-+.+,400,29,214.5
gw-843682x,ctrp_GW-843682X,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,215,363,215.0
unc0638,gdsc_UNC0638,Not Clinically Relevant,0.273,0.275,,0.274,,++..,216,364,216.0
etoposide,gdsc_Etoposide,Topo II inhibitor,-0.249,0.301,,0.026,0.0895,-+.+-,360,73,216.5
brd1812,ctrp_BRD1812,Not Clinically Relevant,,0.273,,0.273,,.+..,217,365,217.0
nvp-231,ctrp_NVP-231,Not Clinically Relevant,,0.273,,0.273,,.+..,218,366,218.0
cx-5461,gdsc_CX-5461,Not Clinically Relevant,0.272,,,0.272,,+...,219,367,219.0
stf-31,ctrp_STF-31,Not Clinically Relevant,,0.272,,0.272,,.+..,220,368,220.0
erastin,ctrp_erastin,Not Clinically Relevant,,0.271,,0.271,,.+..,221,369,221.0
bardoxolone methyl,ctrp_bardoxolone methyl,Not Clinically Relevant,,0.271,,0.271,,.+..,222,370,222.0
docetaxel,gdsc_Docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.309,0.263,,-0.023,-0.10549999999999998,-+.+-,368,77,222.5
brd-k78574327,ctrp_BRD-K78574327,Not Clinically Relevant,,0.271,,0.271,,.+..,223,371,223.0
sirolimus,ctrp_sirolimus,"rapamycin, mTOR inhibitor",,0.22,,0.22,-0.48712500000000003,.+.++---,342,105,223.5
tamoxifen,gdsc_Tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.415,0.337,,-0.039,-0.000250000000000028,-+.++-,372,75,223.5
vu0155056,ctrp_VU0155056,Not Clinically Relevant,,0.271,,0.271,,.+..,224,372,224.0
brd-k96431673,ctrp_BRD-K96431673,Not Clinically Relevant,,0.271,,0.271,,.+..,225,373,225.0
cr-1-31b,ctrp_CR-1-31B,Not Clinically Relevant,,0.27,,0.27,,.+..,226,374,226.0
gant-61,ctrp_GANT-61,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,227,375,227.0
sunitinib,gdsc_Sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.419,0.282,,-0.068,0.04899999999999996,-+.+-,382,74,228.0
merck60,ctrp_Merck60,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,228,376,228.0
lovastatin,ctrp_lovastatin,"HMG-CoA reductase inhibitor,",,0.198,,0.198,-0.466,.+.-,357,100,228.5
pifithrin-alpha,ctrp_pifithrin-alpha,Not Clinically Relevant,,0.26899999999999996,,0.269,,.+..,229,377,229.0
sorafenib,gdsc_Sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.527,0.29,-0.23399999999999999,-0.157,0.27899999999999997,-+-+-,404,55,229.5
cay10618,ctrp_CAY10618,Not Clinically Relevant,,0.268,,0.268,,.+..,230,378,230.0
ouabain,ctrp_ouabain,Not Clinically Relevant,,0.268,,0.268,,.+..,231,379,231.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.267,,0.267,,.+..,232,380,232.0
brd-k48334597,ctrp_BRD-K48334597,Not Clinically Relevant,,0.267,,0.267,,.+..,233,381,233.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,0.267,,0.267,,.+..,234,382,234.0
fqi-2,ctrp_FQI-2,Not Clinically Relevant,,0.267,,0.267,,.+..,235,383,235.0
nintedanib,ctrp_nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.266,,0.266,,.+..,236,384,236.0
ar-42,gdsc_AR-42,Not Clinically Relevant,0.266,,,0.266,,+...,237,385,237.0
kx2-391,ctrp_KX2-391,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src,,0.265,,0.265,,.+..,238,386,238.0
paclitaxel,gdsc_Paclitaxel,disrupts microtubule dynamics,-0.32899999999999996,0.233,-0.204,-0.1,-0.21499999999999997,-+-+-,396,83,239.5
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.265,,,0.265,,+...,240,387,240.0
gdc-0941,ctrp_GDC-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.24,,0.24,-0.9229999999999999,.+.-,315,165,240.0
mitomycin-c,gdsc_Mitomycin-C,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",-0.21100000000000002,,,-0.211,0.12400000000000005,-..+-,410,70,240.0
pitstop2,ctrp_pitstop2,Not Clinically Relevant,,0.265,,0.265,,.+..,241,388,241.0
topotecan,ccle_Topotecan,Topo I inhibitor,,0.316,-0.207,0.055,-0.681,.+---,359,124,241.5
etp-46464,ctrp_ETP-46464,Not Clinically Relevant,,0.265,,0.265,,.+..,242,389,242.0
mk-1775,ctrp_MK-1775,Wee1 kinase inhibitor,,0.24,,0.24,-0.95,.+.-,313,172,242.5
sch-529074,ctrp_SCH-529074,Not Clinically Relevant,,0.265,,0.265,,.+..,243,390,243.0
silmitasertib,ctrp_silmitasertib,casein kinase 2 inhibitor ,,0.264,,0.264,,.+..,244,391,244.0
fqi-1,ctrp_FQI-1,Not Clinically Relevant,,0.264,,0.264,,.+..,245,392,245.0
irinotecan,ccle_Irinotecan,"aka CPT-11, inhibitor of Topo I",,,-0.257,-0.257,0.353,..-+,444,46,245.0
b02,ctrp_B02,Not Clinically Relevant,,0.264,,0.264,,.+..,246,393,246.0
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.263,,0.263,,.+..,248,394,248.0
cay10594,ctrp_CAY10594,Not Clinically Relevant,,0.263,,0.263,,.+..,249,395,249.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.263,,0.263,,.+..,250,396,250.0
quizartinib,gdsc_Quizartinib,Flt3 inhibitor,-0.672,0.263,,-0.205,-0.387,-+.-,408,93,250.5
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.262,,0.262,,.+..,251,397,251.0
lapatinib,cmap_lapatinib,HER2/EGFR inhibitor,-0.304,-0.28600000000000003,-0.264,-0.285,0.8785000000000001,---++,492,10,251.0
brd-k45681478,ctrp_BRD-K45681478,Not Clinically Relevant,,0.262,,0.262,,.+..,252,398,252.0
i-bet151,ctrp_I-BET151,Not Clinically Relevant,,0.262,,0.262,,.+..,253,399,253.0
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,0.262,,0.262,,.+..,254,400,254.0
nvp-bez235,ctrp_NVP-BEZ235,PI3K/mTOR inhibitor,,0.215,,0.215,-0.9159999999999999,.+.-,346,162,254.0
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,0.261,,0.261,,.+..,255,401,255.0
masitinib,gdsc_Masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",-0.455,0.226,,-0.114,-0.59,-+.-,399,112,255.5
cd-437,ctrp_CD-437,Not Clinically Relevant,,0.26,,0.26,,.+..,257,402,257.0
brd-k34222889,ctrp_BRD-K34222889,Not Clinically Relevant,,0.259,,0.259,,.+..,258,403,258.0
doxorubicin,gdsc_Doxorubicin,"Topo II inhibitor, DNA intercalator",-0.261,0.27,,0.005,-0.89075,-+.---,362,156,259.0
tipifarnib-p2,ctrp_tipifarnib-P2,Not Clinically Relevant,,0.259,,0.259,,.+..,259,404,259.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,0.258,,0.258,,.+..,260,405,260.0
cil56,ctrp_CIL56,Not Clinically Relevant,,0.258,,0.258,,.+..,261,406,261.0
vinorelbine,gdsc_Vinorelbine,Not Clinically Relevant,-0.27699999999999997,,,-0.277,0.356,-..+++,478,45,261.5
tg-101348,ctrp_TG-101348,JAK2 inhibitor,,0.198,,0.198,-0.934,.+.-,358,166,262.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,0.258,,,0.258,,+...,262,407,262.0
brd-k35604418,ctrp_BRD-K35604418,Not Clinically Relevant,,0.258,,0.258,,.+..,263,408,263.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.257,,0.257,,.+..,264,409,264.0
methotrexate,gdsc_Methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",-0.272,-0.16699999999999998,,-0.22,-0.63,--.-,413,116,264.5
tivozanib,gdsc_Tivozanib,VEGFR inhibitor,-0.51,0.309,,-0.1,-0.7390000000000001,-+.-,397,133,265.0
wz8040,ctrp_WZ8040,Not Clinically Relevant,,0.257,,0.257,,.+..,265,410,265.0
dinaciclib,ctrp_dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.257,,0.257,,.+..,266,411,266.0
crizotinib,gdsc_Crizotinib,"ALK, ROS1 and MET inhibitor",-0.552,0.265,,-0.144,-0.708,-+.-,403,129,266.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.257,,0.257,,.+..,267,412,267.0
temsirolimus,gdsc_Temsirolimus,Not Clinically Relevant,-0.423,0.254,,-0.084,-0.8270000000000001,-+.-,390,147,268.5
neratinib,ctrp_neratinib,Her2 and EGFR inhibitor,,-0.259,,-0.259,-0.32,.-.-,451,87,269.0
pha-793887,gdsc_PHA-793887,"CDK inhibitor, esp CDK2, CDK5 and CDK7",-0.35700000000000004,0.217,,-0.07,-0.8740000000000001,-+.-,385,153,269.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.256,,0.256,,.+..,269,413,269.0
mk-2206,gdsc_MK-2206,Akt1/2/3 inhibitor,-0.35600000000000004,0.268,,-0.044,-0.9209999999999999,-+.-,374,164,269.0
bi-2536,gdsc_BI-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.295,0.263,,-0.016,-0.9740000000000001,-+.-,367,173,270.0
rigosertib,ctrp_rigosertib,"ON-01910, Plk-1 inhibitor",,0.256,,0.256,,.+..,270,414,270.0
brd-k70511574,ctrp_BRD-K70511574,Not Clinically Relevant,,0.255,,0.255,,.+..,271,415,271.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.282,,-0.282,0.23399999999999999,.-.+,484,58,271.0
gw-405833,ctrp_GW-405833,Not Clinically Relevant,,0.255,,0.255,,.+..,272,416,272.0
dacarbazine,ctrp_dacarbazine,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions",,0.255,,0.255,,.+..,273,417,273.0
valdecoxib,ctrp_valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.247,,-0.247,-0.623,.-.-,431,115,273.0
wz4002,ctrp_WZ4002,Not Clinically Relevant,,0.254,,0.254,,.+..,274,418,274.0
ml311,ctrp_ML311,Not Clinically Relevant,,0.254,,0.254,,.+..,275,419,275.0
canertinib,ctrp_canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.28300000000000003,,-0.283,0.168,.-.+,486,66,276.0
purmorphamine,ctrp_purmorphamine,Not Clinically Relevant,,0.253,,0.253,,.+..,276,420,276.0
hyperforin,ctrp_hyperforin,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA",,-0.318,,-0.318,0.75,.-.+,533,19,276.0
srt-1720,ctrp_SRT-1720,Not Clinically Relevant,,0.253,,0.253,,.+..,277,421,277.0
cal-101,ctrp_CAL-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.253,,0.253,,.+..,278,422,278.0
gsk2636771,ctrp_GSK2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.253,,0.253,,.+..,279,423,279.0
gsk525762a,ctrp_GSK525762A,Not Clinically Relevant,,0.252,,0.252,,.+..,280,424,280.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.252,,0.252,,.+..,281,425,281.0
triptolide,ctrp_triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,-0.253,,-0.253,-0.687,.-.--,439,125,282.0
cay10603,gdsc_CAY10603,Not Clinically Relevant,0.252,,,0.252,,+...,282,426,282.0
sb-743921,ctrp_SB-743921,kinesin spindle protein (KSP) inhibitor,,0.251,,0.251,,.+..,284,427,284.0
neopeltolide,ctrp_neopeltolide,Not Clinically Relevant,,0.251,,0.251,,.+..,285,428,285.0
nilotinib,ccle_Nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.225,-0.32,-0.33399999999999996,-0.293,0.107,---+,499,72,285.5
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.251,,0.251,,.+..,286,429,286.0
vinblastine,gdsc_Vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.299,,,-0.299,0.1695,-..+-,508,65,286.5
tigecycline,ctrp_tigecycline,antibiotic used to treat a number of bacterial infections,,0.251,,0.251,,.+..,287,430,287.0
procarbazine,ctrp_procarbazine,alkylating agent,,-0.331,,-0.331,0.6809999999999999,.-.+,551,24,287.5
jq-1,ctrp_JQ-1,Not Clinically Relevant,,0.251,,0.251,,.+..,288,431,288.0
salermide,ctrp_salermide,Not Clinically Relevant,,0.25,,0.25,,.+..,289,432,289.0
brd-a94377914,ctrp_BRD-A94377914,Not Clinically Relevant,,0.25,,0.25,,.+..,290,433,290.0
3-cl-ahpc,ctrp_3-Cl-AHPC,Not Clinically Relevant,,0.25,,0.25,,.+..,291,434,291.0
agk-2,ctrp_AGK-2,Not Clinically Relevant,,0.249,,0.249,,.+..,292,435,292.0
brd-k66453893,ctrp_BRD-K66453893,Not Clinically Relevant,,0.249,,0.249,,.+..,293,436,293.0
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.249,,0.249,,.+..,294,437,294.0
lenalidomide,gdsc_Lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.373,,,-0.373,0.977,-..+,587,1,294.0
decitabine,ctrp_decitabine,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)",,-0.29600000000000004,,-0.296,-0.273,.-.-,504,85,294.5
hbx-41108,ctrp_HBX-41108,Not Clinically Relevant,,0.248,,0.248,,.+..,296,438,296.0
gsk461364,ctrp_GSK461364,"Plk1 inhibitor, less active against Plk2 and Plk3.",,0.248,,0.248,,.+..,297,439,297.0
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.247,,,0.247,,+...,298,440,298.0
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.247,,0.247,,.+..,299,441,299.0
ql-xii-47,gdsc_QL-XII-47,Not Clinically Relevant,0.24600000000000002,,,0.246,,+...,300,442,300.0
pf-3758309,ctrp_PF-3758309,Not Clinically Relevant,,0.245,,0.245,,.+..,301,443,301.0
gsk-j4,ctrp_GSK-J4,Not Clinically Relevant,,0.245,,0.245,,.+..,302,444,302.0
cerulenin,ctrp_cerulenin,Not Clinically Relevant,,0.244,,0.244,,.+..,303,445,303.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.244,,0.244,,.+..,304,446,304.0
mk-0752,ctrp_MK-0752,Notch (gamma secretase) inhibitor,,0.244,,0.244,,.+..,305,447,305.0
nakiterpiosin,ctrp_nakiterpiosin,Not Clinically Relevant,,0.243,,0.243,,.+..,306,448,306.0
smer-3,ctrp_SMER-3,Not Clinically Relevant,,0.243,,0.243,,.+..,307,449,307.0
brd-a86708339,ctrp_BRD-A86708339,Not Clinically Relevant,,0.242,,0.242,,.+..,308,450,308.0
abiraterone,ctrp_abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.318,,-0.318,-0.29100000000000004,.-.-,531,86,308.5
etomoxir,ctrp_etomoxir,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)",,-0.327,,-0.327,0.12349999999999994,.-.+-,546,71,308.5
methylstat,ctrp_methylstat,Not Clinically Relevant,,0.242,,0.242,,.+..,309,451,309.0
tamatinib,ctrp_tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.24100000000000002,,0.241,,.+..,311,452,311.0
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.281,,-0.281,-0.7759999999999999,.-.-,483,142,312.5
prl-3 inhibitor i,ctrp_PRL-3 inhibitor I,Not Clinically Relevant,,0.24,,0.24,,.+..,314,453,314.0
cytarabine,gdsc_Cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.337,,,-0.337,-0.048,-..-,555,76,315.5
brd-k94991378,ctrp_BRD-K94991378,Not Clinically Relevant,,0.239,,0.239,,.+..,317,454,317.0
nsc632839,ctrp_NSC632839,Not Clinically Relevant,,0.239,,0.239,,.+..,318,455,318.0
chm-1,ctrp_CHM-1,Not Clinically Relevant,,0.237,,0.237,,.+..,319,456,319.0
cytochalasin b,ctrp_cytochalasin B,Not Clinically Relevant,,0.23600000000000002,,0.236,,.+..,320,457,320.0
az-3146,ctrp_AZ-3146,Not Clinically Relevant,,0.235,,0.235,,.+..,322,458,322.0
phenformin,gdsc_Phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.29600000000000004,,,-0.296,-0.764,-..-,505,139,322.0
saracatinib,gdsc_Saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.316,-0.256,,-0.286,-0.8640000000000001,--.-,494,152,323.0
brd9876,ctrp_BRD9876,Not Clinically Relevant,,0.235,,0.235,,.+..,323,459,323.0
