drug,score,moa
ctrp_KU 0060648,0.229,Not Clinically Relevant
ctrp_pevonedistat,0.229,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_BRD-K41334119,0.228,Not Clinically Relevant
ctrp_ML312,0.227,Not Clinically Relevant
ctrp_UNC0321,0.224,Not Clinically Relevant
ctrp_BRD-K01737880,0.224,Not Clinically Relevant
ctrp_BRD4132,0.220,Not Clinically Relevant
ctrp_SID 26681509,0.220,Not Clinically Relevant
gdsc_THZ-2-102-1,0.215,Not Clinically Relevant
ctrp_SNX-2112,0.215,Not Clinically Relevant
ctrp_StemRegenin 1,0.213,Not Clinically Relevant
gdsc_Mitomycin-C,0.207,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_SNS-032,0.207,"CDK inhibitor, esp CDK2 , 7 and 9 "
ccle_Paclitaxel,0.200,disrupts microtubule dynamics
ccle_Topotecan,0.199,Topo I inhibitor
ctrp_BRD-K30748066,0.171,Not Clinically Relevant
ctrp_BRD-K71935468,-0.167,Not Clinically Relevant
ctrp_BRD-K33514849,-0.182,Not Clinically Relevant
ctrp_methotrexate,-0.188,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ccle_RAF265,-0.192,inhibitor of C-Raf/B-Raf/B-Raf V600E
gdsc_Sepantronium bromide,-0.209,"YM155 (Sepantronium Bromide), survivin suppressant "
gdsc_Nilotinib,-0.216,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_vandetanib,-0.225,"VEGFR, EGFR and RET inhibitor"
ctrp_BEC,-0.225,Not Clinically Relevant
gdsc_Dacinostat,-0.228,Not Clinically Relevant
gdsc_IPA-3,-0.229,Not Clinically Relevant
ctrp_valdecoxib,-0.231,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_MLN2238,-0.233,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
ctrp_BRD-K09344309,-0.233,Not Clinically Relevant
ccle_Sorafenib,-0.234,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_BRD-K97651142,-0.237,Not Clinically Relevant
ctrp_betulinic acid,-0.237,Not Clinically Relevant
ctrp_avicin D,-0.237,Not Clinically Relevant
ctrp_BRD-K14844214,-0.238,Not Clinically Relevant
gdsc_Doxorubicin,-0.239,"Topo II inhibitor, DNA intercalator"
ccle_AZD0530,-0.240,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Phenformin,-0.242,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_bafilomycin A1,-0.242,Not Clinically Relevant
ctrp_KHS101,-0.242,Not Clinically Relevant
ctrp_BRD-K63431240,-0.245,Not Clinically Relevant
gdsc_SNX-2112,-0.246,Not Clinically Relevant
gdsc_Imatinib,-0.248,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_bortezomib,-0.249,proteasome inhibitor (Velcade)
ctrp_COL-3,-0.249,matrix metalloproteinase (MMP) inhibitor
ctrp_brefeldin A,-0.249,Not Clinically Relevant
gdsc_Gemcitabine,-0.251,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
gdsc_Vinorelbine,-0.252,Not Clinically Relevant
gdsc_DMOG,-0.254,Not Clinically Relevant
gdsc_SB590885,-0.254,Not Clinically Relevant
ctrp_AZD7545,-0.255,Not Clinically Relevant
ctrp_tosedostat,-0.256,inhibitor of the M1 family of aminopeptidases
gdsc_NG-25,-0.258,Not Clinically Relevant
ctrp_ML258,-0.258,Not Clinically Relevant
ctrp_bosutinib,-0.258,"BCR-Abl, Src, Lyn and Hck inhibitor"
ctrp_C6-ceramide,-0.258,Not Clinically Relevant
ccle_PD-0332991,-0.259,CDK4/6 inhibitor
gdsc_TL-1-85,-0.259,Not Clinically Relevant
ctrp_veliparib,-0.261,PARP inhibitor.
ccle_TKI258,-0.261,Not Clinically Relevant
ctrp_CID-5951923,-0.263,Not Clinically Relevant
gdsc_Omipalisib,-0.263,Not Clinically Relevant
ctrp_spautin-1,-0.263,Not Clinically Relevant
ctrp_BRD-K55116708,-0.264,Not Clinically Relevant
gdsc_Lestauritinib,-0.264,Not Clinically Relevant
ctrp_saracatinib,-0.264,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_VER-155008,-0.264,Not Clinically Relevant
ccle_17-AAG,-0.265,Not Clinically Relevant
ccle_PHA-665752,-0.265,Not Clinically Relevant
gdsc_AT-7519,-0.266,Not Clinically Relevant
ccle_L-685458,-0.269,Not Clinically Relevant
gdsc_JQ1,-0.269,Not Clinically Relevant
gdsc_Epothilone B,-0.270,Not Clinically Relevant
ctrp_tanespimycin,-0.272,HSP90 inhibitor
ctrp_SR8278,-0.272,Not Clinically Relevant
ctrp_myriocin,-0.272,Not Clinically Relevant
ctrp_BRD-K48334597,-0.273,Not Clinically Relevant
gdsc_Vinblastine,-0.274,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_cyanoquinoline 11,-0.274,Not Clinically Relevant
ccle_ZD-6474,-0.274,"VEGFR, EGFR and RET inhibitor"
gdsc_CP466722,-0.275,Not Clinically Relevant
ctrp_nelarabine,-0.275,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_Elesclomol,-0.275,Not Clinically Relevant
ctrp_WZ8040,-0.276,Not Clinically Relevant
gdsc_GW843682X,-0.277,Not Clinically Relevant
ctrp_SJ-172550,-0.278,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.280,Not Clinically Relevant
ctrp_pluripotin,-0.280,Not Clinically Relevant
ctrp_austocystin D,-0.281,Not Clinically Relevant
ctrp_BRD-K48477130,-0.282,Not Clinically Relevant
gdsc_PFI-1,-0.283,Not Clinically Relevant
gdsc_OSU-03012,-0.283,Not Clinically Relevant
ctrp_AA-COCF3,-0.284,Not Clinically Relevant
ctrp_VU0155056,-0.285,Not Clinically Relevant
ctrp_selumetinib,-0.286,MEK1 inhibitor
ctrp_WAY-362450,-0.287,Not Clinically Relevant
gdsc_BAY-61-3606,-0.288,Not Clinically Relevant
ctrp_AT13387,-0.289,Selective potent Hsp90 inhibitor
ccle_PD-0325901,-0.289,Not Clinically Relevant
ctrp_canertinib,-0.289,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ctrp_A-804598,-0.290,Not Clinically Relevant
gdsc_BX796,-0.290,Not Clinically Relevant
gdsc_Shikonin,-0.290,Not Clinically Relevant
gdsc_THZ-2-49,-0.293,Not Clinically Relevant
ctrp_neratinib,-0.293,Her2 and EGFR inhibitor
ctrp_GDC-0879,-0.293,Not Clinically Relevant
ccle_Nutlin-3,-0.293,"Mdm2 antagonist, stabilizes p53 "
ctrp_gefitinib,-0.296,EGFR inhibitor (Iressa)
gdsc_Erlotinib,-0.297,EGFR inhibitor (Tarceva)
ctrp_BRD-K71781559,-0.298,Not Clinically Relevant
gdsc_PIK-93,-0.299,Not Clinically Relevant
ctrp_abiraterone,-0.300,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
ccle_PLX4720,-0.301,Not Clinically Relevant
ctrp_azacitidine,-0.301,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
gdsc_Palbociclib,-0.301,CDK4/6 inhibitor
gdsc_GSK650394,-0.301,Not Clinically Relevant
ctrp_fumonisin B1,-0.302,Not Clinically Relevant
ctrp_BCL-LZH-4,-0.303,Not Clinically Relevant
ctrp_BRD-K04800985,-0.303,Not Clinically Relevant
ctrp_ifosfamide,-0.303,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_BRD-A05715709,-0.304,Not Clinically Relevant
gdsc_BI-2536,-0.305,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_VAF-347,-0.305,Not Clinically Relevant
ctrp_BRD-K50799972,-0.306,Not Clinically Relevant
gdsc_Pictilisib,-0.307,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_YK-4-279,-0.307,Not Clinically Relevant
ctrp_BRD-K27986637,-0.309,Not Clinically Relevant
ctrp_BRD-K33199242,-0.309,Not Clinically Relevant
gdsc_AZD7762,-0.309, Chk1 / Chk2 inhibitor
ctrp_BRD-K64610608,-0.310,Not Clinically Relevant
ctrp_procarbazine,-0.310,alkylating agent
ctrp_PF-543,-0.312,Not Clinically Relevant
ctrp_ML029,-0.312,Not Clinically Relevant
ctrp_PD318088,-0.312,Not Clinically Relevant
ctrp_BRD9647,-0.312,Not Clinically Relevant
gdsc_KIN001-244,-0.312,Not Clinically Relevant
gdsc_Cytarabine,-0.313,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
ccle_Panobinostat,-0.313,HDAC inhibitor
ctrp_IPR-456,-0.314,Not Clinically Relevant
gdsc_JQ12,-0.314,Not Clinically Relevant
gdsc_Docetaxel,-0.315,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ccle_AZD6244,-0.315,MEK1 inhibitor
ctrp_FSC231,-0.315,Not Clinically Relevant
gdsc_Lapatinib,-0.315,HER2/EGFR inhibitor
ctrp_erismodegib,-0.317,Hedgehog (Smoothened) antagonist (LDE225)
gdsc_Thapsigargin,-0.317,Not Clinically Relevant
ctrp_MI-1,-0.317,Not Clinically Relevant
ctrp_dasatinib,-0.317,"BCR-Abl, Src, c-Kit inhibitor"
ctrp_BRD-K17060750,-0.318,Not Clinically Relevant
gdsc_Bleomycin,-0.318,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
gdsc_Seliciclib,-0.318,Not Clinically Relevant
ccle_Lapatinib,-0.318,HER2/EGFR inhibitor
gdsc_CCT-018159,-0.319,Not Clinically Relevant
ctrp_L-685458,-0.320,Not Clinically Relevant
gdsc_Luminespib,-0.322,Not Clinically Relevant
ctrp_nilotinib,-0.322,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_AS605240,-0.322,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.323,Not Clinically Relevant
ctrp_GSK4112,-0.324,Not Clinically Relevant
gdsc_XMD8-92,-0.326,Not Clinically Relevant
ccle_Erlotinib,-0.326,EGFR inhibitor (Tarceva)
ctrp_trametinib,-0.326,MEK inhibitor (MEK1 and MEK2)
gdsc_ZSTK474,-0.326,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_isonicotinohydroxamic acid,-0.327,Not Clinically Relevant
gdsc_OSI-930,-0.328," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ctrp_BRD-K16147474,-0.328,Not Clinically Relevant
ctrp_istradefylline,-0.329,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_Dactolisib,-0.329,PI3K/mTOR inhibitor
ctrp_lapatinib,-0.330,HER2/EGFR inhibitor
ctrp_BRD-K19103580,-0.330,Not Clinically Relevant
gdsc_SGC0946,-0.331,Not Clinically Relevant
gdsc_AZD8055,-0.331,mTOR inhibitor
gdsc_CMK,-0.331,Not Clinically Relevant
ctrp_BRD-K09587429,-0.332,Not Clinically Relevant
gdsc_JNK-9L,-0.334,Not Clinically Relevant
ctrp_CBB-1007,-0.335,Not Clinically Relevant
gdsc_Saracatinib,-0.336,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Zibotentan,-0.336,Not Clinically Relevant
gdsc_GSK269962A,-0.337,Not Clinically Relevant
ctrp_etomoxir,-0.339,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
ctrp_PD 153035,-0.339,Not Clinically Relevant
gdsc_Embelin,-0.342,Not Clinically Relevant
gdsc_Ponatinib,-0.342,Bcr-abl inhibitor
gdsc_Obatoclax Mesylate,-0.344,Not Clinically Relevant
ctrp_afatinib,-0.345,EGFR and ErbB2 inhibitor
ccle_Nilotinib,-0.346,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_Bleomycin (50 uM),-0.347,Not Clinically Relevant
ctrp_ibrutinib,-0.347,BTK kinase inhibitor
ctrp_IC-87114,-0.347,Not Clinically Relevant
gdsc_A-443654,-0.351,Not Clinically Relevant
gdsc_Tipifarnib,-0.353,Not Clinically Relevant
gdsc_PD0325901,-0.354,Not Clinically Relevant
gdsc_Midostaurin,-0.354,Not Clinically Relevant
gdsc_Paclitaxel,-0.355,disrupts microtubule dynamics
gdsc_Salubrinal,-0.356,Not Clinically Relevant
gdsc_Serdemetan,-0.357,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_Piperlongumine,-0.357,Not Clinically Relevant
gdsc_Pyrimethamine,-0.360,Not Clinically Relevant
gdsc_PF-562271,-0.360,Not Clinically Relevant
ctrp_BRD-K52037352,-0.362,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.365,Not Clinically Relevant
gdsc_Enzastaurin,-0.366,Not Clinically Relevant
gdsc_MG-132,-0.367,Not Clinically Relevant
gdsc_UNC1215,-0.367,Not Clinically Relevant
gdsc_MK-2206,-0.369,Akt1/2/3 inhibitor
gdsc_LFM-A13,-0.369,Not Clinically Relevant
gdsc_NVP-BHG712,-0.370,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.370,Not Clinically Relevant
gdsc_WH-4-023,-0.371,Not Clinically Relevant
gdsc_QL-VIII-58,-0.371,Not Clinically Relevant
gdsc_FH535,-0.373,Not Clinically Relevant
ctrp_PLX-4720,-0.374,Not Clinically Relevant
ctrp_SB-431542,-0.375,Not Clinically Relevant
ctrp_birinapant,-0.377,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_HG6-64-1,-0.378,Not Clinically Relevant
ctrp_zebularine,-0.379,Not Clinically Relevant
gdsc_Pevonedistat,-0.382,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_TGX221,-0.382,Not Clinically Relevant
gdsc_Lenalidomide,-0.386,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_AS601245,-0.386,Not Clinically Relevant
gdsc_BMS-509744,-0.387,Not Clinically Relevant
gdsc_STF-62247,-0.388,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.388,Not Clinically Relevant
gdsc_XMD11-85h,-0.388,Not Clinically Relevant
gdsc_Refametinib,-0.392,Not Clinically Relevant
gdsc_BMS-536924,-0.393,Not Clinically Relevant
gdsc_Bicalutamide,-0.394,"antiandrogen, used to treat prostate cancer"
gdsc_SL0101,-0.395,Not Clinically Relevant
gdsc_Cabozantinib,-0.395,"MET, AXL, VEGFR and RET inhibitor"
gdsc_Trametinib,-0.398,MEK inhibitor (MEK1 and MEK2)
gdsc_Doramapimod,-0.399,Not Clinically Relevant
ctrp_erlotinib,-0.399,EGFR inhibitor (Tarceva)
gdsc_Temsirolimus,-0.402,Not Clinically Relevant
gdsc_Selisistat,-0.404,SIRT1 inhibitor
gdsc_PF-4708671,-0.404,Not Clinically Relevant
gdsc_Tamoxifen,-0.404,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_Veliparib,-0.405,PARP inhibitor.
gdsc_A-770041,-0.406,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.408,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_GSK1904529A,-0.409,Not Clinically Relevant
gdsc_Dasatinib,-0.410,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_Temozolomide,-0.410,alkylating agent
gdsc_EHT-1864,-0.410,Not Clinically Relevant
gdsc_FMK,-0.411,Not Clinically Relevant
gdsc_XMD15-27,-0.411,Not Clinically Relevant
gdsc_XMD8-85,-0.413,Not Clinically Relevant
gdsc_CHIR-99021,-0.417,Not Clinically Relevant
gdsc_Avagacestat,-0.418,Not Clinically Relevant
gdsc_CGP-60474,-0.422,Not Clinically Relevant
gdsc_FTI-277,-0.423,Not Clinically Relevant
gdsc_NU7441,-0.424,Not Clinically Relevant
gdsc_Masitinib,-0.425,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_CCT007093,-0.426,Not Clinically Relevant
gdsc_CGP-082996,-0.427,Not Clinically Relevant
gdsc_IOX2,-0.432,Not Clinically Relevant
gdsc_FR-180204,-0.433,Not Clinically Relevant
gdsc_NVP-TAE684,-0.434,Not Clinically Relevant
gdsc_KU-55933,-0.436,Not Clinically Relevant
gdsc_CI-1040,-0.437,Not Clinically Relevant
gdsc_Bortezomib,-0.438,proteasome inhibitor (Velcade)
gdsc_KIN001-236,-0.438,Not Clinically Relevant
gdsc_Sunitinib,-0.440,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_JW-7-52-1,-0.442,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.443,Not Clinically Relevant
gdsc_WHI-P97,-0.446,Not Clinically Relevant
gdsc_XAV939,-0.448,Not Clinically Relevant
gdsc_Pazopanib,-0.453,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_Tozasertib,-0.454,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_TAK-715,-0.457,Not Clinically Relevant
gdsc_PLX-4720,-0.458,Not Clinically Relevant
gdsc_Vismodegib,-0.461,Hedgehog (Smoothened) antagonist (GDC-0449)
ctrp_dabrafenib,-0.465,Braf (V600E) inhibitor
gdsc_Z-LLNle-CHO,-0.466,Not Clinically Relevant
gdsc_RO-3306,-0.469,Not Clinically Relevant
gdsc_Sorafenib,-0.474,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_PAC-1,-0.477,Not Clinically Relevant
gdsc_Bryostatin 1,-0.479,Not Clinically Relevant
gdsc_BIX02189,-0.483,Not Clinically Relevant
gdsc_AZD6482,-0.485,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_Bexarotene,-0.486,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_SB216763,-0.487,Not Clinically Relevant
gdsc_Tanespimycin,-0.490,HSP90 inhibitor
gdsc_681640,-0.494,Not Clinically Relevant
gdsc_CP724714,-0.498,Not Clinically Relevant
gdsc_Parthenolide,-0.501,Not Clinically Relevant
gdsc_Rapamycin,-0.503,"rapamycin, mTOR inhibitor"
gdsc_Gefitinib,-0.504,EGFR inhibitor (Iressa)
gdsc_Bosutinib,-0.509,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Motesanib,-0.513,Not Clinically Relevant
gdsc_Tivozanib,-0.515,VEGFR inhibitor
gdsc_Pelitinib,-0.516,Not Clinically Relevant
gdsc_AZ628,-0.535,Not Clinically Relevant
gdsc_KIN001-260,-0.539,Not Clinically Relevant
gdsc_GNF-2,-0.541,Not Clinically Relevant
gdsc_QS11,-0.544,Not Clinically Relevant
gdsc_rTRAIL,-0.545,Not Clinically Relevant
gdsc_QL-XI-92,-0.548,Not Clinically Relevant
gdsc_Crizotinib,-0.551,"ALK, ROS1 and MET inhibitor"
gdsc_Afatinib,-0.551,EGFR and ErbB2 inhibitor
gdsc_T0901317,-0.554,Not Clinically Relevant
gdsc_Dabrafenib,-0.555,Braf (V600E) inhibitor
gdsc_Selumetinib,-0.557,MEK1 inhibitor
gdsc_PHA-665752,-0.559,Not Clinically Relevant
gdsc_PD173074,-0.563,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.572,Not Clinically Relevant
gdsc_Cetuximab,-0.573,Not Clinically Relevant
gdsc_Y-39983,-0.587,Not Clinically Relevant
gdsc_Idelalisib,-0.591,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_WZ-1-84,-0.593,Not Clinically Relevant
gdsc_Tretinoin,-0.610,Retinoid
gdsc_Cyclopamine,-0.610,Not Clinically Relevant
gdsc_VX-11e,-0.624,Not Clinically Relevant
gdsc_GW441756,-0.637,Not Clinically Relevant
gdsc_VNLG/124,-0.650,Not Clinically Relevant
gdsc_Quizartinib,-0.653,Flt3 inhibitor
gdsc_Ruxolitinib,-0.670,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_Linifanib,-0.695,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
