,BT084
gdsc_EHT-1864,-0.36896883111226053
gdsc_Trametinib,-0.3698663206331087
gdsc_Doramapimod,-0.3703031313930916
gdsc_AICA Ribonucleotide,-0.37050503496268045
gdsc_LFM-A13,-0.3707037708539164
gdsc_Cabozantinib,-0.37112033936199074
gdsc_PF-4708671,-0.37143137208894866
gdsc_NVP-BHG712,-0.37166860191284473
gdsc_Enzastaurin,-0.3730078728324211
gdsc_Bortezomib,-0.37400568368685877
ctrp_SB-431542,-0.37484122552734644
gdsc_SL0101,-0.37684454242751714
gdsc_Temsirolimus,-0.37975394408898705
gdsc_AKT inhibitor VIII,-0.383161219149117
gdsc_A-770041,-0.38506197575941054
gdsc_JNK Inhibitor VIII,-0.3889770108672441
gdsc_XMD15-27,-0.38899416490856037
gdsc_OSI-930,-0.3892920673014539
gdsc_KU-55933,-0.3907775166579089
gdsc_NU7441,-0.3908333570686365
gdsc_Masitinib,-0.39152619686828527
gdsc_CCT007093,-0.3929351065085232
gdsc_Dasatinib,-0.3933101783946719
gdsc_JW-7-52-1,-0.39492157191946503
gdsc_Veliparib,-0.3952818610056115
gdsc_Lenalidomide,-0.39904780396475464
gdsc_Sunitinib,-0.40059263642312565
gdsc_Temozolomide,-0.4029444769724132
gdsc_CGP-082996,-0.4055330058751444
gdsc_CHIR-99021,-0.4080407666067879
gdsc_FTI-277,-0.40866792244660516
gdsc_STF-62247,-0.40930273406737444
gdsc_Ispinesib Mesylate,-0.4096210068975897
gdsc_CI-1040,-0.41016668526763356
gdsc_AZD6482,-0.41239241086908773
gdsc_Tanespimycin,-0.4140583940633334
gdsc_KIN001-236,-0.41413493848265287
gdsc_CGP-60474,-0.41608000047965144
gdsc_NVP-TAE684,-0.4164491138901903
gdsc_FMK,-0.4165005332035034
gdsc_WHI-P97,-0.4180523570163113
gdsc_FR-180204,-0.42253238849792607
gdsc_SB216763,-0.42311015957969095
gdsc_GSK1904529A,-0.4239277573330448
gdsc_Z-LLNle-CHO,-0.426774140764058
gdsc_Vismodegib,-0.4271365698443285
gdsc_RO-3306,-0.430981117100804
gdsc_BIX02189,-0.43118173822146355
gdsc_681640,-0.4357086796412111
gdsc_PLX-4720,-0.436933993953174
gdsc_Bryostatin 1,-0.43802350814247915
gdsc_XAV939,-0.4404165645590404
gdsc_TAK-715,-0.4432025081796432
gdsc_PAC-1,-0.4463779691340173
gdsc_Tozasertib,-0.45889159462267365
gdsc_Parthenolide,-0.4589020784548486
gdsc_Pazopanib,-0.4591761102445616
gdsc_XMD14-99,-0.45996659721432426
gdsc_Bosutinib,-0.46204586847098383
gdsc_Sorafenib,-0.467576173770608
gdsc_Axitinib,-0.47315398087052135
gdsc_KIN001-260,-0.47778259205262735
gdsc_IOX2,-0.4781095975305707
gdsc_Gefitinib,-0.48419852293685867
gdsc_QS11,-0.49029146373673516
gdsc_Rapamycin,-0.4999117708145929
gdsc_Bexarotene,-0.5007008201388261
gdsc_CP724714,-0.5019954650146939
gdsc_Y-39983,-0.5091279776473545
gdsc_AZ628,-0.5106974605364178
gdsc_Tivozanib,-0.5143519153123125
gdsc_Pelitinib,-0.5155419059953728
gdsc_Selumetinib,-0.5179008618474493
gdsc_Dabrafenib,-0.5226813967368118
gdsc_Idelalisib,-0.5270870932767726
gdsc_PD173074,-0.5306571203050069
gdsc_T0901317,-0.5366335115413305
gdsc_Nutlin-3a (-),-0.5393415276551331
gdsc_WZ-1-84,-0.5433044534338067
gdsc_QL-XI-92,-0.5433426733860005
gdsc_Afatinib,-0.5479803894142226
gdsc_rTRAIL,-0.5571762138793465
gdsc_Cyclopamine,-0.5591019051714069
gdsc_Cetuximab,-0.5799344382052681
gdsc_GW441756,-0.5810329947917056
gdsc_GNF-2,-0.58146613063396
gdsc_Crizotinib,-0.5825113211125852
gdsc_VX-11e,-0.5830366356046406
gdsc_Tretinoin,-0.6030655568156077
gdsc_Quizartinib,-0.618674217875129
gdsc_PHA-665752,-0.6260373018621584
gdsc_VNLG/124,-0.6347867739188168
gdsc_Ruxolitinib,-0.6696462321268735
gdsc_Linifanib,-0.6935891989193187
gdsc_Alectinib,-0.7024922427405328
