drug,score,moa
ctrp_BRD8958,-0.242,Not Clinically Relevant
ctrp_pyrazolanthrone,-0.243,Not Clinically Relevant
gdsc_Entinostat,-0.243,HDAC inhibitor
ccle_TKI258,-0.246,Not Clinically Relevant
gdsc_THZ-2-49,-0.246,Not Clinically Relevant
ccle_PD-0332991,-0.246,CDK4/6 inhibitor
ctrp_avicin D,-0.246,Not Clinically Relevant
ctrp_PF-750,-0.246,Not Clinically Relevant
ctrp_bosutinib,-0.247,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_JQ1,-0.247,Not Clinically Relevant
ctrp_brefeldin A,-0.247,Not Clinically Relevant
ctrp_SR-II-138A,-0.247,Not Clinically Relevant
gdsc_BX796,-0.247,Not Clinically Relevant
ctrp_BRD-K55116708,-0.248,Not Clinically Relevant
gdsc_DMOG,-0.249,Not Clinically Relevant
ctrp_BRD-K48334597,-0.250,Not Clinically Relevant
gdsc_Vinorelbine,-0.251,Not Clinically Relevant
ctrp_BRD-K09344309,-0.252,Not Clinically Relevant
ctrp_BRD-K63431240,-0.252,Not Clinically Relevant
ctrp_saracatinib,-0.253,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_triptolide,-0.253,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex"
ctrp_betulinic acid,-0.253,Not Clinically Relevant
gdsc_SNX-2112,-0.254,Not Clinically Relevant
ccle_17-AAG,-0.255,Not Clinically Relevant
ctrp_BYL-719,-0.255,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ
ctrp_veliparib,-0.256,PARP inhibitor.
gdsc_Lestauritinib,-0.256,Not Clinically Relevant
gdsc_IPA-3,-0.257,Not Clinically Relevant
ctrp_BRD-K97651142,-0.257,Not Clinically Relevant
ctrp_LY-2157299,-0.257,Not Clinically Relevant
ccle_ZD-6474,-0.257,"VEGFR, EGFR and RET inhibitor"
gdsc_CP466722,-0.258,Not Clinically Relevant
ctrp_tosedostat,-0.259,inhibitor of the M1 family of aminopeptidases
ctrp_canertinib,-0.259,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ctrp_tanespimycin,-0.260,HSP90 inhibitor
ctrp_VU0155056,-0.260,Not Clinically Relevant
ctrp_gefitinib,-0.260,EGFR inhibitor (Iressa)
ctrp_C6-ceramide,-0.260,Not Clinically Relevant
ctrp_BRD-A86708339,-0.260,Not Clinically Relevant
gdsc_NG-25,-0.260,Not Clinically Relevant
ctrp_marinopyrrole A,-0.260,Not Clinically Relevant
ccle_Nutlin-3,-0.261,"Mdm2 antagonist, stabilizes p53 "
gdsc_Phenformin,-0.261,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_selumetinib,-0.261,MEK1 inhibitor
ctrp_neratinib,-0.261,Her2 and EGFR inhibitor
ccle_PHA-665752,-0.263,Not Clinically Relevant
gdsc_Methotrexate,-0.264,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
gdsc_Imatinib,-0.266,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_spautin-1,-0.267,Not Clinically Relevant
gdsc_Epothilone B,-0.269,Not Clinically Relevant
ctrp_SJ-172550,-0.269,Not Clinically Relevant
gdsc_BAY-61-3606,-0.270,Not Clinically Relevant
gdsc_GSK650394,-0.270,Not Clinically Relevant
ctrp_BRD-K48477130,-0.272,Not Clinically Relevant
ctrp_Ko-143,-0.272,Not Clinically Relevant
ctrp_KHS101,-0.272,Not Clinically Relevant
gdsc_5-Fluorouracil,-0.273,antimetabolite
ctrp_fluorouracil,-0.273,antimetabolite
ctrp_BRD-K64610608,-0.274,Not Clinically Relevant
ctrp_valdecoxib,-0.274,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ccle_PD-0325901,-0.274,Not Clinically Relevant
gdsc_Elesclomol,-0.275,Not Clinically Relevant
ctrp_ML258,-0.275,Not Clinically Relevant
gdsc_TL-1-85,-0.275,Not Clinically Relevant
gdsc_XMD8-92,-0.276,Not Clinically Relevant
gdsc_Pyrimethamine,-0.277,Not Clinically Relevant
ccle_Lapatinib,-0.277,HER2/EGFR inhibitor
ccle_Panobinostat,-0.277,HDAC inhibitor
ctrp_BRD-K71781559,-0.278,Not Clinically Relevant
ctrp_ifosfamide,-0.278,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_Merck60,-0.278,Not Clinically Relevant
gdsc_YK-4-279,-0.278,Not Clinically Relevant
ctrp_OSI-930,-0.279," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ctrp_BRD-A05715709,-0.279,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.281,Not Clinically Relevant
ctrp_fumonisin B1,-0.281,Not Clinically Relevant
ctrp_GSK-J4,-0.281,Not Clinically Relevant
ctrp_cyanoquinoline 11,-0.281,Not Clinically Relevant
gdsc_Erlotinib,-0.281,EGFR inhibitor (Tarceva)
gdsc_Vinblastine,-0.283,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_austocystin D,-0.283,Not Clinically Relevant
gdsc_Shikonin,-0.284,Not Clinically Relevant
ctrp_AT13387,-0.285,Selective potent Hsp90 inhibitor
ctrp_HC-067047,-0.285,Not Clinically Relevant
ctrp_NPC-26,-0.285,Not Clinically Relevant
ctrp_GDC-0879,-0.285,Not Clinically Relevant
ctrp_FSC231,-0.286,Not Clinically Relevant
ctrp_VAF-347,-0.286,Not Clinically Relevant
gdsc_GW843682X,-0.287,Not Clinically Relevant
ctrp_MI-1,-0.287,Not Clinically Relevant
gdsc_Seliciclib,-0.287,Not Clinically Relevant
gdsc_Omipalisib,-0.287,Not Clinically Relevant
ctrp_BRD-K33199242,-0.289,Not Clinically Relevant
gdsc_Fedratinib,-0.289,JAK2 inhibitor
gdsc_WZ3105,-0.289,Not Clinically Relevant
ctrp_lapatinib,-0.290,HER2/EGFR inhibitor
ctrp_WAY-362450,-0.290,Not Clinically Relevant
ctrp_AZD7545,-0.290,Not Clinically Relevant
gdsc_ZM447439,-0.290,Not Clinically Relevant
ctrp_CID-5951923,-0.291,Not Clinically Relevant
gdsc_PFI-1,-0.291,Not Clinically Relevant
ctrp_BCL-LZH-4,-0.292,Not Clinically Relevant
ctrp_BRD-K27986637,-0.292,Not Clinically Relevant
ctrp_linifanib,-0.292,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_COL-3,-0.293,matrix metalloproteinase (MMP) inhibitor
gdsc_HG-5-113-01,-0.293,Not Clinically Relevant
gdsc_ZSTK474,-0.293,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_VER-155008,-0.293,Not Clinically Relevant
ctrp_pandacostat,-0.295,Not Clinically Relevant
gdsc_KIN001-244,-0.295,Not Clinically Relevant
gdsc_AZD7762,-0.295, Chk1 / Chk2 inhibitor
gdsc_PIK-93,-0.296,Not Clinically Relevant
ctrp_BRD-K50799972,-0.297,Not Clinically Relevant
gdsc_Lapatinib,-0.298,HER2/EGFR inhibitor
gdsc_BI-2536,-0.298,"Plk1 inhibitor, less active against Plk2 and Plk3."
gdsc_A-443654,-0.299,Not Clinically Relevant
gdsc_JQ12,-0.299,Not Clinically Relevant
ccle_PLX4720,-0.300,Not Clinically Relevant
ctrp_nelarabine,-0.301,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
gdsc_Cytarabine,-0.301,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
ctrp_dasatinib,-0.302,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_CCT-018159,-0.302,Not Clinically Relevant
gdsc_AT-7519,-0.302,Not Clinically Relevant
ctrp_decitabine,-0.302,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)"
ccle_Nilotinib,-0.302,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_BRD-K16147474,-0.302,Not Clinically Relevant
ctrp_L-685458,-0.303,Not Clinically Relevant
gdsc_Palbociclib,-0.305,CDK4/6 inhibitor
ctrp_trametinib,-0.306,MEK inhibitor (MEK1 and MEK2)
ctrp_BRD-K04800985,-0.307,Not Clinically Relevant
gdsc_Dactolisib,-0.307,PI3K/mTOR inhibitor
gdsc_Luminespib,-0.308,Not Clinically Relevant
ctrp_hyperforin,-0.309,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA"
ctrp_AA-COCF3,-0.309,Not Clinically Relevant
ctrp_myriocin,-0.309,Not Clinically Relevant
gdsc_Zibotentan,-0.310,Not Clinically Relevant
ctrp_azacitidine,-0.310,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
gdsc_CMK,-0.311,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.312,Not Clinically Relevant
gdsc_OSU-03012,-0.312,Not Clinically Relevant
ccle_Erlotinib,-0.312,EGFR inhibitor (Tarceva)
gdsc_I-BET-762,-0.313,Not Clinically Relevant
gdsc_Piperlongumine,-0.314,Not Clinically Relevant
ctrp_A-804598,-0.314,Not Clinically Relevant
ctrp_trifluoperazine,-0.314,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors "
gdsc_Bleomycin,-0.314,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_afatinib,-0.315,EGFR and ErbB2 inhibitor
gdsc_Docetaxel,-0.315,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_SGC0946,-0.316,Not Clinically Relevant
gdsc_Midostaurin,-0.316,Not Clinically Relevant
ctrp_GSK4112,-0.317,Not Clinically Relevant
ctrp_PD318088,-0.317,Not Clinically Relevant
gdsc_S-Trityl-L-cysteine,-0.318,Not Clinically Relevant
ctrp_erismodegib,-0.318,Hedgehog (Smoothened) antagonist (LDE225)
gdsc_BMS-345541,-0.318,Not Clinically Relevant
gdsc_Serdemetan,-0.318,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
ccle_AZD6244,-0.320,MEK1 inhibitor
ctrp_BRD-K09587429,-0.320,Not Clinically Relevant
ctrp_ibrutinib,-0.320,BTK kinase inhibitor
gdsc_Embelin,-0.321,Not Clinically Relevant
ctrp_BRD-K52037352,-0.323,Not Clinically Relevant
gdsc_Thapsigargin,-0.324,Not Clinically Relevant
gdsc_GSK269962A,-0.324,Not Clinically Relevant
gdsc_AS605240,-0.324,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.326,Not Clinically Relevant
gdsc_QL-VIII-58,-0.326,Not Clinically Relevant
ctrp_RITA,-0.328,Not Clinically Relevant
ctrp_lomeguatrib,-0.329,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. "
ctrp_imatinib,-0.329,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_isonicotinohydroxamic acid,-0.330,Not Clinically Relevant
ctrp_IC-87114,-0.330,Not Clinically Relevant
gdsc_AZD8055,-0.331,mTOR inhibitor
gdsc_PF-562271,-0.332,Not Clinically Relevant
ctrp_IPR-456,-0.332,Not Clinically Relevant
gdsc_PHA-793887,-0.332,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ctrp_CBB-1007,-0.333,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.334,Not Clinically Relevant
gdsc_Ponatinib,-0.338,Bcr-abl inhibitor
ctrp_istradefylline,-0.338,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_XMD11-85h,-0.338,Not Clinically Relevant
ctrp_procarbazine,-0.339,alkylating agent
gdsc_Pevonedistat,-0.339,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_PD0325901,-0.340,Not Clinically Relevant
gdsc_MK-2206,-0.341,Akt1/2/3 inhibitor
ctrp_PF-543,-0.342,Not Clinically Relevant
gdsc_Saracatinib,-0.343,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_necrostatin-7,-0.344,Not Clinically Relevant
ctrp_ML029,-0.344,Not Clinically Relevant
gdsc_LFM-A13,-0.345,Not Clinically Relevant
gdsc_JNK-9L,-0.345,Not Clinically Relevant
gdsc_WH-4-023,-0.345,Not Clinically Relevant
gdsc_Tamoxifen,-0.345,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_ruxolitinib,-0.346,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
ctrp_BRD-K41597374,-0.346,Not Clinically Relevant
gdsc_TGX221,-0.347,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.347,Not Clinically Relevant
gdsc_Pictilisib,-0.347,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_PD 153035,-0.349,Not Clinically Relevant
gdsc_EHT-1864,-0.349,Not Clinically Relevant
ctrp_BRD9647,-0.350,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.350,Not Clinically Relevant
ctrp_MI-2,-0.352,Not Clinically Relevant
gdsc_KIN001-266,-0.353,Not Clinically Relevant
gdsc_Cabozantinib,-0.354,"MET, AXL, VEGFR and RET inhibitor"
ctrp_abiraterone,-0.354,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
gdsc_Tipifarnib,-0.354,Not Clinically Relevant
gdsc_BMS-536924,-0.355,Not Clinically Relevant
gdsc_Enzastaurin,-0.355,Not Clinically Relevant
gdsc_FH535,-0.356,Not Clinically Relevant
gdsc_HG6-64-1,-0.356,Not Clinically Relevant
gdsc_MG-132,-0.356,Not Clinically Relevant
gdsc_AS601245,-0.359,Not Clinically Relevant
gdsc_Salubrinal,-0.359,Not Clinically Relevant
ctrp_SR8278,-0.359,Not Clinically Relevant
gdsc_Avagacestat,-0.360,Not Clinically Relevant
gdsc_TPCA-1,-0.360,Not Clinically Relevant
ctrp_BRD-K19103580,-0.361,Not Clinically Relevant
gdsc_Lenalidomide,-0.362,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_Trametinib,-0.363,MEK inhibitor (MEK1 and MEK2)
gdsc_Paclitaxel,-0.365,disrupts microtubule dynamics
gdsc_Bicalutamide,-0.368,"antiandrogen, used to treat prostate cancer"
ctrp_zebularine,-0.368,Not Clinically Relevant
ctrp_etomoxir,-0.368,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_PF-4708671,-0.369,Not Clinically Relevant
ctrp_birinapant,-0.373,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_Bortezomib,-0.374,proteasome inhibitor (Velcade)
gdsc_XMD8-85,-0.374,Not Clinically Relevant
gdsc_Refametinib,-0.374,Not Clinically Relevant
gdsc_A-770041,-0.375,Not Clinically Relevant
gdsc_NVP-BHG712,-0.375,Not Clinically Relevant
gdsc_SL0101,-0.376,Not Clinically Relevant
ctrp_erlotinib,-0.376,EGFR inhibitor (Tarceva)
gdsc_BMS-509744,-0.377,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.380,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
ctrp_sotrastaurin,-0.384,pan-PKC inhibitor
gdsc_XMD15-27,-0.384,Not Clinically Relevant
gdsc_OSI-930,-0.384," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_Temozolomide,-0.385,alkylating agent
ctrp_SB-431542,-0.385,Not Clinically Relevant
gdsc_KU-55933,-0.387,Not Clinically Relevant
gdsc_Temsirolimus,-0.389,Not Clinically Relevant
gdsc_Doramapimod,-0.392,Not Clinically Relevant
gdsc_CHIR-99021,-0.392,Not Clinically Relevant
gdsc_Dasatinib,-0.394,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_JNK Inhibitor VIII,-0.397,Not Clinically Relevant
gdsc_FTI-277,-0.398,Not Clinically Relevant
gdsc_FR-180204,-0.398,Not Clinically Relevant
gdsc_KIN001-236,-0.400,Not Clinically Relevant
gdsc_NU7441,-0.403,Not Clinically Relevant
gdsc_Ispinesib Mesylate,-0.403,Not Clinically Relevant
gdsc_CCT007093,-0.404,Not Clinically Relevant
gdsc_NVP-TAE684,-0.405,Not Clinically Relevant
gdsc_Masitinib,-0.406,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_Veliparib,-0.407,PARP inhibitor.
gdsc_STF-62247,-0.407,Not Clinically Relevant
gdsc_JW-7-52-1,-0.407,Not Clinically Relevant
gdsc_XAV939,-0.410,Not Clinically Relevant
gdsc_GSK1904529A,-0.415,Not Clinically Relevant
gdsc_BIX02189,-0.417,Not Clinically Relevant
gdsc_FMK,-0.418,Not Clinically Relevant
gdsc_SB216763,-0.421,Not Clinically Relevant
gdsc_CI-1040,-0.421,Not Clinically Relevant
gdsc_AZD6482,-0.425,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_681640,-0.428,Not Clinically Relevant
gdsc_Vismodegib,-0.431,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_Sunitinib,-0.431,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_CGP-60474,-0.433,Not Clinically Relevant
gdsc_Tanespimycin,-0.434,HSP90 inhibitor
gdsc_IOX2,-0.435,Not Clinically Relevant
gdsc_CGP-082996,-0.435,Not Clinically Relevant
gdsc_WHI-P97,-0.435,Not Clinically Relevant
gdsc_Bryostatin 1,-0.436,Not Clinically Relevant
gdsc_RO-3306,-0.437,Not Clinically Relevant
gdsc_TAK-715,-0.440,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.442,Not Clinically Relevant
gdsc_PLX-4720,-0.445,Not Clinically Relevant
gdsc_PAC-1,-0.450,Not Clinically Relevant
gdsc_CP724714,-0.450,Not Clinically Relevant
gdsc_Tozasertib,-0.464,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_KIN001-260,-0.466,Not Clinically Relevant
gdsc_Bosutinib,-0.471,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Pazopanib,-0.472,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_Parthenolide,-0.478,Not Clinically Relevant
gdsc_QS11,-0.484,Not Clinically Relevant
gdsc_Rapamycin,-0.487,"rapamycin, mTOR inhibitor"
gdsc_Sorafenib,-0.487,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Bexarotene,-0.489,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_Axitinib,-0.490,"VEGFR, c-KIT and PDGFR inhibitor"
gdsc_Pelitinib,-0.492,Not Clinically Relevant
gdsc_XMD14-99,-0.498,Not Clinically Relevant
gdsc_Gefitinib,-0.502,EGFR inhibitor (Iressa)
gdsc_Y-39983,-0.505,Not Clinically Relevant
gdsc_T0901317,-0.516,Not Clinically Relevant
gdsc_QL-XI-92,-0.518,Not Clinically Relevant
gdsc_AZ628,-0.522,Not Clinically Relevant
gdsc_Selumetinib,-0.523,MEK1 inhibitor
gdsc_PD173074,-0.524,Not Clinically Relevant
gdsc_rTRAIL,-0.527,Not Clinically Relevant
gdsc_Dabrafenib,-0.530,Braf (V600E) inhibitor
gdsc_Tivozanib,-0.532,VEGFR inhibitor
gdsc_VNLG/124,-0.535,Not Clinically Relevant
gdsc_Afatinib,-0.539,EGFR and ErbB2 inhibitor
gdsc_GNF-2,-0.545,Not Clinically Relevant
gdsc_Idelalisib,-0.549,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Cyclopamine,-0.553,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.553,Not Clinically Relevant
gdsc_WZ-1-84,-0.568,Not Clinically Relevant
gdsc_GW441756,-0.572,Not Clinically Relevant
gdsc_PHA-665752,-0.585,Not Clinically Relevant
gdsc_Quizartinib,-0.590,Flt3 inhibitor
gdsc_Cetuximab,-0.592,Not Clinically Relevant
gdsc_Ruxolitinib,-0.592,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_VX-11e,-0.593,Not Clinically Relevant
gdsc_Crizotinib,-0.598,"ALK, ROS1 and MET inhibitor"
gdsc_Tretinoin,-0.614,Retinoid
gdsc_Motesanib,-0.623,Not Clinically Relevant
gdsc_Alectinib,-0.680,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)"
gdsc_Linifanib,-0.723,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
