,DMB006
ctrp_birinapant,-0.37313501715589426
gdsc_Bortezomib,-0.3737872619398419
gdsc_XMD8-85,-0.37380632768274297
gdsc_Refametinib,-0.3738841902125798
gdsc_A-770041,-0.3746742340487252
gdsc_NVP-BHG712,-0.37547393771266613
gdsc_SL0101,-0.37596678258224997
ctrp_erlotinib,-0.3760562706133414
gdsc_BMS-509744,-0.3766415396329596
ctrp_O-6-benzylguanine,-0.3795508114438035
ctrp_sotrastaurin,-0.3839246583162955
gdsc_XMD15-27,-0.38422953516230757
gdsc_OSI-930,-0.3843313806450322
gdsc_Temozolomide,-0.3850063481984605
ctrp_SB-431542,-0.3851385801942567
gdsc_KU-55933,-0.386661066134932
gdsc_Temsirolimus,-0.38854625158818723
gdsc_Doramapimod,-0.3918194953801097
gdsc_CHIR-99021,-0.3920401610069482
gdsc_Dasatinib,-0.3941109696133907
gdsc_JNK Inhibitor VIII,-0.3965197493806087
gdsc_FTI-277,-0.39767198736590403
gdsc_FR-180204,-0.3983275733802082
gdsc_KIN001-236,-0.3996250837381475
gdsc_NU7441,-0.4026747239391491
gdsc_Ispinesib Mesylate,-0.4033317459089448
gdsc_CCT007093,-0.404246906080585
gdsc_NVP-TAE684,-0.405115778022694
gdsc_Masitinib,-0.4056557377106054
gdsc_Veliparib,-0.4066990063257066
gdsc_STF-62247,-0.4068085341900946
gdsc_JW-7-52-1,-0.4070005788232804
gdsc_XAV939,-0.4100833778577815
gdsc_GSK1904529A,-0.41503500323000364
gdsc_BIX02189,-0.4171630163767231
gdsc_FMK,-0.41795745502147125
gdsc_SB216763,-0.42084223455796665
gdsc_CI-1040,-0.42147216558312567
gdsc_AZD6482,-0.4254713218535391
gdsc_681640,-0.4281949098385175
gdsc_Vismodegib,-0.43091625845673714
gdsc_Sunitinib,-0.4313977173033201
gdsc_CGP-60474,-0.43282538201884924
gdsc_Tanespimycin,-0.4341044699063273
gdsc_IOX2,-0.43462649787957564
gdsc_CGP-082996,-0.4347983007387958
gdsc_WHI-P97,-0.434964108993204
gdsc_Bryostatin 1,-0.43610673632378855
gdsc_RO-3306,-0.4371574035430028
gdsc_TAK-715,-0.44048386886384366
gdsc_Z-LLNle-CHO,-0.4424326741655709
gdsc_PLX-4720,-0.4447788976031471
gdsc_PAC-1,-0.44998862743525464
gdsc_CP724714,-0.45019641133367766
gdsc_Tozasertib,-0.46426918588114763
gdsc_KIN001-260,-0.4657599095801196
gdsc_Bosutinib,-0.47129814275769794
gdsc_Pazopanib,-0.4722972506721654
gdsc_Parthenolide,-0.4780676735362421
gdsc_QS11,-0.4844631078187676
gdsc_Rapamycin,-0.4870152670472663
gdsc_Sorafenib,-0.48737444511710537
gdsc_Bexarotene,-0.48935105923533545
gdsc_Axitinib,-0.4898783800435345
gdsc_Pelitinib,-0.4920266840423835
gdsc_XMD14-99,-0.49772496754780454
gdsc_Gefitinib,-0.5021700486517493
gdsc_Y-39983,-0.5054860345962978
gdsc_T0901317,-0.5159392036093386
gdsc_QL-XI-92,-0.5182816244678226
gdsc_AZ628,-0.5223334049745143
gdsc_Selumetinib,-0.5233048788790418
gdsc_PD173074,-0.5243865259899205
gdsc_rTRAIL,-0.5266527178292381
gdsc_Dabrafenib,-0.5297277580859941
gdsc_Tivozanib,-0.5315394452391063
gdsc_VNLG/124,-0.5352280216269648
gdsc_Afatinib,-0.5387754461918032
gdsc_GNF-2,-0.5454717716157996
gdsc_Idelalisib,-0.549082326879087
gdsc_Cyclopamine,-0.5527513590992781
gdsc_Nutlin-3a (-),-0.5530770038037454
gdsc_WZ-1-84,-0.5680813473909861
gdsc_GW441756,-0.5719782241610736
gdsc_PHA-665752,-0.5846664224401013
gdsc_Quizartinib,-0.5895657379158261
gdsc_Cetuximab,-0.5921193299580928
gdsc_Ruxolitinib,-0.5924657670189964
gdsc_VX-11e,-0.5933263328952616
gdsc_Crizotinib,-0.5980208839942243
gdsc_Tretinoin,-0.6144127783017258
gdsc_Motesanib,-0.6227604066401516
gdsc_Alectinib,-0.6796811911894103
gdsc_Linifanib,-0.7230765206877935
