,drug,MoA,GDSC,CTRP,CCLE,DiSCoVER,CMAP,evidence,DiSCoVER rank,CMAP rank,Average rank
riluzole,cmap_riluzole,"Blocks TTX-sensitive sodium channels, and kainate and NMDA glutamate receptors",,,,,-0.78,...-,735,153,153.0
necrostatin-1,ctrp_necrostatin-1,Not Clinically Relevant,,0.33399999999999996,,0.334,,.+..,153,311,153.0
azd-8055,cmap_azd-8055,mTOR inhibitor,,,,,-0.7859999999999999,...-,736,154,154.0
bms-754807,gdsc_BMS-754807,Not Clinically Relevant,0.317,0.35200000000000004,,0.334,,++..,154,312,154.0
birb-796,ctrp_BIRB-796,Not Clinically Relevant,,0.33299999999999996,,0.333,,.+..,155,313,155.0
azd-7762,cmap_azd-7762, Chk1 / Chk2 inhibitor,,,,,-0.792,...-,737,155,155.0
ml083,ctrp_ML083,Not Clinically Relevant,,0.33299999999999996,,0.333,,.+..,156,314,156.0
tg-100-115,ctrp_TG-100-115,PI3Kγ/δ inhibitor,,0.33299999999999996,,0.333,,.+..,157,315,157.0
bix-01294,ctrp_BIX-01294,Not Clinically Relevant,,0.33299999999999996,,0.333,,.+..,158,316,158.0
granisetron,cmap_granisetron,5-HT3 receptor antagonist used as an antiemetic,,,,,-0.816,...-,738,158,158.0
mitoxantrone,cmap_mitoxantrone,Topoisomerase II inhibitor; disrupts DNA synthesis and DNA repair ,,,,,-0.8220000000000001,...-,739,159,159.0
clofarabine,ctrp_clofarabine,purine nucleoside antimetabolite,,0.285,,0.285,0.693,.+.+,292,28,160.0
968,ctrp_968,Not Clinically Relevant,,0.33299999999999996,,0.333,,.+..,160,317,160.0
trifluoperazine,ctrp_trifluoperazine,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors ",,0.318,,0.318,-0.526,.+.-,194,126,160.0
mgcd-265,ctrp_MGCD-265,"inhibitor of c-Met and VEGFR1/2/3, as well as Ron and Tie2",,0.332,,0.332,,.+..,161,318,161.0
fsc231,ctrp_FSC231,Not Clinically Relevant,,0.331,,0.331,,.+..,163,319,163.0
imiquimod,cmap_imiquimod,"immune response modifier, used to treat genital warts, superficial basal cell carcinoma, and actinic keratosis. ",,,,,-0.848,...-,740,163,163.0
brd-k96970199,ctrp_BRD-K96970199,Not Clinically Relevant,,0.331,,0.331,,.+..,164,320,164.0
gsk1059615,ctrp_GSK1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,0.33,,0.33,,.+..,165,321,165.0
pandacostat,ctrp_pandacostat,Not Clinically Relevant,,0.33,,0.33,,.+..,166,322,166.0
ar-42,gdsc_AR-42,Not Clinically Relevant,0.32899999999999996,,,0.329,,+...,167,323,167.0
pha-793887,ctrp_PHA-793887,"CDK inhibitor, esp CDK2, CDK5 and CDK7",0.34700000000000003,0.267,,0.307,-0.379,++.-,222,114,168.0
isox,ctrp_ISOX,Not Clinically Relevant,,0.32899999999999996,,0.329,,.+..,168,324,168.0
propranolol,cmap_propranolol,"beta-blocker, used to treat high blood pressure, may have anti-cancer activity",,,,,-0.909,...-,741,168,168.0
byl-719,ctrp_BYL-719,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ,,0.32899999999999996,,0.329,,.+..,169,325,169.0
teniposide,ctrp_teniposide,Topo II inhibitor,,0.272,,0.272,0.794,.+.+,320,18,169.0
cyclophosphamide,ctrp_cyclophosphamide,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)",,0.315,,0.315,-0.679,.+.-,199,140,169.5
gmx-1778,ctrp_GMX-1778,Not Clinically Relevant,,0.32899999999999996,,0.329,,.+..,170,326,170.0
tpca-1,ctrp_TPCA-1,Not Clinically Relevant,0.38299999999999995,0.273,,0.328,,++..,171,327,171.0
entinostat,ctrp_entinostat,HDAC inhibitor,0.318,0.306,,0.312,-0.6559999999999999,++.-,207,136,171.5
azd1480,ctrp_AZD1480,JAK2 inhibitor with some activity against JAK3 and Tyk2,,0.32799999999999996,,0.328,,.+..,172,328,172.0
vincristine,ctrp_vincristine,"binds tubulin, disrupts microtubule dynamics",,0.287,,0.287,0.42800000000000005,.+.+++,286,58,172.0
metformin,cmap_metformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,,,,,-0.9620000000000001,...-,742,172,172.0
pl-di,ctrp_PL-DI,Not Clinically Relevant,,0.32799999999999996,,0.328,,.+..,173,329,173.0
zstk-474,cmap_zstk-474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",,,,,-0.9740000000000001,...-,743,173,173.0
thalidomide,ctrp_thalidomide,"interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",,0.28600000000000003,,0.286,0.436,.+.+,290,57,173.5
triazolothiadiazine,ctrp_triazolothiadiazine,Not Clinically Relevant,,0.327,,0.327,,.+..,174,330,174.0
bendamustine,ctrp_bendamustine,alkylating agent,,0.327,,0.327,,.+..,175,331,175.0
daporinad,ctrp_daporinad,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells",0.389,0.263,,0.326,,++..,176,332,176.0
gw-843682x,ctrp_GW-843682X,Not Clinically Relevant,,0.325,,0.325,,.+..,177,333,177.0
tivantinib,ctrp_tivantinib,Met inhibitor,,0.325,,0.325,,.+..,178,334,178.0
lbw242,ccle_LBW242,Not Clinically Relevant,,,0.325,0.325,,..+.,179,335,179.0
ml006,ctrp_ML006,Not Clinically Relevant,,0.324,,0.324,,.+..,180,336,180.0
brd-k66532283,ctrp_BRD-K66532283,Not Clinically Relevant,,0.324,,0.324,,.+..,181,337,181.0
i-bet-762,gdsc_I-BET-762,Not Clinically Relevant,0.324,,,0.324,,+...,182,338,182.0
mitomycin,ctrp_mitomycin,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",,0.324,,0.324,,.+..,183,339,183.0
erastin,ctrp_erastin,Not Clinically Relevant,,0.32299999999999995,,0.323,,.+..,184,340,184.0
ml031,ctrp_ML031,Not Clinically Relevant,,0.322,,0.322,,.+..,185,341,185.0
sgx-523,ctrp_SGX-523, Met inhibitor,,0.322,,0.322,,.+..,186,342,186.0
irinotecan,ccle_Irinotecan,"aka CPT-11, inhibitor of Topo I",,,0.251,0.251,0.887,..++,364,9,186.5
brd-k70511574,ctrp_BRD-K70511574,Not Clinically Relevant,,0.32,,0.32,,.+..,187,343,187.0
fulvestrant,ctrp_fulvestrant,selective estrogen receptor degrader (SERD),,0.267,,0.267,0.5855,.+.++,332,42,187.0
cil70,ctrp_CIL70,Not Clinically Relevant,,0.319,,0.319,,.+..,188,344,188.0
brd8899,ctrp_BRD8899,Not Clinically Relevant,,0.319,,0.319,,.+..,189,345,189.0
brd-k90370028,ctrp_BRD-K90370028,Not Clinically Relevant,,0.319,,0.319,,.+..,190,346,190.0
myriocin,ctrp_myriocin,Not Clinically Relevant,,0.319,,0.319,,.+..,191,347,191.0
kh-cb19,ctrp_KH-CB19,Not Clinically Relevant,,0.319,,0.319,,.+..,192,348,192.0
wz3105,gdsc_WZ3105,Not Clinically Relevant,0.316,,,0.316,,+...,195,349,195.0
brd-k96431673,ctrp_BRD-K96431673,Not Clinically Relevant,,0.315,,0.315,,.+..,196,350,196.0
ch-55,ctrp_Ch-55,Not Clinically Relevant,,0.315,,0.315,,.+..,197,351,197.0
5-fluorouracil,gdsc_5-Fluorouracil,antimetabolite,0.315,,,0.315,,+...,198,352,198.0
tg-101348,ctrp_TG-101348,JAK2 inhibitor,,0.24,,0.24,0.85,.+.+,382,16,199.0
gdc-0941,ctrp_GDC-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.293,,0.293,-0.635,.+.-,264,134,199.0
canertinib,ctrp_canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,0.259,,0.259,0.595,.+.+,357,41,199.0
pik-93,ctrp_PIK-93,Not Clinically Relevant,0.326,0.301,,0.314,,++..,200,353,200.0
am-580,ctrp_AM-580,Not Clinically Relevant,,0.314,,0.314,,.+..,201,354,201.0
parbendazole,ctrp_parbendazole,Not Clinically Relevant,,0.314,,0.314,,.+..,202,355,202.0
fedratinib,gdsc_Fedratinib,JAK2 inhibitor,0.313,,,0.313,,+...,205,356,205.0
manumycin a,ctrp_manumycin A,Not Clinically Relevant,,0.313,,0.313,,.+..,206,357,206.0
obatoclax,ctrp_obatoclax,Not Clinically Relevant,,0.233,,0.233,0.753,.+.+,390,24,207.0
pitstop2,ctrp_pitstop2,Not Clinically Relevant,,0.312,,0.312,,.+..,208,358,208.0
brd-k34222889,ctrp_BRD-K34222889,Not Clinically Relevant,,0.312,,0.312,,.+..,209,359,209.0
narciclasine,ctrp_narciclasine,Not Clinically Relevant,,0.312,,0.312,,.+..,210,360,210.0
necrosulfonamide,ctrp_necrosulfonamide,Not Clinically Relevant,,0.311,,0.311,,.+..,212,361,212.0
azd4547,ctrp_AZD4547,"FGFR-1,2 and 3 inhibitor",,0.311,,0.311,,.+..,213,362,213.0
brd-k80183349,ctrp_BRD-K80183349,Not Clinically Relevant,,0.311,,0.311,,.+..,214,363,214.0
pyr-41,ctrp_PYR-41,Not Clinically Relevant,,0.31,,0.31,,.+..,215,364,215.0
mi-1,ctrp_MI-1,Not Clinically Relevant,,0.309,,0.309,,.+..,216,365,216.0
lovastatin,ctrp_lovastatin,"HMG-CoA reductase inhibitor,",,0.22399999999999998,,0.224,0.664,.+.+,398,36,217.0
osi-027,gdsc_OSI-027,Not Clinically Relevant,0.28600000000000003,0.298,,0.292,-0.9079999999999999,++.-,268,167,217.5
alvocidib,ctrp_alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.28,,0.28,-0.6,.+.-,304,132,218.0
yk 4-279,ctrp_YK 4-279,Not Clinically Relevant,,0.309,,0.309,,.+..,218,366,218.0
methotrexate,ctrp_methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.319,-0.174,,0.073,0.6679999999999999,+-.+,404,34,219.0
unc0638,ctrp_UNC0638,Not Clinically Relevant,0.32,0.297,,0.308,,++..,219,367,219.0
vx-680,ctrp_VX-680,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C",,0.308,,0.308,,.+..,220,368,220.0
dexamethasone,ctrp_dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.23800000000000002,,0.238,0.443625,.+.++++++,384,56,220.0
neuronal differentiation inducer iii,ctrp_neuronal differentiation inducer III,Not Clinically Relevant,,0.307,,0.307,,.+..,221,369,221.0
olaparib,gdsc_Olaparib,PARP Inhibitor,-0.43200000000000005,0.391,,-0.021,0.688,-+.+,414,31,222.5
rigosertib,ctrp_rigosertib,"ON-01910, Plk-1 inhibitor",,0.306,,0.306,,.+..,223,370,223.0
tipifarnib-p2,ctrp_tipifarnib-P2,Not Clinically Relevant,,0.306,,0.306,,.+..,224,371,224.0
curcumin,ctrp_curcumin,"Natural Product, component of turmeric, may function as HDAC inhibitor",,0.278,,0.278,-0.6809999999999999,.+.-,307,141,224.0
cay10603,gdsc_CAY10603,Not Clinically Relevant,0.306,,,0.306,,+...,225,372,225.0
triptolide,ctrp_triptolide,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex",,0.26899999999999996,,0.269,-0.498,.+.--,328,124,226.0
sn-38,gdsc_SN-38,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active",-0.326,0.33,,0.002,0.583,-+.+,409,43,226.0
cucurbitacin i,ctrp_cucurbitacin I,Not Clinically Relevant,,0.306,,0.306,,.+..,226,373,226.0
tandutinib,ctrp_tandutinib,"FLT3 antagonist, also inhibits PDGFR and c-Kit, ",,0.278,,0.278,-0.7040000000000001,.+.-,308,144,226.0
gemcitabine,gdsc_Gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.259,0.245,,-0.007,0.5770000000000001,-+.+,410,44,227.0
bms-345541,ctrp_BMS-345541,Not Clinically Relevant,0.376,0.237,,0.306,,++..,227,374,227.0
serdemetan,gdsc_Serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.34299999999999997,0.439,,0.048,0.511,-+.+,405,51,228.0
cerulenin,ctrp_cerulenin,Not Clinically Relevant,,0.306,,0.306,,.+..,228,375,228.0
pluripotin,ctrp_pluripotin,Not Clinically Relevant,,0.305,,0.305,,.+..,230,376,230.0
gsk-3 inhibitor ix,ctrp_GSK-3 inhibitor IX,Not Clinically Relevant,,0.305,,0.305,,.+..,231,377,231.0
brd-k66453893,ctrp_BRD-K66453893,Not Clinically Relevant,,0.305,,0.305,,.+..,232,378,232.0
camptothecin,gdsc_Camptothecin,Not Clinically Relevant,0.305,,,0.305,,+...,233,379,233.0
bax channel blocker,ctrp_Bax channel blocker,Not Clinically Relevant,,0.304,,0.304,,.+..,234,380,234.0
dacarbazine,ctrp_dacarbazine,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions",,0.304,,0.304,,.+..,235,381,235.0
temozolomide,gdsc_Temozolomide,alkylating agent,-0.377,0.301,,-0.038,0.495,-+.+,418,53,235.5
ro4929097,ctrp_RO4929097,Notch (gamma secretase) inhibitor,,0.304,,0.304,,.+..,236,382,236.0
brd-k37390332,ctrp_BRD-K37390332,Not Clinically Relevant,,0.303,,0.303,,.+..,237,383,237.0
ml311,ctrp_ML311,Not Clinically Relevant,,0.303,,0.303,,.+..,238,384,238.0
prochlorperazine,ctrp_prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.255,,0.255,-0.42700000000000005,.+.-,361,117,239.0
tamoxifen,gdsc_Tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.402,0.368,,-0.017,0.32725,-+.+++,412,66,239.0
at-406,ctrp_AT-406,Not Clinically Relevant,,0.303,,0.303,,.+..,239,385,239.0
fqi-2,ctrp_FQI-2,Not Clinically Relevant,,0.302,,0.302,,.+..,240,386,240.0
bi-2536,gdsc_BI-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.32799999999999996,0.284,,-0.022,0.34,-+.+,415,65,240.0
hli 373,ctrp_HLI 373,Not Clinically Relevant,,0.302,,0.302,,.+..,241,387,241.0
mk-1775,ctrp_MK-1775,Wee1 kinase inhibitor,,0.271,,0.271,-0.8390000000000001,.+.-,323,161,242.0
brd-k17060750,ctrp_BRD-K17060750,Not Clinically Relevant,,0.301,,0.301,,.+..,242,388,242.0
topotecan,ccle_Topotecan,Topo I inhibitor,,0.321,0.21,0.266,-0.7344999999999999,.++--,339,146,242.5
fluvastatin,ctrp_fluvastatin,"HMG-CoA reductase inhibitor,",,0.262,,0.262,-0.667,.+.-,348,138,243.0
sb-525334,ctrp_SB-525334,Not Clinically Relevant,,0.301,,0.301,,.+..,243,389,243.0
sorafenib,gdsc_Sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.49,0.32,-0.259,-0.143,0.529,-+-++,438,50,244.0
etp-46464,ctrp_ETP-46464,Not Clinically Relevant,,0.3,,0.3,,.+..,244,390,244.0
su11274,ctrp_SU11274,Not Clinically Relevant,,0.3,,0.3,,.+..,245,391,245.0
mitomycin-c,gdsc_Mitomycin-C,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.213,,,0.213,0.030500000000000027,+..+-,401,89,245.0
vorapaxar,ctrp_vorapaxar," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine",,0.299,,0.299,,.+..,246,392,246.0
nvp-bez235,ctrp_NVP-BEZ235,PI3K/mTOR inhibitor,,0.271,,0.271,-0.9440000000000001,.+.-,322,171,246.5
ciclopirox,ctrp_ciclopirox,antifungal agent for topical dermatologic treatment of superficial mycoses,,0.299,,0.299,,.+..,247,393,247.0
zm447439,gdsc_ZM447439,Not Clinically Relevant,0.299,,,0.299,,+...,248,394,248.0
cd-437,ctrp_CD-437,Not Clinically Relevant,,0.299,,0.299,,.+..,249,395,249.0
brd-k41334119,ctrp_BRD-K41334119,Not Clinically Relevant,,0.299,,0.299,,.+..,250,396,250.0
ym-155,ctrp_YM-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.245,,0.245,-0.518,.+.-,376,125,250.5
brd1812,ctrp_BRD1812,Not Clinically Relevant,,0.298,,0.298,,.+..,251,397,251.0
sunitinib,gdsc_Sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.42200000000000004,0.29600000000000004,,-0.063,0.2205,-+.+-,429,73,251.0
zg-10,gdsc_ZG-10,Not Clinically Relevant,0.297,,,0.297,,+...,252,398,252.0
vinorelbine,gdsc_Vinorelbine,Not Clinically Relevant,-0.256,,,-0.256,0.60825,-..+++,466,40,253.0
ku-0063794,ctrp_KU-0063794,Not Clinically Relevant,,0.297,,0.297,,.+..,253,399,253.0
sirolimus,ctrp_sirolimus,"rapamycin, mTOR inhibitor",,0.242,,0.242,-0.5451874999999999,.+.+----,379,128,253.5
genentech cpd 10,gdsc_Genentech Cpd 10,Not Clinically Relevant,0.297,,,0.297,,+...,254,400,254.0
doxorubicin,gdsc_Doxorubicin,"Topo II inhibitor, DNA intercalator",-0.256,0.287,,0.015,-0.22175,-+.+--,407,101,254.0
nintedanib,ctrp_nintedanib,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR",,0.297,,0.297,,.+..,255,401,255.0
n9-isopropylolomoucine,ctrp_N9-isopropylolomoucine,Not Clinically Relevant,,0.297,,0.297,,.+..,257,402,257.0
merck60,ctrp_Merck60,Not Clinically Relevant,,0.297,,0.297,,.+..,258,403,258.0
docetaxel,gdsc_Docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.361,0.285,,-0.038,-0.20550000000000002,-+.+-,419,98,258.5
at-7519,gdsc_AT-7519,Not Clinically Relevant,0.29600000000000004,,,0.296,,+...,259,404,259.0
pi-103,gdsc_PI-103,Not Clinically Relevant,0.256,0.335,,0.296,,++..,260,405,260.0
masitinib,ctrp_masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",0.436,-0.24100000000000002,,0.097,-0.446,+-.-,403,119,261.0
kin001-244,gdsc_KIN001-244,Not Clinically Relevant,0.295,,,0.295,,+...,261,406,261.0
cil55a,ctrp_CIL55A,Not Clinically Relevant,,0.293,,0.293,,.+..,262,407,262.0
b02,ctrp_B02,Not Clinically Relevant,,0.293,,0.293,,.+..,263,408,263.0
neratinib,ctrp_neratinib,Her2 and EGFR inhibitor,,-0.235,,-0.235,0.166,.-.+,450,78,264.0
jw-7-24-1,gdsc_JW-7-24-1,Not Clinically Relevant,0.293,,,0.293,,+...,265,409,265.0
qs-11,ctrp_QS-11,Not Clinically Relevant,,0.293,,0.293,,.+..,266,410,266.0
importazole,ctrp_importazole,Not Clinically Relevant,,0.292,,0.292,,.+..,267,411,267.0
valdecoxib,ctrp_valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,-0.271,,-0.271,0.46,.-.+,481,55,268.0
panobinostat,ccle_Panobinostat,HDAC inhibitor,,,-0.304,-0.304,0.862,..-+,522,14,268.0
ku-60019,ctrp_KU-60019,Not Clinically Relevant,,0.292,,0.292,,.+..,269,412,269.0
brd-k35604418,ctrp_BRD-K35604418,Not Clinically Relevant,,0.292,,0.292,,.+..,270,413,270.0
methylstat,ctrp_methylstat,Not Clinically Relevant,,0.292,,0.292,,.+..,271,414,271.0
ql-x-138,gdsc_QL-X-138,Not Clinically Relevant,0.29100000000000004,,,0.291,,+...,272,415,272.0
dacinostat,gdsc_Dacinostat,Not Clinically Relevant,0.29100000000000004,,,0.291,,+...,273,416,273.0
lapatinib,gdsc_Lapatinib,HER2/EGFR inhibitor,-0.365,-0.28800000000000003,-0.268,-0.307,0.847,---++,529,17,273.0
stf-31,ctrp_STF-31,Not Clinically Relevant,,0.29100000000000004,,0.291,,.+..,274,417,274.0
mk-2206,gdsc_MK-2206,Akt1/2/3 inhibitor,-0.341,0.318,,-0.012,-0.675,-+.-,411,139,275.0
kx2-391,ctrp_KX2-391,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src,,0.29100000000000004,,0.291,,.+..,275,418,275.0
cx-5461,gdsc_CX-5461,Not Clinically Relevant,0.29,,,0.29,,+...,276,419,276.0
ruxolitinib,ctrp_ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",0.764,-0.358,,0.203,-0.75,+-.-,402,150,276.0
simvastatin,ctrp_simvastatin,"HMG-CoA reductase inhibitor,",,-0.262,,-0.262,0.11349999999999999,.-.+-,469,83,276.0
cil56,ctrp_CIL56,Not Clinically Relevant,,0.289,,0.289,,.+..,277,420,277.0
pf-3758309,ctrp_PF-3758309,Not Clinically Relevant,,0.289,,0.289,,.+..,278,421,278.0
crizotinib,gdsc_Crizotinib,"ALK, ROS1 and MET inhibitor",-0.584,0.35,,-0.117,-0.479,-+.-,435,122,278.5
ly-2157299,ctrp_LY-2157299,Not Clinically Relevant,,0.289,,0.289,,.+..,279,422,279.0
gsk461364,ctrp_GSK461364,"Plk1 inhibitor, less active against Plk2 and Plk3.",,0.28800000000000003,,0.288,,.+..,280,423,280.0
cal-101,ctrp_CAL-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.28800000000000003,,0.288,,.+..,281,424,281.0
paclitaxel,gdsc_Paclitaxel,disrupts microtubule dynamics,-0.34,0.263,-0.212,-0.096,-0.5585,-+---,433,129,281.0
bardoxolone methyl,ctrp_bardoxolone methyl,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,282,425,282.0
momelotinib,ctrp_momelotinib,JAK1 and JAK2 inhibitor,,0.28800000000000003,,0.288,,.+..,283,426,283.0
gant-61,ctrp_GANT-61,Not Clinically Relevant,,0.28800000000000003,,0.288,,.+..,284,427,284.0
nakiterpiosin,ctrp_nakiterpiosin,Not Clinically Relevant,,0.287,,0.287,,.+..,285,428,285.0
tamatinib,ctrp_tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.287,,0.287,,.+..,287,429,287.0
bosutinib,gdsc_Bosutinib,"BCR-Abl, Src, Lyn and Hck inhibitor",-0.517,0.256,,-0.13,-0.665,-+.-,437,137,287.0
silmitasertib,ctrp_silmitasertib,casein kinase 2 inhibitor ,,0.28600000000000003,,0.286,,.+..,288,430,288.0
ouabain,ctrp_ouabain,Not Clinically Relevant,,0.28600000000000003,,0.286,,.+..,289,431,289.0
temsirolimus,gdsc_Temsirolimus,Not Clinically Relevant,-0.392,0.292,,-0.05,-0.7959999999999999,-+.-,425,156,290.5
salermide,ctrp_salermide,Not Clinically Relevant,,0.285,,0.285,,.+..,291,432,291.0
nsc-207895,gdsc_NSC-207895,Not Clinically Relevant,0.285,,,0.285,,+...,293,433,293.0
brd-k30748066,ctrp_BRD-K30748066,Not Clinically Relevant,,0.285,,0.285,,.+..,294,434,294.0
linifanib,gdsc_Linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.67,0.266,,-0.202,-0.742,-+.-,440,149,294.5
brd-k27224038,ctrp_BRD-K27224038,Not Clinically Relevant,,0.285,,0.285,,.+..,295,435,295.0
azacitidine,ctrp_azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.32899999999999996,,-0.329,0.624,.-.+,554,38,296.0
tgx-221,ctrp_TGX-221,Not Clinically Relevant,,0.285,,0.285,,.+..,296,436,296.0
fluorouracil,ctrp_fluorouracil,antimetabolite,,0.284,,0.284,,.+..,297,437,297.0
brd-k34099515,ctrp_BRD-K34099515,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,298,438,298.0
phenformin,gdsc_Phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.267,,,-0.267,-0.461,-..-,477,120,298.5
mi-2,ctrp_MI-2,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,299,439,299.0
pazopanib,gdsc_Pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.48700000000000004,0.301,,-0.093,-0.878,-+.-,432,166,299.0
pf-750,ctrp_PF-750,Not Clinically Relevant,,0.28300000000000003,,0.283,,.+..,300,440,300.0
cay10618,ctrp_CAY10618,Not Clinically Relevant,,0.281,,0.281,,.+..,301,441,301.0
lenalidomide,cmap_lenalidomide,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma",-0.385,,,-0.385,0.997,-..+,602,1,301.5
vinblastine,gdsc_Vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.305,,,-0.305,0.15100000000000002,-..+-,523,80,301.5
ciclosporin,ctrp_ciclosporin,,,0.28,,0.28,,.+..,302,442,302.0
nsc632839,ctrp_NSC632839,Not Clinically Relevant,,0.28,,0.28,,.+..,303,443,303.0
srt-1720,ctrp_SRT-1720,Not Clinically Relevant,,0.27899999999999997,,0.279,,.+..,305,444,305.0
blebbistatin,ctrp_blebbistatin,Not Clinically Relevant,,0.278,,0.278,,.+..,306,445,306.0
nilotinib,ccle_Nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.218,-0.33299999999999996,-0.368,-0.306,0.075,---+,528,86,307.0
ko-143,ctrp_Ko-143,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,309,446,309.0
pf-573228,ctrp_PF-573228,Not Clinically Relevant,,0.27699999999999997,,0.277,,.+..,310,447,310.0
semagacestat,ctrp_semagacestat,Notch (gamma secretase) inhibitor,,0.276,,0.276,,.+..,311,448,311.0
ml312,ctrp_ML312,Not Clinically Relevant,,0.275,,0.275,,.+..,312,449,312.0
abiraterone,ctrp_abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.324,,-0.324,0.203,.-.+,550,75,312.5
bleomycin a2,ctrp_bleomycin A2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.27399999999999997,,0.274,,.+..,313,450,313.0
qw-bi-011,ctrp_QW-BI-011,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,314,451,314.0
cd-1530,ctrp_CD-1530,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,315,452,315.0
prima-1,ctrp_PRIMA-1,Not Clinically Relevant,,0.27399999999999997,,0.274,,.+..,316,453,316.0
gsk690693,gdsc_GSK690693,Not Clinically Relevant,0.273,,,0.273,,+...,317,454,317.0
regorafenib,ctrp_regorafenib,VEGFR2-TIE2 inhibitor ,,0.273,,0.273,,.+..,318,455,318.0
cudc-101,gdsc_CUDC-101,Not Clinically Relevant,0.272,,,0.272,,+...,319,456,319.0
cytarabine,gdsc_Cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.33399999999999996,,,-0.334,0.131,-..+,558,81,319.5
nvp-231,ctrp_NVP-231,Not Clinically Relevant,,0.272,,0.272,,.+..,321,457,321.0
erismodegib,ctrp_erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.319,,-0.319,-0.222,.-.-,545,102,323.5
procarbazine,ctrp_procarbazine,alkylating agent,,-0.337,,-0.337,0.094,.-.+,563,85,324.0
