drug_name,RCMB20
PDHB,0.8318000000000001
prostaglandin-a1,0.8317
probenecid,0.8316
alisertib,0.8312999999999999
DNAJC15,0.8312
LGALS8,0.8305
IWR-1-ENDO,0.8303
trimethobenzamide,0.8303
SMYD3,0.8301999999999999
PRL-3-inhibitor-I,0.8299
MDL-28170,0.8297
ST-91,0.8295999999999999
COX6B2,0.8289
PRKAA2,0.8284
RBM6,0.8284
naltrexone,0.8284
NFRKB,0.8283
esmolol,0.8281000000000001
PGM1,0.8279000000000001
CTNNA1,0.8276
STO-609,0.8273999999999999
MLLT10,0.8273
"androsta-1,4-dien-3,17-dione",0.8271999999999999
tyrphostin-51,0.8271999999999999
HOXB5,0.8271
ANAPC5,0.8265
tomelukast,0.8265
FN1,0.8259000000000001
clofazimine,0.8258
PVRL2,0.8256999999999999
PLA2G12B,0.8256999999999999
anisomycin,0.8256999999999999
SLC1A6,0.8256
MAPK9,0.8256
CTSK,0.8256
ORM1,0.8255
RRS1,0.8251000000000001
nifekalant,0.8251000000000001
NMRAL1,0.8247
COQ3,0.8243
CD58,0.8243
CDK4,0.8240999999999999
SQSTM1,0.8234999999999999
VEGFC,0.8229000000000001
GAA,0.8227
ODQ,0.8223999999999999
NR1H3,0.8222
PKCbeta-inhibitor,0.8219
prednisolone,0.8216
FPGS,0.8214
PD-160170,0.8212
ZFP28,0.8212
TFE3,0.8209000000000001
aspirin,0.8204
GPR19,0.8201
ABCC1,0.82
PSB-11,0.82
prilocaine,0.8199
tosyl-phenylalanyl-chloromethyl-ketone,0.8195999999999999
SAR1B,0.8195
CD81,0.8190999999999999
CXCL2,0.8189
NSC-94258,0.8188
enalaprilat,0.8183
HG-5-88-01,0.8181999999999999
UBTF,0.8181
S100A13,0.8179000000000001
DUT,0.8179000000000001
NUAK1,0.8177
UTP18,0.8173
CAPNS2,0.8170999999999999
PAQR8,0.8164
iloperidone,0.8162
UTP14A,0.816
PPIE,0.8159000000000001
dexamethasone,0.8157
QX-222,0.8156
OAZ1,0.8156
zuclopenthixol,0.8146
ATP6V1A,0.8143
ciclacillin,0.8140000000000001
AKTIP,0.8139
ZNF74,0.8137000000000001
SLC39A8,0.8133
IFNGR1,0.8131999999999999
CXCR7,0.8131999999999999
BCL2L1,0.8131
flucytosine,0.8127
IFNGR2,0.8118000000000001
ABT-751,0.8114
FIT,0.8112999999999999
I-OMe-AG-538,0.8112
perospirone,0.8108
EXOSC4,0.8103
MORF4L1,0.8101999999999999
brucine,0.8101
ALDH1B1,0.81
FZD3,0.8099
PDGFRA,0.8098000000000001
STAMBP,0.8097
estrone,0.8094
ZNF195,0.8092
RELB,0.8090999999999999
LBR,0.8088
PRR15L,0.8086
SOS2,0.8084
HERC6,0.8084
BRL-50481,0.8081999999999999
DPH2,0.8079999999999999
resveratrol,0.8075
DNA2,0.8073999999999999
PAK4,0.807
emetine,0.8068000000000001
zolpidem,0.8066
NOV,0.8064
PRKAR2B,0.8061
NRP1,0.8059999999999999
PEBP1,0.8059000000000001
irinotecan,0.8054000000000001
escitalopram,0.8047
ZD-7288,0.8045
valaciclovir,0.8044
diphencyprone,0.8042
FAF1,0.8039000000000001
pizotifen,0.8039000000000001
FADD,0.8035
SPECC1L,0.8029000000000001
ibuprofen,0.8028
WWTR1,0.8027
ATP7A,0.8027
ZNF572,0.8027
HSF1,0.8024
ADI1,0.8022
CERS2,0.802
CTLA4,0.8018000000000001
CERS3,0.8012
SLC22A5,0.8011
lansoprazole,0.8009999999999999
reboxetine,0.8008
DTNA,0.8
docosatrienoic-acid,0.7998999999999999
oleylethanolamide,0.7998000000000001
clofibric-acid,0.7995
NDUFA9,0.7995
cucurbitacin-i,0.7994
PSMD3,0.7993000000000001
ZNF444,0.7993000000000001
clobetasol,0.7992
BRF2,0.7988
MAST2,0.7987000000000001
SLC1A5,0.7985
HSPA2,0.7984
B2M,0.7979999999999999
HSD17B8,0.7979999999999999
VPS28,0.7978000000000001
Adenosine receptor agonist,0.7977
BMY-14802,0.7974
sildenafil,0.7974
FCHO1,0.7968999999999999
IRS2,0.7967
latrepirdine,0.7965000000000001
BTG3,0.7965000000000001
SDZ-NKT-343,0.7964
DHX8,0.7962
exemestane,0.7962
HEBP1,0.7961
amcinonide,0.7959999999999999
MICALL1,0.7959
CALM3,0.7959
irsogladine,0.7958
IAA-94,0.7955
GBA,0.7951
PIGK,0.7947
ARX,0.7947
HTATSF1,0.7945
PIGA,0.7936
RS-67333,0.7935
C2,0.7934
itopride,0.7929999999999999
RAI14,0.7929
ZNF24,0.7929
skatole,0.7929
GYKI-52466,0.7928000000000001
RS-504393,0.7927
PLK2,0.7924
arecaidine,0.7922
CDK1-5-inhibitor,0.7918000000000001
GPR151,0.7914
PHF17,0.7914
TAF15,0.7912
GPR34,0.7911
AG-494,0.7911
CTSL2,0.7909999999999999
ZNF333,0.7909999999999999
gedunin,0.7907
hydrastine,0.7906
mestanolone,0.7903
ASCC3,0.7902
DNAJB6,0.7898999999999999
GPRC6A,0.7896
ITSN1,0.7894
MCHR2,0.7892
KLF14,0.7890999999999999
tenidap,0.7887000000000001
BNIP3L,0.7885
GJA1,0.7884
GPR137,0.7879
CHUK,0.7878000000000001
AMBP,0.7876000000000001
BNIP2,0.7876000000000001
estropipate,0.7875
MLL3,0.7872
CDX2,0.7867000000000001
CRELD2,0.7865000000000001
TXNRD3,0.7863
ATP5B,0.7862
IL18,0.7859
IGFBP6,0.7857999999999999
PKN1,0.7857999999999999
MAN2B1,0.7854000000000001
pseudoephedrine,0.7854000000000001
RBBP7,0.7854000000000001
RHO-kinase-inhibitor-III[rockout],0.7853
NFIB,0.7851
picrotoxin,0.7848999999999999
SCH-28080,0.7848
MAMLD1,0.7845
PRLR,0.7845
ABCA1,0.7845
DIS3,0.7844
BRD-K14048378,0.7842
n-arachidonyl-GABA,0.7839
nocodazole,0.7831999999999999
AKR1C3,0.7826000000000001
LY-278584,0.7823
doxycycline,0.7823
brivanib,0.782
NDFIP1,0.782
guanfacine,0.782
Serpin peptidase inhibitors LOF,0.7818999999999999
UTP14A,0.7817000000000001
niridazole,0.7814
manumycin-a,0.7814
ibuprofen,0.7814
IDH3G,0.7814
HSD17B4,0.7812
mexiletine,0.7811
securinine,0.7809999999999999
IPO13,0.7809999999999999
OPN5,0.7807999999999999
OXSR1,0.7805
SPRY4,0.7803
ZNF133,0.7802
sildenafil,0.7791
HADHB,0.7789
MPL,0.7787999999999999
PRKCZ,0.7786
osthol,0.7786
APOE,0.7783
LYZ,0.7781
ERCC4,0.7777
decafluorobutane,0.7777
CDKN2B,0.7774
CAY-10618,0.7773
ATMIN,0.7772
PARP1,0.777
CDKN2A,0.7768
CHAF1B,0.7766
hydrocortisone,0.7762
MLLT3,0.7762
Aromatase inhibitor,0.7762
CLTB,0.7757
GTDC1,0.7754000000000001
GW-3965,0.7748999999999999
lapatinib,0.7745000000000001
RSU1,0.7743000000000001
tubacin,0.7742
UNC-0321,0.7742
MCOLN1,0.774
ATP5H,0.7735
palonosetron,0.7733
CALM1,0.773
MAF,0.7729
RS-16566,0.7726999999999999
cefatrizine,0.7720999999999999
ergometrine,0.7720999999999999
pregnenolone,0.7719
ASH2L,0.7715000000000001
NUP85,0.7713
POLG,0.7713
ZNF586,0.7712
NUP88,0.7712
WARS,0.7712
SOCS2,0.7709999999999999
QL-XI-92,0.7707999999999999
PTPN4,0.7707999999999999
CYP3A5,0.7704000000000001
MYLIP,0.7702
UBR7,0.769
BRD-K07872006,0.7685
CCT7,0.7684000000000001
FIS1,0.7681
TAAR1,0.7676000000000001
BRD-K56658166,0.7675
PGAM1,0.7674
enalapril,0.7672
V type ATPases LOF,0.7670999999999999
tyrphostin-A9,0.767
CO-101244,0.7669
PLOD1,0.7663
erythromycin,0.7662
DNTTIP2,0.7661
CLASRP,0.7659
norgestimate,0.7658
SET,0.7655
SBNO1,0.7651
arachidonyl-trifluoro-methane,0.7651
RASSF2,0.765
SMAD6,0.7648
NMT1,0.7646999999999999
acitretin,0.7645000000000001
articaine,0.7641
SPRED2,0.7637999999999999
SNCA,0.7637999999999999
xanthohumol,0.7636
LAMP2,0.7635
MFSD10,0.7633
CREB3,0.7626999999999999
BRD-A93048969,0.7626000000000001
CEP57,0.7623000000000001
KLF4,0.7623000000000001
RASSF5,0.7622
PRKCH,0.7618
idebenone,0.7618
DLGAP5,0.7618
BTG3,0.7615999999999999
TM7SF2,0.7615999999999999
SKP1,0.7614
CARD11,0.7613
flurofamide,0.7612000000000001
STK38,0.7609999999999999
docetaxel,0.7603
EIF5A,0.76
ACVR1,0.7598
MVP,0.7593000000000001
DLC1,0.7592
TXLNA,0.7592
LYN,0.7591
meloxicam,0.7591
SYNGR3,0.7589
RBP4,0.7587
RAB4A,0.7585
FGFRL1,0.7584000000000001
Thymidylate synthase inhibitor,0.7583
amisulpride,0.7582
L-693403,0.7578
CP-55940,0.7576
etamivan,0.7574
TGFB1,0.757
TOX2,0.7567
oligomycin-a,0.7556999999999999
GMEB2,0.7551000000000001
CG-930,0.7547
DCTD,0.7547
OMDM-2,0.7545999999999999
CXADR,0.7544
MGST2,0.7541
VN1R5,0.7541
UBE2E3,0.754
SLC22A4,0.7539
MXD4,0.7536
SLC35F2,0.7533
PCK2,0.7532
C5,0.7532
ABCB6,0.753
GNGT2,0.7526999999999999
RWJ-21757,0.7526999999999999
BCL2L11,0.7526
Mediator complex LOF,0.7523000000000001
NFE2L1,0.7522
CTNNBIP1,0.7521
AHCY,0.752
LSR,0.7514
G3BP2,0.7512000000000001
CERS4,0.7508
TLR8,0.7506
NDUFS3,0.7505
RFXANK,0.7503
AZGP1,0.7503
EXOC6,0.75
galantamine,0.7498
RAB1B,0.7495
BRD-K70751730,0.7489
LY-288513,0.7487999999999999
EIF6,0.7487999999999999
XAV-939,0.7487
mycophenolate-mofetil,0.7486
PCK1,0.7486
BAZ2B,0.7484000000000001
iobenguane,0.7481
KCNN4,0.7476999999999999
NDUFB6,0.7476999999999999
RGS16,0.7476999999999999
terreic-acid,0.7475
memantine,0.7473000000000001
sunitinib,0.747
tamoxifen,0.7467
ozagrel,0.7465999999999999
trimipramine,0.7465999999999999
CRY1,0.7463
GR-79236,0.7463
auraptene,0.746
arctigenin,0.746
PSMB8,0.7459
LACC1,0.7456
PCGF2,0.7454999999999999
DDB2,0.7454999999999999
IMPDH1,0.7453
DMSO,0.7452
trioxsalen,0.7448999999999999
BAX,0.7448
loreclezole,0.7447
LPAR6,0.7444
RASGRP4,0.7443000000000001
MAP3K1,0.7442
cytochalasin-d,0.7442
valsartan,0.7439
AFP,0.7436
FBXL20,0.7432
tyrphostin,0.7431
oxibendazole,0.743
NS-1619,0.7429000000000001
AICA-ribonucleotide,0.7429000000000001
buphenine,0.7428
GFRA1,0.7425
SPEN,0.7424
sinensetin,0.7421
TCEA1,0.7421
HARS,0.742
raltitrexed,0.7419
BLZF1,0.7415999999999999
TLR5,0.7415999999999999
WZ-3146,0.7412000000000001
C2CD2L,0.7411
PTEN,0.7406
UXT,0.7406
rizatriptan,0.7404999999999999
naftopidil,0.7403
ZNF266,0.7401000000000001
GR-55562,0.7398
RNLS,0.7395
lavendustin-a,0.7394
ZC3H4,0.7392
MALT1,0.7390000000000001
IGSF8,0.7389
NFKBIL1,0.7389
PAQR7,0.7387
TBC1D15,0.7387
LAMA3,0.7383
AP2A1,0.7373999999999999
EPS8,0.7369
"1,2-dichlorobenzene",0.7369
ATF5,0.7369
LEPRE1,0.7369
ornidazole,0.7368000000000001
diphenoxylate,0.7365
COX6C,0.7363
ARHGEF11,0.7361
TEX10,0.736
EMD,0.736
KCNMA1,0.7359
EMF-bca1-57,0.7358
PET112,0.7354999999999999
ZNF263,0.7353000000000001
flubendazole,0.7353000000000001
acetyl-farnesyl-cysteine,0.7343999999999999
SIX4,0.7342
GIPC1,0.7339
CLOCK,0.7338
CPSF4,0.7336
TPD52L2,0.7333
embelin,0.7332
GRPR,0.733
l-erythro-MAPP,0.7328
PTPN12,0.7319
CBLB,0.7318000000000001
PRKCE,0.7314
cefalexin,0.7312000000000001
BIRC2,0.731
SB-525334,0.7309
IRF2,0.7308
procainamide,0.7301000000000001
RFC5,0.7298
PDHA1,0.7298
CAT,0.7298
STK17A,0.7295
RPS27A,0.7293999999999999
DNM1,0.7291
RPS6KA5,0.7289
PLOD3,0.7282
RCAN1,0.7273999999999999
SEC14L1,0.7271
ALDH4A1,0.7269
LY-320135,0.7268000000000001
BAMBI,0.7268000000000001
POLR3D,0.7267
ARAF,0.7264
SHMT2,0.7264
PPP4R1,0.7263
CSNK1A1L,0.726
DTX2,0.726
SOCS4,0.7258
tremorine,0.7258
TOPBP1,0.7256
FCGR2A,0.7254999999999999
EBF1,0.7254
NFKBIE,0.7253000000000001
GTF2A2,0.7253000000000001
betahistine,0.7253000000000001
desloratadine,0.7251000000000001
PRKCZ,0.7245999999999999
exemestane,0.7239
GPR160,0.7239
DYNLT3,0.7237
UBE2D1,0.7236
nitrazepam,0.7236
ASF1B,0.7232999999999999
PIGB,0.7232
SLC25A5,0.7232
MKI67IP,0.7231000000000001
lobeline,0.723
propofol,0.7229000000000001
TMED7,0.7229000000000001
chlortetracycline,0.7228
SHC1,0.7227
celecoxib,0.7225
SAL-1,0.7225
MCL1,0.7221
ABCB7,0.722
NR1H3,0.722
SB-216641,0.7214
SLC7A1,0.7212999999999999
BRD-K78883024,0.721
PNP,0.721
pyrvinium-pamoate,0.7208
Structural maintenance of chromosomes proteins LOF,0.7206999999999999
TARBP2,0.7206
LRRC16A,0.7204999999999999
ivachtin,0.7204
TFF1,0.72
CEP55,0.7199
SNAI3,0.7195
EIF2B5,0.7195
ATP5S,0.7191
beclometasone,0.7191
XMD-885,0.7191
L-689560,0.7186
UBA52,0.7182
carprofen,0.7181000000000001
IGFBP6,0.718
NKIRAS1,0.7177
NDUFA7,0.7176
Y-27632,0.7175
BCL6,0.7168000000000001
TGM2,0.7167
CTBP2,0.7167
MK-5108,0.7166
TGFBR2,0.7166
BLMH,0.7156999999999999
oxcarbazepine,0.7156
KRT26,0.7153
GTF2B,0.7151000000000001
Benzodiazepine receptor agonist,0.7143
OXCT1,0.7142000000000001
labetalol,0.7139
SNAPC4,0.7139
memantine,0.7138
HIST1H2AC,0.7136
indole,0.7136
BMP2,0.7131000000000001
EDNRB,0.713
KITLG,0.7123
carmoxirole,0.7120000000000001
SUOX,0.7116
LARS2,0.7109000000000001
PPP2R2C,0.7109000000000001
MMP1,0.7104
PBRM1,0.7104
DHX16,0.7101000000000001
rifapentine,0.7101000000000001
palmitoylethanolamide,0.7101000000000001
BRD-K97951054,0.7098
DKC1,0.7095999999999999
MK-212,0.7094
GYS1,0.7087
resveratrol,0.7081000000000001
EMD-386088,0.7079000000000001
RNF7,0.7073999999999999
OSR2,0.7070000000000001
TNPO3,0.7067
U0126,0.7065
HMGN5,0.7062
caffeic-acid,0.706
ASAP2,0.7058
NFkB pathway inhibitor,0.7056999999999999
TMED9,0.7054
IGF2BP3,0.7051999999999999
PAH,0.7051999999999999
MR-16728,0.7051000000000001
GABRP,0.7047
gamma-homolinolenic-acid,0.7044
UGT1A9,0.7041
CFL1,0.7040000000000001
temozolomide,0.7037
diphenyleneiodonium,0.7037
CGP-7930,0.7036
indinavir,0.7036
flunarizine,0.7028
tipifarnib,0.7016
LCMT1,0.7014
GNA11,0.7012
LDHA,0.7011
capsazepine,0.7011
ZNF77,0.7009000000000001
MAST4,0.7006999999999999
VN1R2,0.7006
STX1A,0.7001000000000001
STXBP1,0.6997
diphenidol,0.6995999999999999
BH3I-1,0.6990999999999999
KSR2,0.6990000000000001
avrainvillamide-analog-5,0.6990000000000001
felodipine,0.6986
HEATR1,0.6986
TRIM27,0.698
EPHA3,0.6979000000000001
LAP3,0.6978
CHRM3,0.6977
ZNF268,0.6976
FBXL19,0.6975
topiramate,0.6973999999999999
AGTR1,0.6970999999999999
methylnorlichexanthone,0.6970999999999999
TBCB,0.6969
PRKAR2B,0.6968000000000001
ALDH1A1,0.6965
SLC1A1,0.6964
CA-074-Me,0.6962
ELAC2,0.696
INTS12,0.6955
PBXIP1,0.6953
RB1,0.6951
MDL-73005EF,0.6951
PPFIBP2,0.6951
MEK1-2-inhibitor,0.6949
KLRC1,0.6944
ARFRP1,0.6942
PLCB4,0.6940999999999999
P2RY8,0.6939
KU-55933,0.6937000000000001
testosterone,0.6936
JX-401,0.6936
BCAT2,0.6934
TOMM22,0.6933
safinamide,0.693
ICI-89406,0.6928
GSTP1,0.6925
TRIM24,0.6925
GPR82,0.6923999999999999
CD81,0.6923
TGFBR1,0.6920999999999999
RPS19,0.6920000000000001
RNMT,0.6918000000000001
GNG8,0.6917
HOPX,0.6912999999999999
Sigma receptor antagonist,0.6911
LYPLA1,0.6907
HN1L,0.6907
YM-298198,0.6899
TLK2,0.6896
INTS3,0.6893
ZM-323881,0.6893
TRA2B,0.6881
SLC16A6,0.687
BRPF1,0.6865000000000001
SOS1,0.6865000000000001
HAVCR1,0.6861
NDUFS7,0.6861
NISCH,0.6859999999999999
NDUFS3,0.6858
NONO,0.6857
AK2,0.6854
PIK3R1,0.6851999999999999
piceatannol,0.6851999999999999
FGFR3,0.6851
TNFRSF6B,0.6851
GAS7,0.6847
SLC35A3,0.6847
IRS1,0.6846
CSNK1A1L,0.6845
SETD1B,0.6844
RPS6KB2,0.6842
sorafenib,0.6840999999999999
MTFR1,0.6840999999999999
HO-013,0.6839
tretinoin,0.6834
lupanine,0.6834
GPX1,0.6831999999999999
PYGL,0.6829999999999999
cilomilast,0.6828
butoconazole,0.682
TRAK2,0.682
ATG16L1,0.6817
PRKAG3,0.6817
fraxidin,0.6814
phenoxybenzamine,0.6809999999999999
puromycin,0.6808
talniflumate,0.6803
ALDH3A1,0.6801
RNF166,0.6794
SNRNP70,0.679
PLA2G15,0.679
EZH2,0.6787000000000001
EXO-1,0.6785
PFAS,0.6785
ZBTB5,0.6779999999999999
tripelennamine,0.6776000000000001
PANK2,0.6775
ZNF585A,0.6772
ZNF488,0.6770999999999999
LBR,0.677
TCEB3,0.6768000000000001
CSK,0.6768000000000001
PRLHR,0.6767
ADH6,0.6764
RPL22,0.6764
U-74389F,0.6764
febuxostat,0.6762999999999999
CPT1A,0.6762
P2RY12,0.6754000000000001
APOA1,0.6751999999999999
CRABP1,0.6748999999999999
GPR114,0.6748000000000001
ZNF611,0.6748000000000001
GATAD2B,0.6748000000000001
HBP1,0.6746
Interleukins GOF,0.6744
SULT1A1,0.6742
ZNF350,0.6742
SIB-1893,0.6735
SERPINA7,0.6731
dapsone,0.6731
GS-39783,0.6722
FZD2,0.6720999999999999
MAOB,0.6717
tolterodine,0.6717
HMGCS2,0.6714
NOLC1,0.6713
anagrelide,0.6711
RHOBTB1,0.6711
FEN1,0.6707
CCND1,0.6701999999999999
HMGA1,0.6697
MYCBP,0.6693000000000001
ZC3HC1,0.6688
hexamethylenebisacetamide,0.6688
CGP-55845,0.6681
TFCP2,0.6681
FYN,0.6681
DNAJB9,0.6678000000000001
pyridine-2-aldoxime,0.6675
IFIH1,0.6675
PECR,0.6675
DNM1L,0.6673
piroxicam,0.6670999999999999
LIN28B,0.667
EXT2,0.6668000000000001
GPR123,0.6667000000000001
MDL-11939,0.6667000000000001
ZNF175,0.6665000000000001
HOXA6,0.6659
tacrolimus,0.6655
KLF5,0.6655
sulfasalazine,0.6648000000000001
L-694247,0.6647
cinchonine,0.6646
GK,0.6646
tyrphostin-AG-18,0.6644
RAB5B,0.6643000000000001
PRKAB2,0.6639
CDK19,0.6639
PGD,0.6636
TRAF6,0.6631999999999999
PPP3CB,0.6629
irilin-a,0.6627
COG2,0.6623
TOMM34,0.6618999999999999
EML3,0.6618999999999999
spiperone,0.6612
FBRS,0.6611
BRD-K34608650,0.6611
PRKDC,0.6607999999999999
IL15,0.6605
ITGAE,0.6601
DCUN1D4,0.66
PHYH,0.66
ZNF219,0.66
CGP-52432,0.6598999999999999
EMF-BCA1-64,0.6597
ipriflavone,0.6593000000000001
PCGF6,0.6587000000000001
LIG3,0.6583
methazolamide,0.6579
mestranol,0.6579
DCP1A,0.6577
PRUNE,0.6577
YARS,0.6577
ITGAE,0.6576000000000001
CIAPIN1,0.6572
RS-45041-190,0.6572
ZNF267,0.657
alfacalcidol,0.657
halcinonide,0.6565000000000001
Ubiquitin-specific peptidases LOF,0.6564
TTK,0.6563
CHD8,0.6561
GJA1,0.6559999999999999
APOM,0.6559
NM-PP1,0.6557999999999999
TPD52L3,0.6557999999999999
HAGH,0.6557
SLC37A4,0.6556000000000001
tetrahydrobiopterin,0.6552
BRCA1,0.655
penicillic-acid,0.6548999999999999
MED28,0.6547
VU-0366037-2,0.6544
TRIP13,0.6544
Sodium channel blocker,0.6539
GNAZ,0.6535
SPRY4,0.6535
RAD54L,0.6531
tramadol,0.653
SERPINB2,0.6524
isoquercetin,0.6524
PCNA,0.6511
BACH1,0.6507999999999999
CAPSL,0.6502
EHNA,0.6498999999999999
PHKG2,0.6496999999999999
ascorbyl-palmitate,0.6492
CDC20,0.6478
hydroxycholesterol,0.6478
MTR,0.6475
CAPNS1,0.6475
ZNF274,0.6475
KIF5C,0.647
SQSTM1,0.6468
rufloxacin,0.6468
CLK4,0.6466
JUNB,0.6459999999999999
BUD13,0.6459
UGT2B28,0.6446
CD55,0.6441
UQCR11,0.644
NUMB,0.6439
ALDH3B2,0.6437
damnacanthal,0.6435
TER-14687,0.6434000000000001
verapamil,0.6426000000000001
NDUFB1,0.6423000000000001
BHMT,0.6423000000000001
SNRPA,0.6423000000000001
PPP2R3C,0.6420999999999999
ERCC3,0.642
streptozotocin,0.6415000000000001
MMP14,0.6411
maraviroc,0.6409999999999999
anabasine,0.6409999999999999
metolazone,0.6408
CARS,0.6408
altretamine,0.6405
PNKP,0.6405
NU-1025,0.6402
CARD9,0.6399
BRD-K98948170,0.6397999999999999
PARK7,0.6396999999999999
ARHGAP1,0.6392
ZNF268,0.6391
LIPT1,0.6388
POLR1A,0.6384000000000001
MARK4,0.6377
B4GALT4,0.6377
UNG,0.6377
CL-82198,0.6376
CRYAA,0.6375
TSC2,0.6369
Rho GTPase activating proteins LOF,0.6365
PXK,0.6363
piperlongumine,0.6362
DGKZ,0.6358
SB-218795,0.6357
naphazoline,0.6357
phenethyl-isothiocyanate,0.6355
BACH2,0.6355
S100A11,0.6355
MAT2B,0.635
BRD-K28680267,0.635
JWE-035,0.6349
HAX1,0.6346
PD-98059,0.6343
DYRK3,0.6334000000000001
PSMA3,0.6332
UBE2K,0.6331
PSMB9,0.6331
ZW10,0.6331
ZNF490,0.633
salicin,0.633
spironolactone,0.6328
NRBF2,0.6324000000000001
KLHL21,0.6322
timolol,0.6319
SSBP4,0.6319
BRD-A89049230,0.6314
RCCD1,0.6313
EPO,0.6309
ITGB5,0.6308
HNMT,0.6303
POLA1,0.6302
NDUFS6,0.6297
fenretinide,0.6293
cladribine,0.6288
RPS14,0.6284000000000001
CYP27B1,0.6284000000000001
ICMT,0.6283
FGA,0.6282
ZNF680,0.6282
NSA2,0.628
HOMEZ,0.628
CRAT,0.628
SOD2,0.6278
SLC2A1,0.6261
synephrine,0.6256
C1S,0.6256
DHH,0.625
IL5,0.6246
tropisetron,0.6246
LMNA,0.6243
PPP2CB,0.6241
PD-0325901,0.624
IRF7,0.6239
R-96544,0.6238
EGF,0.6236
estradiol,0.6232
PRKCH,0.6231
vincristine,0.6228
ibudilast,0.6225999999999999
DGKA,0.6225
TPRKB,0.6223
CASP9,0.6222
retinyl,0.6217
CETN3,0.6212
ARAF,0.6207
piceid,0.6207
ZFP161,0.6206
GPR174,0.6204999999999999
zafirlukast,0.6204999999999999
ebelactone-b,0.6204
RND3,0.6202000000000001
OGDH,0.6201
NEK6,0.6198
GRIN3A,0.6198
BRD-K24127443,0.6197
sertaconazole,0.6196
BRD-K61463582,0.6193
SRPRB,0.6193
ATG10,0.6191
BCL2A1,0.6189
ZMPSTE24,0.6187
RPL7,0.618
entacapone,0.6179
CDK4,0.6179
ZNF114,0.6178
lopinavir,0.6177
BCI-hydrochloride,0.6175999999999999
BRD-K61106942,0.6168
TMEM174,0.6165999999999999
CALCOCO2,0.6164000000000001
LEPREL1,0.6161
VU-0404997-2,0.6158
DUSP14,0.6156
CXCR4,0.6154999999999999
CMPK1,0.6154
PTHLH,0.6154
KHDRBS1,0.6154
SYK,0.6147
phenothiazine,0.6147
CDCA8,0.6147
EIF3J,0.6146
TATDN2,0.6146
CBX7,0.614
SANT-1,0.6136
HMG20B,0.6131
acetyl-geranygeranyl-cysteine,0.6126
VEGF-receptor-2-kinase-inhibitor-IV,0.6112
BRD-A61599461,0.6111
alrestatin,0.6111
seneciphylline,0.611
SU-1498,0.6108
GSTT1,0.6106
SPECC1L,0.6096
MSRA,0.6093999999999999
STK11,0.609
VPS26A,0.6089
HPRT1,0.6085
HOMER2,0.6078
"16,16-dimethylprostaglandin-e2",0.6061
TUBB4B,0.6058
TBC1D9B,0.6054999999999999
MST-312,0.6053999999999999
FOXN3,0.6052000000000001
tubastatin-a,0.6052000000000001
PRKX,0.6048
ZNF134,0.6047
RBBP4,0.6043999999999999
AK1,0.6043
cucurbitacin-i,0.6038
CGK-733,0.6036
GDC-0879,0.6035
BAG1,0.6033
POU5F1,0.6033
ZM-39923,0.6031
CLIC4,0.603
ZNF558,0.6023
BRF2,0.6023
GMNN,0.6021
RDH11,0.602
GW-0742,0.6019
PNKP,0.6018
nimesulide,0.6015999999999999
METTL1,0.6011
SLC12A2,0.601
ADORA2A,0.6009
FGF9,0.6004
ATP5H,0.6003000000000001
morphothebaine,0.6002000000000001
CPT1A,0.5999
PBK,0.5997
ARC-239,0.5995
CAPN1,0.5992999999999999
nevirapine,0.5988
APOO,0.5986
MEF2A,0.5985
VARS,0.598
ebselen,0.5977
CCNH,0.5976
immethridine,0.5971
RIOK2,0.5962
BRD-K63954456,0.596
PHTF1,0.5959
BRD-K65285700,0.5957
HOPX,0.595
isamoltan,0.5949
MRS-1845,0.5949
CCNB2,0.5948
RBBP6,0.5946
SUCLG1,0.5945
FBXL12,0.5941
NID1,0.5939
SRPRB,0.5937
PLAUR,0.5936
ASAH1,0.5934
niguldipine,0.5934
bucladesine,0.5932999999999999
tropicamide,0.5931000000000001
RARRES3,0.5928
NME1,0.5928
levocetirizine,0.5928
homosalate,0.5927
CDKN1A,0.5924
GSK-0660,0.5924
STAT3,0.5922
econazole,0.5921
kitasamycin,0.5918
TRAM2,0.5917
pilocarpine,0.5913
PA2G4,0.5911
ATG4A,0.5907
PEX11A,0.5905
CAY-10415,0.5904
MPZL1,0.5904
PCGF2,0.5899
ALDH3A2,0.5895
motesanib,0.5893999999999999
OAZ2,0.5892000000000001
ABCB5,0.5892000000000001
fluocinolone,0.5889
moracizine,0.5887
MRGPRF,0.5885
ARFIP2,0.5882000000000001
CAMK1,0.5875
HMGB4,0.5872999999999999
WT-171,0.5872999999999999
ZNF524,0.5871999999999999
RALGDS,0.5870000000000001
NUDT14,0.5870000000000001
XRCC4,0.5867
FTase-inhibitor-B581,0.5861
SULT2A1,0.5859000000000001
mesulergine,0.5858
ALX-5407,0.5854
CORO1A,0.5848
hesperidin,0.5838
rivaroxaban,0.5836
isoxsuprine,0.5834
GPX7,0.5828
GSK-3-inhibitor-IX,0.5827
SYPL1,0.5825
proxyfan,0.5821999999999999
GPR39,0.5821000000000001
CCP110,0.5820000000000001
CYP24A1,0.5818
SYPL1,0.5814
brazilin,0.581
POLR1C,0.5804
ITGB3,0.5802
HSPA1B,0.5802
EXOC2,0.5797
tolazoline,0.5796
ZNF213,0.5796
RPS15A,0.5795
NDUFB4,0.5789
TKT,0.5785
triciribine,0.5784
VCAN,0.5784
PPP2R3A,0.5783
