drug,score,moa
ctrp_triptolide,-0.230,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex"
ctrp_BRD-K48477130,-0.232,Not Clinically Relevant
gdsc_JQ1,-0.234,Not Clinically Relevant
ctrp_selumetinib,-0.235,MEK1 inhibitor
ctrp_BRD-K55116708,-0.237,Not Clinically Relevant
ctrp_VU0155056,-0.238,Not Clinically Relevant
ctrp_masitinib,-0.238,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
ctrp_GSK-J4,-0.238,Not Clinically Relevant
ctrp_canertinib,-0.239,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ctrp_tosedostat,-0.241,inhibitor of the M1 family of aminopeptidases
ctrp_valdecoxib,-0.241,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_parthenolide,-0.241,Not Clinically Relevant
ctrp_BRD-K09344309,-0.241,Not Clinically Relevant
ccle_TKI258,-0.242,Not Clinically Relevant
ccle_ZD-6474,-0.243,"VEGFR, EGFR and RET inhibitor"
ctrp_neratinib,-0.243,Her2 and EGFR inhibitor
ctrp_bafilomycin A1,-0.243,Not Clinically Relevant
ctrp_VER-155008,-0.243,Not Clinically Relevant
gdsc_Vinorelbine,-0.244,Not Clinically Relevant
gdsc_SNX-2112,-0.245,Not Clinically Relevant
ctrp_COL-3,-0.246,matrix metalloproteinase (MMP) inhibitor
ctrp_KHS101,-0.247,Not Clinically Relevant
ctrp_gefitinib,-0.247,EGFR inhibitor (Iressa)
gdsc_SB590885,-0.247,Not Clinically Relevant
gdsc_DMOG,-0.249,Not Clinically Relevant
ctrp_BRD-K71781559,-0.249,Not Clinically Relevant
ctrp_veliparib,-0.251,PARP inhibitor.
ctrp_SCH-529074,-0.251,Not Clinically Relevant
ccle_17-AAG,-0.251,Not Clinically Relevant
ctrp_AZD7545,-0.253,Not Clinically Relevant
ctrp_spautin-1,-0.253,Not Clinically Relevant
ctrp_marinopyrrole A,-0.254,Not Clinically Relevant
gdsc_Dacinostat,-0.256,Not Clinically Relevant
ctrp_BRD-A94377914,-0.256,Not Clinically Relevant
ctrp_BRD8958,-0.257,Not Clinically Relevant
ctrp_nelarabine,-0.257,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
ctrp_SJ-172550,-0.257,Not Clinically Relevant
ctrp_ML258,-0.258,Not Clinically Relevant
gdsc_XMD8-92,-0.258,Not Clinically Relevant
ccle_TAE684,-0.258,Not Clinically Relevant
ctrp_BRD-A05715709,-0.260,Not Clinically Relevant
gdsc_Imatinib,-0.261,"Bcr-abl, c-kit and PDGFR inhibitor"
ctrp_Merck60,-0.262,Not Clinically Relevant
ctrp_BRD-K48334597,-0.263,Not Clinically Relevant
ccle_PD-0325901,-0.263,Not Clinically Relevant
ctrp_C6-ceramide,-0.263,Not Clinically Relevant
gdsc_Lestauritinib,-0.263,Not Clinically Relevant
ccle_Lapatinib,-0.264,HER2/EGFR inhibitor
ctrp_CID-5951923,-0.264,Not Clinically Relevant
ctrp_AT13387,-0.265,Selective potent Hsp90 inhibitor
ctrp_austocystin D,-0.265,Not Clinically Relevant
gdsc_Methotrexate,-0.265,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
gdsc_BX796,-0.266,Not Clinically Relevant
ctrp_tanespimycin,-0.266,HSP90 inhibitor
gdsc_THZ-2-49,-0.267,Not Clinically Relevant
ctrp_WAY-362450,-0.267,Not Clinically Relevant
ctrp_fumonisin B1,-0.267,Not Clinically Relevant
gdsc_PFI-1,-0.268,Not Clinically Relevant
gdsc_Gemcitabine,-0.268,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_OSI-930,-0.269," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_Shikonin,-0.270,Not Clinically Relevant
ctrp_ciclopirox,-0.270,antifungal agent for topical dermatologic treatment of superficial mycoses
ctrp_BCL-LZH-4,-0.271,Not Clinically Relevant
ctrp_cyanoquinoline 11,-0.271,Not Clinically Relevant
gdsc_WZ3105,-0.271,Not Clinically Relevant
ccle_Erlotinib,-0.272,EGFR inhibitor (Tarceva)
gdsc_Seliciclib,-0.272,Not Clinically Relevant
ctrp_BRD-A86708339,-0.275,Not Clinically Relevant
ctrp_BRD-K50799972,-0.276,Not Clinically Relevant
gdsc_BAY-61-3606,-0.276,Not Clinically Relevant
gdsc_NG-25,-0.276,Not Clinically Relevant
gdsc_Vinblastine,-0.276,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
ctrp_NPC-26,-0.276,Not Clinically Relevant
ctrp_A-804598,-0.276,Not Clinically Relevant
gdsc_Epothilone B,-0.277,Not Clinically Relevant
gdsc_Omipalisib,-0.277,Not Clinically Relevant
gdsc_5-Fluorouracil,-0.278,antimetabolite
ccle_Nutlin-3,-0.278,"Mdm2 antagonist, stabilizes p53 "
ctrp_ifosfamide,-0.278,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ctrp_AA-COCF3,-0.279,Not Clinically Relevant
gdsc_CP466722,-0.280,Not Clinically Relevant
ctrp_neuronal differentiation inducer III,-0.280,Not Clinically Relevant
ctrp_fluorouracil,-0.280,antimetabolite
ccle_L-685458,-0.281,Not Clinically Relevant
gdsc_AT-7519,-0.281,Not Clinically Relevant
ccle_PD-0332991,-0.281,CDK4/6 inhibitor
gdsc_GW843682X,-0.282,Not Clinically Relevant
ctrp_MI-2,-0.282,Not Clinically Relevant
ctrp_GDC-0879,-0.283,Not Clinically Relevant
ccle_PLX4720,-0.284,Not Clinically Relevant
ctrp_BRD-K64610608,-0.284,Not Clinically Relevant
ctrp_crizotinib,-0.285,"ALK, ROS1 and MET inhibitor"
gdsc_KIN001-244,-0.285,Not Clinically Relevant
ctrp_PD318088,-0.285,Not Clinically Relevant
ctrp_BRD-K04800985,-0.287,Not Clinically Relevant
gdsc_Erlotinib,-0.288,EGFR inhibitor (Tarceva)
gdsc_AZD7762,-0.288, Chk1 / Chk2 inhibitor
gdsc_OSU-03012,-0.290,Not Clinically Relevant
ctrp_hyperforin,-0.290,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA"
ctrp_entinostat,-0.290,HDAC inhibitor
ctrp_dasatinib,-0.290,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_TL-1-85,-0.290,Not Clinically Relevant
ctrp_erismodegib,-0.291,Hedgehog (Smoothened) antagonist (LDE225)
gdsc_Elesclomol,-0.291,Not Clinically Relevant
gdsc_PIK-93,-0.291,Not Clinically Relevant
ctrp_GSK4112,-0.291,Not Clinically Relevant
ctrp_MI-1,-0.291,Not Clinically Relevant
ctrp_linifanib,-0.291,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ccle_AZD6244,-0.292,MEK1 inhibitor
ctrp_lapatinib,-0.292,HER2/EGFR inhibitor
ccle_PHA-665752,-0.292,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.293,Not Clinically Relevant
ctrp_trametinib,-0.293,MEK inhibitor (MEK1 and MEK2)
ccle_PF2341066,-0.294,"ALK, ROS1 and MET inhibitor"
ctrp_afatinib,-0.294,EGFR and ErbB2 inhibitor
gdsc_JQ12,-0.296,Not Clinically Relevant
ccle_Irinotecan,-0.296,"aka CPT-11, inhibitor of Topo I"
gdsc_BI-2536,-0.297,"Plk1 inhibitor, less active against Plk2 and Plk3."
gdsc_GSK650394,-0.297,Not Clinically Relevant
ctrp_ML029,-0.297,Not Clinically Relevant
gdsc_YK-4-279,-0.298,Not Clinically Relevant
ctrp_nilotinib,-0.298,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_SR8278,-0.299,Not Clinically Relevant
ctrp_BRD-K27986637,-0.300,Not Clinically Relevant
gdsc_I-BET-762,-0.300,Not Clinically Relevant
ctrp_IPR-456,-0.301,Not Clinically Relevant
gdsc_Docetaxel,-0.301,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ctrp_L-685458,-0.302,Not Clinically Relevant
ctrp_procarbazine,-0.304,alkylating agent
gdsc_Fedratinib,-0.305,JAK2 inhibitor
ctrp_decitabine,-0.305,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)"
ctrp_etomoxir,-0.305,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_Pyrimethamine,-0.306,Not Clinically Relevant
gdsc_Palbociclib,-0.306,CDK4/6 inhibitor
ctrp_trifluoperazine,-0.307,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors "
gdsc_Zibotentan,-0.307,Not Clinically Relevant
ctrp_vorinostat,-0.307,HDAC inhibitor (SAHA)
ctrp_istradefylline,-0.308,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
gdsc_S-Trityl-L-cysteine,-0.308,Not Clinically Relevant
gdsc_Lapatinib,-0.308,HER2/EGFR inhibitor
ctrp_abiraterone,-0.308,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
ctrp_azacitidine,-0.310,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_IC-87114,-0.312,Not Clinically Relevant
gdsc_Thapsigargin,-0.313,Not Clinically Relevant
ctrp_PD 153035,-0.315,Not Clinically Relevant
gdsc_CCT-018159,-0.315,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.315,Not Clinically Relevant
gdsc_AZD8055,-0.316,mTOR inhibitor
gdsc_SGC0946,-0.317,Not Clinically Relevant
ctrp_VAF-347,-0.317,Not Clinically Relevant
gdsc_AS605240,-0.318,Not Clinically Relevant
gdsc_BMS-345541,-0.319,Not Clinically Relevant
ctrp_PF-543,-0.320,Not Clinically Relevant
ccle_LBW242,-0.321,Not Clinically Relevant
ctrp_CBB-1007,-0.322,Not Clinically Relevant
ctrp_BRD-K19103580,-0.322,Not Clinically Relevant
gdsc_Dactolisib,-0.322,PI3K/mTOR inhibitor
ctrp_ruxolitinib,-0.322,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_(5Z)-7-Oxozeaenol,-0.322,Not Clinically Relevant
gdsc_Pictilisib,-0.323,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_PHA-793887,-0.323,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
gdsc_Paclitaxel,-0.324,disrupts microtubule dynamics
ctrp_BRD-K33199242,-0.325,Not Clinically Relevant
gdsc_GSK269962A,-0.325,Not Clinically Relevant
gdsc_Embelin,-0.325,Not Clinically Relevant
gdsc_A-443654,-0.326,Not Clinically Relevant
gdsc_Cytarabine,-0.327,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
ctrp_BRD9647,-0.327,Not Clinically Relevant
gdsc_ZSTK474,-0.328,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_FSC231,-0.328,Not Clinically Relevant
ctrp_BRD-K41597374,-0.328,Not Clinically Relevant
ctrp_BRD-K09587429,-0.329,Not Clinically Relevant
gdsc_Saracatinib,-0.329,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Serdemetan,-0.330,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_Bleomycin,-0.330,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
gdsc_Luminespib,-0.331,Not Clinically Relevant
gdsc_PF-562271,-0.331,Not Clinically Relevant
gdsc_Salubrinal,-0.332,Not Clinically Relevant
ctrp_erlotinib,-0.334,EGFR inhibitor (Tarceva)
ctrp_Repligen 136,-0.337,Not Clinically Relevant
ctrp_RITA,-0.338,Not Clinically Relevant
gdsc_Midostaurin,-0.339,Not Clinically Relevant
gdsc_Obatoclax Mesylate,-0.339,Not Clinically Relevant
ctrp_ibrutinib,-0.340,BTK kinase inhibitor
gdsc_Bleomycin (50 uM),-0.340,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.341,Not Clinically Relevant
ctrp_BRD-K52037352,-0.342,Not Clinically Relevant
gdsc_Ponatinib,-0.344,Bcr-abl inhibitor
gdsc_XMD11-85h,-0.346,Not Clinically Relevant
gdsc_Tipifarnib,-0.346,Not Clinically Relevant
gdsc_JNK-9L,-0.346,Not Clinically Relevant
gdsc_FH535,-0.350,Not Clinically Relevant
ctrp_imatinib,-0.350,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_WH-4-023,-0.352,Not Clinically Relevant
gdsc_PD0325901,-0.353,Not Clinically Relevant
ccle_Nilotinib,-0.354,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_QL-VIII-58,-0.355,Not Clinically Relevant
gdsc_MK-2206,-0.355,Akt1/2/3 inhibitor
gdsc_UNC1215,-0.356,Not Clinically Relevant
gdsc_Enzastaurin,-0.356,Not Clinically Relevant
gdsc_Refametinib,-0.357,Not Clinically Relevant
gdsc_TGX221,-0.358,Not Clinically Relevant
gdsc_Piperlongumine,-0.361,Not Clinically Relevant
ctrp_BRD-K29313308,-0.363,Not Clinically Relevant
gdsc_OSI-930,-0.363," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_AS601245,-0.364,Not Clinically Relevant
gdsc_LFM-A13,-0.367,Not Clinically Relevant
gdsc_CMK,-0.368,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.368,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
ccle_Panobinostat,-0.369,HDAC inhibitor
ctrp_birinapant,-0.370,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
gdsc_TPCA-1,-0.370,Not Clinically Relevant
ctrp_zebularine,-0.371,Not Clinically Relevant
gdsc_HG6-64-1,-0.371,Not Clinically Relevant
gdsc_MG-132,-0.373,Not Clinically Relevant
gdsc_Trametinib,-0.373,MEK inhibitor (MEK1 and MEK2)
gdsc_SL0101,-0.374,Not Clinically Relevant
gdsc_XMD8-85,-0.376,Not Clinically Relevant
gdsc_KIN001-266,-0.378,Not Clinically Relevant
gdsc_EHT-1864,-0.381,Not Clinically Relevant
gdsc_A-770041,-0.382,Not Clinically Relevant
gdsc_Pevonedistat,-0.385,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_AKT inhibitor VIII,-0.385,Not Clinically Relevant
ctrp_sotrastaurin,-0.388,pan-PKC inhibitor
gdsc_Bicalutamide,-0.388,"antiandrogen, used to treat prostate cancer"
gdsc_BMS-509744,-0.389,Not Clinically Relevant
gdsc_Lenalidomide,-0.392,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_STF-62247,-0.393,Not Clinically Relevant
gdsc_Selisistat,-0.394,SIRT1 inhibitor
gdsc_Dasatinib,-0.395,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_BMS-536924,-0.395,Not Clinically Relevant
gdsc_Avagacestat,-0.396,Not Clinically Relevant
gdsc_NVP-BHG712,-0.400,Not Clinically Relevant
gdsc_Tamoxifen,-0.400,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_dabrafenib,-0.402,Braf (V600E) inhibitor
gdsc_PF-4708671,-0.402,Not Clinically Relevant
gdsc_Temozolomide,-0.403,alkylating agent
gdsc_NU7441,-0.405,Not Clinically Relevant
gdsc_KU-55933,-0.409,Not Clinically Relevant
gdsc_CHIR-99021,-0.409,Not Clinically Relevant
gdsc_GSK1904529A,-0.410,Not Clinically Relevant
gdsc_Sunitinib,-0.411,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_XMD15-27,-0.412,Not Clinically Relevant
gdsc_FMK,-0.413,Not Clinically Relevant
gdsc_Doramapimod,-0.414,Not Clinically Relevant
gdsc_Cabozantinib,-0.415,"MET, AXL, VEGFR and RET inhibitor"
gdsc_CCT007093,-0.416,Not Clinically Relevant
gdsc_Masitinib,-0.418,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_Veliparib,-0.421,PARP inhibitor.
gdsc_CGP-60474,-0.422,Not Clinically Relevant
gdsc_CI-1040,-0.423,Not Clinically Relevant
gdsc_FR-180204,-0.423,Not Clinically Relevant
gdsc_Bortezomib,-0.424,proteasome inhibitor (Velcade)
gdsc_Temsirolimus,-0.424,Not Clinically Relevant
gdsc_KIN001-236,-0.426,Not Clinically Relevant
gdsc_TAK-715,-0.429,Not Clinically Relevant
gdsc_NVP-TAE684,-0.430,Not Clinically Relevant
gdsc_CGP-082996,-0.431,Not Clinically Relevant
gdsc_SB216763,-0.439,Not Clinically Relevant
gdsc_HG-5-88-01,-0.441,Not Clinically Relevant
gdsc_Bexarotene,-0.441,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_FTI-277,-0.441,Not Clinically Relevant
gdsc_Vismodegib,-0.442,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_JNK Inhibitor VIII,-0.444,Not Clinically Relevant
gdsc_Tozasertib,-0.445,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_WHI-P97,-0.445,Not Clinically Relevant
gdsc_AZD6482,-0.447,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_JW-7-52-1,-0.449,Not Clinically Relevant
gdsc_XMD14-99,-0.451,Not Clinically Relevant
gdsc_XAV939,-0.452,Not Clinically Relevant
gdsc_BIX02189,-0.452,Not Clinically Relevant
gdsc_Tanespimycin,-0.454,HSP90 inhibitor
gdsc_Z-LLNle-CHO,-0.466,Not Clinically Relevant
gdsc_RO-3306,-0.467,Not Clinically Relevant
gdsc_Bryostatin 1,-0.471,Not Clinically Relevant
gdsc_PLX-4720,-0.474,Not Clinically Relevant
gdsc_Pazopanib,-0.475,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_CP724714,-0.479,Not Clinically Relevant
gdsc_Rapamycin,-0.480,"rapamycin, mTOR inhibitor"
gdsc_681640,-0.483,Not Clinically Relevant
gdsc_Parthenolide,-0.490,Not Clinically Relevant
gdsc_PAC-1,-0.495,Not Clinically Relevant
gdsc_IOX2,-0.497,Not Clinically Relevant
gdsc_Tivozanib,-0.500,VEGFR inhibitor
gdsc_Bosutinib,-0.501,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Sorafenib,-0.510,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_QS11,-0.513,Not Clinically Relevant
gdsc_Pelitinib,-0.518,Not Clinically Relevant
gdsc_Gefitinib,-0.522,EGFR inhibitor (Iressa)
gdsc_T0901317,-0.529,Not Clinically Relevant
gdsc_Idelalisib,-0.538,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Dabrafenib,-0.542,Braf (V600E) inhibitor
gdsc_AZ628,-0.543,Not Clinically Relevant
gdsc_GNF-2,-0.546,Not Clinically Relevant
gdsc_Nutlin-3a (-),-0.550,Not Clinically Relevant
gdsc_KIN001-260,-0.557,Not Clinically Relevant
gdsc_Selumetinib,-0.557,MEK1 inhibitor
gdsc_WZ-1-84,-0.559,Not Clinically Relevant
gdsc_Y-39983,-0.562,Not Clinically Relevant
gdsc_QL-XI-92,-0.562,Not Clinically Relevant
gdsc_Cyclopamine,-0.566,Not Clinically Relevant
gdsc_QL-XII-61,-0.570,Not Clinically Relevant
gdsc_GW441756,-0.570,Not Clinically Relevant
gdsc_rTRAIL,-0.571,Not Clinically Relevant
gdsc_VX-11e,-0.579,Not Clinically Relevant
gdsc_Motesanib,-0.579,Not Clinically Relevant
gdsc_Tretinoin,-0.590,Retinoid
gdsc_Afatinib,-0.592,EGFR and ErbB2 inhibitor
gdsc_PD173074,-0.598,Not Clinically Relevant
gdsc_VNLG/124,-0.601,Not Clinically Relevant
gdsc_Crizotinib,-0.608,"ALK, ROS1 and MET inhibitor"
gdsc_PHA-665752,-0.608,Not Clinically Relevant
gdsc_Cetuximab,-0.615,Not Clinically Relevant
gdsc_Quizartinib,-0.650,Flt3 inhibitor
gdsc_Ruxolitinib,-0.650,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
gdsc_Alectinib,-0.675,"ALK inhibitor, used to treat non-small-cell lung cancer (NSCLC)"
gdsc_Linifanib,-0.702,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
