,moa,GDSC,CTRP,CCLE,drug,score,evidence
cay10618,Not Clinically Relevant,,0.271,,ctrp_CAY10618,0.271,.+.
nvp-231,Not Clinically Relevant,,0.271,,ctrp_NVP-231,0.271,.+.
b02,Not Clinically Relevant,,0.271,,ctrp_B02,0.271,.+.
tamatinib,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk,,0.271,,ctrp_tamatinib,0.271,.+.
agk-2,Not Clinically Relevant,,0.27,,ctrp_AGK-2,0.27,.+.
mi-2,Not Clinically Relevant,,0.27,,ctrp_MI-2,0.27,.+.
cil56,Not Clinically Relevant,,0.27,,ctrp_CIL56,0.27,.+.
semagacestat,Notch (gamma secretase) inhibitor,,0.26899999999999996,,ctrp_semagacestat,0.269,.+.
tipifarnib-p2,Not Clinically Relevant,,0.268,,ctrp_tipifarnib-P2,0.268,.+.
methylstat,Not Clinically Relevant,,0.268,,ctrp_methylstat,0.268,.+.
purmorphamine,Not Clinically Relevant,,0.267,,ctrp_purmorphamine,0.267,.+.
ciclosporin,,,0.267,,ctrp_ciclosporin,0.267,.+.
brd-k78574327,Not Clinically Relevant,,0.266,,ctrp_BRD-K78574327,0.266,.+.
gdc-0941,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",,0.266,,ctrp_GDC-0941,0.266,.+.
gsk1059615,PI3Kα/β/δ/γ and mTOR inhibitor,,0.266,,ctrp_GSK1059615,0.266,.+.
kh-cb19,Not Clinically Relevant,,0.266,,ctrp_KH-CB19,0.266,.+.
nvp-bez235,PI3K/mTOR inhibitor,,0.266,,ctrp_NVP-BEZ235,0.266,.+.
smer-3,Not Clinically Relevant,,0.266,,ctrp_SMER-3,0.266,.+.
n9-isopropylolomoucine,Not Clinically Relevant,,0.265,,ctrp_N9-isopropylolomoucine,0.265,.+.
etoposide,Topo II inhibitor,0.233,0.297,,gdsc_Etoposide,0.265,++.
gant-61,Not Clinically Relevant,,0.264,,ctrp_GANT-61,0.264,.+.
brd-k66453893,Not Clinically Relevant,,0.262,,ctrp_BRD-K66453893,0.262,.+.
srt-1720,Not Clinically Relevant,,0.262,,ctrp_SRT-1720,0.262,.+.
bax channel blocker,Not Clinically Relevant,,0.262,,ctrp_Bax channel blocker,0.262,.+.
ex-527,SIRT1 inhibitor,,0.261,,ctrp_EX-527,0.261,.+.
momelotinib,JAK1 and JAK2 inhibitor,,0.261,,ctrp_momelotinib,0.261,.+.
phloretin,Not Clinically Relevant,,0.261,,ctrp_phloretin,0.261,.+.
marinopyrrole a,Not Clinically Relevant,,0.26,,ctrp_marinopyrrole A,0.26,.+.
brd-k30019337,Not Clinically Relevant,,0.26,,ctrp_BRD-K30019337,0.26,.+.
chm-1,Not Clinically Relevant,,0.26,,ctrp_CHM-1,0.26,.+.
silmitasertib,casein kinase 2 inhibitor ,,0.259,,ctrp_silmitasertib,0.259,.+.
methotrexate,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins",0.315,0.2,,ctrp_methotrexate,0.258,++.
brd-a86708339,Not Clinically Relevant,,0.257,,ctrp_BRD-A86708339,0.257,.+.
brd-k96431673,Not Clinically Relevant,,0.257,,ctrp_BRD-K96431673,0.257,.+.
curcumin,"Natural Product, component of turmeric, may function as HDAC inhibitor",,0.257,,ctrp_curcumin,0.257,.+.
topotecan,Topo I inhibitor,,0.301,0.213,ccle_Topotecan,0.257,.++
bleomycin a2,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands.",,0.257,,ctrp_bleomycin A2,0.257,.+.
brd-a02303741,Not Clinically Relevant,,0.257,,ctrp_BRD-A02303741,0.257,.+.
brd-k48334597,Not Clinically Relevant,,0.257,,ctrp_BRD-K48334597,0.257,.+.
r428,Not Clinically Relevant,,0.256,,ctrp_R428,0.256,.+.
cal-101,"Idelalisib,  PI3K/p110δ inhibitor",,0.256,,ctrp_CAL-101,0.256,.+.
tigecycline,antibiotic used to treat a number of bacterial infections,,0.256,,ctrp_tigecycline,0.256,.+.
ym-155,"YM155 (Sepantronium Bromide), survivin suppressant ",,0.256,,ctrp_YM-155,0.256,.+.
ci-976,Not Clinically Relevant,,0.255,,ctrp_CI-976,0.255,.+.
ml258,Not Clinically Relevant,,0.254,,ctrp_ML258,0.254,.+.
sch-79797,Not Clinically Relevant,,0.254,,ctrp_SCH-79797,0.254,.+.
salermide,Not Clinically Relevant,,0.253,,ctrp_salermide,0.253,.+.
ql-xii-47,Not Clinically Relevant,0.252,,,gdsc_QL-XII-47,0.252,+..
fluvastatin,"HMG-CoA reductase inhibitor,",,0.252,,ctrp_fluvastatin,0.252,.+.
qw-bi-011,Not Clinically Relevant,,0.252,,ctrp_QW-BI-011,0.252,.+.
nvp-bsk805,Not Clinically Relevant,,0.252,,ctrp_NVP-BSK805,0.252,.+.
regorafenib,VEGFR2-TIE2 inhibitor ,,0.252,,ctrp_regorafenib,0.252,.+.
fqi-1,Not Clinically Relevant,,0.251,,ctrp_FQI-1,0.251,.+.
mk-0752,Notch (gamma secretase) inhibitor,,0.25,,ctrp_MK-0752,0.25,.+.
i-bet151,Not Clinically Relevant,,0.25,,ctrp_I-BET151,0.25,.+.
nakiterpiosin,Not Clinically Relevant,,0.25,,ctrp_nakiterpiosin,0.25,.+.
tw 37,Not Clinically Relevant,0.25,,,gdsc_TW 37,0.25,+..
pyrazolanthrone,Not Clinically Relevant,,0.249,,ctrp_pyrazolanthrone,0.249,.+.
clofarabine,purine nucleoside antimetabolite,,0.249,,ctrp_clofarabine,0.249,.+.
mln2480,"TAK-580, pan-Raf kinase inhibitor",,0.249,,ctrp_MLN2480,0.249,.+.
pf-750,Not Clinically Relevant,,0.249,,ctrp_PF-750,0.249,.+.
wz8040,Not Clinically Relevant,,0.248,,ctrp_WZ8040,0.248,.+.
dinaciclib,"CDK inhibitor, esp CDK1, 2, 5, and 9",,0.248,,ctrp_dinaciclib,0.248,.+.
prochlorperazine,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo.",,0.247,,ctrp_prochlorperazine,0.247,.+.
ly-2157299,Not Clinically Relevant,,0.247,,ctrp_LY-2157299,0.247,.+.
tw-37,Not Clinically Relevant,,0.24600000000000002,,ctrp_TW-37,0.246,.+.
wiki4,Not Clinically Relevant,0.24600000000000002,,,gdsc_WIKI4,0.246,+..
leptomycin b,Not Clinically Relevant,,0.245,,ctrp_leptomycin B,0.245,.+.
bafilomycin a1,Not Clinically Relevant,,0.245,,ctrp_bafilomycin A1,0.245,.+.
dexamethasone,"synthetic corticosteroid, used to reduce inflammation",,0.244,,ctrp_dexamethasone,0.244,.+.
ml312,Not Clinically Relevant,,0.244,,ctrp_ML312,0.244,.+.
ml210,Not Clinically Relevant,,0.243,,ctrp_ML210,0.243,.+.
irinotecan,"aka CPT-11, inhibitor of Topo I",,,0.243,ccle_Irinotecan,0.243,..+
3-cl-ahpc,Not Clinically Relevant,,0.243,,ctrp_3-Cl-AHPC,0.243,.+.
fulvestrant,selective estrogen receptor degrader (SERD),,0.242,,ctrp_fulvestrant,0.242,.+.
wp1130,Not Clinically Relevant,,0.242,,ctrp_WP1130,0.242,.+.
mk-1775,Wee1 kinase inhibitor,,0.242,,ctrp_MK-1775,0.242,.+.
jq-1,Not Clinically Relevant,,0.24100000000000002,,ctrp_JQ-1,0.241,.+.
brd9876,Not Clinically Relevant,,0.24100000000000002,,ctrp_BRD9876,0.241,.+.
gsk2636771,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. ",,0.24100000000000002,,ctrp_GSK2636771,0.241,.+.
brd-k96970199,Not Clinically Relevant,,0.24100000000000002,,ctrp_BRD-K96970199,0.241,.+.
ng-25,Not Clinically Relevant,0.24,,,gdsc_NG-25,0.24,+..
hbx-41108,Not Clinically Relevant,,0.239,,ctrp_HBX-41108,0.239,.+.
oligomycin a,Not Clinically Relevant,,0.239,,ctrp_oligomycin A,0.239,.+.
blebbistatin,Not Clinically Relevant,,0.239,,ctrp_blebbistatin,0.239,.+.
sb-743921,kinesin spindle protein (KSP) inhibitor,,0.239,,ctrp_SB-743921,0.239,.+.
cytochalasin b,Not Clinically Relevant,,0.23800000000000002,,ctrp_cytochalasin B,0.238,.+.
le-135,Not Clinically Relevant,,0.23800000000000002,,ctrp_LE-135,0.238,.+.
myricetin,Not Clinically Relevant,,0.237,,ctrp_myricetin,0.237,.+.
brd-k34099515,Not Clinically Relevant,,0.23600000000000002,,ctrp_BRD-K34099515,0.236,.+.
wz4002,Not Clinically Relevant,,0.235,,ctrp_WZ4002,0.235,.+.
tg-101348,JAK2 inhibitor,,0.23399999999999999,,ctrp_TG-101348,0.234,.+.
cyanoquinoline 11,Not Clinically Relevant,,0.233,,ctrp_cyanoquinoline 11,0.233,.+.
brd-k41334119,Not Clinically Relevant,,0.231,,ctrp_BRD-K41334119,0.231,.+.
aew541,Not Clinically Relevant,,,0.231,ccle_AEW541,0.231,..+
alvocidib,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9",,0.23,,ctrp_alvocidib,0.23,.+.
sr-ii-138a,Not Clinically Relevant,,0.23,,ctrp_SR-II-138A,0.23,.+.
sepantronium bromide,"YM155 (Sepantronium Bromide), survivin suppressant ",0.22899999999999998,,,gdsc_Sepantronium bromide,0.229,+..
cr-1-31b,Not Clinically Relevant,,0.22899999999999998,,ctrp_CR-1-31B,0.229,.+.
dbeq,Not Clinically Relevant,,0.22899999999999998,,ctrp_DBeQ,0.229,.+.
ml320,Not Clinically Relevant,,0.228,,ctrp_ML320,0.228,.+.
unc0321,Not Clinically Relevant,,0.228,,ctrp_UNC0321,0.228,.+.
narciclasine,Not Clinically Relevant,,0.228,,ctrp_narciclasine,0.228,.+.
sirolimus,"rapamycin, mTOR inhibitor",,0.22699999999999998,,ctrp_sirolimus,0.227,.+.
mitomycin-c,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis",0.226,,,gdsc_Mitomycin-C,0.226,+..
at7867,Not Clinically Relevant,,0.225,,ctrp_AT7867,0.225,.+.
neopeltolide,Not Clinically Relevant,,0.225,,ctrp_neopeltolide,0.225,.+.
valdecoxib,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis",,0.22399999999999998,,ctrp_valdecoxib,0.224,.+.
gw-405833,Not Clinically Relevant,,0.222,,ctrp_GW-405833,0.222,.+.
"1s,3r-rsl-3",Not Clinically Relevant,,0.217,,"ctrp_1S,3R-RSL-3",0.217,.+.
palmostatin b,Not Clinically Relevant,,0.21100000000000002,,ctrp_palmostatin B,0.211,.+.
stemregenin 1,Not Clinically Relevant,,0.21100000000000002,,ctrp_StemRegenin 1,0.211,.+.
col-3,matrix metalloproteinase (MMP) inhibitor,,0.209,,ctrp_COL-3,0.209,.+.
obatoclax,Not Clinically Relevant,,0.20800000000000002,,ctrp_obatoclax,0.208,.+.
brd-k33514849,Not Clinically Relevant,,0.20600000000000002,,ctrp_BRD-K33514849,0.206,.+.
ku 0060648,Not Clinically Relevant,,0.205,,ctrp_KU 0060648,0.205,.+.
lovastatin,"HMG-CoA reductase inhibitor,",,0.203,,ctrp_lovastatin,0.203,.+.
brd4132,Not Clinically Relevant,,0.193,,ctrp_BRD4132,0.193,.+.
brd-k30748066,Not Clinically Relevant,,0.192,,ctrp_BRD-K30748066,0.192,.+.
masitinib,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs",0.41100000000000003,-0.22699999999999998,,ctrp_masitinib,0.092,+-.
raf265,inhibitor of C-Raf/B-Raf/B-Raf V600E,,0.272,-0.185,ccle_RAF265,0.044,.+-
serdemetan,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53",-0.332,0.41,,gdsc_Serdemetan,0.039,-+.
snx-2112,Not Clinically Relevant,0.285,-0.22899999999999998,,ctrp_SNX-2112,0.028,+-.
doxorubicin,"Topo II inhibitor, DNA intercalator",-0.226,0.271,,gdsc_Doxorubicin,0.023,-+.
bi-2536,"Plk1 inhibitor, less active against Plk2 and Plk3.",-0.27899999999999997,0.303,,gdsc_BI-2536,0.012,-+.
olaparib,PARP Inhibitor,-0.377,0.381,,gdsc_Olaparib,0.002,-+.
gemcitabine,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis",-0.24600000000000002,0.226,,gdsc_Gemcitabine,-0.01,-+.
tamoxifen,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes",-0.396,0.373,,gdsc_Tamoxifen,-0.012,-+.
mk-2206,Akt1/2/3 inhibitor,-0.308,0.28300000000000003,,gdsc_MK-2206,-0.012,-+.
sn-38,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active",-0.32899999999999996,0.3,,gdsc_SN-38,-0.014,-+.
osi-930," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck",-0.32899999999999996,0.297,,gdsc_OSI-930,-0.016,-+.
nutlin-3,"Mdm2 antagonist, stabilizes p53 ",,0.265,-0.311,ccle_Nutlin-3,-0.023,.+-
azd7762, Chk1 / Chk2 inhibitor,-0.297,0.242,,gdsc_AZD7762,-0.027,-+.
docetaxel,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel,-0.324,0.248,,gdsc_Docetaxel,-0.038,-+.
zstk474,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ",-0.32899999999999996,0.249,,gdsc_ZSTK474,-0.04,-+.
azd8055,mTOR inhibitor,-0.304,0.222,,gdsc_AZD8055,-0.041,-+.
mg-132,Not Clinically Relevant,-0.354,0.264,,gdsc_MG-132,-0.045,-+.
cabozantinib,"MET, AXL, VEGFR and RET inhibitor",-0.414,0.318,,gdsc_Cabozantinib,-0.048,-+.
piperlongumine,Not Clinically Relevant,-0.35,0.252,,gdsc_Piperlongumine,-0.049,-+.
sunitinib,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3",-0.38,0.273,,gdsc_Sunitinib,-0.053,-+.
ku-55933,Not Clinically Relevant,-0.431,0.315,,gdsc_KU-55933,-0.058,-+.
nvp-tae684,Not Clinically Relevant,-0.424,0.302,,gdsc_NVP-TAE684,-0.061,-+.
pevonedistat,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)",-0.35600000000000004,0.22899999999999998,,gdsc_Pevonedistat,-0.064,-+.
temsirolimus,Not Clinically Relevant,-0.38799999999999996,0.254,,gdsc_Temsirolimus,-0.067,-+.
bexarotene,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis ",-0.48100000000000004,0.34299999999999997,,gdsc_Bexarotene,-0.069,-+.
temozolomide,alkylating agent,-0.40299999999999997,0.257,,gdsc_Temozolomide,-0.073,-+.
chir-99021,Not Clinically Relevant,-0.41700000000000004,0.231,,gdsc_CHIR-99021,-0.093,-+.
pazopanib,"KIT, FGFR, PDGFR and VEGFR inhibitor",-0.47200000000000003,0.287,,gdsc_Pazopanib,-0.093,-+.
azd6482,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ ",-0.467,0.262,,gdsc_AZD6482,-0.103,-+.
paclitaxel,disrupts microtubule dynamics,-0.344,0.23800000000000002,-0.21100000000000002,gdsc_Paclitaxel,-0.106,-+-
parthenolide,Not Clinically Relevant,-0.45899999999999996,0.245,,gdsc_Parthenolide,-0.107,-+.
tivozanib,VEGFR inhibitor,-0.528,0.302,,gdsc_Tivozanib,-0.113,-+.
crizotinib,"ALK, ROS1 and MET inhibitor",-0.573,0.32299999999999995,,gdsc_Crizotinib,-0.125,-+.
sorafenib,"VEGFR, PDGFR and Raf (c-Raf) inhibitor",-0.46799999999999997,0.28300000000000003,-0.251,gdsc_Sorafenib,-0.145,-+-
brd-k01737880,Not Clinically Relevant,,-0.16399999999999998,,ctrp_BRD-K01737880,-0.164,.-.
ruxolitinib,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera",-0.6729999999999999,0.342,,gdsc_Ruxolitinib,-0.165,-+.
linifanib,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R",-0.614,0.27699999999999997,,gdsc_Linifanib,-0.168,-+.
sns-032,"CDK inhibitor, esp CDK2 , 7 and 9 ",,-0.201,,ctrp_SNS-032,-0.201,.-.
brd-k71935468,Not Clinically Relevant,,-0.203,,ctrp_BRD-K71935468,-0.203,.-.
brd-k63431240,Not Clinically Relevant,,-0.20600000000000002,,ctrp_BRD-K63431240,-0.206,.-.
vandetanib,"VEGFR, EGFR and RET inhibitor",,-0.218,,ctrp_vandetanib,-0.218,.-.
brd-k27224038,Not Clinically Relevant,,-0.22,,ctrp_BRD-K27224038,-0.22,.-.
abiraterone,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor ,,-0.22399999999999998,,ctrp_abiraterone,-0.224,.-.
brd-k97651142,Not Clinically Relevant,,-0.22899999999999998,,ctrp_BRD-K97651142,-0.229,.-.
sid 26681509,Not Clinically Relevant,,-0.23,,ctrp_SID 26681509,-0.23,.-.
austocystin d,Not Clinically Relevant,,-0.23,,ctrp_austocystin D,-0.23,.-.
jq1,Not Clinically Relevant,-0.231,,,gdsc_JQ1,-0.231,-..
khs101,Not Clinically Relevant,,-0.231,,ctrp_KHS101,-0.231,.-.
azd0530,"kinase inhibitor, with selectivity against Src and Bcr-Abl",,,-0.23199999999999998,ccle_AZD0530,-0.232,..-
tl-1-85,Not Clinically Relevant,-0.23199999999999998,,,gdsc_TL-1-85,-0.232,-..
pd-0325901,Not Clinically Relevant,,,-0.23199999999999998,ccle_PD-0325901,-0.232,..-
avicin d,Not Clinically Relevant,,-0.233,,ctrp_avicin D,-0.233,.-.
brd-k94991378,Not Clinically Relevant,,-0.23800000000000002,,ctrp_BRD-K94991378,-0.238,.-.
bec,Not Clinically Relevant,,-0.239,,ctrp_BEC,-0.239,.-.
ipa-3,Not Clinically Relevant,-0.239,,,gdsc_IPA-3,-0.239,-..
betulinic acid,Not Clinically Relevant,,-0.24,,ctrp_betulinic acid,-0.24,.-.
sr8278,Not Clinically Relevant,,-0.243,,ctrp_SR8278,-0.243,.-.
tki258,Not Clinically Relevant,,,-0.244,ccle_TKI258,-0.244,..-
canertinib,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. ",,-0.24600000000000002,,ctrp_canertinib,-0.246,.-.
brd8958,Not Clinically Relevant,,-0.248,,ctrp_BRD8958,-0.248,.-.
brd-k09344309,Not Clinically Relevant,,-0.248,,ctrp_BRD-K09344309,-0.248,.-.
brd-k14844214,Not Clinically Relevant,,-0.249,,ctrp_BRD-K14844214,-0.249,.-.
cay10594,Not Clinically Relevant,,-0.251,,ctrp_CAY10594,-0.251,.-.
sj-172550,Not Clinically Relevant,,-0.251,,ctrp_SJ-172550,-0.251,.-.
zd-6474,"VEGFR, EGFR and RET inhibitor",,,-0.253,ccle_ZD-6474,-0.253,..-
epothilone b,Not Clinically Relevant,-0.253,,,gdsc_Epothilone B,-0.253,-..
brefeldin a,Not Clinically Relevant,,-0.253,,ctrp_brefeldin A,-0.253,.-.
azd7545,Not Clinically Relevant,,-0.254,,ctrp_AZD7545,-0.254,.-.
a-804598,Not Clinically Relevant,,-0.254,,ctrp_A-804598,-0.254,.-.
tae684,Not Clinically Relevant,,,-0.255,ccle_TAE684,-0.255,..-
brd-k55116708,Not Clinically Relevant,,-0.256,,ctrp_BRD-K55116708,-0.256,.-.
mln2238,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome ",,-0.257,,ctrp_MLN2238,-0.257,.-.
neratinib,Her2 and EGFR inhibitor,,-0.257,,ctrp_neratinib,-0.257,.-.
gsk525762a,Not Clinically Relevant,,-0.257,,ctrp_GSK525762A,-0.257,.-.
sb590885,Not Clinically Relevant,-0.258,,,gdsc_SB590885,-0.258,-..
gsk650394,Not Clinically Relevant,-0.258,,,gdsc_GSK650394,-0.258,-..
spautin-1,Not Clinically Relevant,,-0.258,,ctrp_spautin-1,-0.258,.-.
ver-155008,Not Clinically Relevant,,-0.259,,ctrp_VER-155008,-0.259,.-.
thz-2-49,Not Clinically Relevant,-0.26,,,gdsc_THZ-2-49,-0.26,-..
elesclomol,Not Clinically Relevant,-0.26,,,gdsc_Elesclomol,-0.26,-..
bay-61-3606,Not Clinically Relevant,-0.261,,,gdsc_BAY-61-3606,-0.261,-..
bx796,Not Clinically Relevant,-0.262,,,gdsc_BX796,-0.262,-..
at13387,Selective potent Hsp90 inhibitor,,-0.262,,ctrp_AT13387,-0.262,.-.
tosedostat,inhibitor of the M1 family of aminopeptidases,,-0.263,,ctrp_tosedostat,-0.263,.-.
vaf-347,Not Clinically Relevant,,-0.264,,ctrp_VAF-347,-0.264,.-.
sch-529074,Not Clinically Relevant,,-0.264,,ctrp_SCH-529074,-0.264,.-.
nelarabine,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity",,-0.264,,ctrp_nelarabine,-0.264,.-.
yk-4-279,Not Clinically Relevant,-0.266,,,gdsc_YK-4-279,-0.266,-..
tgx-221,Not Clinically Relevant,,-0.268,,ctrp_TGX-221,-0.268,.-.
phenformin,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer,-0.26899999999999996,,,gdsc_Phenformin,-0.269,-..
dmog,Not Clinically Relevant,-0.271,,,gdsc_DMOG,-0.271,-..
simvastatin,"HMG-CoA reductase inhibitor,",,-0.271,,ctrp_simvastatin,-0.271,.-.
gw843682x,Not Clinically Relevant,-0.272,,,gdsc_GW843682X,-0.272,-..
pluripotin,Not Clinically Relevant,,-0.273,,ctrp_pluripotin,-0.273,.-.
vinorelbine,Not Clinically Relevant,-0.27399999999999997,,,gdsc_Vinorelbine,-0.274,-..
lestauritinib,Not Clinically Relevant,-0.27399999999999997,,,gdsc_Lestauritinib,-0.274,-..
brd-k48477130,Not Clinically Relevant,,-0.275,,ctrp_BRD-K48477130,-0.275,.-.
cid-5951923,Not Clinically Relevant,,-0.276,,ctrp_CID-5951923,-0.276,.-.
gdc-0879,Not Clinically Relevant,,-0.27699999999999997,,ctrp_GDC-0879,-0.277,.-.
osu-03012,Not Clinically Relevant,-0.278,,,gdsc_OSU-03012,-0.278,-..
17-aag,Not Clinically Relevant,,,-0.278,ccle_17-AAG,-0.278,..-
jq12,Not Clinically Relevant,-0.27899999999999997,,,gdsc_JQ12,-0.279,-..
vinblastine,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine",-0.28,,,gdsc_Vinblastine,-0.28,-..
fumonisin b1,Not Clinically Relevant,,-0.281,,ctrp_fumonisin B1,-0.281,.-.
ml334 diastereomer,Not Clinically Relevant,,-0.282,,ctrp_ML334 diastereomer,-0.282,.-.
omipalisib,Not Clinically Relevant,-0.28300000000000003,,,gdsc_Omipalisib,-0.283,-..
brd-k27986637,Not Clinically Relevant,,-0.28300000000000003,,ctrp_BRD-K27986637,-0.283,.-.
c6-ceramide,Not Clinically Relevant,,-0.28300000000000003,,ctrp_C6-ceramide,-0.283,.-.
gsk4112,Not Clinically Relevant,,-0.284,,ctrp_GSK4112,-0.284,.-.
way-362450,Not Clinically Relevant,,-0.284,,ctrp_WAY-362450,-0.284,.-.
shikonin,Not Clinically Relevant,-0.285,,,gdsc_Shikonin,-0.285,-..
erismodegib,Hedgehog (Smoothened) antagonist (LDE225),,-0.287,,ctrp_erismodegib,-0.287,.-.
saracatinib,"kinase inhibitor, with selectivity against Src and Bcr-Abl",-0.336,-0.24,,gdsc_Saracatinib,-0.288,--.
nilotinib,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK",-0.22399999999999998,-0.315,-0.33,ccle_Nilotinib,-0.29,---
as605240,Not Clinically Relevant,-0.29100000000000004,,,gdsc_AS605240,-0.291,-..
pd318088,Not Clinically Relevant,,-0.292,,ctrp_PD318088,-0.292,.-.
seliciclib,Not Clinically Relevant,-0.292,,,gdsc_Seliciclib,-0.292,-..
xmd8-92,Not Clinically Relevant,-0.292,,,gdsc_XMD8-92,-0.292,-..
ponatinib,Bcr-abl inhibitor,-0.293,,,gdsc_Ponatinib,-0.293,-..
kin001-244,Not Clinically Relevant,-0.293,,,gdsc_KIN001-244,-0.293,-..
brd-k71781559,Not Clinically Relevant,,-0.294,,ctrp_BRD-K71781559,-0.294,.-.
imatinib,"Bcr-abl, c-kit and PDGFR inhibitor",-0.244,-0.34299999999999997,,ctrp_imatinib,-0.294,--.
cct-018159,Not Clinically Relevant,-0.295,,,gdsc_CCT-018159,-0.295,-..
npc-26,Not Clinically Relevant,,-0.295,,ctrp_NPC-26,-0.295,.-.
vu0155056,Not Clinically Relevant,,-0.295,,ctrp_VU0155056,-0.295,.-.
lapatinib,HER2/EGFR inhibitor,-0.294,-0.306,-0.284,ctrp_lapatinib,-0.295,---
pd-0332991,CDK4/6 inhibitor,,,-0.29600000000000004,ccle_PD-0332991,-0.296,..-
azd6244,MEK1 inhibitor,,,-0.297,ccle_AZD6244,-0.297,..-
pictilisib,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ",-0.297,,,gdsc_Pictilisib,-0.297,-..
l-685458,Not Clinically Relevant,,-0.314,-0.28,ctrp_L-685458,-0.297,.--
pf2341066,"ALK, ROS1 and MET inhibitor",,,-0.297,ccle_PF2341066,-0.297,..-
s-trityl-l-cysteine,Not Clinically Relevant,-0.3,,,gdsc_S-Trityl-L-cysteine,-0.3,-..
a-443654,Not Clinically Relevant,-0.301,,,gdsc_A-443654,-0.301,-..
ibrutinib,BTK kinase inhibitor,,-0.305,,ctrp_ibrutinib,-0.305,.-.
brd-k50799972,Not Clinically Relevant,,-0.305,,ctrp_BRD-K50799972,-0.305,.-.
luminespib,Not Clinically Relevant,-0.307,,,gdsc_Luminespib,-0.307,-..
pfi-1,Not Clinically Relevant,-0.307,,,gdsc_PFI-1,-0.307,-..
brd-a05715709,Not Clinically Relevant,,-0.308,,ctrp_BRD-A05715709,-0.308,.-.
brd-k64610608,Not Clinically Relevant,,-0.308,,ctrp_BRD-K64610608,-0.308,.-.
pyrimethamine,Not Clinically Relevant,-0.312,,,gdsc_Pyrimethamine,-0.312,-..
cytarabine,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis",-0.313,,,gdsc_Cytarabine,-0.313,-..
procarbazine,alkylating agent,,-0.313,,ctrp_procarbazine,-0.313,.-.
brd-k33199242,Not Clinically Relevant,,-0.314,,ctrp_BRD-K33199242,-0.314,.-.
palbociclib,CDK4/6 inhibitor,-0.315,,,gdsc_Palbociclib,-0.315,-..
trifluoperazine,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors ",,-0.316,,ctrp_trifluoperazine,-0.316,.-.
azacitidine,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)",,-0.316,,ctrp_azacitidine,-0.316,.-.
plx4720,Not Clinically Relevant,,,-0.317,ccle_PLX4720,-0.317,..-
mi-1,Not Clinically Relevant,,-0.317,,ctrp_MI-1,-0.317,.-.
pd 153035,Not Clinically Relevant,,-0.319,,ctrp_PD 153035,-0.319,.-.
embelin,Not Clinically Relevant,-0.32,,,gdsc_Embelin,-0.32,-..
pf-562271,Not Clinically Relevant,-0.321,,,gdsc_PF-562271,-0.321,-..
gsk269962a,Not Clinically Relevant,-0.321,,,gdsc_GSK269962A,-0.321,-..
salubrinal,Not Clinically Relevant,-0.322,,,gdsc_Salubrinal,-0.322,-..
