drug,score,moa
gdsc_QL-XII-47,0.241,Not Clinically Relevant
ctrp_sirolimus,0.241,"rapamycin, mTOR inhibitor"
ctrp_SID 26681509,0.240,Not Clinically Relevant
ctrp_BRD-K33514849,0.239,Not Clinically Relevant
ctrp_AZD8055,0.238,mTOR inhibitor
ctrp_tigecycline,0.236,antibiotic used to treat a number of bacterial infections
ctrp_BRD4132,0.236,Not Clinically Relevant
ctrp_dexamethasone,0.234,"synthetic corticosteroid, used to reduce inflammation"
ctrp_StemRegenin 1,0.234,Not Clinically Relevant
ctrp_KU 0060648,0.234,Not Clinically Relevant
ctrp_SNX-2112,0.233,Not Clinically Relevant
ccle_Irinotecan,0.229,"aka CPT-11, inhibitor of Topo I"
gdsc_THZ-2-102-1,0.228,Not Clinically Relevant
ccle_AEW541,0.228,Not Clinically Relevant
ctrp_SNS-032,0.226,"CDK inhibitor, esp CDK2 , 7 and 9 "
gdsc_Mitomycin-C,0.220,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_myricetin,0.219,Not Clinically Relevant
gdsc_Sepantronium bromide,0.218,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_neopeltolide,0.216,Not Clinically Relevant
ccle_Paclitaxel,0.194,disrupts microtubule dynamics
ctrp_methotrexate,0.192,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ccle_Topotecan,0.189,Topo I inhibitor
ctrp_BRD-K30748066,0.186,Not Clinically Relevant
ctrp_BRD-K71935468,-0.185,Not Clinically Relevant
ccle_RAF265,-0.202,inhibitor of C-Raf/B-Raf/B-Raf V600E
gdsc_Nilotinib,-0.222,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_vandetanib,-0.223,"VEGFR, EGFR and RET inhibitor"
ctrp_bafilomycin A1,-0.229,Not Clinically Relevant
ctrp_BRD-K94991378,-0.233,Not Clinically Relevant
ctrp_BRD-K63431240,-0.235,Not Clinically Relevant
ctrp_BRD8958,-0.239,Not Clinically Relevant
gdsc_IPA-3,-0.239,Not Clinically Relevant
ctrp_valdecoxib,-0.240,"NSAID used in the treatment of osteoarthritis, rheumatoid arthritis"
ctrp_spautin-1,-0.243,Not Clinically Relevant
ctrp_BRD-K14844214,-0.244,Not Clinically Relevant
ccle_Sorafenib,-0.245,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ccle_L-685458,-0.246,Not Clinically Relevant
ccle_17-AAG,-0.246,Not Clinically Relevant
ctrp_tanespimycin,-0.247,HSP90 inhibitor
ctrp_avicin D,-0.247,Not Clinically Relevant
ccle_TAE684,-0.247,Not Clinically Relevant
ctrp_betulinic acid,-0.248,Not Clinically Relevant
ccle_PD-0332991,-0.249,CDK4/6 inhibitor
ctrp_BRD-K97651142,-0.249,Not Clinically Relevant
gdsc_Epothilone B,-0.249,Not Clinically Relevant
ctrp_KHS101,-0.251,Not Clinically Relevant
gdsc_Doxorubicin,-0.251,"Topo II inhibitor, DNA intercalator"
gdsc_NG-25,-0.251,Not Clinically Relevant
gdsc_CP466722,-0.254,Not Clinically Relevant
ctrp_BEC,-0.254,Not Clinically Relevant
gdsc_DMOG,-0.255,Not Clinically Relevant
ctrp_brefeldin A,-0.255,Not Clinically Relevant
gdsc_Gemcitabine,-0.257,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
gdsc_Phenformin,-0.257,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_canertinib,-0.257,"pan-ErbB inhibitor for EGFR and ErbB2,  no activity to PDGFR, FGFR, InsR, PKC, or CDK1/2/4. "
ctrp_neratinib,-0.258,Her2 and EGFR inhibitor
ctrp_MLN2238,-0.259,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
ccle_AZD0530,-0.260,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_saracatinib,-0.260,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ctrp_VER-155008,-0.260,Not Clinically Relevant
gdsc_Vinorelbine,-0.260,Not Clinically Relevant
gdsc_TW 37,-0.260,Not Clinically Relevant
ctrp_veliparib,-0.261,PARP inhibitor.
gdsc_TL-1-85,-0.262,Not Clinically Relevant
gdsc_Entinostat,-0.265,HDAC inhibitor
ctrp_gefitinib,-0.266,EGFR inhibitor (Iressa)
gdsc_SNX-2112,-0.268,Not Clinically Relevant
ctrp_bosutinib,-0.269,"BCR-Abl, Src, Lyn and Hck inhibitor"
ccle_TKI258,-0.271,Not Clinically Relevant
ctrp_COL-3,-0.271,matrix metalloproteinase (MMP) inhibitor
gdsc_THZ-2-49,-0.272,Not Clinically Relevant
ctrp_BRD-K55116708,-0.272,Not Clinically Relevant
ccle_ZD-6474,-0.273,"VEGFR, EGFR and RET inhibitor"
ctrp_AZD7545,-0.273,Not Clinically Relevant
gdsc_JQ1,-0.273,Not Clinically Relevant
ctrp_austocystin D,-0.273,Not Clinically Relevant
ctrp_ML258,-0.274,Not Clinically Relevant
gdsc_SB590885,-0.276,Not Clinically Relevant
gdsc_Lestauritinib,-0.277,Not Clinically Relevant
ctrp_BRD-K09344309,-0.278,Not Clinically Relevant
ctrp_C6-ceramide,-0.278,Not Clinically Relevant
gdsc_Omipalisib,-0.280,Not Clinically Relevant
gdsc_Elesclomol,-0.280,Not Clinically Relevant
ctrp_BRD-K27986637,-0.282,Not Clinically Relevant
ctrp_nelarabine,-0.282,"purine nucleoside analog, which causes inhibition of DNA synthesis and cytotoxicity"
ccle_Lapatinib,-0.283,HER2/EGFR inhibitor
ctrp_WAY-362450,-0.283,Not Clinically Relevant
ctrp_VAF-347,-0.283,Not Clinically Relevant
ccle_PHA-665752,-0.284,Not Clinically Relevant
ccle_Nutlin-3,-0.284,"Mdm2 antagonist, stabilizes p53 "
ctrp_ifosfamide,-0.285,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA"
ccle_PD-0325901,-0.286,Not Clinically Relevant
gdsc_Imatinib,-0.286,"Bcr-abl, c-kit and PDGFR inhibitor"
ccle_PLX4720,-0.286,Not Clinically Relevant
ctrp_SR8278,-0.286,Not Clinically Relevant
gdsc_Vinblastine,-0.287,"disrupts microtubule dynamics; vinca alkaloid, chemical analogue of vincristine"
gdsc_Shikonin,-0.288,Not Clinically Relevant
ctrp_selumetinib,-0.288,MEK1 inhibitor
ctrp_SJ-172550,-0.288,Not Clinically Relevant
gdsc_YK-4-279,-0.288,Not Clinically Relevant
ctrp_GDC-0879,-0.289,Not Clinically Relevant
gdsc_BAY-61-3606,-0.290,Not Clinically Relevant
ctrp_CID-5951923,-0.290,Not Clinically Relevant
ctrp_BRD-K48477130,-0.290,Not Clinically Relevant
ctrp_A-804598,-0.292,Not Clinically Relevant
gdsc_AZD7762,-0.292, Chk1 / Chk2 inhibitor
ccle_Panobinostat,-0.293,HDAC inhibitor
ctrp_BRD-K17060750,-0.294,Not Clinically Relevant
gdsc_PFI-1,-0.295,Not Clinically Relevant
gdsc_GSK650394,-0.295,Not Clinically Relevant
ctrp_fumonisin B1,-0.295,Not Clinically Relevant
ctrp_BRD-K71781559,-0.296,Not Clinically Relevant
gdsc_OSU-03012,-0.298,Not Clinically Relevant
gdsc_AS605240,-0.299,Not Clinically Relevant
ctrp_AA-COCF3,-0.299,Not Clinically Relevant
ctrp_BRD-K50799972,-0.299,Not Clinically Relevant
ctrp_cyclophosphamide,-0.300,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)"
ctrp_BRD-A05715709,-0.301,Not Clinically Relevant
ccle_LBW242,-0.302,Not Clinically Relevant
ctrp_AT13387,-0.303,Selective potent Hsp90 inhibitor
ctrp_azacitidine,-0.305,"Nucleoside analog, inhibitor of DNA methylation and DNA/RNA synthesis (Vidaza)"
ctrp_BRD-K64610608,-0.306,Not Clinically Relevant
ctrp_NPC-26,-0.306,Not Clinically Relevant
gdsc_GW843682X,-0.307,Not Clinically Relevant
gdsc_KIN001-244,-0.310,Not Clinically Relevant
ctrp_PD318088,-0.311,Not Clinically Relevant
ctrp_ML334 diastereomer,-0.313,Not Clinically Relevant
ccle_AZD6244,-0.313,MEK1 inhibitor
gdsc_BX796,-0.314,Not Clinically Relevant
ctrp_erismodegib,-0.314,Hedgehog (Smoothened) antagonist (LDE225)
ctrp_BCL-LZH-4,-0.315,Not Clinically Relevant
ctrp_BRD-K04800985,-0.315,Not Clinically Relevant
gdsc_XMD8-92,-0.315,Not Clinically Relevant
gdsc_Embelin,-0.315,Not Clinically Relevant
ctrp_dasatinib,-0.317,"BCR-Abl, Src, c-Kit inhibitor"
ccle_Erlotinib,-0.317,EGFR inhibitor (Tarceva)
ctrp_L-685458,-0.317,Not Clinically Relevant
ctrp_BRD9647,-0.317,Not Clinically Relevant
gdsc_Lapatinib,-0.318,HER2/EGFR inhibitor
ctrp_abiraterone,-0.318,steroidal CYP17A1 inhibitor and androgen synthesis inhibitor 
ccle_Nilotinib,-0.319,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
gdsc_ZSTK474,-0.319,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
gdsc_CMK,-0.319,Not Clinically Relevant
ctrp_ML083,-0.320,Not Clinically Relevant
ctrp_lapatinib,-0.320,HER2/EGFR inhibitor
ctrp_GSK4112,-0.322,Not Clinically Relevant
ctrp_PF-543,-0.323,Not Clinically Relevant
gdsc_Thapsigargin,-0.323,Not Clinically Relevant
ctrp_trametinib,-0.324,MEK inhibitor (MEK1 and MEK2)
gdsc_Seliciclib,-0.324,Not Clinically Relevant
gdsc_Bleomycin,-0.324,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
gdsc_JQ12,-0.325,Not Clinically Relevant
ctrp_IC-87114,-0.325,Not Clinically Relevant
ctrp_istradefylline,-0.327,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
ctrp_MI-1,-0.327,Not Clinically Relevant
gdsc_BI-2536,-0.328,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_BRD-K33199242,-0.328,Not Clinically Relevant
ctrp_procarbazine,-0.329,alkylating agent
gdsc_Luminespib,-0.329,Not Clinically Relevant
gdsc_AZD8055,-0.329,mTOR inhibitor
gdsc_Cytarabine,-0.332,"antimetabolite, causes DNA damage,  inhibits both DNA and RNA polymerases and nucleotide reductase enzymes needed for DNA synthesis"
gdsc_S-Trityl-L-cysteine,-0.333,Not Clinically Relevant
gdsc_AICA Ribonucleotide,-0.333,Not Clinically Relevant
gdsc_Docetaxel,-0.335,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_Erlotinib,-0.336,EGFR inhibitor (Tarceva)
ctrp_BRD-K09587429,-0.337,Not Clinically Relevant
gdsc_Dactolisib,-0.339,PI3K/mTOR inhibitor
gdsc_Obatoclax Mesylate,-0.340,Not Clinically Relevant
gdsc_Ponatinib,-0.340,Bcr-abl inhibitor
ctrp_ibrutinib,-0.341,BTK kinase inhibitor
gdsc_CCT-018159,-0.342,Not Clinically Relevant
ctrp_afatinib,-0.342,EGFR and ErbB2 inhibitor
gdsc_Pictilisib,-0.343,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_etomoxir,-0.344,"agonist of PPARα, inhibitor of carnitine palmitoyltransferase-1 (CPT-1)"
gdsc_Palbociclib,-0.345,CDK4/6 inhibitor
gdsc_GSK269962A,-0.345,Not Clinically Relevant
gdsc_SGC0946,-0.345,Not Clinically Relevant
gdsc_MK-2206,-0.346,Akt1/2/3 inhibitor
ctrp_PD 153035,-0.347,Not Clinically Relevant
ctrp_imatinib,-0.348,"Bcr-abl, c-kit and PDGFR inhibitor"
gdsc_Zibotentan,-0.349,Not Clinically Relevant
gdsc_A-443654,-0.349,Not Clinically Relevant
gdsc_Tipifarnib,-0.350,Not Clinically Relevant
gdsc_SN-38,-0.350,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
gdsc_Pyrimethamine,-0.353,Not Clinically Relevant
gdsc_Paclitaxel,-0.353,disrupts microtubule dynamics
gdsc_Serdemetan,-0.357,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
gdsc_PF-562271,-0.358,Not Clinically Relevant
gdsc_Bleomycin (50 uM),-0.359,Not Clinically Relevant
gdsc_Saracatinib,-0.359,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Midostaurin,-0.362,Not Clinically Relevant
ctrp_isonicotinohydroxamic acid,-0.364,Not Clinically Relevant
gdsc_AS601245,-0.365,Not Clinically Relevant
ctrp_compound 1B,-0.367,Not Clinically Relevant
ctrp_CBB-1007,-0.368,Not Clinically Relevant
gdsc_HG6-64-1,-0.369,Not Clinically Relevant
gdsc_Piperlongumine,-0.369,Not Clinically Relevant
gdsc_JNK-9L,-0.369,Not Clinically Relevant
gdsc_Enzastaurin,-0.372,Not Clinically Relevant
ctrp_SB-431542,-0.372,Not Clinically Relevant
gdsc_Salubrinal,-0.374,Not Clinically Relevant
ctrp_BRD-K52037352,-0.374,Not Clinically Relevant
gdsc_AKT inhibitor VIII,-0.374,Not Clinically Relevant
ctrp_zebularine,-0.380,Not Clinically Relevant
gdsc_MG-132,-0.381,Not Clinically Relevant
gdsc_FH535,-0.383,Not Clinically Relevant
gdsc_(5Z)-7-Oxozeaenol,-0.383,Not Clinically Relevant
gdsc_TGX221,-0.384,Not Clinically Relevant
gdsc_Pevonedistat,-0.384,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
gdsc_QL-VIII-58,-0.384,Not Clinically Relevant
gdsc_PD0325901,-0.385,Not Clinically Relevant
gdsc_NVP-BHG712,-0.386,Not Clinically Relevant
ctrp_BRD-K49290616,-0.386,Not Clinically Relevant
gdsc_XMD11-85h,-0.387,Not Clinically Relevant
ctrp_PLX-4720,-0.388,Not Clinically Relevant
gdsc_WH-4-023,-0.388,Not Clinically Relevant
gdsc_UNC1215,-0.389,Not Clinically Relevant
ctrp_birinapant,-0.392,"SMAC mimetic, mostly to cIAP1, less potent against XIAP."
ctrp_erlotinib,-0.393,EGFR inhibitor (Tarceva)
gdsc_PF-4708671,-0.399,Not Clinically Relevant
gdsc_BMS-509744,-0.401,Not Clinically Relevant
gdsc_LFM-A13,-0.402,Not Clinically Relevant
ctrp_O-6-benzylguanine,-0.403,"guanine analog, binds the DNA repair enzyme O(6)-alkylguanine DNA alkyltransferase (AGT) resulting in inhibition of AGT-mediated DNA repair"
gdsc_OSI-930,-0.404," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
gdsc_BMS-536924,-0.405,Not Clinically Relevant
gdsc_Lenalidomide,-0.409,"derivative of thalidomide, which interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
gdsc_A-770041,-0.410,Not Clinically Relevant
gdsc_XMD8-85,-0.412,Not Clinically Relevant
gdsc_Temsirolimus,-0.413,Not Clinically Relevant
gdsc_Bicalutamide,-0.413,"antiandrogen, used to treat prostate cancer"
gdsc_Tamoxifen,-0.414,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
gdsc_Cabozantinib,-0.414,"MET, AXL, VEGFR and RET inhibitor"
gdsc_Selisistat,-0.416,SIRT1 inhibitor
gdsc_Refametinib,-0.424,Not Clinically Relevant
gdsc_Avagacestat,-0.424,Not Clinically Relevant
gdsc_STF-62247,-0.424,Not Clinically Relevant
gdsc_EHT-1864,-0.428,Not Clinically Relevant
gdsc_Temozolomide,-0.429,alkylating agent
gdsc_Sunitinib,-0.431,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
gdsc_SL0101,-0.432,Not Clinically Relevant
gdsc_JW-7-52-1,-0.432,Not Clinically Relevant
gdsc_Doramapimod,-0.433,Not Clinically Relevant
gdsc_Trametinib,-0.435,MEK inhibitor (MEK1 and MEK2)
gdsc_Dasatinib,-0.436,"BCR-Abl, Src, c-Kit inhibitor"
gdsc_FMK,-0.437,Not Clinically Relevant
gdsc_CGP-60474,-0.438,Not Clinically Relevant
gdsc_Masitinib,-0.438,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
gdsc_XMD15-27,-0.441,Not Clinically Relevant
gdsc_Bortezomib,-0.442,proteasome inhibitor (Velcade)
gdsc_GSK1904529A,-0.442,Not Clinically Relevant
gdsc_CCT007093,-0.447,Not Clinically Relevant
gdsc_CHIR-99021,-0.448,Not Clinically Relevant
gdsc_FTI-277,-0.451,Not Clinically Relevant
gdsc_KIN001-236,-0.454,Not Clinically Relevant
gdsc_CGP-082996,-0.455,Not Clinically Relevant
gdsc_JNK Inhibitor VIII,-0.455,Not Clinically Relevant
gdsc_NU7441,-0.457,Not Clinically Relevant
gdsc_Veliparib,-0.458,PARP inhibitor.
gdsc_FR-180204,-0.460,Not Clinically Relevant
gdsc_IOX2,-0.463,Not Clinically Relevant
gdsc_CI-1040,-0.465,Not Clinically Relevant
gdsc_WHI-P97,-0.470,Not Clinically Relevant
gdsc_Z-LLNle-CHO,-0.472,Not Clinically Relevant
gdsc_Tozasertib,-0.472,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
gdsc_KU-55933,-0.475,Not Clinically Relevant
gdsc_BIX02189,-0.477,Not Clinically Relevant
ctrp_dabrafenib,-0.477,Braf (V600E) inhibitor
gdsc_NSC-87877,-0.478,Not Clinically Relevant
gdsc_TAK-715,-0.479,Not Clinically Relevant
gdsc_NVP-TAE684,-0.481,Not Clinically Relevant
gdsc_Pazopanib,-0.497,"KIT, FGFR, PDGFR and VEGFR inhibitor"
gdsc_PAC-1,-0.497,Not Clinically Relevant
gdsc_RO-3306,-0.500,Not Clinically Relevant
gdsc_Vismodegib,-0.500,Hedgehog (Smoothened) antagonist (GDC-0449)
gdsc_XAV939,-0.502,Not Clinically Relevant
gdsc_Bryostatin 1,-0.504,Not Clinically Relevant
gdsc_AZD6482,-0.506,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
gdsc_SB216763,-0.509,Not Clinically Relevant
gdsc_PLX-4720,-0.510,Not Clinically Relevant
gdsc_Parthenolide,-0.511,Not Clinically Relevant
gdsc_Sorafenib,-0.523,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Tanespimycin,-0.524,HSP90 inhibitor
gdsc_CP724714,-0.528,Not Clinically Relevant
gdsc_Rapamycin,-0.528,"rapamycin, mTOR inhibitor"
gdsc_Gefitinib,-0.529,EGFR inhibitor (Iressa)
gdsc_Pelitinib,-0.535,Not Clinically Relevant
gdsc_Bosutinib,-0.536,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Bexarotene,-0.537,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
gdsc_KIN001-260,-0.537,Not Clinically Relevant
gdsc_Tivozanib,-0.542,VEGFR inhibitor
gdsc_QS11,-0.543,Not Clinically Relevant
gdsc_rTRAIL,-0.548,Not Clinically Relevant
gdsc_Selumetinib,-0.556,MEK1 inhibitor
gdsc_Idelalisib,-0.558,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_681640,-0.562,Not Clinically Relevant
gdsc_Motesanib,-0.571,Not Clinically Relevant
gdsc_AZ628,-0.575,Not Clinically Relevant
gdsc_T0901317,-0.576,Not Clinically Relevant
gdsc_Dabrafenib,-0.587,Braf (V600E) inhibitor
gdsc_Y-39983,-0.588,Not Clinically Relevant
gdsc_VX-11e,-0.590,Not Clinically Relevant
gdsc_Afatinib,-0.591,EGFR and ErbB2 inhibitor
gdsc_Cyclopamine,-0.601,Not Clinically Relevant
gdsc_Crizotinib,-0.602,"ALK, ROS1 and MET inhibitor"
gdsc_PHA-665752,-0.612,Not Clinically Relevant
gdsc_GNF-2,-0.616,Not Clinically Relevant
gdsc_PD173074,-0.619,Not Clinically Relevant
gdsc_WZ-1-84,-0.623,Not Clinically Relevant
gdsc_Tretinoin,-0.624,Retinoid
gdsc_Nutlin-3a (-),-0.625,Not Clinically Relevant
gdsc_Cetuximab,-0.642,Not Clinically Relevant
gdsc_Linifanib,-0.675,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
gdsc_GW441756,-0.678,Not Clinically Relevant
gdsc_VNLG/124,-0.691,Not Clinically Relevant
gdsc_Quizartinib,-0.712,Flt3 inhibitor
gdsc_Ruxolitinib,-0.754,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
